Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Demonslayer: Siege of Mt. Kunlun,5.518,6.4,69,N/A,2014,3.0,1,4,120,120,9,N/A,N/A
Force Eagle's War,5.518,6.56,51,N/A,1990,3.5,1,2,180,180,12,Wargames,N/A
The Secret of Langton Manor,5.518,8.58,37,N/A,2023,3.0,1,6,60,120,N/A,N/A,N/A
Petris,5.518,6.61,40,N/A,2021,2.0,2,3,10,15,10,Abstract,N/A
NecronomiCORP,5.518,6.63,85,N/A,2016,2.0,1,6,40,120,12,N/A,N/A
Reis de Portugal,5.518,6.22,71,N/A,2014,1.2,2,4,30,30,7,N/A,N/A
Fabelland,5.518,6.24,61,N/A,2022,1.67,2,5,45,75,10,N/A,N/A
Young Jacob Marley,5.518,6.94,30,N/A,2017,1.4,2,6,60,60,N/A,N/A,N/A
I Guess This Is It,5.518,6.98,39,N/A,2022,1.0,2,2,30,30,13,N/A,N/A
Mare Nostrum: War in the Mediterranean,5.518,6.65,51,N/A,2015,3.5,2,3,360,600,N/A,Wargames,N/A
Shuffle Grand Prix,5.518,5.93,123,8.02,2019,1.33,2,4,30,30,13,N/A,N/A
The Willow Game,5.518,5.78,256,N/A,1988,2.05,2,6,120,120,11,Thematic,N/A
Fano330-R-Morris,5.518,6.99,36,N/A,2016,2.0,2,2,5,20,8,Abstract,N/A
Imagidice!,5.518,6.18,67,N/A,2000,1.0,2,12,20,20,4,N/A,N/A
Bodyguard Overlord,5.518,6.7,40,N/A,1994,2.93,2,2,120,120,N/A,Wargames,N/A
Star Wars: Attack of the Clones Card Game,5.518,5.86,124,N/A,2002,1.2,2,5,45,45,8,Family,N/A
The Home Stretch,5.518,6.81,37,N/A,1970,1.0,2,20,60,60,8,N/A,N/A
DeliCats,5.518,6.89,36,N/A,2023,1.5,2,4,10,20,8,N/A,N/A
Nomads of Arabia: The Wandering Herds Game,5.518,6.04,88,N/A,2006,2.2,3,6,45,45,10,N/A,N/A
Werewolf: A Party Game for Devious People,5.518,7.07,33,N/A,2018,1.5,5,35,5,45,12,N/A,N/A
Bismarck: The Last Battle,5.518,6.77,52,N/A,2023,2.33,1,1,60,120,12,Wargames,N/A
Papua,5.518,6.44,55,N/A,2020,0.0,2,4,25,25,8,N/A,N/A
Across America Fluxx,5.518,6.7,33,19.94,2023,1.0,2,6,5,30,8,N/A,N/A
Monster City Planners,5.518,6.27,54,N/A,2013,2.25,2,4,20,20,12,N/A,N/A
Sabbat Magica,5.518,7.22,39,N/A,2016,3.5,2,4,60,60,13,N/A,N/A
The Herald,5.518,7.05,30,N/A,2013,1.8,1,1,40,40,12,N/A,N/A
Something Wild! Villains,5.518,6.21,83,N/A,2020,0.0,2,4,15,15,6,N/A,N/A
Very Bad Lands: T-Rex,5.518,6.18,88,N/A,2024,1.0,3,6,20,20,8,N/A,N/A
Kabaal,5.518,6.25,63,N/A,2024,2.2,2,4,30,60,10,N/A,N/A
Sergeants: On the Eastern Front,5.518,6.12,82,N/A,2004,2.06,2,2,60,60,12,Wargames,N/A
Earth Rising: 20 Years to Transform Our World,5.518,6.44,62,N/A,2023,2.25,1,6,90,120,10,Thematic,N/A
Monkey Temple,5.518,6.3,77,N/A,2018,1.5,3,8,20,30,8,N/A,N/A
Cherkassy Pocket: Encirclement at Korsun,5.518,6.49,44,N/A,2001,2.3,2,2,240,240,12,Wargames,N/A
Karen and the Pirate Island,5.518,6.75,32,N/A,2016,1.5,1,1,15,15,15,N/A,N/A
Secrets of the Deep,5.518,5.98,97,N/A,1991,1.5,2,5,30,30,7,Children's,Family
Ugah Ugah!,5.518,6.16,61,N/A,2015,1.33,2,4,15,15,5,N/A,N/A
Attila: Scourge O'God,5.518,6.57,47,N/A,1997,2.44,2,2,180,180,14,Wargames,N/A
Alien Space Battle Manual,5.518,6.98,41,N/A,1973,2.33,2,8,90,90,12,Wargames,N/A
Game of Thrones: The Trivia Game,5.518,5.91,147,46.99,2016,1.5,2,4,30,60,18,Family,N/A
Tridom,5.518,6.04,77,N/A,N/A,1.0,2,6,60,60,N/A,Abstract,N/A
Bivouac,5.518,7.03,53,N/A,2021,2.5,2,4,40,90,8,N/A,N/A
Manhattan TraffIQ,5.518,6.11,77,N/A,2015,2.0,2,4,30,30,10,N/A,N/A
Verdun: A Dagger at the Heart of France,5.518,7.04,33,N/A,1978,2.43,2,2,240,240,12,Wargames,N/A
Brutality,5.518,6.92,93,N/A,2019,2.4,2,4,30,60,14,N/A,N/A
Dany goes to hollywood,5.518,6.28,57,N/A,2020,1.0,3,8,15,30,14,N/A,N/A
Debtzilla,5.518,6.26,54,N/A,2018,2.25,2,4,60,90,14,N/A,N/A
Crète 1941: Opération Merkur,5.518,6.75,38,N/A,1998,2.57,1,2,90,90,12,Wargames,N/A
Fire,5.518,6.02,84,N/A,1996,1.13,2,5,10,20,6,N/A,N/A
Witty Witches,5.518,7.32,53,N/A,2024,0.0,2,6,10,10,7,N/A,N/A
Triumph & Fall of the Desert Fox,5.518,6.63,41,N/A,1998,2.83,1,2,120,120,12,Wargames,N/A
Look Away!,5.518,6.85,41,N/A,2007,3.79,2,2,810,810,N/A,Wargames,N/A
N-Tropy,5.518,5.84,247,N/A,2004,1.33,2,6,5,5,8,Family,N/A
Black Gold (Texas Tea),5.518,6.55,50,N/A,1990,1.6,2,2,180,180,12,Wargames,N/A
Last Battle Twilight: 2000,5.518,6.29,79,N/A,1989,2.56,2,8,120,120,12,Wargames,N/A
Dino Days,5.518,6.74,58,N/A,2024,1.0,2,2,15,5,6,N/A,N/A
The Vibe,5.518,6.33,51,N/A,2025,1.0,2,6,5,20,8,N/A,N/A
Champs de Bataille IV: Asie,5.518,6.7,42,N/A,2003,2.36,2,2,45,45,12,Wargames,N/A
Qwarks,5.518,6.58,43,N/A,2017,1.0,2,8,15,30,8,N/A,N/A
Corintho,5.518,6.19,67,N/A,2005,1.5,2,4,20,20,8,Abstract,N/A
Mechaton:  Giant Fighty Robots,5.518,6.98,45,N/A,2006,2.17,2,5,120,120,12,Thematic,Wargames
BCT Command: Kandahar,5.518,6.91,31,N/A,2013,4.0,2,2,120,240,12,Wargames,N/A
Poisons,5.518,6.15,69,N/A,2020,1.0,3,8,15,15,8,N/A,N/A
Major Campaigns of General Douglas MacArthur,5.518,6.17,72,N/A,1974,2.25,2,2,60,60,10,Wargames,N/A
Skittles,5.518,5.94,128,N/A,1801,1.0,2,4,30,30,6,Family,N/A
Tous au dodo,5.518,6.34,50,N/A,2006,1.0,2,4,15,15,3,Children's,N/A
Bibliogamo,5.518,6.43,53,N/A,2011,1.33,1,1,20,20,10,N/A,N/A
Beep! Beep!,5.518,5.66,292,N/A,2008,1.03,2,6,5,5,8,Children's,Family
Plext,5.518,6.22,67,N/A,2005,2.09,2,8,30,30,10,N/A,N/A
Onix,5.518,6.4,74,N/A,2024,1.0,2,6,15,15,7,N/A,N/A
Go for Gold,5.518,6.03,92,N/A,2021,1.6,2,4,10,10,8,N/A,N/A
The Horse Soldiers: Forrest at Bay,5.518,6.16,87,N/A,1988,2.94,2,2,120,120,12,Wargames,N/A
Trollland,5.518,6.04,111,N/A,2010,1.6,2,5,30,30,10,Family,N/A
Guess Who? Extra,5.518,5.7,327,N/A,2008,1.09,2,2,10,10,6,Children's,N/A
Knight Moves,5.518,6.38,57,N/A,2005,2.8,2,2,10,10,8,Abstract,N/A
"Crusader: Battle for Tobruk, November 1941",5.518,6.35,49,N/A,1976,2.25,2,2,180,180,12,Wargames,N/A
Tokami,5.518,6.52,41,N/A,1998,1.25,2,5,30,30,10,Abstract,N/A
Hull Breach: Loyalty & Vigilance,5.518,7.42,43,N/A,2014,2.6,2,8,60,60,13,N/A,N/A
Dim Sum Jam,5.518,6.46,65,N/A,2019,2.0,2,5,15,15,8,N/A,N/A
Djinn,5.518,6.27,62,N/A,2018,1.5,2,4,40,40,10,N/A,N/A
Treasure Fleet,5.518,6.1,65,N/A,2006,1.6,2,5,30,30,8,N/A,N/A
Cheesonomics,5.518,6.12,67,N/A,2014,1.67,2,5,20,20,8,N/A,N/A
Slang Teasers,5.518,6.67,52,N/A,1983,2.0,3,N/A,60,60,12,N/A,N/A
Butts on Things,5.518,6.22,75,N/A,2023,1.0,2,4,20,20,8,N/A,N/A
Dinn,5.518,8.25,34,N/A,2020,1.0,2,2,1,30,13,N/A,N/A
Eternal Kings,5.518,8.08,32,N/A,2019,0.0,2,2,60,60,12,N/A,N/A
PUBG: BATTLEGROUNDS The Board Game,5.518,7.08,38,N/A,2023,1.8,1,6,30,60,14,N/A,N/A
Blokus Dice Game,5.518,6.1,79,N/A,2019,1.5,2,4,15,15,7,N/A,N/A
Batman: Arkham City Escape,5.518,5.72,262,N/A,2013,2.07,2,2,40,40,15,N/A,N/A
Outpost 18,5.518,6.27,65,N/A,2019,2.0,2,2,10,15,10,N/A,N/A
Know It or Blow It,5.518,6.12,69,N/A,2009,2.5,4,N/A,45,45,10,N/A,N/A
What's That Sound?,5.518,5.98,85,N/A,2021,1.0,3,6,15,20,7,N/A,N/A
Armageddon: Tactical Combat 3000 to 500 B.C.,5.518,6.12,87,N/A,1972,2.62,1,2,120,120,12,Wargames,N/A
The American Dream Game,5.518,6.38,63,N/A,1979,1.33,2,4,60,60,10,N/A,N/A
The Magical World of Disney Trivia,5.518,6.12,82,N/A,2022,2.0,2,99,N/A,N/A,6,N/A,N/A
Maze,5.518,6.76,36,N/A,1982,3.0,2,2,30,30,12,Abstract,N/A
Mine Your Business,5.518,7.2,60,N/A,2023,2.5,1,4,20,40,12,N/A,N/A
Yukon Salon,5.518,6.26,89,N/A,2021,1.8,2,4,10,15,10,N/A,N/A
Fateful Lightning,5.518,6.74,44,N/A,1994,3.0,1,2,240,240,12,Wargames,N/A
Dschungelrennen,5.518,6.28,51,N/A,1989,1.25,2,5,30,30,10,Children's,N/A
Pub Trivia,5.518,5.99,94,24.07,2012,3.0,3,N/A,50,50,N/A,N/A,N/A
