Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Plunderbund,5.582,6.8,206,62.06,2019,2.83,2,5,60,150,12,Strategy,N/A
Amerika Bomber: Evil Queen of the Skies,5.582,7.74,125,N/A,2020,2.0,1,1,10,480,18,Wargames,N/A
Dark Tomb: Bloodthorn Island,5.582,6.87,210,N/A,2024,2.0,1,5,20,50,12,N/A,N/A
Team Work Original,5.582,6.12,359,N/A,2004,1.28,4,16,20,20,10,Party,N/A
Star Wars Villainous: Revenge at Last,5.582,7.34,115,16.89,2024,2.75,2,2,50,50,10,N/A,N/A
Warhammer Underworlds: Harrowdeep,5.582,7.77,92,N/A,2021,3.5,2,2,30,30,12,Wargames,N/A
The Drifter,5.582,7.69,112,N/A,2019,1.8,1,1,15,80,12,Thematic,N/A
High Score,5.582,6.75,175,N/A,2018,1.5,1,4,20,45,8,N/A,N/A
Tinco,5.582,6.78,222,N/A,2011,1.23,3,6,20,20,10,Party,N/A
Race to Berlin,5.582,7.31,114,N/A,2015,2.82,2,2,150,150,14,Wargames,N/A
Ore: The Mining Game,5.582,7.17,117,N/A,2013,2.29,2,5,60,90,12,N/A,N/A
DrunkQuest,5.582,6.23,409,N/A,2013,1.89,3,6,20,20,21,Party,N/A
Chiseled,5.582,6.73,177,17.34,2020,1.75,1,4,15,30,14,Family,N/A
Throneworld,5.582,6.62,179,N/A,1997,3.52,2,6,180,360,N/A,Thematic,Wargames
Trains and Stations,5.582,5.78,908,39.99,2013,1.83,3,5,45,45,14,Family,N/A
Hispania,5.582,6.76,163,N/A,1994,3.06,4,5,300,300,14,Wargames,N/A
"Operation Jubilee: Dieppe, August 1942",5.582,7.29,114,N/A,2010,2.93,1,1,180,240,N/A,Wargames,N/A
Les Aventuriers du Rail Express,5.582,7.15,132,N/A,2018,1.67,2,4,15,30,8,N/A,N/A
Rob 'n Run,5.582,6.65,197,N/A,2017,2.75,2,5,45,60,10,N/A,N/A
Dicke Dämonen,5.582,6.62,169,N/A,2004,2.0,1,4,20,20,10,Abstract,N/A
Adventure Party: The Role-Playing Party Game,5.582,7.21,130,34.0,2024,1.5,3,8,30,60,10,N/A,N/A
Kyoto,5.582,6.36,235,N/A,2020,2.0,3,6,30,45,10,N/A,N/A
Clash of Armies: Medieval,5.582,7.62,135,N/A,2021,2.29,2,2,30,50,10,N/A,N/A
Pillars of Eternity: Lords of the Eastern Reach,5.582,6.37,316,N/A,2016,2.5,1,4,60,120,14,N/A,N/A
