Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Super Hazard Quest,5.525,6.45,130,N/A,2017,1.4,2,8,15,60,10,N/A,N/A
Four Elements,5.525,6.7,63,N/A,2017,1.0,2,4,5,25,6,N/A,N/A
ExoBase,5.525,8.04,31,N/A,2020,3.0,1,1,30,60,12,N/A,N/A
Ynaros Fallin',5.525,6.85,72,N/A,2024,2.58,1,4,45,60,14,N/A,N/A
Alakablast,5.525,6.12,117,N/A,2022,1.4,2,5,15,35,8,N/A,N/A
Cuckooo!,5.525,6.37,76,N/A,2017,1.5,3,5,25,30,10,N/A,N/A
CLUE: The Legend of Zelda,5.525,6.5,83,N/A,2017,1.5,2,6,45,45,8,N/A,N/A
Glory: 2nd Edition,5.525,7.35,48,N/A,2022,2.0,1,4,30,120,8,N/A,N/A
30 Carats,5.525,6.01,183,N/A,2013,1.88,3,6,40,40,9,Family,N/A
Malawi,5.525,6.35,67,N/A,1986,2.4,2,2,20,20,10,Abstract,N/A
King Me!,5.525,6.06,120,N/A,2019,2.33,2,2,45,45,8,N/A,N/A
Speedy Pickers,5.525,6.52,83,N/A,2017,1.5,2,6,30,30,10,N/A,N/A
Bards Dispense Profanity: A Party Game Based on the Works of William Shakespeare,5.525,6.36,98,N/A,2016,1.33,4,20,20,20,18,N/A,N/A
Uppsala: Città d'Italia,5.525,6.64,48,N/A,2009,1.33,2,6,20,20,10,N/A,N/A
Histórias de Pescador,5.525,7.41,37,N/A,2019,1.0,2,7,30,30,14,N/A,N/A
The Emissary,5.525,7.38,40,N/A,2021,2.68,1,1,15,60,10,N/A,N/A
Chez Grunt,5.525,5.82,251,N/A,2003,1.45,2,5,60,60,12,N/A,N/A
Rush Hour Shift,5.525,5.98,213,N/A,2015,1.29,2,2,5,15,8,N/A,N/A
Rifles in the Pacific,5.525,7.41,39,N/A,2019,2.0,1,1,60,120,12,Wargames,N/A
In Security,5.525,6.13,91,N/A,2014,1.14,3,6,20,20,8,N/A,N/A
Dice of the Living Dead,5.525,6.08,115,N/A,2009,1.29,1,1,15,15,8,N/A,N/A
"The Ardennes Offensive: The Battle of the Bulge, December 1944",5.525,6.4,92,N/A,1973,2.41,2,2,180,240,12,Wargames,N/A
Marvel: Damage Control,5.525,6.12,108,15.52,2023,2.0,1,4,30,30,12,N/A,N/A
TRUT,5.525,6.52,64,N/A,1600,1.67,2,4,5,15,8,N/A,N/A
Wabanti,5.525,6.08,96,N/A,1974,2.0,2,6,60,60,10,Abstract,N/A
Black Swan,5.525,6.25,79,N/A,2012,1.75,2,4,30,30,10,N/A,N/A
Wild Realms,5.525,6.66,63,N/A,2023,2.0,1,4,50,70,12,N/A,N/A
Poison Pot,5.525,6.39,61,N/A,2003,1.2,2,3,10,10,10,Abstract,N/A
Stac,5.525,6.88,53,N/A,2015,1.67,2,2,10,20,6,Abstract,N/A
Lunatix Loop,5.525,6.33,70,N/A,2000,2.0,4,6,60,90,10,N/A,N/A
Quiz: Iisen Ikima Show !,5.525,6.31,67,N/A,2008,1.6,3,10,30,30,10,N/A,N/A
Anno Domini: Schweiz,5.525,6.46,56,N/A,1998,1.0,2,8,30,30,10,N/A,N/A
Bradley's D-Day,5.525,7.03,40,N/A,2011,3.33,1,2,240,240,12,Wargames,N/A
The Finnish Trilogy 1939-1945: Winter War 1939-1940 (Vol. 1),5.525,7.81,31,N/A,2014,4.1,2,2,N/A,N/A,N/A,Wargames,N/A
Suzerain,5.525,6.01,124,N/A,1993,2.42,2,6,60,60,12,Strategy,N/A
Napoleon and the Archduke Charles: The Battle of Abensberg,5.525,6.13,102,N/A,1987,2.6,2,2,90,360,12,Wargames,N/A
Fish Stix,5.525,6.11,99,N/A,2009,1.8,2,4,20,20,6,Children's,Family
Sherlock,5.525,6.18,85,N/A,2011,1.0,1,5,15,15,5,N/A,N/A
Yutakâ,5.525,7.28,38,N/A,2018,1.5,2,2,20,30,7,N/A,N/A
Prowl: Clans & Cunning,5.525,7.14,53,N/A,2024,2.0,2,5,15,25,10,N/A,N/A
Galaxis,5.525,7.52,31,N/A,1980,2.0,1,2,N/A,N/A,12,Abstract,N/A
7-Card Slugfest,5.525,5.83,231,N/A,2013,1.55,3,8,30,30,N/A,N/A,N/A
Score 5,5.525,6.43,58,N/A,2024,1.0,2,5,20,20,10,N/A,N/A
Apropos: Of Board Games,5.525,6.6,53,N/A,2023,1.0,1,8,5,5,8,N/A,N/A
Hedge Mage,5.525,6.76,55,N/A,2025,2.5,2,4,30,45,N/A,N/A,N/A
Rare Roses,5.525,6.4,86,N/A,2019,2.0,1,6,45,60,14,N/A,N/A
1984,5.525,6.63,50,N/A,2024,3.25,1,4,90,120,14,N/A,N/A
YOMEN,5.525,6.96,42,N/A,2017,1.5,2,2,15,15,8,N/A,N/A
Merchants of Qultah,5.525,7.65,57,N/A,2021,2.0,2,4,30,45,10,N/A,N/A
Write the Future,5.525,6.53,53,N/A,2022,1.67,1,99,30,45,10,N/A,N/A
Politrickers,5.525,6.84,44,N/A,2024,2.0,3,5,20,40,12,N/A,N/A
March of the Ants: Evolved Edition,5.525,8.15,35,N/A,2025,2.83,1,5,60,90,13,Strategy,N/A
Mate,5.525,6.19,90,N/A,1915,2.38,2,2,15,15,8,N/A,N/A
Fram R'lyeh,5.525,6.06,99,N/A,2015,1.33,3,5,15,20,12,N/A,N/A
CardWeaver,5.525,7.05,50,N/A,2020,3.0,1,4,30,60,13,N/A,N/A
Cargotrain,5.525,5.95,127,N/A,2014,2.6,2,4,60,60,10,Family,Strategy
Eagles of the Empire: Friedland,5.525,6.64,62,N/A,1995,3.0,1,2,180,180,12,Wargames,N/A
Five by Five,5.525,7.69,38,N/A,2024,1.67,1,5,20,45,8,N/A,N/A
Primates,5.525,7.74,66,N/A,2025,2.0,2,4,45,90,14,N/A,N/A
Pinnacle,5.525,6.52,78,N/A,2019,2.0,2,6,15,15,8,N/A,N/A
Guerra en el Pacífico,5.525,7.1,61,N/A,2013,3.0,2,4,120,120,8,Wargames,N/A
Mai '68 Le jeu,5.525,7.0,41,N/A,1980,3.0,2,4,60,60,10,Wargames,N/A
Clash of the Cards,5.525,6.45,93,N/A,2016,1.5,3,6,30,30,8,N/A,N/A
Gangster,5.525,6.01,134,N/A,2006,2.19,2,4,25,25,9,N/A,N/A
Battlefield: Europe,5.525,6.3,102,N/A,1990,2.5,2,2,10,10,12,Wargames,N/A
Die Gärten von Versailles,5.525,6.03,92,N/A,2017,2.2,2,5,20,20,8,N/A,N/A
Battle Scenes,5.525,6.87,79,N/A,2013,2.14,2,2,30,30,7,Customizable,N/A
Hellfire Pass,5.525,6.46,66,N/A,1985,2.46,2,2,180,180,12,Wargames,N/A
Pack the Essentials,5.525,6.52,66,N/A,2025,1.5,1,4,20,30,12,N/A,N/A
Flagship: Coyote Stands,5.525,6.24,74,N/A,2002,2.11,2,4,180,180,N/A,Wargames,N/A
Monster! Monster!,5.525,7.2,45,N/A,2019,2.0,2,2,10,20,8,N/A,N/A
Discovery,5.525,5.91,187,N/A,2002,1.8,2,2,45,45,12,Family,N/A
