Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Guild Stack,5.524,6.98,38,N/A,2013,3.0,2,4,60,60,12,N/A,N/A
My Hero Academia: Plus Ultra! Board Game,5.524,6.18,111,N/A,2022,2.0,2,4,30,30,14,N/A,N/A
Pumpkin Patch: Bad Seeds,5.524,6.36,98,N/A,2019,1.29,1,3,15,30,8,N/A,N/A
ナナイロアジサイ (Ajisai),5.524,6.95,42,N/A,2021,1.5,2,3,15,30,7,N/A,N/A
Keepers,5.524,6.42,62,N/A,2022,0.0,3,8,15,30,8,N/A,N/A
Vinegar Joe's War: CBI,5.524,6.71,50,N/A,2005,3.38,1,2,240,240,12,Wargames,N/A
Roman Disaster at Teutoburg,5.524,7.22,43,N/A,2022,1.5,1,1,N/A,N/A,N/A,Wargames,N/A
All Things Zombie: Reloaded,5.524,6.56,70,N/A,2015,3.33,1,6,60,240,12,Thematic,Wargames
Urgency,5.524,9.0,41,N/A,2020,2.0,2,2,20,45,10,N/A,N/A
Divočina,5.524,7.02,55,N/A,2020,2.0,3,5,20,45,8,N/A,N/A
All In: A Flip&Write Showdown,5.524,6.34,79,N/A,2023,2.5,1,4,20,30,8,N/A,N/A
Lemuria,5.524,6.26,74,21.99,2014,2.86,3,4,100,100,10,N/A,N/A
Seven Seas to Victory,5.524,7.12,39,N/A,1992,2.83,2,2,120,360,12,Wargames,N/A
The Battle of Stalingrad,5.524,7.16,36,54.59,2012,2.2,2,2,N/A,N/A,N/A,Wargames,N/A
Forestaurant,5.524,7.12,60,N/A,2016,2.4,1,5,30,45,9,N/A,N/A
Compounded: The Peer-Reviewed Edition,5.524,6.82,45,17.13,2023,2.0,2,5,45,70,14,N/A,N/A
Rebels & Redcoats: Volume I,5.524,6.46,62,N/A,1995,2.1,2,2,90,90,N/A,Wargames,N/A
Schwarzes Gold,5.524,6.43,59,N/A,2009,2.0,2,4,25,25,8,N/A,N/A
Mixtapes,5.524,7.65,31,N/A,2022,1.86,1,4,30,60,8,N/A,N/A
Pizzachef,5.524,7.6,35,N/A,2023,2.0,1,4,30,90,10,N/A,N/A
Crazy Mistigri,5.524,5.93,192,N/A,2016,1.13,3,5,15,15,7,N/A,N/A
Drive on Damascus,5.524,6.63,54,N/A,1981,2.75,2,2,600,1500,12,Wargames,N/A
FAR,5.524,6.46,61,N/A,2024,1.5,2,4,15,25,10,N/A,N/A
Fighting Fantasy Adventures,5.524,7.51,35,N/A,2025,0.0,1,4,60,180,14,N/A,N/A
Fleets 2025: East China Sea,5.524,6.87,44,N/A,2008,1.89,2,2,60,60,12,Wargames,N/A
Les Dieux Nomades,5.524,7.22,37,N/A,1994,3.67,2,5,300,300,N/A,Wargames,N/A
Queen's Ransom,5.524,5.75,275,29.99,2010,1.52,2,5,20,20,10,N/A,N/A
Firestorm,5.524,6.4,62,N/A,2001,3.38,2,6,60,60,12,Customizable,N/A
Mokuru: Card Game,5.524,6.2,82,N/A,2019,1.0,2,6,20,30,N/A,N/A,N/A
"Operation Anaconda: Battle in Afghanistan, March 2002",5.524,6.85,39,N/A,2012,1.67,1,2,120,120,N/A,Wargames,N/A
Wordz,5.524,6.56,54,N/A,2011,2.0,3,7,20,20,10,N/A,N/A
Jaliz,5.524,7.68,36,N/A,2018,1.5,3,7,45,60,9,N/A,N/A
Alchemical Crystal Quest (Second Edition),5.524,6.43,122,N/A,2017,3.33,1,4,40,120,14,N/A,N/A
Bollox,5.524,6.78,49,N/A,1999,2.4,2,2,20,20,10,Abstract,N/A
Justice League Strategy Game,5.524,6.5,81,N/A,2014,2.4,3,5,45,90,14,N/A,N/A
"Bomber: A Game of Daylight Bombing of Europe, 1943-1944",5.524,6.69,54,N/A,1982,3.17,2,2,90,90,12,Wargames,N/A
De Stijl,5.524,5.83,206,N/A,2014,1.75,2,5,20,30,8,Abstract,Family
Mabula,5.524,7.47,36,N/A,2021,1.0,2,2,15,15,9,Abstract,N/A
Desktop HEBOCON Battle Kit,5.524,6.63,47,N/A,2017,2.0,2,4,20,40,6,N/A,N/A
Top Pop,5.524,6.67,55,N/A,2023,2.0,2,5,30,45,12,N/A,N/A
Mini Miners,5.524,7.02,56,N/A,2019,3.0,2,4,45,60,10,N/A,N/A
Tavern,5.524,6.28,74,N/A,2006,2.25,2,2,45,45,12,N/A,N/A
MS Batory,5.524,5.97,156,N/A,2017,2.0,2,4,30,60,12,N/A,N/A
James Clavell's Shogun Card Game,5.524,6.26,78,N/A,1983,2.0,3,8,60,60,10,N/A,N/A
Squirmish,5.524,6.58,76,N/A,2016,2.0,2,4,20,60,10,N/A,N/A
Cartooner: The Fast & Furious Game of Drawing Comics,5.524,7.19,34,N/A,2018,1.0,1,8,20,20,12,N/A,N/A
"Hindenburg's War: Decision in the Trenches, 1918",5.524,7.39,30,N/A,2014,3.0,1,2,N/A,N/A,N/A,Wargames,N/A
Gold'n Crash,5.524,6.03,129,N/A,2024,2.0,2,2,10,20,10,N/A,N/A
MegaMetroCity,5.524,8.75,58,N/A,2019,2.33,1,4,45,90,14,N/A,N/A
Spiel mit Lukas: Dribbel-Fieber,5.524,6.4,69,N/A,2010,1.5,2,2,20,20,6,N/A,N/A
Jumbo & Co,5.524,5.9,189,N/A,2004,1.0,3,6,15,15,8,N/A,N/A
Kircholm 1605,5.524,6.88,38,N/A,2014,2.5,2,2,240,240,12,Wargames,N/A
