Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Carcata,5.568,6.32,249,N/A,2020,1.5,2,4,20,40,8,Family,N/A
Sandbag,5.568,6.25,236,14.95,2024,1.8,3,6,30,30,10,N/A,N/A
Star Trek: Voyager Fluxx,5.568,7.34,97,N/A,2020,1.5,2,6,10,40,8,N/A,N/A
TENTRICKS,5.568,7.2,136,N/A,2024,1.8,1,5,30,60,8,N/A,N/A
The Fellowship of the Ring,5.568,6.19,309,N/A,1983,3.57,2,2,240,240,13,Strategy,Wargames
"Thunder At Dawn: The Battle of Wilson's Creek (August 10, 1861)",5.568,8.18,64,N/A,2021,2.86,1,2,240,480,11,Wargames,N/A
Kneipenquiz: Family & Friends Spezial,5.568,7.23,89,N/A,2021,1.0,3,6,30,30,12,N/A,N/A
Boogeyman: The Board Game,5.568,6.47,230,N/A,2022,2.0,1,6,60,60,13,N/A,N/A
Favoriten,5.568,6.41,186,N/A,1989,1.33,2,5,60,60,9,Family,N/A
La Bérézina 1812,5.568,8.06,71,N/A,2012,2.75,2,N/A,240,240,N/A,Wargames,N/A
Fire Team,5.568,6.94,132,N/A,1987,3.1,2,2,240,240,12,Wargames,N/A
The Cubes of Europe,5.568,7.76,73,N/A,2024,1.56,1,1,15,15,10,N/A,N/A
Pandánte,5.568,6.16,298,N/A,2014,1.95,2,6,30,30,13,Abstract,N/A
Infinity: Operation Red Veil,5.568,8.09,70,N/A,2016,3.75,2,2,30,150,12,N/A,N/A
Hitster: 100% Franco,5.568,7.51,85,N/A,2024,1.0,2,20,30,30,16,N/A,N/A
Busy Beaks,5.568,6.92,114,N/A,2023,2.0,2,4,30,30,8,N/A,N/A
The Godfather: A New Don,5.568,6.52,162,48.99,2016,2.0,3,6,45,45,14,N/A,N/A
Rory's Story Cubes: Medic,5.568,6.62,148,N/A,2014,0.0,1,10,20,20,6,N/A,N/A
Nautilus Island,5.568,6.57,154,N/A,2023,1.4,2,4,20,30,8,N/A,N/A
"Arcola: The Battle for Italy, 1796",5.568,6.3,226,N/A,1979,2.5,2,2,90,90,12,Wargames,N/A
Raising Chicago,5.568,7.33,84,N/A,2025,3.67,2,4,75,120,12,N/A,N/A
Tasty Humans,5.568,6.75,137,N/A,2020,2.0,1,4,30,60,10,Strategy,N/A
Carreau,5.568,7.12,96,N/A,2018,1.33,2,4,20,30,8,N/A,N/A
Snowbirds,5.568,7.09,115,N/A,2017,1.8,1,1,10,15,12,N/A,N/A
The Return of the Stainless Steel Rat,5.568,6.7,142,N/A,1981,2.53,1,2,60,60,10,Thematic,Wargames
Ahoy! Kitten,5.568,6.86,127,N/A,2023,1.0,2,6,15,20,6,N/A,N/A
Grave Robbers from Outer Space,5.568,5.79,992,N/A,2001,1.49,2,6,20,40,13,Thematic,N/A
Römisch Pokern,5.568,6.16,259,N/A,2015,1.18,2,6,30,30,10,N/A,N/A
Café International: Das Kartenspiel,5.568,5.74,1013,N/A,2001,1.32,2,5,45,45,10,Family,N/A
IceDice,5.568,6.26,256,N/A,2011,1.14,2,4,5,5,14,Family,N/A
Kanal,5.568,8.15,66,N/A,2024,2.75,1,2,45,45,12,N/A,N/A
Midway,5.568,6.47,187,N/A,1991,2.33,2,2,90,240,12,Wargames,N/A
Co-Mix,5.568,6.03,353,N/A,2014,1.1,3,10,30,30,6,Party,N/A
For One: Schwarze Rosen,5.568,6.9,109,N/A,2023,1.67,1,1,20,20,8,N/A,N/A
Ausbrecher AG,5.568,6.11,309,N/A,1985,1.33,2,6,20,20,10,N/A,N/A
Animals Gathering,5.568,6.86,166,22.35,2023,1.6,2,5,20,40,8,N/A,N/A
Fortress Berlin,5.568,6.56,161,N/A,2004,3.65,2,2,720,720,12,Wargames,N/A
