Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Alea Iacta Est,5.54,7.33,59,N/A,2013,3.0,2,2,N/A,N/A,N/A,Wargames,N/A
Sencha,5.54,6.45,109,N/A,2019,2.17,2,4,45,45,8,N/A,N/A
Ager Sanguinis,5.54,8.41,37,N/A,2017,0.0,2,4,90,300,12,Wargames,N/A
Over There,5.54,7.55,54,N/A,2000,4.38,2,4,720,720,12,Wargames,N/A
TOKAN,5.54,7.37,52,N/A,2022,2.0,2,2,20,20,10,Abstract,N/A
Dark Future,5.54,6.02,311,N/A,1988,2.43,2,N/A,60,60,8,Thematic,Wargames
Equatorial Clash,5.54,8.21,40,N/A,2022,2.6,2,2,60,120,12,Wargames,N/A
Dragon Boats of the Four Seas,5.54,6.42,108,N/A,2019,2.5,2,4,45,45,12,N/A,N/A
Insecta,5.54,6.26,140,N/A,1992,2.74,1,7,90,300,12,Wargames,N/A
Warhammer Underworlds: Two-Player Starter Set,5.54,7.61,44,N/A,2023,3.5,2,2,45,45,N/A,N/A,N/A
You Robot,5.54,5.93,258,N/A,2009,1.25,4,10,20,20,6,Party,N/A
Hell Hath No Fury,5.54,6.8,89,N/A,1985,2.42,2,2,90,90,12,Wargames,N/A
Niki Lauda's Formel 1,5.54,6.99,61,N/A,1980,1.67,2,6,90,90,10,N/A,N/A
Taco Cat Goat Cheese Pizza: Demo deck,5.54,6.37,134,N/A,2020,1.0,2,3,5,5,8,N/A,N/A
Waroong Wars (Second Edition),5.54,7.1,68,N/A,2018,1.33,3,5,30,45,8,Family,N/A
Pigasus,5.54,6.2,162,N/A,2019,1.0,2,8,20,20,7,N/A,N/A
Lords of the Spanish Main,5.54,6.8,78,N/A,2006,3.18,2,8,120,120,12,Thematic,N/A
Venn,5.54,6.02,301,16.95,2022,1.2,2,99,20,30,10,N/A,N/A
Peak,5.54,7.41,54,N/A,2021,1.5,2,2,15,25,8,Abstract,N/A
The Thin Red Line: A Game of the Battle of Waterloo,5.54,6.72,88,N/A,1979,2.75,2,3,180,180,N/A,Wargames,N/A
Rights,5.54,6.11,168,N/A,2015,1.3,3,5,20,20,9,N/A,N/A
TOP Kitchen,5.54,6.46,194,N/A,2017,2.0,2,4,45,70,10,Family,N/A
