Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Green Box of Games,5.563,7.36,83,N/A,2016,1.67,1,10,5,120,5,N/A,N/A
Rollway Station,5.563,7.26,88,N/A,2020,2.43,1,1,30,45,N/A,N/A,N/A
Symbioz,5.563,6.87,111,N/A,1995,2.71,2,4,180,180,14,Strategy,N/A
Nightmare,5.563,5.94,1108,159.99,1991,1.78,3,6,60,60,12,Party,Thematic
SOW,5.563,6.06,312,N/A,2017,1.91,2,4,15,25,10,Family,N/A
Starfire II,5.563,6.69,144,N/A,1980,2.69,2,3,30,30,10,Wargames,N/A
Rabbit Rally,5.563,6.29,209,N/A,2016,1.25,2,4,15,15,4,N/A,N/A
"Battle of Issy, 1815",5.563,7.03,100,N/A,2018,2.86,1,2,N/A,N/A,14,Wargames,N/A
RisiKo! Prestige,5.563,6.37,232,N/A,1998,2.08,3,6,90,90,14,Wargames,N/A
Domus Domini,5.563,6.52,152,N/A,2015,2.5,2,6,120,120,12,N/A,N/A
Into the Bastards!: First tank battle,5.563,7.45,79,N/A,2011,2.5,2,2,180,240,N/A,Wargames,N/A
Feeling Lucky?,5.563,6.93,106,N/A,2024,1.67,1,4,30,30,8,N/A,N/A
What's Up,5.563,5.77,948,N/A,2016,1.1,2,4,10,20,8,Family,N/A
Magic: The Gathering – Game Night 2019,5.563,7.32,89,N/A,2019,3.0,2,5,10,120,13,N/A,N/A
Dead of Night,5.563,6.99,127,N/A,2007,2.22,1,6,90,90,10,Thematic,N/A
Way of the Fighter: Super,5.563,7.4,107,N/A,2018,3.64,2,4,20,50,12,N/A,N/A
Faeries & Magical Creatures,5.563,6.56,152,N/A,2023,1.86,2,4,30,60,10,N/A,N/A
Radetzky's March: The Hundred Hours Campaign,5.563,7.73,74,N/A,2018,2.25,1,2,60,360,14,Wargames,N/A
Chili Mafia,5.563,7.04,124,N/A,2022,1.83,2,8,20,40,10,N/A,N/A
Dicey Peaks,5.563,6.26,271,N/A,2017,1.38,2,6,20,50,8,N/A,N/A
The Two Heirs,5.563,6.74,129,N/A,2022,2.88,1,2,30,60,10,N/A,N/A
Dominate & Delegate,5.563,8.37,63,N/A,2025,2.75,1,4,60,90,14,Wargames,N/A
The d6 Shooters,5.563,6.5,183,N/A,2009,1.88,1,1,25,25,10,Thematic,N/A
Deranged,5.563,6.78,270,N/A,2019,3.0,3,6,90,180,12,N/A,N/A
The Price of Freedom: The American Civil War 1861-1865,5.563,6.37,204,N/A,2008,2.84,2,2,180,180,12,Wargames,N/A
Ultimate Outburst,5.563,6.11,293,N/A,1999,1.36,2,99,60,60,18,N/A,N/A
Rancho,5.563,6.05,348,N/A,2012,1.56,2,6,45,45,7,Family,N/A
Sabobatage,5.563,6.23,324,N/A,2021,1.33,2,5,10,30,7,N/A,N/A
Elixir Mixer,5.563,6.6,150,N/A,2021,1.75,2,4,20,20,8,N/A,N/A
Ming Dynasty,5.563,5.86,551,N/A,2007,2.84,2,4,90,90,10,Strategy,N/A
Napoleon's Eagles: Storm in the East – The Battles of Borodino and Leipzig,5.563,7.49,90,N/A,2020,2.25,2,2,30,240,N/A,Wargames,N/A
D-Day (3rd Edition),5.563,6.03,417,N/A,1977,2.49,2,2,180,180,12,Wargames,N/A
Noble Treachery: The Last Alliance,5.563,6.71,171,N/A,2014,2.14,4,6,45,45,12,Strategy,N/A
Tales & Games: Aladdin & the Magic Lamp,5.563,6.22,227,N/A,2016,1.17,2,5,20,20,8,Children's,Family
Marrakesh,5.563,6.33,197,N/A,2002,1.26,2,4,20,20,6,Children's,N/A
Twilight of the Gods: Age of Revelation,5.563,7.0,140,44.9,2017,3.75,2,4,30,90,13,Customizable,N/A
Pirate 21,5.563,6.23,267,N/A,2017,1.25,2,6,15,15,14,N/A,N/A
Race to Adventure: The Spirit of the Century Exploration Game,5.563,6.05,310,N/A,2013,1.5,2,5,20,20,8,N/A,N/A
Brothers at War: 1862,5.563,8.09,74,N/A,2022,2.83,1,2,60,240,N/A,Wargames,N/A
The Silver Bayonet: A Wargame of Napoleonic Gothic Horror,5.563,8.28,64,N/A,2021,2.5,1,2,N/A,N/A,N/A,Thematic,Wargames
Hunters from the Sky,5.563,6.7,128,N/A,1994,3.29,2,2,240,240,15,Wargames,N/A
