Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Plague Inc.: The Board Game,6.448,7.35,3450,N/A,2017,2.14,1,4,60,60,14,Strategy,N/A
Courtisans,6.448,7.27,2824,29.95,2024,1.33,2,5,20,30,8,Family,Party
Quartermaster General,6.448,7.27,2812,N/A,2014,2.29,2,6,90,90,12,Strategy,Wargames
18Chesapeake,6.447,7.62,1805,N/A,2018,3.81,2,6,180,180,13,Strategy,N/A
Disney Lorcana,6.446,7.26,2927,124.99,2023,2.1,2,6,N/A,N/A,8,Customizable,N/A
Unmatched: Redemption Row,6.446,8.2,1348,32.99,2022,2.0,2,3,20,40,14,Strategy,N/A
Witch's Brew,6.446,7.01,3905,N/A,2008,1.87,3,5,30,60,9,Family,Strategy
Mythos Tales,6.446,7.35,2547,N/A,2016,2.13,1,10,60,120,13,Thematic,N/A
Kraftwagen,6.445,7.22,2737,N/A,2015,2.85,2,4,75,75,10,Strategy,N/A
Dead Man's Draw,6.445,6.86,6070,20.0,2014,1.32,2,4,15,15,13,Family,N/A
Street Masters,6.445,7.94,1570,N/A,2018,2.86,1,4,45,120,14,Thematic,N/A
Steam Park,6.444,6.82,6080,46.85,2013,2.12,2,4,60,60,10,Family,N/A
GIPF,6.444,7.08,3438,39.99,1996,2.76,2,2,30,60,9,Abstract,N/A
Wild Space,6.443,7.15,3126,N/A,2020,2.1,1,5,15,40,10,Family,N/A
On Tour,6.443,6.84,5698,N/A,2019,1.39,1,8,20,20,7,Family,N/A
Planted: A Game of Nature & Nurture,6.442,7.26,2880,29.99,2022,1.65,2,5,20,30,10,Family,N/A
Battles of Westeros,6.442,7.23,3052,99.0,2010,3.21,2,2,60,120,12,Thematic,Wargames
Pathfinder Adventure Card Game: Skull & Shackles – Base Set,6.441,7.28,2765,36.99,2014,2.93,1,4,90,90,13,Customizable,Thematic
No Retreat! The Russian Front,6.439,7.74,1752,N/A,2011,3.15,2,2,360,360,14,Wargames,N/A
Gutenberg,6.439,7.29,2572,39.95,2021,2.71,1,4,60,120,10,Strategy,N/A
EXIT: The Game – The Sunken Treasure,6.439,7.03,3707,15.95,2017,1.8,1,4,45,90,10,Family,Thematic
SHŌBU,6.438,7.48,2141,34.99,2019,1.88,2,2,15,30,8,Abstract,N/A
Ahoy,6.438,7.3,2704,N/A,2022,2.89,2,4,45,75,14,Strategy,N/A
Carnival of Monsters,6.438,7.22,3021,31.04,2019,2.13,2,5,45,45,12,Family,N/A
The Fox in the Forest Duet,6.437,6.98,4071,16.25,2020,1.76,2,2,30,30,10,Family,N/A
A Touch of Evil: The Supernatural Game,6.437,6.98,4753,67.99,2008,2.56,2,8,60,120,12,Thematic,N/A
New York 1901,6.436,6.79,6503,41.91,2015,2.05,2,4,30,60,8,Family,N/A
Inferno,6.436,7.93,1678,75.99,2024,3.56,1,4,45,120,14,Strategy,N/A
It's a Wonderful Kingdom,6.435,7.09,3522,30.48,2021,2.58,1,2,45,45,14,Strategy,N/A
Pavlov's House,6.435,7.86,1595,86.24,2018,2.81,1,3,60,75,12,Wargames,N/A
Dungeon Fighter,6.435,6.79,7030,41.67,2011,1.75,1,6,45,60,14,Party,N/A
Rock Hard: 1977,6.435,7.53,2060,51.14,2024,2.49,2,5,45,90,14,Thematic,N/A
Rebel Princess,6.435,7.43,2295,29.95,2023,1.93,3,6,30,40,8,Family,N/A
Blood Bowl: Second Season Edition,6.434,8.5,1122,N/A,2020,3.77,2,2,60,180,12,Strategy,N/A
Ancient Knowledge,6.433,7.14,3154,44.02,2023,2.73,2,4,75,75,12,Strategy,N/A
Fief: France 1429,6.433,7.44,2354,N/A,2015,3.81,3,6,120,240,13,Strategy,N/A
The Magic Labyrinth,6.433,6.81,6504,N/A,2009,1.21,2,4,20,30,6,Children's,Family
Karak,6.432,7.17,3679,60.11,2017,1.3,2,5,45,45,7,Children's,Family
Décorum,6.432,7.38,2343,54.95,2022,2.0,2,4,30,45,13,Family,N/A
Royals,6.431,7.18,2863,32.73,2014,2.23,2,5,60,60,10,Family,Strategy
Council of 4,6.431,7.12,3150,N/A,2015,2.66,2,4,40,75,14,Strategy,N/A
Dale of Merchants 2,6.431,7.29,2583,N/A,2016,2.07,2,4,30,30,10,Family,Strategy
Euthia: Torment of Resurrection,6.431,8.55,1494,N/A,2021,3.52,1,4,60,480,14,Strategy,N/A
Strasbourg,6.43,7.16,2819,N/A,2011,2.73,3,5,60,60,12,Strategy,N/A
Qwinto,6.43,6.98,3879,N/A,2015,1.34,2,6,15,15,8,Family,N/A
Copenhagen,6.43,6.94,4288,N/A,2019,1.68,2,4,20,40,8,Family,N/A
Europa Universalis: The Price of Power,6.43,8.62,1328,N/A,2023,4.69,1,4,90,300,14,Strategy,Wargames
Arkadia,6.429,6.92,4417,N/A,2006,2.57,2,4,45,60,10,Strategy,N/A
Ghost Blitz,6.429,6.71,10225,19.99,2010,1.14,2,8,20,20,8,Family,Party
Paper Dungeons: A Dungeon Scrawler Game,6.429,7.13,3268,51.86,2020,2.11,1,8,30,30,10,Family,N/A
The Werewolves of Miller's Hollow,6.429,6.68,12391,12.99,2001,1.31,8,18,30,30,10,Party,N/A
Liberty or Death: The American Insurrection,6.428,7.75,1692,75.54,2016,4.06,1,4,180,360,14,Wargames,N/A
Watson & Holmes,6.428,7.25,2688,N/A,2015,2.14,2,7,45,75,12,Thematic,N/A
Ubongo,6.427,6.68,10005,N/A,2003,1.5,1,4,25,25,8,Family,N/A
Arborea,6.427,7.56,1888,45.5,2023,3.68,1,5,90,120,14,Strategy,N/A
That Time You Killed Me,6.427,7.37,2386,44.04,2021,2.35,2,2,15,30,10,Abstract,N/A
Unmatched: Hell's Kitchen,6.426,8.21,1294,17.16,2022,2.18,2,3,20,40,14,Family,Strategy
Princes of the Renaissance,6.425,7.31,2375,49.99,2003,3.5,3,6,180,180,12,Strategy,N/A
Llamaland,6.425,7.28,2545,N/A,2021,2.03,2,4,45,45,10,Family,N/A
Fleet,6.425,6.82,5386,N/A,2012,2.24,2,4,30,45,10,Strategy,N/A
Vikings Gone Wild,6.425,7.09,3803,N/A,2017,2.22,2,4,45,90,10,Strategy,N/A
Rolling Heights,6.425,7.47,2069,63.9,2023,2.57,1,4,45,60,14,Family,Strategy
Medieval Academy,6.425,6.93,4145,N/A,2014,1.81,2,5,30,30,8,Family,N/A
Rattus,6.425,6.78,6211,N/A,2010,2.06,2,4,45,45,10,Family,Strategy
Perseverance: Castaway Chronicles – Episodes 1 & 2,6.424,7.69,1802,N/A,2022,4.24,1,4,80,180,14,Strategy,N/A
Carcassonne: South Seas,6.424,7.06,3533,N/A,2013,1.88,2,5,35,35,8,Family,N/A
Manoeuvre,6.423,7.29,2484,N/A,2008,2.12,2,2,60,60,12,Wargames,N/A
Castell,6.423,7.39,2108,N/A,2018,3.15,2,4,60,90,12,Strategy,N/A
Elfenland,6.423,6.67,9191,191.12,1998,2.15,2,6,60,60,10,Family,N/A
Agra,6.422,7.28,2525,N/A,2017,4.34,2,4,90,120,12,Strategy,N/A
Star Wars: Unlock!,6.422,7.06,3276,24.97,2020,1.86,1,6,60,60,10,Family,Thematic
Hamburgum,6.422,7.05,3301,N/A,2007,3.07,2,5,75,75,12,Strategy,N/A
Dracula vs Van Helsing,6.421,7.38,2335,N/A,2023,1.74,2,2,20,45,10,Family,Strategy
Imhotep: The Duel,6.421,7.06,3318,14.95,2018,1.97,2,2,30,30,10,Family,Strategy
BattleTech,6.421,7.1,3666,N/A,1985,3.41,2,4,N/A,N/A,12,Thematic,Wargames
Edge of Darkness,6.42,7.47,2098,N/A,2019,3.47,1,4,120,120,14,Strategy,N/A
Dungeon Twister,6.42,6.81,6106,N/A,2004,2.88,2,2,60,60,11,Strategy,N/A
Timeline: Inventions,6.42,6.7,8632,N/A,2010,1.09,2,8,15,15,8,Family,N/A
Folklore: The Affliction,6.419,7.65,2236,N/A,2017,3.68,1,5,90,120,14,Thematic,N/A
Santiago de Cuba,6.419,6.88,4674,N/A,2011,2.15,2,4,40,75,10,Family,Strategy
Fishing,6.419,7.33,2286,N/A,2024,1.87,3,5,40,60,8,Family,N/A
Coloma,6.418,7.31,2351,N/A,2019,2.95,1,6,60,90,14,Strategy,N/A
Carcassonne: Winter Edition,6.418,7.5,2051,N/A,2012,1.78,2,5,40,40,8,Family,N/A
Here to Slay,6.418,6.89,7958,20.0,2020,1.67,2,6,30,60,10,Party,N/A
Axis & Allies: Europe 1940,6.417,7.57,2403,89.0,2010,3.49,2,6,360,360,12,Wargames,N/A
Sentient,6.416,7.18,2749,N/A,2017,2.2,2,4,30,60,12,Strategy,N/A
TransAmerica,6.416,6.69,8398,32.99,2001,1.35,2,6,30,30,13,Family,N/A
Saboteur,6.416,6.54,34974,12.99,2004,1.32,3,10,30,30,8,Family,Party
Peloponnes,6.416,7.1,2974,N/A,2009,2.37,1,5,45,45,10,Strategy,N/A
Thunderbolt Apache Leader,6.416,8.03,1419,N/A,2012,3.23,1,1,90,90,12,Wargames,N/A
Kitchen Rush (Revised Edition),6.415,7.45,2072,44.94,2019,2.13,2,4,20,60,8,Family,Thematic
Rumble Nation,6.415,7.4,2102,34.99,2017,1.82,2,4,20,40,10,Strategy,N/A
The Hunger,6.414,7.04,3724,70.0,2021,2.31,2,6,60,60,12,Family,Strategy
Unlock!: Exotic Adventures,6.414,7.28,2427,36.99,2018,2.2,1,6,60,90,10,Thematic,N/A
Super-Skill Pinball: 4-Cade,6.413,7.05,3346,27.5,2020,2.2,1,4,30,30,12,Family,N/A
Yukon Airways,6.413,7.31,2345,N/A,2019,2.77,1,4,60,90,14,Strategy,N/A
Machina Arcana (Second/Third Edition),6.413,7.91,1596,N/A,2019,3.66,1,4,150,150,13,Strategy,Thematic
Hacienda,6.413,6.92,4241,N/A,2005,2.63,2,5,60,90,10,Strategy,N/A
Mists over Carcassonne,6.411,7.3,2445,31.99,2022,2.11,1,5,35,35,8,Family,N/A
Thunderbirds,6.411,7.53,2046,N/A,2015,2.48,1,4,45,60,10,Thematic,N/A
