Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Brass: Birmingham,8.401,8.58,53268,69.95,2018,3.87,2,4,60,120,14,Strategy,N/A
Pandemic Legacy: Season 1,8.359,8.51,55994,79.83,2015,2.83,2,4,60,60,13,Strategy,Thematic
Ark Nova,8.35,8.54,54162,71.81,2021,3.79,1,4,90,150,14,Strategy,N/A
Gloomhaven,8.32,8.56,65342,N/A,2017,3.92,1,4,60,120,14,Strategy,Thematic
Twilight Imperium: Fourth Edition,8.227,8.57,26571,131.99,2017,4.33,3,6,240,480,14,Strategy,Thematic
Dune: Imperium,8.225,8.42,53736,54.95,2020,3.07,1,4,60,120,14,Strategy,N/A
Terraforming Mars,8.198,8.35,107698,79.99,2016,3.27,1,5,120,120,12,Strategy,N/A
War of the Ring: Second Edition,8.193,8.55,23645,94.58,2011,4.22,2,4,150,240,13,Thematic,Wargames
Star Wars: Rebellion,8.17,8.42,34906,109.99,2016,3.75,2,4,180,240,14,Thematic,N/A
Dune: Imperium – Uprising,8.153,8.71,13203,56.4,2023,3.5,1,6,60,120,13,Strategy,N/A
Spirit Island,8.141,8.34,58635,64.99,2017,4.08,1,4,90,120,13,Strategy,N/A
Gloomhaven: Jaws of the Lion,8.12,8.38,38506,59.95,2020,3.64,1,4,30,120,14,Strategy,Thematic
Gaia Project,8.095,8.36,29773,99.92,2017,4.4,1,4,60,150,12,Strategy,N/A
Twilight Struggle,8.051,8.24,50832,65.4,2005,3.61,2,2,120,180,13,Strategy,Wargames
Through the Ages: A New Story of Civilization,8.031,8.26,33666,79.99,2015,4.44,2,4,120,120,14,Strategy,N/A
The Castles of Burgundy,8.022,8.15,66626,399.99,2011,2.97,2,4,30,90,12,Strategy,N/A
Great Western Trail,7.994,8.17,42761,42.74,2016,3.7,2,4,75,150,12,Strategy,N/A
Eclipse: Second Dawn for the Galaxy,7.966,8.41,15929,225.0,2020,3.65,2,6,60,200,14,Strategy,N/A
Scythe,7.964,8.12,89612,84.0,2016,3.45,1,5,90,115,14,Strategy,N/A
7 Wonders Duel,7.961,8.09,103444,32.55,2015,2.23,2,2,30,30,10,Strategy,N/A
Brass: Lancashire,7.961,8.2,26351,69.6,2007,3.85,2,4,60,120,14,Strategy,N/A
Frosthaven,7.957,8.77,8953,199.0,2022,4.41,1,4,90,180,14,Strategy,Thematic
Nemesis,7.949,8.25,34668,143.99,2018,3.48,1,5,90,180,12,Thematic,N/A
Clank! Legacy: Acquisitions Incorporated,7.944,8.51,10635,159.99,2019,2.74,2,4,90,120,13,Thematic,N/A
A Feast for Odin,7.943,8.17,31576,N/A,2016,3.86,1,4,30,120,12,Strategy,N/A
Concordia,7.932,8.08,43320,49.0,2013,2.99,2,5,100,100,13,Strategy,N/A
Great Western Trail: Second Edition,7.905,8.29,15991,66.52,2021,3.71,1,4,75,150,12,Strategy,N/A
Lost Ruins of Arnak,7.902,8.07,51675,59.99,2020,2.93,1,4,30,120,12,Strategy,N/A
Arkham Horror: The Card Game,7.898,8.13,46125,48.9,2016,3.56,1,2,60,120,14,Customizable,Thematic
Root,7.884,8.07,59108,47.24,2018,3.83,2,4,60,90,14,Strategy,Wargames
Too Many Bones,7.873,8.32,15810,154.8,2017,3.86,1,4,60,120,12,Strategy,Thematic
The Lord of the Rings: Duel for Middle-earth,7.871,8.38,12474,39.99,2024,2.07,2,2,30,45,10,Strategy,N/A
Terra Mystica,7.869,8.04,49872,79.7,2012,3.98,2,5,60,150,12,Strategy,N/A
Sky Team,7.866,8.16,23047,30.49,2023,2.04,2,2,20,20,10,Family,Thematic
Wingspan,7.863,8.01,105254,55.0,2019,2.47,1,5,40,70,10,Family,Strategy
Orléans,7.861,8.05,34046,N/A,2014,3.01,2,5,90,90,12,Strategy,N/A
Slay the Spire: The Board Game,7.845,8.69,7897,114.99,2024,2.92,1,4,30,150,12,Strategy,N/A
Mage Knight Board Game,7.842,8.08,34460,84.99,2011,4.37,1,4,60,240,14,Strategy,Thematic
Barrage,7.842,8.15,20122,199.99,2019,4.12,1,4,90,180,14,Strategy,N/A
SETI: Search for Extraterrestrial Intelligence,7.836,8.39,11391,N/A,2024,3.78,1,4,40,160,14,Strategy,N/A
Everdell,7.822,8.0,63193,N/A,2018,2.83,1,4,40,80,10,Family,Strategy
The Crew: Mission Deep Sea,7.822,8.08,22505,14.95,2021,2.04,2,5,20,20,10,Family,Strategy
Viticulture Essential Edition,7.819,7.97,52773,52.0,2015,2.89,1,6,45,90,13,Strategy,N/A
Hegemony: Lead Your Class to Victory,7.809,8.42,10078,75.04,2023,4.22,2,4,90,180,14,Strategy,N/A
Heat: Pedal to the Metal,7.796,8.02,34108,67.94,2022,2.2,1,6,30,60,10,Family,N/A
Marvel Champions: The Card Game,7.792,8.11,26286,48.99,2019,2.95,1,4,45,90,14,Customizable,N/A
Crokinole,7.791,8.06,19973,108.99,1876,1.22,2,4,30,30,8,Family,N/A
Kanban EV,7.788,8.39,9220,119.99,2020,4.3,1,4,60,180,14,Strategy,N/A
Food Chain Magnate,7.78,8.04,21971,127.95,2015,4.19,2,5,120,240,14,Strategy,N/A
Underwater Cities,7.775,8.05,21674,64.84,2018,3.58,1,4,80,150,12,Strategy,N/A
Pax Pamir: Second Edition,7.775,8.14,16305,67.66,2019,3.85,1,5,45,120,13,Strategy,N/A
Puerto Rico,7.761,7.9,72976,49.99,2002,3.27,3,5,90,150,12,Strategy,N/A
Cthulhu: Death May Die,7.755,8.19,15368,N/A,2019,2.49,1,5,90,120,14,Thematic,N/A
Cascadia,7.75,7.91,48997,37.95,2021,1.85,1,4,30,45,10,Abstract,Family
Caverna: The Cave Farmers,7.744,7.93,36447,N/A,2013,3.77,1,7,30,210,12,Strategy,N/A
Pandemic Legacy: Season 0,7.744,8.36,8893,71.99,2020,3.16,2,4,45,60,14,Strategy,Thematic
On Mars,7.744,8.17,14025,111.99,2020,4.63,1,4,90,150,14,Strategy,N/A
Anachrony,7.742,8.05,20505,N/A,2017,4.0,1,4,30,120,15,Strategy,N/A
Blood Rage,7.735,7.91,50060,74.0,2015,2.88,2,4,60,90,14,Strategy,N/A
Agricola,7.733,7.86,75219,N/A,2007,3.63,1,5,30,150,12,Strategy,N/A
Age of Innovation,7.733,8.52,7006,86.99,2023,4.26,1,5,40,200,14,Strategy,N/A
Oathsworn: Into the Deepwood,7.723,8.83,6136,349.99,2022,3.69,1,4,30,90,14,Thematic,N/A
Lisboa,7.712,8.18,12203,119.99,2017,4.57,1,4,60,120,12,Strategy,N/A
Sleeping Gods,7.71,8.13,14517,82.95,2021,3.25,1,4,60,120,13,Thematic,N/A
Obsession,7.708,8.09,15930,N/A,2018,3.1,1,4,30,90,14,Strategy,Thematic
Grand Austria Hotel,7.707,7.96,23445,59.33,2015,3.2,2,4,60,120,12,Strategy,N/A
Pandemic Legacy: Season 2,7.702,8.02,17798,75.46,2017,3.25,2,4,60,60,14,Strategy,Thematic
Clank!: Catacombs,7.699,8.25,10388,66.0,2022,2.5,2,4,45,90,13,Family,Strategy
Mansions of Madness: Second Edition,7.691,7.93,38871,87.99,2016,2.7,1,5,120,180,14,Thematic,N/A
Tzolk'in: The Mayan Calendar,7.688,7.85,41249,58.98,2012,3.66,2,4,90,90,13,Strategy,N/A
Power Grid,7.686,7.8,67967,41.57,2004,3.25,2,6,120,120,12,Strategy,N/A
Harmonies,7.679,8.03,19377,39.99,2024,2.0,1,4,30,45,10,Family,N/A
Quacks,7.671,7.81,55626,86.25,2018,1.94,2,4,45,45,10,Family,N/A
Clans of Caledonia,7.669,7.93,21579,N/A,2017,3.47,1,4,30,120,12,Strategy,N/A
Paladins of the West Kingdom,7.668,7.96,19519,52.47,2019,3.72,1,4,90,120,12,Strategy,N/A
Le Havre,7.665,7.84,33069,72.99,2008,3.71,1,5,30,150,12,Strategy,N/A
