Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Wolkenbruch,5.517,6.85,31,N/A,2020,2.5,1,4,30,45,10,N/A,N/A
Noueni,5.517,6.32,46,N/A,2013,1.5,2,4,30,30,12,N/A,N/A
Wizardz Bluff,5.517,8.09,57,N/A,2018,2.0,2,4,30,45,8,N/A,N/A
Block Out!,5.517,6.07,85,N/A,2015,1.0,2,6,20,20,8,N/A,N/A
The War of the Worlds: USA – East Coast,5.517,6.93,36,N/A,2018,2.2,1,1,60,60,N/A,Wargames,N/A
Beyond Competition,5.517,6.66,31,N/A,1977,2.25,2,4,30,30,N/A,Abstract,N/A
Twigs,5.517,7.28,33,N/A,2015,2.2,2,2,20,20,8,Abstract,N/A
Attila,5.517,5.68,217,N/A,2015,1.33,2,2,15,15,7,Abstract,N/A
"Stratego: The Chronicles of Narnia – The Lion, The Witch, and The Wardrobe",5.517,5.89,163,N/A,2005,1.88,2,2,45,45,8,Abstract,N/A
Thieves of Bagdad,5.517,5.93,123,N/A,1999,2.17,3,6,90,90,10,N/A,N/A
Fairy Concerto,5.517,6.59,33,N/A,2022,1.0,1,4,N/A,N/A,14,N/A,N/A
Patatrap Quest,5.517,6.2,59,N/A,2020,2.0,2,4,20,20,6,N/A,N/A
Surakarta,5.517,5.86,149,N/A,N/A,1.57,2,2,30,30,6,Abstract,N/A
Kaijudo,5.517,6.07,104,N/A,2012,1.67,2,2,20,20,8,Customizable,N/A
Jack the Ripper,5.517,6.99,44,N/A,2016,0.0,3,5,2,15,13,N/A,N/A
Floats McGoats,5.517,6.66,65,N/A,2023,1.0,2,4,15,30,10,N/A,N/A
Anno Domini: Penne e Pennelli,5.517,6.47,41,N/A,2011,1.0,2,8,30,30,10,N/A,N/A
Scene It? Disney Second Edition,5.517,5.87,170,55.25,2007,1.0,2,12,45,45,6,Family,N/A
Chainmail: Medieval Combat,5.517,6.01,83,N/A,2009,2.4,1,2,120,120,12,Wargames,N/A
Grimoire Shuffle,5.517,6.12,67,N/A,2012,2.25,4,6,30,30,10,N/A,N/A
Verdun: A Generation Lost,5.517,6.75,38,N/A,2009,3.17,2,2,240,240,N/A,Wargames,N/A
Black Prince: Crecy & Navarette,5.517,6.63,39,N/A,2009,2.83,2,2,240,240,12,Wargames,N/A
Earth Cows of Mass Destruction,5.517,7.23,36,N/A,2023,1.0,2,5,30,45,13,N/A,N/A
Taifa,5.517,6.46,46,N/A,1998,2.14,2,6,N/A,N/A,12,Wargames,N/A
Planet Busters,5.517,5.96,127,N/A,1982,1.6,2,4,60,60,10,Thematic,Wargames
Cantankerous Cats,5.516,5.95,132,N/A,2014,2.0,2,6,20,60,10,N/A,N/A
Insidious Sevens,5.516,6.16,93,N/A,2010,1.78,2,5,30,30,9,N/A,N/A
Gadget Trick,5.516,6.53,35,N/A,2022,1.0,3,6,15,20,10,N/A,N/A
War Vikings,5.516,6.33,66,N/A,2017,2.33,2,4,90,90,10,N/A,N/A
Pirate Box,5.516,6.38,46,N/A,2021,1.0,1,4,15,20,8,N/A,N/A
Gaudí,5.516,6.06,95,N/A,2002,1.86,2,6,30,30,8,Abstract,N/A
The Crystal Maze,5.516,6.48,46,N/A,2018,1.0,2,N/A,N/A,N/A,10,N/A,N/A
Geekmon Capture,5.516,9.48,52,N/A,2024,1.33,2,6,10,30,14,Family,N/A
How to Host a Murder: Roman Ruins,5.516,6.36,40,N/A,1996,2.0,8,8,180,180,18,N/A,N/A
Serica: Plains of Dust,5.516,6.59,34,N/A,2011,2.4,2,2,30,30,10,N/A,N/A
Spangles,5.516,6.44,56,N/A,1982,2.5,2,2,20,20,N/A,Abstract,N/A
Zoocracy,5.516,6.39,71,N/A,2019,3.0,2,6,60,120,12,Strategy,N/A
Katoiz,5.516,6.52,43,N/A,2004,2.5,1,4,5,5,9,Abstract,N/A
Helltank Destroyer,5.516,6.3,53,N/A,1982,2.0,2,2,60,60,12,Wargames,N/A
