Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Holdfast: Tunisia 1942-43,5.562,7.98,68,N/A,2018,2.67,1,2,60,90,12,Wargames,N/A
Walkie Talkie,5.562,5.88,582,11.9,2022,1.08,2,8,1,4,8,N/A,N/A
Trench,5.562,7.59,163,N/A,2013,3.48,2,2,45,45,10,Abstract,N/A
Spire's End: Rangitaki,5.562,8.03,71,N/A,2025,2.5,1,1,30,90,16,N/A,N/A
Montmirail & Vauchamps 1814,5.562,8.13,58,N/A,2014,3.0,2,2,240,240,N/A,Wargames,N/A
Terminator Genisys: The Miniatures Game – The War Against The Machine,5.562,7.43,101,N/A,2015,3.0,2,2,30,60,N/A,Wargames,N/A
Meridians,5.562,6.79,140,N/A,2021,2.0,2,2,20,40,10,Abstract,N/A
BIOTIX,5.562,6.19,240,N/A,2017,1.33,2,5,30,40,14,N/A,N/A
Senjutsu: Dynamic Samurai Combat,5.562,6.6,154,N/A,2003,2.1,2,2,30,30,10,Abstract,Wargames
San Guo Sha: Kingdom Wars,5.562,7.3,105,N/A,2012,2.33,2,12,30,30,8,N/A,N/A
Koboldbande,5.562,6.38,166,N/A,2014,1.0,2,4,20,20,4,Children's,N/A
Herdeiros do Khan,5.562,8.04,68,N/A,2021,2.75,2,5,60,120,12,Strategy,N/A
Deductio,5.562,6.8,151,N/A,2024,1.0,2,4,20,20,8,N/A,N/A
Cartoon Network Crossover Crisis: Animation Annihilation Deck-Building Game,5.562,7.01,95,N/A,2017,2.0,2,4,30,45,12,N/A,N/A
Ta-Da!,5.562,6.14,256,N/A,2016,1.0,2,6,10,15,N/A,N/A,N/A
Vs System 2PCG: A-Force,5.562,7.6,75,N/A,2016,2.0,2,2,30,30,12,N/A,N/A
Victory at Sea: World War II Naval Combat Game,5.562,6.83,124,N/A,2006,2.46,2,2,360,360,12,Wargames,N/A
Finding Atlantis,5.562,6.55,174,13.52,2022,2.13,1,4,40,100,13,N/A,N/A
Triangoli,5.562,7.4,80,N/A,2017,2.33,2,2,15,30,10,Abstract,N/A
Downfall,5.562,6.38,232,N/A,2019,3.8,3,6,90,150,14,Strategy,N/A
Camargue,5.562,6.5,162,N/A,2024,1.36,2,6,45,45,8,N/A,N/A
Behold: Rome,5.562,7.9,68,N/A,2024,3.07,1,1,60,60,12,N/A,N/A
Scattergories Categories,5.562,6.1,338,30.74,2010,1.43,2,4,25,35,12,N/A,N/A
Gads Hill 1874,5.562,6.58,130,N/A,2016,2.0,2,4,45,60,10,N/A,N/A
Deckscape: Tokyo Blackout,5.562,6.38,176,N/A,2023,1.0,1,6,60,60,12,N/A,N/A
Crimean War Battles,5.562,6.91,102,N/A,1978,2.69,2,2,120,120,12,Wargames,N/A
Skyline of the World,5.562,6.41,202,N/A,2005,2.47,2,4,60,60,8,N/A,N/A
The Mysterious Forest,5.562,5.86,579,17.49,2016,1.18,2,4,10,25,6,Children's,N/A
