Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Renegade,6.266,7.65,1325,N/A,2018,3.71,1,5,90,90,14,Strategy,N/A
Giants,6.266,6.95,2561,N/A,2008,2.93,3,5,90,90,10,Strategy,N/A
Discordia,6.266,7.47,1530,N/A,2022,3.0,1,4,60,90,12,Strategy,N/A
Oregon,6.266,6.77,3514,N/A,2007,2.15,2,4,45,45,8,Family,Strategy
Adventure Games: The Dungeon,6.265,6.93,2705,N/A,2019,1.69,1,4,90,90,12,Thematic,Wargames
Abandon All Artichokes,6.265,6.58,5950,17.99,2020,1.25,2,4,20,20,10,Family,N/A
Metro X,6.265,7.09,2077,19.99,2018,1.7,1,6,20,20,8,Abstract,N/A
Factory Funner,6.265,7.15,1914,44.0,2016,2.38,1,6,20,40,11,Strategy,N/A
Sanssouci,6.265,7.1,2153,N/A,2013,2.1,2,4,30,45,8,Family,N/A
Skyjo,6.264,6.67,5462,19.95,2015,1.07,2,8,15,45,8,Family,N/A
Pendragon: The Fall of Roman Britain,6.264,7.87,1150,159.95,2017,4.46,1,4,60,360,16,Wargames,N/A
Welcome To...: Collector's Edition,6.263,8.31,873,N/A,2023,2.13,1,6,25,25,10,N/A,N/A
The Scepter of Zavandor,6.263,6.95,2597,N/A,2004,3.51,2,6,90,90,10,Strategy,N/A
Vast: The Mysterious Manor,6.263,7.41,1580,54.99,2019,3.72,1,5,60,120,13,Strategy,N/A
Spyfall 2,6.263,6.81,3401,27.92,2016,1.22,3,12,15,15,13,Party,N/A
Patchistory,6.263,7.06,2212,N/A,2013,3.76,2,4,60,120,12,Strategy,N/A
Wild Tiled West,6.262,7.65,1261,59.92,2023,2.72,1,5,45,90,13,N/A,N/A
Orichalcum,6.262,7.13,2077,30.0,2022,2.2,2,4,45,60,10,Family,N/A
Innovation Ultimate,6.262,8.57,750,79.99,2025,3.23,2,5,30,60,14,N/A,N/A
Bites,6.262,7.09,2075,44.0,2020,1.47,2,5,20,20,12,Family,N/A
Deep Regrets,6.261,7.45,1853,N/A,2025,2.39,1,5,30,150,14,Family,Thematic
Olympos,6.261,6.89,2739,54.56,2011,2.96,2,5,45,90,10,Strategy,N/A
Ingenious: Travel Edition,6.26,7.1,2051,N/A,2006,1.85,2,2,30,30,10,Abstract,Family
EXIT: The Game – Advent Calendar: The Mystery of the Ice Cave,6.26,7.84,1074,N/A,2020,2.0,1,99,45,90,10,Family,Thematic
Doomtown: Reloaded,6.26,7.1,2368,39.99,2014,3.61,2,4,30,30,12,Customizable,N/A
Imaginarium,6.259,7.12,2159,N/A,2018,2.9,2,5,90,90,14,Strategy,N/A
Timeline: Science & Discoveries,6.259,6.71,4075,N/A,2011,1.16,2,8,15,15,8,Family,Party
Axis & Allies,6.258,6.69,6128,129.95,2004,3.22,2,5,240,240,12,Wargames,N/A
Beyond Balderdash,6.258,6.83,3322,55.0,1993,1.47,2,6,45,45,10,Party,N/A
Machi Koro 2,6.258,7.11,2227,29.95,2021,1.55,2,5,45,45,10,Family,N/A
Navajo Wars,6.258,7.91,1094,149.95,2013,3.9,1,2,120,120,12,Wargames,N/A
A Study in Emerald (Second Edition),6.257,6.88,2816,N/A,2015,2.94,2,5,60,60,13,Strategy,Thematic
Noctiluca,6.257,7.1,2108,29.99,2019,1.34,1,4,30,30,8,Abstract,N/A
Otys,6.257,6.95,2594,23.74,2017,2.9,1,4,60,60,14,Strategy,N/A
Kariba,6.257,7.02,2365,14.99,2010,1.06,2,4,15,15,6,Family,N/A
Sorcerer City,6.257,7.37,1620,26.15,2020,2.28,1,6,45,60,14,Strategy,N/A
Aquaretto,6.256,6.97,2551,N/A,2008,2.12,2,5,45,45,10,Family,N/A
Kabuto Sumo,6.256,6.74,3821,39.99,2021,1.16,2,4,15,15,N/A,Family,N/A
The Ancient World (Second Edition),6.256,7.5,1391,N/A,2019,2.81,2,4,90,90,13,Strategy,N/A
Ad Astra,6.256,6.85,2968,N/A,2009,2.68,3,5,60,60,13,Strategy,N/A
Santorini: Pantheon Edition,6.256,8.6,769,N/A,2025,1.65,2,4,20,20,8,Abstract,N/A
Stellar,6.255,7.33,1637,N/A,2020,2.13,2,2,30,30,8,Strategy,N/A
First in Flight,6.255,7.48,1402,53.99,2023,2.3,1,4,45,75,12,Strategy,N/A
Ogre,6.254,6.95,2919,N/A,1977,2.34,1,3,45,45,10,Wargames,N/A
Sluff Off!,6.254,6.87,2783,N/A,2003,1.86,3,5,30,30,10,Family,N/A
Walnut Grove,6.254,6.97,2361,N/A,2011,2.47,1,4,30,60,10,Strategy,N/A
Thanos Rising: Avengers Infinity War,6.254,7.06,2614,N/A,2018,2.0,2,4,60,90,10,Family,Thematic
Warfighter: The Tactical Special Forces Card Game,6.253,7.68,1411,89.99,2014,2.74,1,6,30,180,N/A,Wargames,N/A
Marvel: Crisis Protocol Core Set,6.253,8.23,1068,81.19,2019,3.0,2,2,45,45,14,Thematic,Wargames
Unlock!: Secret Adventures – The Adventurers of Oz,6.253,7.34,1542,N/A,2018,2.86,1,6,60,60,10,Thematic,N/A
Codex: Card-Time Strategy – Deluxe Set,6.253,7.99,1151,N/A,2016,3.64,2,5,45,45,13,Customizable,Strategy
Call of Cthulhu: The Card Game,6.252,6.89,3046,N/A,2008,2.9,2,2,30,30,13,Customizable,Strategy
Age of Renaissance,6.252,7.09,2245,N/A,1996,3.85,3,6,120,300,12,Strategy,N/A
Cosmoctopus,6.252,7.18,2026,33.17,2023,2.21,1,4,60,90,10,Strategy,N/A
Ascension: Immortal Heroes,6.252,7.31,1693,N/A,2012,2.11,1,2,30,30,13,Strategy,N/A
Jungle Speed,6.251,6.46,13977,N/A,1997,1.13,2,10,10,10,7,Party,N/A
Warfighter: The WWII Tactical Combat Card Game,6.251,7.86,1292,59.39,2016,3.18,1,6,30,90,N/A,Wargames,N/A
Bios: Megafauna (Second Edition),6.251,7.57,1385,83.29,2017,4.5,1,4,90,180,12,Strategy,Thematic
Star Wars: The Deckbuilding Game – Clone Wars Edition,6.251,8.04,1029,N/A,2024,2.28,2,2,30,90,12,Strategy,N/A
Battle Sheep,6.25,6.6,5542,N/A,2010,1.45,2,4,15,15,7,Abstract,N/A
Cantaloop: Book 1 – Breaking into Prison,6.25,7.4,1455,17.38,2020,2.03,1,2,300,720,16,Thematic,N/A
Dungeon Fighter: Second Edition,6.249,7.4,1576,41.67,2021,1.78,1,6,45,60,8,Family,Party
Ys,6.249,6.9,2636,44.07,2004,2.92,2,4,90,90,12,Strategy,N/A
Hare & Tortoise,6.249,6.62,4916,N/A,1973,1.92,2,6,45,45,8,Family,N/A
EXIT: The Game – The Haunted Roller Coaster,6.249,7.11,2003,15.95,2019,1.97,1,4,45,90,10,Thematic,N/A
Carcassonne: Amazonas,6.248,7.02,2259,N/A,2016,1.88,2,5,35,35,8,Family,N/A
Ubongo 3D,6.248,7.07,2116,N/A,2009,1.92,2,4,30,30,10,Family,N/A
Cóatl,6.248,6.88,3102,28.92,2020,2.02,1,4,30,60,10,Family,N/A
