Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Dragonchess,5.512,6.25,40,N/A,1985,3.33,2,2,75,75,8,Abstract,N/A
Onexeno,5.512,6.05,61,N/A,2008,1.71,1,7,20,20,7,N/A,N/A
Tintenblut,5.512,6.38,30,N/A,2009,2.5,2,4,60,60,10,N/A,N/A
Search for Gnomes,5.512,6.32,37,N/A,2012,1.6,2,4,35,35,8,N/A,N/A
Nightmare Castle,5.512,6.31,34,N/A,2015,1.0,3,6,15,15,10,N/A,N/A
Central Command: Superpower Confrontation in the Straits of Hormuz,5.512,6.05,59,N/A,1984,3.14,2,2,240,240,12,Wargames,N/A
The Egyptian Campaign,5.512,6.21,51,N/A,2008,2.4,2,2,300,300,14,Wargames,N/A
Chicken Time Warp,5.512,6.53,48,N/A,2019,1.0,3,6,10,30,14,N/A,N/A
Turbo Rally Card Racing,5.512,6.54,37,N/A,2013,1.25,2,N/A,10,10,4,N/A,N/A
StoneFire,5.512,6.43,33,N/A,2020,2.5,1,4,30,30,12,N/A,N/A
Topas,5.512,5.72,144,N/A,2009,1.07,1,4,15,15,8,Abstract,N/A
"Reconquista! The Struggle for Iberia, 850-1250 AD",5.512,6.15,39,N/A,2013,2.8,1,3,240,240,N/A,Wargames,N/A
Alexandria,5.512,5.63,311,N/A,2017,2.4,2,4,45,45,14,N/A,N/A
Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,5.512,5.62,1596,62.5,1997,1.58,2,4,90,90,12,Family,Party
Imperia,5.512,6.43,31,N/A,2014,2.0,1,4,45,45,10,N/A,N/A
The Last Station,5.512,8.0,44,N/A,2019,2.5,5,12,20,45,16,N/A,N/A
The Difference Between Women & Men,5.512,5.67,165,N/A,2005,1.36,3,8,45,45,16,N/A,N/A
Marston Moor,5.512,6.49,31,N/A,1978,2.67,2,2,180,180,12,Wargames,N/A
Rock Science,5.512,6.29,58,N/A,2011,2.33,2,6,60,60,16,N/A,N/A
The Witches of Cernégula,5.512,6.33,39,N/A,2017,1.0,2,4,30,45,10,N/A,N/A
MooT,5.512,7.42,30,N/A,1998,2.0,2,12,60,60,N/A,N/A,N/A
PanzerZug,5.512,6.1,52,N/A,1998,1.6,2,6,30,30,10,Wargames,N/A
Ligretto Kids,5.512,6.14,45,N/A,2017,1.0,2,5,10,15,4,N/A,N/A
Sapa Inka,5.512,6.46,30,N/A,2022,2.0,2,5,45,75,8,N/A,N/A
Schwarm!,5.512,6.29,40,N/A,2011,1.75,1,1,15,15,12,Wargames,N/A
Cortex: Harry Potter,5.512,6.01,59,N/A,2022,1.5,2,6,15,15,8,N/A,N/A
Munchkin Russia,5.512,5.97,71,N/A,2020,1.75,3,6,60,90,12,N/A,N/A
Chattanooga,5.512,6.39,40,N/A,1997,2.7,2,N/A,300,300,12,Wargames,N/A
Activity: Alles ist möglich,5.512,6.27,39,N/A,2009,1.67,3,16,90,90,12,N/A,N/A
Masters of the Gridiron,5.512,6.59,41,N/A,2014,1.7,2,2,15,15,8,Customizable,N/A
Til Death Do Us Part,5.512,8.25,36,N/A,2025,2.0,2,6,45,180,16,N/A,N/A
Disney Magic Kingdom Game,5.512,5.82,182,N/A,2004,1.55,2,5,30,30,6,Children's,N/A
"Linus, der kleine Magier",5.512,6.25,35,N/A,2013,1.0,2,5,10,10,3,N/A,N/A
Pets,5.512,5.94,62,N/A,2012,1.67,2,5,30,30,10,N/A,N/A
James Bond 007 Assault! Game,5.512,6.3,64,N/A,1986,2.94,1,10,40,300,8,Wargames,N/A
The Spoils: Decade of Deckadence,5.512,6.79,30,N/A,2016,3.0,2,8,30,270,14,N/A,N/A
Shazam,5.512,6.23,47,N/A,2014,1.5,2,4,30,30,10,N/A,N/A
Yu-Gi-Oh! Dungeon Dice Monsters,5.512,6.15,149,N/A,2002,2.11,2,2,30,30,8,Customizable,N/A
Super Race,5.512,5.95,63,N/A,2009,1.25,1,4,20,20,6,N/A,N/A
شب مافیا (Mafia's Night),5.512,7.84,34,N/A,2017,2.4,5,40,20,120,14,N/A,N/A
Mister Diamond,5.512,5.63,183,N/A,1993,1.0,2,8,20,20,8,Children's,N/A
James Clavell's Tai-Pan,5.512,5.93,66,N/A,1988,2.33,2,4,120,120,12,N/A,N/A
Beards and Booty,5.512,7.18,31,N/A,2023,1.0,1,4,15,30,8,N/A,N/A
