Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Takara Island,5.521,5.78,237,N/A,2011,1.6,2,6,45,45,8,N/A,N/A
Mythomakya,5.521,6.27,78,N/A,2015,1.25,2,6,15,30,8,N/A,N/A
Rambazamba,5.521,6.43,62,N/A,2021,1.0,2,5,20,20,8,N/A,N/A
Bushido Breaker,5.521,6.78,39,N/A,2017,2.0,2,4,30,60,12,N/A,N/A
ROLLICK!  The Hysterical Game of Clues and Collaboration,5.521,6.53,61,N/A,2010,0.0,6,24,20,20,10,N/A,N/A
Ludus Gladiatorius 2,5.521,6.73,37,N/A,2007,1.75,2,5,20,20,10,N/A,N/A
Joffre,5.521,7.3,35,N/A,N/A,1.6,3,4,20,20,10,N/A,N/A
In Tenebris Lux,5.521,6.96,64,N/A,2017,2.0,1,4,60,60,13,N/A,N/A
Nuts!,5.521,6.7,38,N/A,2005,3.25,1,8,120,120,10,Wargames,N/A
Color Field,5.521,6.09,78,29.99,2024,1.4,2,4,20,45,10,N/A,N/A
Long Live the King: A Game of Secrecy and Subterfuge,5.521,7.38,68,N/A,2020,2.0,4,8,15,45,12,N/A,N/A
Puzzle-Memo,5.521,6.35,62,N/A,2019,1.0,2,4,15,20,5,N/A,N/A
WarChest,5.521,6.9,35,N/A,1999,2.0,2,2,N/A,N/A,12,N/A,N/A
Brettfußball,5.521,6.37,67,N/A,1984,2.0,2,2,45,45,12,Abstract,N/A
"War for America: The American Revolution, 1775-1782",5.521,6.95,61,N/A,2022,3.25,1,2,480,1200,16,Wargames,N/A
Balkan Railways,5.521,7.01,30,19.99,2023,2.75,3,5,40,60,N/A,Strategy,N/A
My Very First Games: To Market!,5.521,6.59,43,N/A,2017,1.0,1,4,10,10,2,N/A,N/A
Suspects: Ewiger Fluch,5.521,6.22,66,N/A,2022,2.0,1,5,90,150,12,N/A,N/A
Austerlitz 1805: Napoleon's Greatest Victory,5.521,6.06,111,N/A,2000,3.25,1,2,240,480,12,Wargames,N/A
Counter Spy,5.521,7.41,30,N/A,2023,0.0,2,2,10,20,8,N/A,N/A
Cortex Challenge 2: Kids,5.521,6.23,73,N/A,2017,1.0,2,6,15,15,6,N/A,N/A
Spell Saga,5.521,7.07,34,N/A,2019,2.5,1,1,60,60,12,N/A,N/A
Zampa La Granja,5.521,6.51,61,N/A,2017,1.0,2,5,10,20,5,N/A,N/A
Silk Road Maker,5.521,6.67,39,N/A,2009,1.5,1,4,10,10,7,Abstract,N/A
Rocketmen: Axis of Evil,5.521,5.95,179,N/A,2005,1.97,2,4,30,30,8,Customizable,N/A
Great Kingdom,5.521,6.72,46,N/A,2023,2.0,2,2,20,20,8,N/A,N/A
"Tea, Scones, and Arsenic",5.521,6.03,111,N/A,2021,1.33,1,6,15,30,7,N/A,N/A
First to Worst: The Party Game About How Your Friends and Family Rank Things,5.521,6.76,39,N/A,2024,1.0,2,100,30,45,8,N/A,N/A
Actionworks,5.521,6.82,46,N/A,2013,1.8,2,6,30,30,8,N/A,N/A
Field Hospital,5.521,7.32,30,N/A,2010,2.0,2,5,60,60,13,N/A,N/A
Droll,5.521,6.08,90,N/A,2020,1.0,2,6,25,25,10,N/A,N/A
ウボンゴ ポケモン (Ubongo Pokémon),5.521,6.45,53,N/A,2022,0.0,1,4,15,15,7,N/A,N/A
Battle of the Atlantic,5.521,6.54,44,N/A,2000,1.88,1,1,60,60,12,Wargames,N/A
Essentia,5.521,7.65,30,N/A,2010,2.33,2,2,30,30,8,Abstract,N/A
Cauldron: Battle for Gazala,5.521,6.61,44,N/A,2010,2.5,1,2,60,60,12,Wargames,N/A
Emperor of China,5.521,5.98,118,N/A,1972,2.05,2,5,60,60,10,Wargames,N/A
Jailbreak,5.521,5.98,113,N/A,1982,1.29,2,2,30,30,7,Children's,N/A
Trollius'n  Roll,5.521,7.25,33,N/A,2024,1.86,1,6,10,30,6,N/A,N/A
iKNOW: Hit List,5.521,6.58,50,N/A,2016,1.0,2,6,30,30,12,N/A,N/A
Kai-Zen,5.521,6.96,41,N/A,2019,2.0,2,4,20,20,10,N/A,N/A
Bound,5.521,6.8,41,N/A,2023,1.25,2,2,5,20,12,Abstract,N/A
Kibble Scuffle,5.521,6.16,79,N/A,2019,2.0,2,4,30,30,14,N/A,N/A
My Funny Dinos,5.521,6.51,51,N/A,2020,1.0,2,4,20,20,7,N/A,N/A
Emergo,5.521,7.1,30,N/A,1986,3.67,2,2,45,45,8,Abstract,N/A
TRIUMPH: A card-arranging strategy game,5.521,6.93,41,N/A,2016,1.75,2,4,15,25,10,N/A,N/A
Die Zukunft von Camelot,5.521,6.97,46,N/A,2022,1.6,2,5,45,45,10,N/A,N/A
Dice Fishing,5.521,6.81,34,N/A,2020,1.25,1,5,30,45,7,N/A,N/A
GoCaine,5.521,7.58,38,N/A,2021,3.0,2,6,120,240,16,N/A,N/A
Moonshine,5.521,6.37,57,N/A,2025,0.0,2,5,30,30,10,N/A,N/A
Mint Condition,5.521,6.01,101,N/A,2019,1.5,2,5,25,25,10,N/A,N/A
7 & 7,5.521,7.3,66,N/A,2016,1.67,2,5,15,20,13,N/A,N/A
Bautzen 1813,5.521,7.05,32,N/A,2020,3.0,2,2,120,180,12,Wargames,N/A
Room Share,5.521,7.08,33,N/A,2022,1.0,2,4,20,30,10,N/A,N/A
Tell Me More,5.521,6.68,42,N/A,2023,0.0,3,8,10,15,10,N/A,N/A
Into the Black: Boarding Party,5.521,6.84,54,N/A,2019,3.33,1,4,90,120,13,N/A,N/A
Monopolis,5.521,7.43,31,N/A,2022,2.0,2,4,60,60,8,N/A,N/A
