Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Space Cadets: Away Missions,6.011,7.33,915,59.95,2015,2.62,1,6,60,120,10,Thematic,N/A
Drakon (Third Edition),6.011,6.46,2812,N/A,2006,1.81,2,6,20,60,10,Family,Strategy
BraveRats,6.011,6.47,2725,19.71,2011,1.14,2,2,15,15,8,Family,N/A
Tannhäuser,6.011,6.49,3271,N/A,2007,2.73,2,10,60,120,11,Thematic,N/A
Olympus,6.011,6.79,1501,55.96,2010,3.01,3,5,60,120,14,Strategy,N/A
Council of Shadows,6.01,7.23,983,32.49,2022,3.14,1,4,60,90,14,Strategy,N/A
Funemployed,6.01,6.63,2137,N/A,2013,1.15,3,20,30,30,13,Party,N/A
Silverton,6.01,7.12,1086,N/A,1991,3.23,1,6,180,180,12,Strategy,N/A
Revolution: The Dutch Revolt 1568-1648,6.009,7.28,957,104.45,2004,4.25,2,5,240,480,12,Strategy,Wargames
Chai,6.009,6.68,1962,N/A,2019,1.72,1,5,20,60,8,Family,N/A
18MEX,6.009,7.66,673,N/A,2005,3.84,3,5,210,210,14,Strategy,N/A
Coyote,6.009,6.63,1940,N/A,2003,1.18,3,6,20,30,10,Party,N/A
For Glory,6.009,7.9,704,N/A,2020,2.6,2,2,60,90,14,N/A,N/A
Viva Mouse!,6.009,6.82,1569,N/A,2002,1.09,2,4,20,30,4,Children's,N/A
Gunslinger,6.009,7.17,1095,N/A,1982,3.29,2,7,90,90,12,Thematic,Wargames
Valhalla,6.008,7.12,1543,N/A,2018,2.11,1,6,30,60,13,Strategy,N/A
Monsters on Board,6.008,7.53,796,N/A,2022,2.8,1,4,45,60,12,Strategy,N/A
Unhappy King Charles!,6.008,7.59,743,N/A,2008,3.29,2,2,240,240,N/A,Wargames,N/A
"UltraQuest: Gold, Ruhm! und Ehre!",6.008,8.2,601,N/A,2016,2.61,2,5,60,600,10,Thematic,N/A
Stupor Mundi,6.007,7.53,819,62.73,2025,3.29,1,4,90,150,12,Strategy,N/A
Montana,6.007,6.69,1757,N/A,2017,2.23,2,4,45,45,10,Family,Strategy
