Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Salt & Sail,5.508,6.4,38,N/A,2021,2.0,2,5,60,90,12,N/A,N/A
Tennis Masters,5.508,5.68,94,N/A,2000,1.5,2,2,40,40,8,N/A,N/A
Kill Kim,5.508,6.17,32,N/A,2023,2.0,5,10,20,30,10,N/A,N/A
Struggle,5.508,5.95,38,N/A,1982,1.0,2,4,40,40,N/A,N/A,N/A
The Fastest Gun,5.508,5.82,71,N/A,1973,1.0,2,4,45,45,10,N/A,N/A
Ifrito,5.508,6.34,31,N/A,2014,2.0,2,4,15,20,10,N/A,N/A
Lunar Invaders,5.508,6.27,31,N/A,2011,2.0,2,5,N/A,N/A,N/A,Abstract,N/A
Wongamania: Banana Economy,5.508,5.94,73,N/A,2016,1.33,2,5,30,60,14,N/A,N/A
El Día Más Largo,5.508,5.96,67,N/A,1982,2.67,2,4,240,240,12,Wargames,N/A
Finding Nessie,5.508,6.13,31,N/A,2018,1.0,2,4,20,30,6,N/A,N/A
モンスターヘクス (Monster Hex),5.508,5.98,61,N/A,2024,1.0,2,4,30,45,9,N/A,N/A
Legends of Labyrinth,5.508,5.82,108,N/A,2016,1.5,2,4,45,60,14,N/A,N/A
My Very First Games: Off to Bed!,5.508,6.17,35,N/A,2019,2.0,1,3,10,10,2,N/A,N/A
Plethora,5.508,5.86,63,N/A,2012,2.75,2,4,60,60,8,N/A,N/A
London Cabbie Game,5.508,5.86,82,N/A,1971,1.17,2,6,120,120,12,N/A,N/A
Brains!,5.508,6.18,37,N/A,2019,2.0,2,5,5,10,8,N/A,N/A
Escola de Dragões,5.508,6.1,40,N/A,2014,1.0,2,4,15,15,8,N/A,N/A
Treasure of the Pharaohs,5.508,6.36,46,N/A,1974,1.67,2,6,45,45,N/A,Children's,N/A
Tong,5.508,5.81,65,N/A,2015,1.0,1,2,10,20,8,N/A,N/A
Zanimatch,5.508,6.09,31,N/A,N/A,1.0,3,6,10,10,5,N/A,N/A
Lords & Wizards,5.508,5.96,41,N/A,1977,2.83,2,12,180,180,N/A,Wargames,N/A
Shinobi,5.508,5.79,132,N/A,2015,1.4,4,6,15,20,10,N/A,N/A
UNO Tiki Twist,5.508,6.16,33,N/A,2014,1.0,2,10,30,30,7,N/A,N/A
And They're Off!,5.508,6.1,45,N/A,1993,1.5,2,22,90,90,10,N/A,N/A
Hotel,5.508,5.86,76,N/A,2008,1.0,2,4,5,5,N/A,N/A,N/A
BrainBox: Animals,5.508,5.91,45,N/A,2008,1.67,1,99,10,10,8,Children's,N/A
The Boy Who Cried Wolf,5.508,5.9,42,N/A,2018,1.0,3,5,15,15,8,N/A,N/A
Gangsters: The Game of Disorganized Crime,5.508,5.75,99,N/A,1984,1.0,2,6,90,90,10,N/A,N/A
Activity Junior,5.508,5.69,118,N/A,1997,1.0,2,12,30,30,8,Children's,N/A
Fontenoy 1745,5.508,5.87,47,N/A,1996,2.6,2,2,N/A,N/A,12,Wargames,N/A
Hi Lo Flip,5.508,5.86,78,N/A,2020,1.0,2,6,15,15,8,N/A,N/A
Simply S,5.508,6.19,40,N/A,2022,1.0,3,6,15,60,10,N/A,N/A
Quadefy,5.508,5.81,61,N/A,2011,1.0,2,2,3,3,4,Abstract,N/A
Channel WON,5.508,6.01,33,N/A,2023,0.0,2,6,30,60,14,N/A,N/A
Kolej na kolej,5.508,6.09,36,N/A,2016,1.67,2,4,20,20,8,Family,N/A
Game to Pick a Game: The Gateway Edition,5.508,6.04,50,N/A,2018,0.0,2,4,5,5,5,N/A,N/A
Dino Dump,5.508,5.75,74,N/A,2018,1.33,2,4,10,10,6,N/A,N/A
Estimator,5.508,5.95,48,N/A,2024,1.0,3,8,15,15,10,N/A,N/A
Asalto,5.508,5.81,98,N/A,1803,1.67,2,2,20,20,10,Abstract,N/A
"Leyte: Return to the Philippines, October 1944",5.508,6.1,39,N/A,1975,2.6,2,2,90,90,12,Wargames,N/A
LeCardo,5.508,5.78,77,N/A,1998,1.4,2,4,20,20,8,N/A,N/A
Gridiron Fantasy Football,5.508,6.1,57,N/A,1995,2.13,2,2,45,45,10,N/A,N/A
AstroNuts,5.508,6.07,58,N/A,2012,1.2,2,4,30,30,8,N/A,N/A
Ponte Vecchio,5.508,5.89,91,N/A,1996,2.25,3,5,90,90,12,N/A,N/A
Monsters on the Moon,5.508,6.6,33,N/A,2024,2.0,1,4,25,25,8,N/A,N/A
Fanhunter Batallitas,5.508,6.33,36,N/A,1997,2.25,2,4,N/A,N/A,12,Wargames,N/A
Naruto: Ninja Arena,5.508,6.07,95,41.13,2021,1.33,2,4,15,30,10,N/A,N/A
Weapons & Warriors: Lashout Launcher Set,5.508,6.02,64,N/A,1994,1.0,2,2,30,30,7,Wargames,N/A
Zmiennicy,5.508,6.01,58,N/A,2014,1.5,1,4,45,90,12,N/A,N/A
Crazy Cultists,5.508,6.99,31,N/A,2019,1.0,3,6,35,45,10,N/A,N/A
Heroes of the Three Kingdoms,5.508,6.1,38,N/A,2013,1.0,2,4,30,30,7,N/A,N/A
Pyramis,5.508,6.07,38,N/A,1991,2.33,2,2,20,20,8,Abstract,N/A
Oh Gnome You Don't!,5.508,5.72,158,N/A,2011,1.56,2,5,90,90,13,Family,Party
Imajica,5.508,6.43,32,N/A,1997,3.0,2,5,20,120,12,Customizable,N/A
Don't Tip The Waiter,5.508,5.94,38,N/A,1990,1.0,2,4,10,10,6,Children's,N/A
Dragon Hunt,5.508,5.83,66,N/A,1997,1.33,2,2,10,10,10,N/A,N/A
Rock the Bock,5.508,5.82,39,N/A,2018,1.0,2,4,15,15,7,N/A,N/A
Suspicious,5.508,6.42,40,N/A,2021,1.25,4,8,30,45,10,N/A,N/A
Zanziar,5.508,6.22,79,N/A,2008,3.59,2,6,120,180,12,N/A,N/A
What Came First?,5.508,5.84,105,N/A,2019,1.0,2,8,20,20,10,N/A,N/A
ピンコンビトリオ (Pin Combi Trio),5.508,5.84,50,N/A,2022,2.0,2,5,N/A,N/A,N/A,N/A,N/A
Escape Quest: Search for the Lost Treasure,5.508,6.25,33,N/A,2018,3.0,1,1,180,180,14,N/A,N/A
Jena,5.508,6.16,52,N/A,1981,2.86,2,4,240,240,12,Wargames,N/A
Squatter,5.508,5.71,291,N/A,1962,1.47,2,6,90,90,10,N/A,N/A
Paying the Peiper,5.508,6.11,45,N/A,2010,1.5,1,2,30,30,N/A,Wargames,N/A
Grabolo,5.508,5.77,142,N/A,2012,1.43,3,5,20,20,4,N/A,N/A
Stretch Run,5.508,5.84,94,N/A,2004,1.17,2,6,30,60,8,N/A,N/A
Snollygoster,5.508,6.0,42,N/A,2018,1.67,2,4,N/A,N/A,N/A,N/A,N/A
Ciudad de Cartón,5.508,8.62,38,N/A,2017,1.0,2,5,30,50,8,N/A,N/A
The Fall of South Vietnam: A Game of Combat in South Vietnam – 1973-1975,5.508,6.03,46,N/A,1981,2.29,2,2,60,60,12,Wargames,N/A
HERO versus GUARDIAN: A Game of Dungeon Craft,5.508,5.83,82,N/A,2013,1.75,2,4,60,60,9,N/A,N/A
Windmill: Cozy Stories,5.508,6.13,44,N/A,2020,1.0,3,5,20,45,6,N/A,N/A
Africa 1880,5.508,5.66,143,N/A,1997,2.56,3,6,120,120,14,Strategy,Wargames
The Deck of Dice,5.508,6.17,42,N/A,1997,1.14,2,4,30,30,6,N/A,N/A
RPGQuest: Greek Mythology,5.508,8.78,45,N/A,2005,1.73,4,12,30,30,12,N/A,N/A
Outlaw,5.508,6.07,30,N/A,2014,1.0,2,3,15,15,8,N/A,N/A
Hida-furukawa,5.508,5.99,46,N/A,2017,2.0,2,5,30,30,8,N/A,N/A
Das Magische Labyrinth Kartenspiel,5.508,5.75,70,N/A,2010,1.0,2,4,15,15,6,Children's,N/A
Panzer Pranks,5.508,6.05,48,N/A,1980,2.33,2,2,20,30,12,Wargames,N/A
Magi Kitchen,5.508,6.12,35,N/A,2014,1.25,4,8,15,15,8,N/A,N/A
Monopoly: Harry Potter – A Magical Adventure at Hogwarts,5.508,5.99,39,N/A,2024,0.0,2,6,20,180,8,N/A,N/A
House of Spirits,5.508,6.04,50,N/A,2010,1.71,2,4,30,30,12,N/A,N/A
Kaki Lima,5.508,6.3,30,N/A,2019,1.67,1,8,10,80,8,N/A,N/A
Alle gegen Rudi,5.508,5.97,35,N/A,2018,1.0,1,4,10,10,4,N/A,N/A
Mind the Gap,5.508,5.74,114,N/A,2017,1.0,2,8,10,20,6,N/A,N/A
Medical Frontier,5.508,5.91,60,N/A,2017,1.5,2,5,45,60,10,N/A,N/A
Gumball Rally,5.508,5.62,227,15.0,2007,1.09,3,8,20,20,6,Children's,N/A
Minderheiten Quartett,5.508,6.1,30,N/A,2020,1.0,2,6,20,30,14,N/A,N/A
The Mole,5.508,6.3,33,19.99,2020,1.0,3,8,15,15,17,N/A,N/A
"Ia Drang, Vietnam 1965",5.508,6.1,35,N/A,1999,2.8,1,2,180,180,12,Wargames,N/A
"Catz, Ratz and Batz",5.508,5.89,58,N/A,2003,1.18,2,6,30,30,8,Children's,N/A
Operators,5.508,6.02,61,N/A,2018,2.17,2,10,20,90,14,N/A,N/A
Ultimate Treehouse,5.508,6.63,35,N/A,2023,2.0,2,4,45,60,8,N/A,N/A
Liars & Looters,5.508,6.74,37,N/A,2023,2.0,3,6,15,30,8,N/A,N/A
Battle Rider,5.508,6.0,32,N/A,1994,2.88,2,2,120,120,12,Wargames,N/A
Trek,5.508,6.13,34,N/A,1960,2.5,3,6,45,45,11,N/A,N/A
Quirk!,5.508,6.73,41,N/A,2017,0.0,2,6,15,30,7,N/A,N/A
Mars,5.508,5.87,69,N/A,2009,2.38,2,4,90,90,10,N/A,N/A
"DMZ: The Battle for South Korea, late 1970s",5.508,6.02,32,N/A,1977,2.0,2,2,2,2,12,Wargames,N/A
On Fire!!!,5.508,6.16,35,N/A,2017,1.5,2,4,30,60,8,N/A,N/A
