Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
VivaJava: The Coffee Game,5.962,6.83,1181,N/A,2012,2.52,3,8,90,90,13,Strategy,N/A
Best Treehouse Ever,5.961,6.49,2004,N/A,2015,1.39,2,4,20,20,8,Family,N/A
Commands & Colors: Samurai Battles,5.961,7.99,560,84.92,2021,2.6,2,2,60,60,14,Wargames,N/A
A Handful of Stars,5.96,7.25,836,N/A,2017,3.09,2,4,90,120,13,Strategy,N/A
Kuhhandel Master,5.96,6.7,1527,N/A,2009,1.8,2,6,60,60,10,Family,N/A
FYFE,5.96,6.99,1053,48.3,2022,2.05,2,5,30,45,10,Abstract,N/A
Key Market,5.96,7.33,748,N/A,2010,3.52,2,4,90,90,12,Strategy,N/A
Axis & Allies: Europe,5.96,6.5,2595,N/A,1999,2.84,2,4,210,210,12,Wargames,N/A
Karvi,5.96,7.22,843,74.99,2023,3.41,2,4,120,180,12,Strategy,N/A
Tapple,5.96,6.47,2331,N/A,2012,1.02,2,10,30,30,8,Party,N/A
Spire's End: Hildegard,5.96,7.51,778,N/A,2022,1.78,1,2,30,180,12,N/A,N/A
HEXplore It: The Forests of Adrimon,5.96,7.85,618,N/A,2019,3.56,1,7,60,180,12,Thematic,N/A
Cursed Court,5.96,7.13,893,N/A,2017,1.58,2,6,30,60,14,N/A,N/A
Castle Itter: The Strangest Battle of WWII,5.959,7.68,651,N/A,2019,2.31,1,1,45,60,13,Wargames,N/A
Darkest Night: Second Edition,5.959,7.52,738,N/A,2018,3.05,1,5,120,180,14,Thematic,N/A
Traditional Card Games,5.959,6.86,1258,N/A,N/A,1.91,N/A,N/A,N/A,N/A,N/A,Family,N/A
Longhorn,5.959,6.53,1816,N/A,2013,1.77,2,2,15,15,8,Abstract,N/A
Hoplomachus: Origins,5.959,7.56,682,N/A,2015,3.0,1,2,15,30,12,Strategy,N/A
Get Bit!,5.959,6.14,6913,14.95,2007,1.12,2,7,10,20,7,Family,N/A
Surfosaurus MAX,5.959,6.96,1026,16.99,2023,1.18,2,6,20,20,10,Family,N/A
Medici: The Card Game,5.959,6.72,1379,N/A,2016,1.58,2,6,30,30,10,Family,N/A
Joking Hazard,5.959,6.23,6423,24.39,2016,1.02,3,10,30,90,18,Party,N/A
The Fury of Dracula,5.958,6.92,1209,N/A,1987,2.6,2,4,180,180,14,Thematic,N/A
Carcassonne: Safari,5.958,7.02,1074,N/A,2018,1.76,2,5,35,35,7,Family,N/A
An Infamous Traffic,5.958,7.31,747,N/A,2016,3.55,2,5,45,90,14,Strategy,N/A
Prussian Rails,5.958,6.95,1020,N/A,2008,2.93,3,5,60,60,12,Strategy,N/A
Dungeons & Dragons: Tomb of Annihilation Board Game,5.958,7.58,802,N/A,2017,2.39,1,5,60,60,14,Strategy,Thematic
Mord im Arosa,5.958,6.53,1834,N/A,2010,1.44,2,6,30,45,10,Family,N/A
Doom Machine,5.958,7.6,694,N/A,2021,1.93,1,1,15,30,13,Strategy,N/A
Barbarians: The Invasion,5.957,7.36,824,N/A,2018,3.2,1,4,90,90,14,Strategy,N/A
The Whatnot Cabinet,5.957,7.16,884,28.0,2021,1.75,1,4,20,30,8,Family,N/A
DC Deck-Building Game: Rivals – Batman vs The Joker,5.957,7.02,1060,N/A,2014,1.88,2,2,30,30,15,Thematic,N/A
The Battle at Kemble's Cascade,5.957,6.66,1529,N/A,2014,2.56,1,5,75,75,13,Thematic,N/A
TEAM3 GREEN,5.956,6.9,1171,N/A,2019,1.21,3,6,30,30,14,Party,N/A
Maori,5.956,6.59,1626,N/A,2009,1.79,2,5,30,45,8,Family,Strategy
Flourish,5.956,6.68,1558,59.98,2021,1.85,1,7,20,60,8,Family,N/A
Trogdor!!: The Board Game,5.956,6.87,1299,54.29,2019,1.84,1,6,30,60,14,Family,Thematic
Entdecker: Exploring New Horizons,5.956,6.49,2022,54.95,2001,2.44,2,4,90,90,10,Family,Strategy
D-Day at Tarawa,5.956,8.22,508,N/A,2014,3.72,1,1,120,420,N/A,Wargames,N/A
Piraten Kapern,5.956,6.37,3062,N/A,2012,1.11,2,5,30,30,8,Family,N/A
Raid on St. Nazaire,5.956,7.26,870,N/A,1987,3.02,1,1,180,180,12,Wargames,N/A
Kerala: The Way of the Elephant,5.955,6.83,1204,N/A,2016,1.71,2,5,30,30,8,Family,N/A
Death Valley,5.955,6.75,1346,N/A,2021,1.85,1,2,15,15,8,Strategy,N/A
L.A.M.A. Party Edition,5.955,6.97,1031,N/A,2020,1.04,2,6,20,20,8,Family,N/A
Velonimo,5.955,6.75,1380,9.99,2020,1.2,2,5,30,40,7,Family,N/A
Queen's Necklace,5.955,6.38,2582,25.9,2003,1.91,2,4,30,45,8,Family,N/A
Panda Spin,5.955,7.09,935,N/A,2024,2.19,2,5,25,40,14,Family,Strategy
TOKYO METRO,5.955,7.25,778,42.93,2018,3.38,1,5,60,90,14,Strategy,N/A
Nunatak: Temple of Ice,5.955,7.3,775,24.26,2023,1.9,2,4,30,45,10,Family,N/A
"Vijayanagara: The Deccan Empires of Medieval India, 1290-1398",5.954,8.05,504,N/A,2024,3.06,1,3,60,120,13,Wargames,N/A
Bazaar,5.954,6.52,1858,N/A,1967,2.03,2,6,45,45,8,Abstract,Family
Sequence,5.954,6.16,11609,17.97,1982,1.32,2,12,10,30,7,Family,N/A
Monikers: The Shut Up & Sit Down Nonsense Box,5.954,8.05,474,N/A,2017,1.0,4,20,30,60,18,N/A,N/A
DropMix,5.954,6.67,1656,120.0,2017,1.32,1,6,15,30,16,Party,N/A
