Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Elsenborn Ridge: Tactical Combat During the Battle of the Bulge – A Panzer Grenadier Game,5.608,7.54,137,N/A,2008,3.05,2,2,60,60,N/A,Wargames,N/A
Battle of the Bulge: Platoon Level Combat in World War II – A Panzer Grenadier Game,5.608,6.97,201,N/A,2002,2.74,2,2,30,360,12,Wargames,N/A
Star Trek: Deep Space Nine Fluxx,5.608,6.97,199,21.95,2019,1.25,2,6,10,40,8,N/A,N/A
Detective Stories: Case 3 – Still Lake,5.608,7.38,146,N/A,2019,2.0,1,6,90,270,13,N/A,N/A
Spires,5.608,6.85,202,N/A,2017,1.75,1,4,20,30,10,N/A,N/A
COGZ,5.608,6.99,202,N/A,2015,2.0,2,6,30,30,8,Abstract,Family
Länder toppen!,5.608,6.72,231,N/A,2016,1.57,2,5,30,45,8,N/A,N/A
King of the Tabletop,5.608,6.92,208,N/A,1983,1.92,2,4,180,180,12,N/A,N/A
My First Bohnanza,5.608,6.6,244,22.37,2015,1.31,3,5,30,30,4,Children's,N/A
"Case Yellow, 1940: The German Blitzkrieg in the West",5.608,7.09,177,N/A,2011,3.23,2,2,180,180,N/A,Wargames,N/A
Wilderness,5.608,6.49,353,N/A,2011,2.09,2,8,60,60,13,Thematic,N/A
Barbarian Kingdoms,5.608,7.97,143,N/A,2024,2.4,2,6,30,90,14,Strategy,Wargames
Locke & Key: The Game,5.608,6.25,439,39.97,2012,1.72,3,6,30,30,15,Strategy,N/A
Monikers: Monikers-er,5.608,8.72,81,N/A,2023,1.0,4,16,20,60,18,N/A,N/A
Someone Has Died,5.608,7.05,195,N/A,2016,1.0,3,6,25,45,N/A,N/A,N/A
Das perfekte Wort,5.608,7.17,160,N/A,2021,1.67,1,6,15,15,12,N/A,N/A
"To the Green Fields Beyond: The Battle of Cambrai, 1917",5.608,7.34,161,N/A,1978,3.63,2,2,240,240,12,Wargames,N/A
Mertwig's Maze,5.608,6.61,275,N/A,1988,1.93,2,6,100,100,10,Thematic,N/A
Nautilus Industries,5.608,6.67,240,9.95,2015,2.47,2,6,60,60,8,N/A,N/A
Pass the Bomb,5.608,5.82,1708,N/A,1994,1.29,2,10,20,20,12,Party,N/A
Mycelium: A Mushling Game,5.608,6.94,236,N/A,2023,2.33,2,4,60,105,13,N/A,N/A
Isis & Osiris,5.608,5.84,1072,N/A,2001,1.35,2,4,10,20,7,Abstract,N/A
Balkan Front,5.608,7.04,186,N/A,1990,3.86,2,3,120,120,12,Wargames,N/A
Battle for Moscow,5.608,6.37,365,N/A,1986,1.91,2,2,90,90,12,Wargames,N/A
Food Fight,5.608,6.05,743,N/A,2011,1.76,2,6,30,30,13,Family,Strategy
Mother of Frankenstein,5.608,7.17,149,27.09,2023,2.75,1,6,480,900,13,N/A,N/A
Tier auf Tier: Jetzt geht's rund!,5.608,6.52,271,N/A,2012,1.2,2,4,15,15,5,Children's,N/A
Flash Duel: Revised Second Edition,5.608,7.2,166,N/A,2015,1.67,1,5,5,5,N/A,N/A,N/A
Blocks in the East,5.608,7.73,156,N/A,2012,3.67,1,4,120,120,14,Wargames,N/A
Karuba Junior,5.608,6.38,339,N/A,2017,1.11,1,4,5,10,4,Children's,N/A
Istanbul: Choose & Write,5.608,6.52,270,N/A,2023,2.14,1,5,30,45,8,N/A,N/A
Wodny szlak,5.608,6.59,283,N/A,2019,1.69,1,4,20,20,8,Family,N/A
The Shared Dream,5.608,6.77,280,N/A,2017,3.17,2,4,90,120,13,Thematic,N/A
Dungeon Fighter in the Castle of Frightening Frosts,5.608,7.58,128,N/A,2022,1.5,1,4,45,60,8,N/A,N/A
Blorg in the Midwest,5.608,6.75,233,N/A,2018,1.62,1,1,10,20,10,N/A,N/A
Auf falscher Fährte,5.608,6.78,205,N/A,2001,1.33,3,4,30,30,10,N/A,N/A
One Card Wonder,5.608,6.67,239,21.93,2022,1.45,2,6,30,30,8,N/A,N/A
Equinox,5.607,6.52,265,N/A,2012,1.92,2,2,25,25,13,Abstract,N/A
Lost Cities: To Go,5.607,6.38,325,N/A,2018,1.33,2,2,20,20,8,Family,N/A
Micro Hero: Hercules,5.607,7.53,136,N/A,2025,2.3,1,2,20,240,10,N/A,N/A
DECK 52: Space Wrecked,5.607,7.19,182,N/A,2021,1.27,1,1,5,10,7,N/A,N/A
Bauhaus,5.607,6.72,255,N/A,2013,2.0,2,4,30,30,14,Abstract,N/A
Dragonscroll,5.607,6.47,298,N/A,2014,2.11,2,4,60,60,13,Family,Thematic
Oddland,5.607,7.04,176,24.0,2025,1.8,1,5,40,40,11,N/A,N/A
Hitster: Schlager Party,5.607,6.46,282,N/A,2023,1.0,2,10,30,30,16,N/A,N/A
Mayday!Mayday!,5.607,6.37,325,N/A,2013,1.94,5,8,25,25,10,Party,N/A
Trivial Pursuit: Classic Edition,5.607,5.98,886,20.99,2016,1.25,2,6,45,90,16,Party,N/A
Daruma,5.607,6.97,214,N/A,2023,1.2,2,5,20,40,8,Party,N/A
Cruel Necessity (Deluxe Edition): The English Civil Wars 1640-1653,5.607,8.13,111,N/A,2023,3.2,1,1,60,60,13,Wargames,N/A
Munchkin Rick and Morty,5.607,6.31,535,N/A,2017,1.6,3,6,60,120,17,N/A,N/A
"Kharkov: The Soviet Spring Offensive, 1942",5.607,6.63,253,N/A,1978,2.57,2,2,240,240,12,Wargames,N/A
Funkoverse Strategy Game: Jaws 100,5.607,7.27,172,17.99,2020,2.0,2,2,20,60,10,N/A,N/A
Anomia X,5.607,6.67,248,N/A,2017,1.0,3,6,30,60,17,N/A,N/A
Flash Point: Legacy of Flame,5.607,7.87,119,N/A,2025,2.33,1,6,45,45,10,N/A,N/A
Snit's Revenge!,5.607,6.25,413,N/A,1977,1.41,2,2,20,20,8,Family,N/A
Mysterious Dungeons,5.607,6.49,291,N/A,2016,1.08,1,5,15,25,6,Family,N/A
Cranium Whoonu,5.607,6.03,642,N/A,2005,1.09,3,6,30,30,8,Family,Party
Ancestree,5.607,6.19,451,24.47,2017,1.83,2,6,20,20,8,Family,N/A
Ambon: Burning Sun & Little Seagulls,5.607,8.0,122,N/A,2021,2.2,2,2,60,120,12,Wargames,N/A
You've Got Crabs,5.607,5.94,1155,N/A,2018,1.16,4,10,15,20,7,Party,N/A
Saigon 75,5.607,7.36,150,N/A,2023,2.0,1,2,60,120,10,Wargames,N/A
Triplanetary,5.607,7.02,201,N/A,1973,2.32,2,3,45,45,12,Thematic,Wargames
Frozen Frontier,5.607,7.6,132,N/A,2024,3.58,1,4,120,180,12,N/A,N/A
Talisman: Star Wars,5.607,7.17,191,N/A,2021,2.57,2,6,90,120,13,N/A,N/A
Heroica: Fortaan,5.607,5.95,927,N/A,2011,1.41,2,4,20,20,8,Family,N/A
Moving Pictures,5.607,6.69,228,N/A,2021,1.33,1,2,20,20,8,N/A,N/A
The Stonebound Saga,5.607,7.16,223,N/A,2018,3.2,2,6,45,60,13,Strategy,N/A
Re;ACT: The Arts of War,5.607,8.36,184,59.95,2024,3.0,2,2,20,40,13,N/A,N/A
Hungarian Rhapsody: The Eastern Front in Hungary,5.607,8.39,106,N/A,2020,4.38,1,2,240,240,N/A,Wargames,N/A
Outnumbered: Improbable Heroes,5.607,6.99,173,N/A,2021,1.6,1,6,20,30,8,N/A,N/A
