Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Crosshairs,5.538,7.68,43,N/A,2010,2.5,2,4,20,20,8,Abstract,N/A
Demonworld,5.538,6.83,74,N/A,1999,4.2,2,6,120,120,12,N/A,N/A
NoteQuest,5.538,7.89,54,N/A,2019,2.0,1,3,60,120,N/A,N/A,N/A
ICECOOL Wizards,5.538,7.24,54,N/A,2024,1.0,2,4,30,30,6,N/A,N/A
Deterrence 2X62,5.538,6.62,100,N/A,2015,2.33,2,2,20,30,14,N/A,N/A
Hunters of Arcfall,5.538,6.07,190,N/A,2014,1.43,2,6,30,30,8,Family,Thematic
Warp & Weft,5.538,7.33,62,N/A,2024,2.0,2,5,25,35,8,N/A,N/A
Tricks and Treats,5.538,6.06,203,N/A,2012,1.38,2,4,10,10,8,N/A,N/A
Knights Poker,5.538,6.62,76,N/A,2019,1.5,2,2,15,15,6,Abstract,N/A
Dirt & Dust,5.538,8.05,67,N/A,2025,3.67,1,4,60,90,14,N/A,N/A
Four Clans Conflict,5.538,7.31,49,N/A,2023,2.0,2,2,30,30,10,N/A,N/A
Ghosts Love Candy Too Roll and Fright,5.538,7.15,56,N/A,2022,0.0,1,99,15,20,6,N/A,N/A
Magic: The Gathering – Duel Decks: Merfolk Vs. Goblins,5.538,7.28,50,N/A,2017,3.0,2,2,N/A,N/A,13,N/A,N/A
Chocoly,5.538,6.15,161,16.99,2011,1.33,2,4,30,30,8,Abstract,N/A
1812!: War on the Great Lakes Frontier,5.538,8.23,39,N/A,2023,3.29,2,2,90,540,14,Wargames,N/A
Wild Cards,5.538,6.34,116,N/A,2020,1.14,2,5,20,30,10,N/A,N/A
The Terrifying Girl Disorder,5.538,6.37,117,N/A,2015,2.4,3,4,30,30,12,N/A,N/A
Doubt Is Our Product,5.538,7.16,53,N/A,2023,3.0,2,2,90,90,N/A,N/A,N/A
Heart of Oak: Naval Miniatures Rules for the Age of Fighting Sail,5.538,7.4,52,N/A,1978,3.67,2,2,90,90,12,Wargames,N/A
