Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
You're Bluffing!,6.189,6.58,4546,N/A,1985,1.63,3,5,45,45,10,Family,N/A
War Room,6.189,8.24,955,N/A,2019,3.52,2,6,120,360,14,Wargames,N/A
Exploding Kittens: Party Pack,6.189,7.07,2460,N/A,2017,1.05,2,10,15,15,7,Party,N/A
Project: ELITE,6.188,7.56,1177,N/A,2016,2.45,1,4,30,30,12,Thematic,N/A
Citrus,6.188,7.09,1742,N/A,2013,2.54,2,5,60,60,10,Family,Strategy
Gaslands: Refuelled,6.187,8.22,849,N/A,2019,2.69,2,8,45,90,11,Thematic,Wargames
B-17: Queen of the Skies,6.187,7.13,2107,N/A,1981,2.33,1,2,20,60,12,Wargames,N/A
The Thing: Infection at Outpost 31,6.187,7.25,1836,N/A,2017,2.33,4,8,60,120,17,Thematic,N/A
Snake Oil,6.186,6.67,3539,N/A,2010,1.13,3,10,20,30,10,Party,N/A
Seeland,6.186,6.9,2139,N/A,2010,2.3,2,4,45,60,9,Family,Strategy
Ticket to Ride: First Journey (U.S.),6.186,6.85,2625,27.99,2016,1.42,2,4,15,30,6,Children's,N/A
Taco Cat Goat Cheese Pizza,6.186,6.53,7470,9.84,2018,1.04,2,8,10,30,8,Party,N/A
Steel Driver,6.186,6.96,1971,99.99,2008,2.8,3,6,60,90,12,Strategy,N/A
LUNA Capital,6.185,7.08,1843,24.99,2021,2.24,1,4,45,45,8,Family,N/A
Origins: First Builders,6.185,7.04,1877,31.04,2021,3.3,1,4,60,120,14,Strategy,N/A
Warhammer: Diskwars,6.185,7.07,2055,N/A,2013,2.77,2,4,45,90,14,Customizable,Wargames
A Victory Lost: Crisis in Ukraine 1942-1943,6.184,7.65,1125,N/A,2006,2.56,2,2,360,360,12,Wargames,N/A
The Red Dragon Inn 3,6.184,7.2,1904,31.99,2011,1.93,2,4,30,60,13,Thematic,N/A
Maskmen,6.184,6.95,2116,N/A,2014,1.74,2,6,20,20,9,Family,N/A
Carcassonne: Gold Rush,6.183,7.13,1678,N/A,2014,1.92,2,5,35,35,8,Family,Strategy
Four Against Darkness,6.183,7.54,1736,13.24,2016,2.07,1,1,45,75,N/A,Thematic,N/A
Marvel Zombies: X-Men Resistance,6.183,8.5,761,111.99,2023,2.5,1,6,60,60,N/A,N/A,N/A
Prey Another Day,6.183,6.87,2275,16.95,2023,1.08,2,5,15,20,8,Family,Party
Empire's End,6.183,6.96,2042,31.62,2023,2.4,2,4,45,60,13,Strategy,N/A
Hearts,6.183,6.52,4855,N/A,1850,1.75,3,7,30,30,8,Family,N/A
Nimalia,6.182,7.04,1816,15.0,2023,1.67,2,4,25,30,10,Family,N/A
Field Commander: Napoleon,6.182,7.69,1118,N/A,2011,2.74,1,1,180,180,12,Wargames,N/A
Amalfi: Renaissance,6.181,7.69,1099,50.68,2023,3.31,1,4,60,120,14,Strategy,N/A
Legend of the Five Rings,6.181,7.17,1723,N/A,1995,3.29,2,8,45,45,12,Customizable,N/A
Founding Fathers,6.181,6.95,1970,N/A,2010,2.75,3,5,90,90,13,Strategy,N/A
SNCF: France & Germany,6.18,6.65,3183,N/A,2010,1.82,3,6,30,30,8,Strategy,N/A
