Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Floor Plan,5.792,6.41,1094,N/A,2020,1.7,1,100,20,40,8,Family,N/A
Peloponnesian War,5.792,7.45,447,N/A,2019,4.03,1,2,90,240,14,Wargames,N/A
Wing Leader: Supremacy 1943-1945,5.791,8.06,327,N/A,2016,3.37,2,2,60,180,14,Wargames,N/A
Biosphere,5.791,7.32,424,N/A,2017,3.52,2,6,30,90,12,Strategy,N/A
Nightfall: The Coldest War,5.791,7.24,452,44.95,2012,2.78,2,5,45,45,12,Strategy,N/A
"People Power: Insurgency in the Philippines, 1981-1986",5.791,7.78,343,57.72,2023,3.36,1,3,90,180,14,Wargames,N/A
Side Effects,5.791,6.73,955,N/A,2017,1.15,2,8,10,30,13,N/A,N/A
Stalingrad Pocket: 2nd Edition – The Wehrmacht's Greatest Disaster,5.791,7.31,477,N/A,1996,2.65,1,2,180,900,15,Wargames,N/A
Lost Seas,5.791,6.76,712,N/A,2022,1.71,2,4,20,30,7,Abstract,Family
Trek 12: Amazonia,5.791,7.39,426,N/A,2021,1.4,1,50,15,15,8,Family,N/A
Chartae,5.791,6.45,1032,N/A,2019,1.34,2,2,10,10,7,Strategy,N/A
Sebastian Fitzek Safehouse,5.791,6.45,1039,N/A,2017,2.03,2,4,30,30,12,Family,N/A
Grand Prix,5.791,7.16,523,68.04,2016,2.32,2,11,90,90,14,Thematic,N/A
Silver Coin,5.791,7.48,402,N/A,2020,1.83,2,4,30,60,8,Family,N/A
Zero Down,5.791,6.49,1000,30.0,1998,1.23,2,5,20,20,8,Family,N/A
Jerusalem,5.79,6.69,797,29.95,2010,2.91,2,4,90,90,12,Strategy,N/A
Rome: Fate of an Empire,5.79,8.02,305,N/A,2024,3.93,1,1,60,90,14,Strategy,N/A
Perfect Words,5.79,6.99,557,N/A,2023,1.53,2,6,15,30,10,N/A,N/A
Ruhrschifffahrt 1769-1890,5.79,7.15,470,N/A,2012,3.52,2,4,120,120,12,Strategy,N/A
Candamir: The First Settlers,5.79,6.18,1957,N/A,2004,2.23,2,4,60,120,12,Family,N/A
Catan Histories: Rise of the Inkas,5.79,7.16,584,68.99,2018,2.67,3,4,90,90,12,N/A,N/A
1822MX,5.79,8.08,292,N/A,2019,4.19,3,5,240,360,N/A,Strategy,N/A
Urland,5.79,6.57,815,N/A,2001,2.58,3,5,90,90,12,Strategy,N/A
A Touch of Evil: Dark Gothic,5.79,6.97,615,24.95,2014,2.14,2,6,60,60,12,N/A,N/A
Smash Up: World Tour – International Incident,5.79,7.55,381,N/A,2019,2.33,2,2,45,45,14,N/A,N/A
Unlock!: Escape Adventures – Fifth Avenue,5.79,6.76,664,N/A,2017,1.6,1,6,30,30,10,Thematic,N/A
iKNOW,5.79,6.36,1360,N/A,2012,1.42,2,6,60,60,15,Party,N/A
Ravine,5.79,6.42,1421,N/A,2017,1.14,3,6,15,20,7,Family,N/A
Batavia,5.79,6.38,1221,N/A,2008,2.41,3,5,45,60,10,Family,Strategy
Aliens: Bug Hunt,5.79,7.31,492,N/A,2020,1.96,1,4,60,60,17,Thematic,N/A
Galactic Renaissance,5.79,7.16,498,60.34,2024,2.75,2,4,90,90,14,N/A,N/A
The Island of El Dorado,5.79,6.54,1691,N/A,2018,1.81,2,4,25,80,10,Strategy,Thematic
Whale to Look,5.79,6.59,840,N/A,2023,1.81,2,5,30,30,9,Family,N/A
BANG! The Duel,5.79,6.4,1448,23.97,2015,1.91,2,2,30,30,8,Strategy,N/A
EXIT: The Game – The Cursed Labyrinth,5.79,6.68,707,14.95,2021,2.64,1,4,45,90,10,N/A,N/A
Ark,5.789,6.26,1405,N/A,2005,2.21,3,5,45,45,8,Family,Strategy
Kraftwagen: Age of Engineering,5.789,7.48,397,N/A,2024,2.92,2,4,75,90,13,N/A,N/A
