Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Batman: Poker gegen Joker,5.506,5.98,34,N/A,1989,1.67,2,2,20,20,9,N/A,N/A
Light Seeker,5.506,5.72,54,N/A,2024,1.67,2,2,5,15,N/A,Abstract,N/A
Cat & Chocolate: Business Is Business,5.506,5.88,51,N/A,2010,1.25,3,6,20,20,8,N/A,N/A
Numeracy Legends and The Rainbow Unicorn,5.506,6.03,35,N/A,2017,1.0,1,4,12,30,4,N/A,N/A
Machiavelli,5.506,5.66,134,N/A,1940,1.63,2,6,20,20,6,N/A,N/A
Bzura 1939 (first edition),5.506,5.88,67,N/A,1992,3.14,2,2,N/A,N/A,N/A,Wargames,N/A
Outburst: Travel Edition,5.506,5.97,32,N/A,1991,2.0,2,99,60,60,7,N/A,N/A
The Last Starfighter Combat Game,5.506,5.84,40,N/A,1984,1.5,2,10,90,90,12,Wargames,N/A
Bamboozled,5.506,5.74,89,N/A,2019,1.0,2,8,5,15,8,N/A,N/A
Sabacc,5.506,5.69,256,N/A,2019,1.29,2,8,5,15,10,N/A,N/A
Alan and Bobby's Block and Guess,5.506,5.82,42,N/A,2024,1.0,3,8,30,30,8,N/A,N/A
Rimtik,5.506,6.04,48,N/A,2011,1.8,3,8,15,15,10,N/A,N/A
Coral Reef,5.506,6.09,49,N/A,2017,1.0,2,4,10,30,4,N/A,N/A
Napoleon's First Battles,5.506,5.73,80,N/A,1993,2.23,2,2,180,180,12,Wargames,N/A
Kakerlakentanz,5.506,5.68,90,N/A,2014,1.0,2,6,10,20,6,N/A,N/A
Ganesha,5.506,5.74,151,N/A,2020,1.67,2,4,20,45,8,N/A,N/A
Animotion,5.506,5.73,83,N/A,2014,1.0,3,8,20,20,8,N/A,N/A
UNO: Jurassic World,5.506,5.79,38,N/A,2017,0.0,2,10,30,30,7,N/A,N/A
Knock Your Blocks Off,5.506,5.73,85,N/A,2011,1.17,2,4,15,15,8,Children's,N/A
U-Boat,5.506,5.85,84,N/A,1959,2.18,2,6,30,30,12,Wargames,N/A
Spoilers: Popcorn Edition,5.506,5.9,70,N/A,2018,1.0,2,10,15,30,14,N/A,N/A
Architekton,5.506,5.56,1072,N/A,2005,1.61,2,2,30,45,8,Strategy,N/A
Escape from Las Vegas,5.506,5.83,42,N/A,2020,1.0,1,4,45,45,12,N/A,N/A
Quest: Edição Família,5.506,5.88,50,N/A,2008,1.0,2,6,45,45,10,N/A,N/A
Piracy,5.506,6.0,59,N/A,2004,2.44,2,5,90,90,14,Wargames,N/A
Politix,5.506,5.66,94,N/A,2009,1.4,2,6,30,30,10,Family,N/A
Dragon Lords,5.506,6.1,32,N/A,1993,1.8,2,6,120,120,10,N/A,N/A
Barnyard Bunch,5.506,5.84,71,N/A,2019,1.0,2,4,5,15,4,Children's,N/A
