Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Into The Echoside,5.553,7.59,92,N/A,2016,2.0,2,4,30,60,13,N/A,N/A
Pepinillo,5.553,6.87,111,N/A,2021,1.0,2,30,15,15,8,N/A,N/A
BUBBLE GUM,5.553,7.39,65,N/A,2024,1.0,2,2,15,15,10,N/A,N/A
Rifles in the Ardennes,5.553,7.03,104,N/A,2017,1.9,1,1,60,120,12,Wargames,N/A
Golfie,5.553,7.23,130,N/A,2022,1.08,1,8,15,30,7,N/A,N/A
Apocalypse: The Game of Nuclear Devastation,5.553,6.75,103,N/A,1980,2.0,2,4,60,240,10,Wargames,N/A
Balconia,5.553,6.65,132,24.72,2024,2.0,2,2,20,20,10,N/A,N/A
Founders of the Empire,5.553,6.23,196,N/A,2013,2.3,2,4,30,45,12,N/A,N/A
Lepidoptery,5.553,6.93,88,N/A,2025,1.5,2,2,20,30,N/A,N/A,N/A
Dragon Pets,5.553,6.38,160,N/A,2016,2.0,2,4,20,35,8,N/A,N/A
Villainous Vikings (Second Edition),5.553,6.73,106,N/A,2014,2.5,3,5,60,60,13,N/A,N/A
Detective Stories: History Edition – Kaifeng 982,5.553,7.02,83,N/A,2021,2.8,1,5,90,150,14,N/A,N/A
The Game of Life: Super Mario Edition,5.553,6.4,228,17.99,2021,1.5,2,4,30,120,8,N/A,N/A
18Dixie with 18MS and 18GA,5.553,7.29,66,N/A,2015,3.33,2,6,120,150,12,N/A,N/A
Zwergendorf,5.553,6.62,136,N/A,2022,2.71,1,4,30,45,10,N/A,N/A
Rat Attack Party,5.553,6.73,114,N/A,2020,1.4,2,4,20,20,8,N/A,N/A
The Nightmare Before Christmas TCG,5.553,6.77,117,N/A,2005,2.0,2,6,45,45,10,Customizable,N/A
Legend: History of 1000 Miglia,5.553,7.57,75,N/A,2012,2.42,1,6,45,45,14,Thematic,N/A
Tend,5.553,7.49,67,N/A,2025,3.0,1,6,60,90,14,N/A,N/A
Falsche FuFFziger,5.553,6.47,132,N/A,1994,2.55,3,6,90,90,12,N/A,N/A
Badass Riders,5.553,6.58,195,N/A,2017,1.67,2,8,20,40,12,N/A,N/A
Torch,5.553,7.31,80,N/A,1985,3.83,2,2,180,180,N/A,Wargames,N/A
"You Can't Say ""Umm""",5.553,6.56,123,N/A,2023,1.0,4,12,15,20,10,N/A,N/A
Code Cracker,5.553,6.08,214,N/A,2007,1.2,1,6,30,30,8,Family,N/A
Gnaughty Gnomes,5.553,7.04,77,N/A,2024,2.5,2,4,30,60,12,N/A,N/A
Vampyre,5.553,6.27,208,N/A,1981,1.5,2,6,45,45,12,Thematic,N/A
Oxono,5.553,6.1,267,N/A,2024,1.22,2,2,15,15,8,Abstract,N/A
Pirate Tricks,5.553,6.92,86,N/A,2019,2.0,3,5,30,45,8,N/A,N/A
"Air Bridge to Victory: Operation Market-Garden, 1944",5.553,6.3,165,N/A,1990,3.35,2,4,240,240,12,Wargames,N/A
World Exchangers,5.553,6.67,113,N/A,2022,2.5,2,4,20,40,8,N/A,N/A
Exceed: BlazBlue – Noel Box,5.553,8.07,52,N/A,2021,2.5,2,2,15,20,12,N/A,N/A
Champions 2020,5.553,6.82,104,N/A,2011,2.13,2,2,40,60,11,Strategy,Thematic
"Kursk, South Flank: A Panzer Grenadier Game",5.553,7.88,52,N/A,2012,3.0,2,2,60,60,N/A,Wargames,N/A
Ricochons: Quand Satan brouille l'écoute,5.553,8.2,46,N/A,2021,1.0,1,99,10,20,18,N/A,N/A
Fake That!,5.553,6.6,118,N/A,2020,1.5,4,8,20,20,10,N/A,N/A
In The Heart Of Darkness,5.553,7.08,146,45.0,2023,2.43,1,4,10,30,13,N/A,N/A
La Guerra di Gradisca 1615-1617,5.553,7.59,60,N/A,2017,2.29,2,2,120,240,14,Wargames,N/A
GolfProfi,5.553,6.73,99,N/A,2002,2.0,1,4,120,120,10,Family,N/A
Trivial Pursuit: DVD – Star Wars Saga Edition,5.553,5.96,436,89.99,2005,1.91,2,6,45,90,10,Family,N/A
Paletto,5.553,6.97,94,N/A,2011,1.67,2,4,15,15,6,Abstract,N/A
Despistas,5.553,6.64,109,N/A,2024,1.0,4,12,20,30,10,N/A,N/A
Moonbase Alpha,5.553,6.91,98,N/A,2012,2.5,1,2,45,45,12,Wargames,N/A
Portals and Prophets,5.553,7.5,76,N/A,2018,2.0,2,5,30,60,10,N/A,N/A
Roar-a-Saurus,5.553,5.9,367,N/A,2014,1.21,2,5,15,15,8,Family,N/A
A Fool's Fortune,5.553,6.09,260,26.2,2012,2.5,2,3,45,45,13,Strategy,N/A
Stratego Legends,5.553,5.82,768,76.94,1999,2.26,2,8,60,60,8,Customizable,N/A
Medieval,5.553,6.48,140,N/A,2018,2.4,1,6,90,180,12,Wargames,N/A
Meeple Party,5.553,6.59,132,N/A,2019,2.0,1,5,30,45,13,N/A,N/A
Dolce Vita,5.553,6.14,203,N/A,1999,1.69,3,5,30,30,10,Family,N/A
Club Stories,5.553,8.08,61,N/A,2017,2.67,1,2,60,90,14,N/A,N/A
Yatai,5.553,7.48,72,N/A,2024,2.14,2,4,30,60,10,N/A,N/A
KIPP X,5.553,6.79,102,N/A,2012,1.0,2,4,15,15,5,N/A,N/A
Squadron Strike!,5.553,7.81,82,N/A,2008,3.71,2,N/A,120,120,N/A,Wargames,N/A
