Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Container,6.634,7.17,4936,N/A,2007,3.24,3,5,60,90,12,Strategy,N/A
Terrorscape,6.633,8.16,2062,N/A,2023,2.29,2,4,30,45,14,Thematic,N/A
Star Trek: Fleet Captains,6.631,7.47,3379,129.99,2011,3.06,2,4,90,120,14,Thematic,N/A
Nightmare Productions,6.631,7.07,5937,50.5,2000,2.1,2,5,60,60,10,Family,Strategy
Stardew Valley: The Board Game,6.63,7.41,4251,74.3,2021,2.76,1,4,45,200,13,Thematic,N/A
Combat Commander: Pacific,6.628,8.11,1792,79.95,2008,3.25,2,2,180,180,12,Wargames,N/A
Washington's War,6.628,7.6,2703,65.0,2010,2.88,2,2,90,90,N/A,Wargames,N/A
Palm Island,6.628,7.07,6730,N/A,2018,1.75,1,2,15,15,10,Family,N/A
Zombicide: Invader,6.628,7.76,2853,199.95,2019,2.35,1,6,60,60,14,Thematic,N/A
Roll Through the Ages: The Bronze Age,6.627,6.85,12263,N/A,2008,1.78,1,4,30,45,8,Family,Strategy
"13 Days: The Cuban Missile Crisis, 1962",6.627,7.2,4628,N/A,2016,2.33,2,2,45,45,10,Strategy,Wargames
Red Rising,6.626,6.97,9028,28.0,2021,2.32,1,6,45,60,14,Strategy,N/A
Hyperborea,6.625,7.16,5076,74.99,2014,3.16,2,6,50,150,14,Strategy,N/A
Thunderstone,6.624,6.9,10658,N/A,2009,2.5,1,5,60,60,12,Strategy,Thematic
Carcassonne: The City,6.624,7.21,4556,N/A,2004,2.27,2,4,30,45,8,Family,Strategy
Istanbul: The Dice Game,6.623,7.15,5147,N/A,2017,1.8,2,4,20,40,8,Family,N/A
Ca$h 'n Guns: Second Edition,6.623,6.81,16109,39.99,2014,1.25,4,8,30,30,10,Party,N/A
Yedo,6.623,7.33,3901,N/A,2012,3.33,2,5,120,180,14,Strategy,N/A
Sleeping Gods: Distant Skies,6.62,8.45,1519,83.92,2023,2.96,1,4,60,600,13,Thematic,N/A
Last Night on Earth: The Zombie Game,6.62,6.9,14263,50.89,2007,2.3,2,6,60,90,12,Thematic,N/A
Everdell Farshore,6.619,7.86,2222,99.99,2023,2.85,1,4,40,80,10,Family,N/A
Condottiere,6.619,6.89,10603,N/A,1995,1.95,2,6,20,45,10,Strategy,N/A
San Marco,6.618,7.17,4627,N/A,2001,2.68,3,4,75,75,10,Strategy,N/A
Formula Dé,6.618,6.99,7972,53.95,1997,1.96,2,10,120,120,10,Thematic,N/A
Tiny Epic Dinosaurs,6.617,7.3,3990,25.5,2020,2.62,1,4,30,60,14,Strategy,N/A
Catacombs (Third Edition),6.617,7.46,3147,N/A,2015,2.39,2,5,60,90,14,Thematic,N/A
DinoGenics,6.617,7.58,2744,N/A,2019,2.93,1,5,90,120,14,Strategy,Thematic
Vantage,6.616,8.66,1548,N/A,2025,2.36,1,6,120,180,14,Thematic,N/A
Akrotiri,6.616,7.16,4908,N/A,2014,2.64,2,2,45,45,13,Strategy,N/A
Union Pacific,6.615,7.2,4384,N/A,1999,2.55,2,6,90,90,12,Strategy,N/A
