Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Comanauts,5.697,6.32,810,17.5,2019,2.65,2,4,90,120,14,Thematic,N/A
Haste Worte?,5.697,6.79,422,N/A,1997,1.4,3,8,30,30,8,Party,N/A
Mage Knight,5.697,6.22,999,N/A,2000,2.38,2,4,60,60,10,Customizable,N/A
Florenza Dice Game,5.697,6.81,435,N/A,2019,2.93,1,4,30,90,12,Strategy,N/A
Yin Yang,5.697,7.19,305,N/A,2019,2.78,1,4,45,75,15,Strategy,N/A
Stellium,5.697,6.67,503,N/A,2017,2.47,2,4,30,60,10,Abstract,N/A
The Lady and the Tiger,5.697,6.28,835,N/A,2017,1.65,1,6,15,20,6,Family,N/A
"Königsberg: The Soviet Attack on East Prussia, 1945",5.697,7.99,210,N/A,2018,2.21,1,3,240,480,12,Wargames,N/A
Truck Off: The Food Truck Frenzy,5.697,6.61,571,24.99,2017,1.36,2,6,30,30,13,Strategy,N/A
Amateurs to Arms!,5.696,7.85,216,94.49,2012,3.24,2,2,150,150,12,Wargames,N/A
Twinkle Starship,5.696,7.12,298,N/A,2020,1.75,3,4,30,50,9,N/A,N/A
Frantic,5.696,6.43,741,N/A,2015,1.58,2,8,5,45,12,N/A,N/A
Star Tycoon,5.696,7.4,313,40.78,2024,2.83,1,4,25,100,14,N/A,N/A
"Wellington's Victory: Battle of Waterloo Game – June 18th, 1815",5.696,7.18,329,N/A,1976,4.15,2,2,240,240,12,Wargames,N/A
Genesis,5.696,6.5,552,N/A,2006,2.06,2,4,45,45,10,Family,Strategy
Middle-Earth Strategy Battle Game: Rules Manual,5.696,8.6,156,N/A,2018,3.11,2,4,60,120,14,Wargames,N/A
JAB: Realtime Boxing,5.696,6.14,1055,N/A,2011,1.74,2,2,15,15,10,Thematic,N/A
Far Away,5.696,7.24,332,68.0,2020,2.84,2,2,90,150,13,Thematic,N/A
Ardennes,5.696,7.1,353,N/A,1994,2.8,1,2,180,900,12,Wargames,N/A
Drive,5.696,6.54,530,N/A,2003,1.26,2,4,30,30,8,Family,N/A
Aqua ROVE: Results-Oriented Versatile Explorer,5.696,7.79,219,N/A,2024,1.83,1,1,15,15,8,N/A,N/A
Explorers of the Woodlands,5.696,6.57,688,29.0,2023,2.21,1,4,45,60,10,N/A,N/A
52 Realms: Adventures,5.696,7.58,267,N/A,2024,1.75,1,1,10,20,N/A,N/A,N/A
HIT! Extreme,5.696,7.41,279,N/A,2024,1.13,2,5,15,15,8,N/A,N/A
Atlantic Storm,5.696,6.54,562,N/A,1997,2.05,2,6,60,60,10,Strategy,Wargames
Chronicles of Frost,5.696,7.11,323,N/A,2018,2.25,1,4,60,80,12,N/A,N/A
Ascension: Eternal,5.696,7.7,237,N/A,2020,2.17,1,2,30,40,13,N/A,N/A
Groves,5.696,6.96,375,N/A,2018,2.33,1,4,60,60,13,N/A,N/A
Avatar: The Last Airbender – Fire Nation Rising,5.696,7.27,331,38.8,2022,2.38,1,5,60,60,10,Family,N/A
CIV: Carta Impera Victoria,5.695,6.12,1247,8.99,2018,2.06,2,4,20,60,8,Strategy,N/A
Battleground: Crossbows & Catapults,5.695,6.56,597,N/A,2007,1.33,2,2,60,60,6,Children's,N/A
Say Bye to the Villains,5.695,6.34,707,N/A,2012,2.16,3,8,45,45,14,Thematic,N/A
Delicious,5.695,6.85,397,27.99,2022,1.92,1,100,20,30,14,N/A,N/A
5th Fleet: Modern Naval Combat in the Indian Ocean,5.695,7.19,334,N/A,1989,3.44,2,4,180,180,12,Wargames,N/A
Quatre Bras 1815: Last Eagles,5.695,8.13,202,N/A,2019,3.45,2,4,120,600,14,Wargames,N/A
CATAN: Dawn of Humankind,5.695,7.29,346,72.4,2022,2.58,3,4,90,120,10,N/A,N/A
One Piece Card Game,5.695,7.55,287,N/A,2022,2.4,2,2,35,60,N/A,Customizable,N/A
We Must Tell the Emperor,5.695,7.4,280,N/A,2010,2.02,1,1,60,60,12,Wargames,N/A
Stellar Conquest,5.695,6.48,630,N/A,1975,3.04,2,4,240,480,12,Strategy,Wargames
Fire in the Library,5.695,6.53,601,N/A,2019,1.47,1,6,15,30,8,N/A,N/A
Psycho Raiders,5.695,7.89,209,N/A,2014,2.9,2,7,45,45,18,Thematic,N/A
U-Boat Leader,5.695,7.0,402,N/A,2011,2.53,1,1,90,90,12,Wargames,N/A
Mars Attacks: The Miniatures Game,5.695,7.21,347,N/A,2014,2.2,2,2,30,60,12,Wargames,N/A
World Monuments,5.694,6.19,926,N/A,2016,1.36,2,4,45,45,8,Family,N/A
Castles by the Sea,5.694,6.91,365,N/A,2023,2.09,1,4,30,60,12,N/A,N/A
Micro Robots,5.694,6.3,761,N/A,2016,1.67,2,99,20,20,8,Abstract,Family
Nemo's War,5.694,7.05,328,N/A,2009,2.03,1,1,45,45,N/A,Thematic,Wargames
Waterloo 1815: Fallen Eagles,5.694,8.23,212,N/A,2015,3.0,1,3,60,720,14,Wargames,N/A
Exploding Minions,5.694,6.42,704,N/A,2021,1.0,2,5,15,15,7,Family,Party
303 Squadron,5.694,7.55,289,N/A,2021,3.07,1,4,60,120,10,Strategy,Wargames
Expressions,5.694,6.94,379,19.96,2024,1.43,2,5,5,20,N/A,Family,N/A
Dream On!,5.694,6.77,548,N/A,2017,1.0,2,8,15,20,7,Party,N/A
Winterhaven Woods,5.694,6.77,432,25.0,2022,1.56,1,6,15,20,8,N/A,N/A
Dioses!,5.694,7.48,300,N/A,2023,1.11,2,6,10,20,8,N/A,N/A
1565: St. Elmo's Pay – The Great Siege of Malta,5.694,7.25,306,N/A,2020,2.33,1,2,30,40,14,Wargames,N/A
It Never Snows,5.694,7.46,266,163.99,2012,2.54,1,6,540,1500,14,Wargames,N/A
Mistborn: House War,5.694,6.78,479,N/A,2017,2.76,3,5,60,120,13,Thematic,N/A
60 Second City,5.693,6.52,545,N/A,2021,1.15,2,2,20,30,10,Family,N/A
Charcuterie: The Board Game,5.693,6.7,505,36.8,2024,1.38,2,6,10,30,12,N/A,N/A
Muse: Awakenings,5.693,6.89,367,21.37,2018,1.13,2,12,30,30,10,Party,N/A
Sherman Leader,5.693,7.56,309,N/A,2017,2.73,1,1,45,60,12,Wargames,N/A
Bridge City Poker,5.693,6.93,365,N/A,2022,2.0,2,4,20,45,12,Family,N/A
Chosŏn,5.693,6.51,539,N/A,2014,2.14,2,4,15,15,14,Strategy,Thematic
Trax,5.693,6.48,590,N/A,1980,2.11,2,2,10,10,8,Abstract,N/A
Hard to Get,5.693,6.98,384,N/A,2023,1.1,2,12,15,15,10,N/A,N/A
Dairyman,5.693,6.29,760,N/A,2016,1.13,2,4,20,30,14,Family,N/A
Whozit?,5.693,6.77,399,N/A,2017,1.11,3,8,20,30,10,Party,N/A
Dice Hospital: ER – Emergency Roll,5.693,6.52,513,N/A,2022,1.93,1,6,20,30,10,N/A,N/A
Dynasty League Baseball Powered by Pursue the Pennant,5.693,7.89,259,N/A,1985,2.46,1,2,30,45,11,Strategy,Thematic
Paperback: 10th Anniversary Edition,5.693,7.69,213,N/A,2024,2.4,1,5,25,60,10,N/A,N/A
La Stanza,5.693,6.72,438,N/A,2019,2.91,2,4,60,90,10,N/A,N/A
