Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Peek-a-Mouse,5.649,7.17,245,N/A,2020,1.0,2,6,20,20,5,Children's,N/A
Adventure Games: The Gloom City File,5.649,6.91,266,20.51,2021,1.82,1,4,90,90,16,Thematic,N/A
Globetrotting,5.649,6.78,306,N/A,2023,1.73,1,4,30,30,14,N/A,N/A
Space Cantina,5.649,7.65,217,N/A,2016,2.67,1,4,60,90,12,Strategy,N/A
The Speed of Heat,5.648,7.56,211,N/A,1992,3.89,2,2,150,150,12,Wargames,N/A
Israeli Air Force Leader,5.648,7.92,172,99.84,2017,2.63,1,1,30,30,N/A,Wargames,N/A
Tether,5.648,7.19,227,24.0,2024,1.44,2,4,15,30,13,N/A,N/A
Minecraft Explorers,5.648,7.04,279,N/A,2024,1.83,1,4,15,60,8,N/A,N/A
Levee En Masse,5.648,6.97,337,N/A,2010,1.75,1,1,30,30,13,Wargames,N/A
"Warhammer 40,000: Dark Vengeance",5.648,7.28,220,N/A,2012,3.3,2,2,120,120,10,N/A,N/A
Maps of Misterra,5.648,6.52,429,46.09,2023,2.2,1,4,45,60,10,N/A,N/A
The Batman Who Laughs Rising,5.648,6.97,308,N/A,2020,2.45,1,4,60,90,15,N/A,N/A
"Axis Empires: Dai Senso! – World War II in Asia & the Pacific, 1937-45",5.648,7.66,174,N/A,2011,4.11,2,3,900,900,12,Wargames,N/A
Sumatra,5.648,6.65,342,N/A,2020,1.91,2,5,45,45,8,Family,N/A
Salvation Road,5.648,6.81,306,205.28,2016,2.33,1,8,45,75,10,Thematic,N/A
Hitler's War,5.648,6.29,586,N/A,1981,2.97,1,3,90,300,12,Wargames,N/A
Nightmarium,5.648,6.34,563,N/A,2014,1.27,2,5,10,30,10,N/A,N/A
Warhammer Age of Sigmar (Second Edition) Core Rules,5.648,7.45,191,N/A,2018,3.22,2,2,90,90,12,Wargames,N/A
Wombat Rescue,5.648,6.44,421,N/A,2015,2.11,1,4,60,60,10,Family,N/A
La Fleur,5.648,7.5,213,N/A,2025,2.6,1,4,30,60,10,N/A,N/A
Reign of Witches,5.648,7.04,250,N/A,2020,1.91,2,2,20,20,N/A,N/A,N/A
Escape Room: The Game – Virtual Reality,5.648,6.82,301,N/A,2017,3.33,3,5,60,60,16,N/A,N/A
Power & Weakness,5.648,6.76,290,N/A,2007,3.03,2,2,45,45,12,Strategy,N/A
Minute Realms,5.648,6.43,451,N/A,2017,1.88,2,5,15,30,10,Family,N/A
Carnac,5.648,6.95,280,N/A,2014,2.25,2,2,20,20,8,Abstract,N/A
Papua,5.648,6.56,404,N/A,2018,2.77,2,4,75,75,10,Strategy,N/A
Blob Party,5.648,7.08,238,24.56,2023,1.0,4,8,15,15,8,Party,N/A
Warhammer: The Game of Fantasy Battles (6th Edition),5.648,7.51,188,N/A,2000,4.2,2,2,180,360,12,Wargames,N/A
Super Kawaii Pets,5.648,6.76,332,N/A,2022,1.4,1,4,10,20,8,N/A,N/A
Fifth Avenue,5.648,6.0,969,33.95,2004,2.65,2,4,60,100,12,Strategy,N/A
Europa Universalis,5.648,6.82,361,N/A,1993,4.7,1,6,3600,3600,14,Wargames,N/A
The Battle of Five Armies Collector's Edition,5.648,8.82,115,N/A,2021,4.2,2,2,90,240,13,Thematic,Wargames
Tucana Builders,5.648,6.62,353,N/A,2023,1.42,1,5,30,30,10,N/A,N/A
Owner's Choice,5.648,6.21,648,N/A,2006,1.77,2,5,45,45,10,Family,Strategy
Bellum Magica,5.648,6.68,346,N/A,2021,1.71,2,5,15,30,10,N/A,N/A
Deep Vents,5.648,6.32,515,35.18,2020,2.59,2,4,40,60,13,N/A,N/A
American Tank Ace: 1944-1945,5.648,7.84,230,N/A,2022,2.36,1,1,180,240,12,Wargames,N/A
Trumpet,5.648,6.23,621,N/A,1990,1.44,2,6,45,45,9,Family,N/A
The Jaws of Victory: Battle of Korsun-Cherkassy Pocket – January/February 1944,5.647,8.62,136,N/A,2020,3.93,2,5,360,3000,16,Wargames,N/A
Super Boss Monster,5.647,7.63,263,39.74,2025,2.43,1,4,30,30,13,Family,N/A
Treasure of the Dragons,5.647,6.74,344,N/A,2003,1.17,2,5,20,20,5,Children's,N/A
Completto,5.647,6.59,358,N/A,2015,1.0,2,4,30,30,8,Family,N/A
Spaceship Unity: Season 1.1,5.647,7.22,227,65.99,2022,1.86,2,4,60,120,10,N/A,N/A
Rune,5.647,6.61,428,N/A,2019,1.6,2,2,5,15,7,Abstract,N/A
Time 'n' Space,5.647,6.16,659,N/A,2013,2.24,3,4,30,30,10,Strategy,N/A
Krieg und Frieden,5.647,6.09,742,N/A,1999,2.46,3,4,60,90,12,Strategy,N/A
Omen: Edge of the Aegean,5.647,7.37,188,N/A,2016,2.0,2,2,20,30,N/A,N/A,N/A
Magic Maze Tower,5.647,7.01,249,N/A,2024,2.0,1,4,20,40,9,N/A,N/A
Phraya,5.647,7.51,199,N/A,2022,3.05,2,4,90,120,12,N/A,N/A
Corto,5.647,6.61,344,N/A,2013,2.21,2,4,20,40,10,Family,Strategy
Psycho Killer,5.647,6.82,444,N/A,2020,1.67,2,6,15,30,13,N/A,N/A
Mordred,5.647,6.18,616,N/A,1999,1.98,3,4,45,45,12,Strategy,N/A
Mindbug: Battlefruit Galaxy,5.647,8.43,125,N/A,2025,2.0,2,2,15,25,8,N/A,N/A
Bug Council of Backyardia,5.647,7.12,236,N/A,2022,2.0,1,5,30,30,10,N/A,N/A
Extra!,5.647,6.43,424,N/A,2011,1.42,1,6,10,10,8,Family,N/A
SPELL,5.647,7.57,209,N/A,2020,2.33,2,2,15,25,8,Abstract,N/A
'65: Squad-Level Combat in the Jungles of Vietnam,5.647,7.65,182,N/A,2016,2.38,2,3,45,180,12,Wargames,N/A
