Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Leverage,5.557,6.24,214,N/A,1977,1.79,2,2,30,30,10,Abstract,N/A
1806: Rossbach Avenged,5.557,7.0,101,N/A,1998,3.25,2,2,120,120,12,Wargames,N/A
Washington's Crossing,5.556,7.58,76,N/A,2012,3.0,2,2,480,480,N/A,Wargames,N/A
Wiz-War (9th Edition),5.556,6.74,119,N/A,2023,2.0,2,6,60,60,10,N/A,N/A
Horus,5.556,5.86,481,N/A,2008,2.2,2,4,60,60,10,Abstract,Strategy
Super Slopes,5.556,6.7,111,N/A,2023,1.75,1,3,10,15,8,N/A,N/A
Triumphant Fox: Rommel's Finest Hour  – The Gazala Battles May-June 1942,5.556,7.45,75,N/A,1994,3.67,2,2,180,180,N/A,Wargames,N/A
Electronic Talking Mystery Mansion,5.556,6.45,203,N/A,1995,1.4,2,4,45,45,8,N/A,N/A
Maurice: War in an Age of Gentlemen and Philosophers – 1690-1790,5.556,8.17,57,N/A,2012,2.69,2,4,180,180,12,Wargames,N/A
Treehouse Diner,5.556,7.15,92,N/A,2022,2.0,2,4,30,45,8,N/A,N/A
Make Make,5.556,7.17,93,N/A,2020,2.17,3,4,30,30,10,Abstract,N/A
Map It! World Edition,5.556,6.18,203,N/A,2011,1.1,2,6,20,20,10,Family,N/A
Snack Rabbits,5.556,6.63,118,N/A,2024,1.5,2,4,20,20,7,N/A,N/A
Warfighter: The Vietnam War Special Forces Card Game,5.556,8.02,62,N/A,2024,3.43,1,6,30,90,14,N/A,N/A
Journey Adventure Quest,5.556,8.25,69,N/A,2023,2.57,1,6,45,80,12,N/A,N/A
"Kanev: Parachutes Across the Dnepr, September 23-26, 1943",5.556,6.53,141,N/A,1981,2.61,2,2,120,360,12,Wargames,N/A
Sword and Sail,5.556,6.68,136,N/A,2004,1.85,2,5,30,30,12,Strategy,Wargames
Russian Civil War 1918-1922 (Second Edition),5.556,7.29,76,N/A,2011,2.89,1,6,240,240,12,Wargames,N/A
Flapjacks & Sasquatches,5.556,6.05,389,24.34,2008,1.5,2,8,20,20,8,N/A,N/A
Hemloch: Midnight Edition,5.556,6.75,101,N/A,2015,2.31,2,2,30,30,N/A,N/A,N/A
Paleontologists,5.556,6.97,87,N/A,2020,1.6,1,100,15,20,8,N/A,N/A
La Petite Mort,5.556,6.3,190,N/A,2018,1.5,2,4,20,20,14,N/A,N/A
Operation Crusader,5.556,7.3,81,N/A,1978,3.73,2,2,300,300,N/A,Wargames,N/A
The Curse of the Black Dice,5.556,6.13,266,N/A,2015,1.74,2,4,20,40,14,Family,N/A
Cóatl: The Card Game,5.556,6.48,185,9.0,2022,1.6,1,4,20,30,10,N/A,N/A
Spy Tricks,5.556,6.47,136,N/A,2016,1.25,3,4,30,30,N/A,N/A,N/A
Perfect Shot,5.556,6.33,179,N/A,2022,1.33,2,4,20,30,8,N/A,N/A
Drone Home,5.556,6.5,133,29.99,2020,1.0,2,4,5,15,8,N/A,N/A
Dreaming Spires,5.556,6.33,209,N/A,2014,2.82,3,5,90,90,10,Strategy,Thematic
Anno Domini: Wort Schrift Buch,5.556,6.75,107,N/A,2007,1.5,2,8,30,30,10,N/A,N/A
Combo Fighter: VS Pack 1,5.556,7.08,90,N/A,2018,2.0,1,4,5,15,12,N/A,N/A
Pajarracos,5.556,6.38,190,N/A,2018,1.0,3,8,5,10,6,N/A,N/A
Slip Strike,5.556,6.66,128,N/A,2020,1.33,2,2,10,15,10,N/A,N/A
Monopoly Express,5.556,5.7,974,N/A,1991,1.14,2,4,20,20,8,Family,N/A
Warhammer Age of Sigmar: Warcry – Red Harvest,5.556,8.52,51,N/A,2021,2.5,2,4,60,120,12,N/A,N/A
ManaSurge,5.556,6.38,182,N/A,2016,1.5,2,6,30,30,14,N/A,N/A
Caravelas II,5.556,6.7,136,N/A,2013,1.78,2,4,45,45,8,N/A,N/A
Dracula's America: Shadows of the West,5.556,8.11,61,N/A,2017,2.0,2,8,60,90,14,N/A,N/A
Broad Lines,5.556,6.46,146,N/A,2023,1.0,3,8,15,15,7,N/A,N/A
Black Hole Rainbows,5.556,6.96,135,N/A,2022,1.14,2,6,20,40,8,N/A,N/A
Sopwith,5.556,6.72,124,N/A,1978,1.75,2,6,60,60,8,Wargames,N/A
Diabolik: Heists and Investigations,5.556,7.19,79,N/A,2020,2.25,2,4,60,90,13,N/A,N/A
10 Gallon Tank,5.556,6.59,142,N/A,2020,1.0,2,5,15,20,8,N/A,N/A
Ninja All-Stars,5.556,6.1,384,79.95,2015,2.45,2,4,90,90,13,Wargames,N/A
Big Easy Busking,5.556,6.58,133,N/A,2020,2.0,1,5,45,60,8,N/A,N/A
Warfighter: The WWII Mediterranean Combat Card Game,5.556,8.19,56,N/A,2023,3.5,1,6,30,180,N/A,Wargames,N/A
Impetus,5.556,7.4,77,N/A,2008,2.92,2,2,90,90,N/A,Wargames,N/A
Piggy Piggy,5.556,6.62,136,N/A,2024,1.5,2,6,15,20,7,N/A,N/A
Holly Oak,5.556,6.57,125,13.7,2023,1.33,3,5,30,40,14,N/A,N/A
Cocktail,5.556,8.37,105,N/A,2021,1.25,2,9,15,45,14,N/A,N/A
Panzer Grenadier: Airborne – Introductory Edition,5.556,6.38,170,N/A,2006,2.73,2,2,30,60,12,Wargames,N/A
Second World War at Sea: Strike South,5.556,7.2,89,N/A,2005,2.71,2,2,120,120,12,Wargames,N/A
Barbaric: After the Apocalypse,5.556,8.27,78,N/A,2023,2.5,1,6,45,90,14,N/A,N/A
Tharos,5.556,6.46,141,N/A,2021,3.13,2,4,75,120,12,N/A,N/A
Adventure of D,5.556,6.59,126,N/A,2010,2.08,1,4,30,30,N/A,Thematic,N/A
Touch It,5.556,6.66,211,N/A,2022,1.0,2,6,5,10,6,N/A,N/A
Castle Flutterstone,5.556,6.35,199,N/A,2016,1.6,2,4,15,25,6,Children's,N/A
"War in the Pacific: The Campaign Against Imperial Japan, 1941-45",5.556,7.13,108,N/A,1978,4.35,1,6,360,360,12,Wargames,N/A
Bagged & Boarded,5.556,8.43,52,N/A,2026,2.5,2,6,45,120,12,N/A,N/A
La Grande Armée: The Campaigns of Napoleon in Central Europe,5.556,6.77,117,N/A,1972,2.68,2,2,120,180,12,Wargames,N/A
Queen of 12,5.556,6.68,112,N/A,2023,1.67,1,4,40,40,10,N/A,N/A
"Borodino: Napoleon in Russia, 1812",5.556,7.22,84,N/A,2012,2.36,2,2,210,210,N/A,Wargames,N/A
Card Football: Premiere Edition,5.556,6.39,171,N/A,2006,1.85,1,4,45,45,12,Family,N/A
Splatter SHOOT,5.556,7.13,119,N/A,2016,2.0,2,4,15,60,12,N/A,N/A
Faces,5.556,5.99,317,N/A,2003,1.11,3,8,30,30,10,Party,N/A
Tunhell,5.556,6.43,151,N/A,2015,1.6,2,4,20,40,8,N/A,N/A
Hooop!,5.556,6.01,296,N/A,2006,1.72,2,4,20,20,7,Abstract,N/A
Monopoly: The Mega Edition,5.556,6.01,628,39.99,2006,2.06,2,8,90,90,8,Family,N/A
