Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Greater East Asia War,5.521,6.63,51,N/A,2009,2.78,1,2,360,360,12,Wargames,N/A
Battleship: Star Wars Advanced Mission,5.52,5.87,125,N/A,2002,1.5,1,2,20,20,8,N/A,N/A
Four Against the Titans,5.52,7.62,34,N/A,2018,2.0,1,4,N/A,N/A,N/A,N/A,N/A
Hero Hockey,5.52,6.67,39,N/A,2021,1.0,2,2,10,15,5,N/A,N/A
Moop's Monster Mashup,5.52,6.82,51,N/A,2016,0.0,3,6,60,120,10,N/A,N/A
Age of Chivalry,5.52,6.26,65,N/A,1992,1.88,1,2,60,180,12,Wargames,N/A
Orchard: Memo Game,5.52,6.13,71,N/A,2009,1.0,1,4,15,15,3,Children's,N/A
Petits meurtres & faits divers: au tribunal,5.52,6.9,34,N/A,2013,1.0,4,7,45,45,14,N/A,N/A
Der Taubertal-Express,5.52,6.81,34,N/A,2021,3.5,2,4,90,120,12,N/A,N/A
Geistesblitz,5.52,6.18,98,N/A,1991,1.33,2,6,10,10,8,N/A,N/A
Politico,5.52,6.59,53,N/A,2007,2.2,2,5,30,30,10,N/A,N/A
Splurt!,5.52,6.04,120,N/A,2018,1.33,2,99,5,15,12,N/A,N/A
Sounds Like a Plan,5.52,5.99,99,N/A,2010,1.0,4,8,30,30,10,N/A,N/A
Amigos and Insurrectos: The Philippine Insurrection 1899-1902,5.52,7.02,31,N/A,2016,2.5,2,2,N/A,N/A,N/A,Wargames,N/A
Stock Ticker,5.52,5.81,442,N/A,1937,1.45,2,6,45,45,9,Family,N/A
All'avventura,5.52,7.06,33,N/A,2019,1.0,2,8,15,30,8,N/A,N/A
Flip 9,5.52,6.05,92,N/A,2014,1.5,1,1,4,4,4,N/A,N/A
Incantris,5.52,6.61,62,N/A,2017,2.0,1,4,20,60,14,N/A,N/A
Desamparados: Stalingrado,5.52,8.09,34,N/A,2022,3.0,2,4,30,90,13,Wargames,N/A
Sprouts,5.52,6.1,146,N/A,1967,1.64,2,2,10,10,N/A,Abstract,N/A
Space Missions,5.52,6.93,40,N/A,2024,3.1,1,4,60,90,14,N/A,N/A
Toothead,5.52,8.66,32,N/A,2025,2.0,2,8,20,140,12,N/A,N/A
Rebels & Redcoats: Volume III,5.52,6.57,46,N/A,2004,2.88,2,2,120,120,N/A,Wargames,N/A
Dragon Ball Z TCG (2014 edition),5.52,6.97,37,N/A,2014,2.5,2,2,20,20,8,N/A,N/A
"The Finnish Front, 1941-42",5.52,6.58,50,N/A,2009,3.0,2,2,120,120,12,Wargames,N/A
Brazilian Checkers,5.52,7.22,31,N/A,1930,1.0,2,2,20,20,6,Abstract,N/A
First Punic War 264 to 241 BC,5.52,7.18,33,N/A,2022,2.67,2,2,N/A,N/A,N/A,Wargames,N/A
Disney Tim Burton's The Nightmare Before Christmas: Merry Madness,5.52,6.89,46,22.98,2022,1.0,3,5,15,30,6,N/A,N/A
Alien Petshop,5.52,7.23,46,N/A,2022,1.5,2,4,30,90,11,N/A,N/A
Flip a Bird,5.52,6.03,103,N/A,2015,1.17,3,6,15,15,8,N/A,N/A
Elementos,5.52,6.33,79,N/A,2015,2.0,2,2,15,15,7,Abstract,N/A
"Mirror, Mirror",5.52,6.07,84,N/A,2011,2.0,2,2,20,30,8,N/A,N/A
Ploc,5.52,6.25,63,N/A,2023,1.0,2,2,15,20,8,N/A,N/A
Sequence: States & Capitals,5.52,5.85,133,N/A,2006,1.0,2,6,15,15,7,Abstract,N/A
FUBAR,5.52,7.38,31,N/A,2010,1.75,2,6,60,60,8,Wargames,N/A
18Cuba,5.52,6.7,37,N/A,2023,3.5,2,6,150,200,12,N/A,N/A
Grove,5.52,6.59,58,N/A,2022,1.25,2,4,10,20,10,N/A,N/A
Airships: North Pole Quest,5.52,7.03,43,N/A,2021,2.5,1,6,60,180,12,Strategy,Thematic
Assist,5.52,6.82,76,N/A,2011,1.13,3,7,15,15,6,Family,Party
Port Gdańsk,5.52,6.98,38,N/A,2018,2.0,2,4,20,40,8,N/A,N/A
If It Fits,5.52,5.84,197,N/A,2021,1.25,2,5,30,30,10,N/A,N/A
Formissimo,5.52,6.45,47,N/A,2008,1.0,1,5,15,15,8,N/A,N/A
The New Yorker: Cartoon Caption Game,5.52,6.16,96,N/A,2006,1.14,3,6,45,45,12,N/A,N/A
Get to the Chopper!!!,5.52,6.57,54,N/A,2006,1.22,2,5,30,30,N/A,N/A,N/A
Last One Alive,5.52,6.26,83,16.47,2022,1.5,2,5,15,15,13,N/A,N/A
Kamasutra,5.52,6.49,83,N/A,2017,2.39,5,17,5,20,16,N/A,N/A
Clue Express,5.52,5.84,169,20.85,2008,1.55,3,4,20,20,8,Family,N/A
Brightcast,5.52,8.74,35,N/A,2024,1.25,2,2,10,15,8,N/A,N/A
StegegetS,5.52,6.83,47,N/A,2024,1.67,2,6,20,60,8,N/A,N/A
Xtronaut: The Game of Solar System Exploration,5.52,6.02,155,N/A,2016,1.2,2,4,30,60,7,N/A,N/A
Ultimate Voyage,5.52,8.21,38,N/A,2025,3.25,1,4,60,120,14,N/A,N/A
"Bélisaire, la gloire de Byzance",5.52,6.75,44,N/A,1995,2.88,2,2,N/A,N/A,12,Wargames,N/A
Battleship Live,5.52,6.53,54,N/A,2011,1.75,2,2,N/A,N/A,8,N/A,N/A
Beggars and Thieves,5.52,6.24,67,N/A,1984,1.5,2,5,15,30,10,N/A,N/A
Da Yu: The Flood Conqueror,5.52,6.58,43,N/A,2014,2.33,2,4,30,30,10,N/A,N/A
Rogers' Rangers: America's First Commandos,5.52,6.4,67,N/A,2018,2.44,1,1,60,90,N/A,Wargames,N/A
Zodiac Clash,5.52,6.25,82,12.99,2019,2.0,2,4,15,30,8,N/A,N/A
Sirocco,5.52,5.81,202,N/A,1985,1.73,2,2,90,90,12,Family,Wargames
Beyond Humanity: Astrominers,5.52,6.88,54,N/A,2022,2.5,2,4,45,90,12,N/A,N/A
Bansan,5.52,6.79,41,N/A,2023,1.5,1,5,30,50,10,N/A,N/A
Trivial Pursuit: Star Wars – The Black Series Edition,5.52,6.1,99,N/A,2016,1.0,2,4,N/A,N/A,13,N/A,N/A
Chaturanga,5.52,6.03,118,N/A,550,2.35,2,4,30,30,8,Abstract,N/A
11 de Setembre. Setge 1714,5.52,6.57,45,N/A,2008,2.0,2,4,120,120,N/A,Wargames,N/A
