Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Marrakech,6.332,6.7,5782,29.99,2007,1.34,2,4,30,30,6,Family,N/A
Heroes of Might and Magic III: The Board Game,6.332,7.86,2163,N/A,2024,3.45,1,4,90,120,14,Strategy,N/A
Bullet★,6.331,7.95,1187,49.99,2022,2.11,1,4,15,15,13,Family,N/A
Imagine,6.331,6.82,4509,N/A,2015,1.06,3,8,20,20,12,Party,N/A
Gravwell: Escape from the 9th Dimension,6.331,6.85,3740,N/A,2013,1.72,1,4,20,45,10,Family,N/A
Stronghold: 2nd edition,6.33,7.43,1774,N/A,2015,3.71,2,2,90,90,10,Strategy,N/A
Come Sail Away!,6.33,7.75,1312,34.85,2023,2.11,1,4,25,25,10,N/A,N/A
Rune Age,6.33,6.8,4544,N/A,2011,2.28,1,4,20,60,13,Strategy,Thematic
Happy Salmon,6.33,6.66,6504,N/A,2016,1.07,3,8,2,2,6,Party,N/A
Escape Tales: The Awakening,6.329,7.01,2859,49.0,2018,2.13,1,4,180,360,16,Thematic,N/A
Rum & Bones: Second Tide,6.329,7.58,1620,N/A,2017,2.82,2,6,60,60,14,Thematic,N/A
Age of Galaxy,6.329,7.62,1523,N/A,2022,3.17,1,4,45,60,12,Strategy,N/A
CATAN: Starfarers,6.327,7.54,1708,N/A,2019,2.58,3,4,120,120,14,Family,N/A
Space Crusade,6.327,7.08,3144,N/A,1990,2.29,2,4,120,120,10,Thematic,N/A
Harry Potter: Hogwarts Battle – Defence Against the Dark Arts,6.326,7.14,2775,N/A,2019,1.78,2,2,30,60,11,Thematic,N/A
Onirim,6.325,6.63,6698,N/A,2010,1.65,1,2,15,15,8,Family,N/A
Welcome to Everdell,6.324,7.53,1674,45.0,2022,1.86,1,4,30,30,6,Children's,Family
Juicy Fruits,6.324,7.02,2746,26.71,2021,2.03,1,4,20,50,8,Family,N/A
Carolus Magnus,6.324,6.84,3721,N/A,2000,2.58,2,4,60,60,12,Strategy,N/A
Mistborn: The Deckbuilding Game,6.324,7.78,1511,41.14,2024,2.64,1,4,30,60,13,Strategy,N/A
1817,6.324,8.58,831,N/A,2010,4.79,3,7,360,540,16,Strategy,N/A
DC Deck-Building Game: Heroes Unite,6.324,7.4,2015,46.55,2014,2.11,2,5,45,45,15,Family,N/A
Shogi,6.323,7.4,2007,16.99,1587,3.79,2,2,60,60,8,Abstract,N/A
BANG!,6.323,6.49,33614,N/A,2002,1.63,4,7,20,40,8,Party,N/A
Bandu,6.323,6.8,4187,N/A,1987,1.29,2,8,15,45,7,Family,Party
The Night Cage,6.323,7.11,2907,54.95,2021,2.14,1,5,40,60,14,Thematic,N/A
Tides of Time,6.323,6.58,7623,N/A,2015,1.55,2,2,20,20,10,Strategy,N/A
Tortuga 1667,6.322,6.89,3979,24.99,2017,2.02,2,9,20,40,12,Party,N/A
Voyages,6.322,7.41,1811,N/A,2021,1.79,1,100,20,30,8,Family,N/A
Dragomino,6.321,7.05,2770,24.99,2020,1.07,2,4,15,15,5,Children's,N/A
The Rose King,6.321,6.81,3877,19.95,1992,1.94,2,2,30,30,10,Abstract,N/A
Century: Golem Edition – Eastern Mountains,6.321,7.33,1942,41.93,2019,2.14,2,4,30,45,10,Family,N/A
Burgle Bros 2: The Casino Capers,6.319,7.29,1949,N/A,2021,2.49,1,4,45,70,10,Thematic,N/A
Roma,6.319,6.74,4759,N/A,2005,2.01,2,2,45,45,8,Strategy,N/A
Eight-Minute Empire,6.319,6.55,8864,N/A,2012,1.63,2,5,8,20,13,Family,Strategy
Sankoré: The Pride of Mansa Musa,6.319,7.98,1192,69.99,2024,4.19,1,4,150,180,14,Strategy,N/A
Rummikub,6.319,6.5,20565,19.52,1977,1.71,2,4,60,60,8,Family,N/A
Robot Quest Arena,6.318,7.7,1466,59.95,2023,2.15,2,4,30,60,12,N/A,N/A
Path of Light and Shadow,6.318,7.41,1749,57.91,2017,3.14,2,4,60,120,14,Strategy,N/A
Timeline: General Interest,6.318,6.76,4429,N/A,2012,1.07,2,8,15,15,8,Family,Party
Amyitis,6.317,6.9,3179,N/A,2007,3.22,2,4,60,120,12,Strategy,N/A
Aerion,6.317,7.29,1962,24.99,2019,1.95,1,2,15,15,10,Strategy,N/A
Salem 1692,6.316,7.11,2984,24.99,2015,2.1,4,12,25,35,12,Party,N/A
Nokosu Dice,6.316,7.59,1422,N/A,2016,2.23,3,5,45,60,10,Strategy,N/A
Butterfly Garden,6.316,6.85,3655,38.0,2012,1.48,2,4,30,30,8,Abstract,Family
Hit Z Road,6.315,6.76,4665,N/A,2016,1.85,1,4,30,60,12,Thematic,N/A
Kodama: The Tree Spirits,6.315,6.66,6092,19.99,2016,1.63,2,5,30,30,14,Family,N/A
Dog Park,6.314,6.91,3634,184.99,2022,2.17,1,4,40,80,10,Family,N/A
Campy Creatures,6.314,7.02,2937,N/A,2017,1.53,2,5,20,30,10,Family,N/A
CoraQuest,6.314,7.84,1443,N/A,2021,1.98,1,4,45,60,6,Children's,Family
Pharaon,6.313,7.38,1799,N/A,2019,2.75,1,5,30,75,12,Strategy,N/A
Explorers of Navoria,6.313,7.56,1582,N/A,2024,2.24,2,4,40,80,12,Strategy,N/A
Skulk Hollow,6.313,7.19,2211,39.25,2019,2.16,2,2,40,40,8,Strategy,N/A
Ironwood,6.312,7.95,1238,N/A,2024,2.86,1,2,30,60,12,Strategy,Wargames
Le Havre: The Inland Port,6.312,6.8,3731,N/A,2012,2.51,2,2,30,30,10,Strategy,N/A
Bot Factory,6.312,7.39,1807,59.1,2023,2.73,1,4,30,60,14,Family,Strategy
The Great Dalmuti,6.312,6.6,8479,N/A,1995,1.29,4,8,60,60,8,Party,N/A
Sagani,6.312,7.09,2428,N/A,2020,1.96,1,4,30,60,8,Abstract,Family
Valley of the Kings: Afterlife,6.312,7.23,2024,N/A,2015,2.26,1,4,45,45,14,Strategy,N/A
Blokus 3D,6.311,6.78,4097,N/A,2003,1.75,2,4,15,20,7,Abstract,N/A
Glasgow,6.311,7.12,2315,N/A,2020,2.02,2,2,30,30,10,Strategy,N/A
Dale of Merchants Collection,6.311,7.78,1297,N/A,2019,2.29,2,4,20,60,10,Strategy,N/A
Rune Stones,6.311,7.25,2042,44.73,2019,2.34,2,4,60,60,10,Family,N/A
스플렌더: Pokémon (Splendor: Pokémon),6.311,7.93,1203,N/A,2023,1.87,2,4,30,30,10,Family,Strategy
DOOM: The Board Game,6.309,7.37,2221,89.99,2016,2.98,2,5,120,180,14,Strategy,Thematic
Meuterer,6.309,6.87,3360,N/A,2000,2.31,3,4,60,60,12,Strategy,N/A
Kashgar: Merchants of the Silk Road,6.309,7.07,2380,N/A,2013,2.24,2,4,45,45,12,Strategy,N/A
Magic Realm,6.309,7.3,2192,N/A,1979,4.55,1,16,60,240,12,Strategy,Thematic
Troyes Dice,6.308,6.99,2706,N/A,2020,2.28,1,10,20,30,12,Family,Strategy
Cosmolancer,6.308,6.68,5120,29.99,1994,1.83,2,4,45,45,9,Abstract,Strategy
Space Station Phoenix,6.308,7.37,1731,75.0,2022,3.05,2,4,60,120,14,Strategy,N/A
Bargain Quest,6.308,6.82,4085,N/A,2017,2.0,2,6,30,60,8,Family,N/A
Minecraft: Builders & Biomes,6.308,6.9,3454,39.99,2019,2.0,2,4,30,60,10,Family,N/A
My City: Roll & Build,6.307,7.06,2484,19.93,2022,1.48,1,6,30,30,10,Family,N/A
Kremlin,6.306,6.96,2994,N/A,1986,2.84,3,6,75,75,12,Strategy,Thematic
