Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Struggle for Catan,5.842,6.15,3142,14.99,2011,1.66,2,4,30,30,10,Family,N/A
Boomerang: USA,5.842,6.89,739,N/A,2020,1.67,2,4,15,30,10,Family,N/A
That's Not a Hat: Pop Culture,5.842,7.2,568,N/A,2024,1.3,3,8,15,15,8,N/A,N/A
Sharp Shooters,5.842,6.43,1359,95.0,1994,1.24,2,6,30,45,10,Family,N/A
Dream Crush,5.842,7.08,626,N/A,2021,1.14,2,6,30,30,14,N/A,N/A
Video Game Champion,5.842,7.48,517,N/A,2023,2.85,2,5,50,90,14,Family,N/A
Dead Last,5.842,6.23,2216,20.17,2016,1.06,6,12,45,60,14,Party,N/A
Kaleidos,5.842,6.7,932,N/A,1994,1.23,2,12,60,60,10,Party,N/A
Star Wars: Empire vs. Rebellion,5.842,6.26,2001,12.99,2014,1.74,2,2,60,60,10,Family,Thematic
HEXplore It: The Domain of Mirza Noctis,5.841,8.36,343,N/A,2022,3.85,1,6,60,180,12,N/A,N/A
Through Ice & Snow,5.841,7.51,509,N/A,2024,3.12,1,4,45,90,14,N/A,N/A
Dust,5.841,6.41,1509,N/A,2007,2.61,2,6,60,180,12,Thematic,Wargames
Steam Power,5.841,7.38,505,N/A,2025,2.29,1,5,45,90,14,N/A,N/A
Polynesia,5.841,6.74,897,79.99,2020,2.33,2,4,60,75,12,Abstract,Strategy
The Caucasus Campaign,5.841,7.65,447,N/A,2009,2.96,2,2,360,360,N/A,Wargames,N/A
The Last Lighthouse,5.841,7.3,563,N/A,2024,1.75,1,1,20,20,10,N/A,N/A
Hellenes: Campaigns of the Peloponnesian War,5.841,7.38,527,N/A,2009,3.0,2,2,240,240,12,Wargames,N/A
Phantom Leader,5.84,7.45,513,N/A,2010,2.6,1,1,30,30,12,Wargames,N/A
Heartland,5.84,6.84,760,N/A,2009,2.09,2,5,45,60,8,Family,Strategy
