Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Suwałki Gap: The Baltic 2023,5.51,6.6,30,N/A,2021,2.5,2,2,N/A,N/A,N/A,Wargames,N/A
Knights Of Glory,5.51,7.14,35,N/A,2019,1.0,2,5,15,45,8,N/A,N/A
Imps: Devilish Duels,5.51,6.08,38,N/A,2017,2.5,2,2,20,30,14,N/A,N/A
100 Strategic Games for Pen and Paper,5.51,6.47,30,N/A,2002,2.0,1,4,N/A,N/A,5,Abstract,N/A
Hawken: Real-Time Card Game – Scout vs. Grenadier,5.51,6.11,39,N/A,2014,1.0,2,2,10,20,14,N/A,N/A
Quadrata Canada,5.51,6.19,44,N/A,2024,2.0,2,4,30,60,10,N/A,N/A
Noble Armada,5.51,6.23,31,N/A,1998,2.75,2,2,N/A,N/A,12,Wargames,N/A
Turning Point,5.51,6.04,36,N/A,2009,1.75,2,2,90,90,12,Wargames,N/A
EXIT Adventskalender: Das geheimnisvolle Schloss,5.51,6.21,31,N/A,2019,0.0,1,1,N/A,N/A,10,N/A,N/A
Grim End Manor,5.51,6.1,45,N/A,2014,1.4,2,6,30,30,12,N/A,N/A
IKAN,5.51,7.09,46,N/A,2017,1.67,2,4,30,30,8,N/A,N/A
Comment j'ai adopté un dragon,5.51,6.27,33,N/A,2016,0.0,3,8,15,30,7,N/A,N/A
Trivial Pursuit: Dungeons & Dragons Ultimate Edition,5.51,6.4,31,N/A,2022,2.0,2,6,60,60,12,N/A,N/A
Unstable Unicorns for Kids,5.51,5.86,92,N/A,2021,1.0,2,6,15,45,6,N/A,N/A
Give Me Liberty,5.51,6.0,58,N/A,1992,3.25,1,4,120,360,12,Wargames,N/A
Triolet,5.51,6.08,75,31.48,1996,2.0,2,4,30,30,8,Abstract,N/A
Catlantis,5.51,5.9,145,N/A,2019,1.0,2,4,15,15,8,N/A,N/A
CHEW: Cases of the FDA,5.51,5.9,114,N/A,2015,1.38,2,5,30,30,12,N/A,N/A
more dude,5.51,5.76,162,N/A,2018,1.0,3,6,1,5,13,N/A,N/A
La Guerra Civil Española (1936),5.51,5.96,103,N/A,1981,2.56,2,6,240,240,12,Wargames,N/A
Three Wishes,5.51,6.51,34,N/A,2023,1.0,3,8,20,30,6,N/A,N/A
