Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Hop! Hop! Hop!,5.52,6.14,87,N/A,2007,1.0,2,6,15,15,4,Children's,N/A
Last Resort,5.52,6.8,36,N/A,2023,2.0,1,4,40,60,12,N/A,N/A
ゴーアウトガール (Go Out Girl),5.52,7.07,32,N/A,2023,0.0,2,5,15,30,10,N/A,N/A
Aerodome: Rising Horizons,5.52,8.45,46,36.86,2023,2.0,2,8,20,45,10,N/A,N/A
Iluliaq,5.52,7.19,52,N/A,2023,1.0,2,6,10,15,6,N/A,N/A
The Catholic Card Game,5.52,6.87,48,N/A,2018,1.17,4,10,30,30,8,N/A,N/A
Witness: The Sigma Club,5.52,6.67,37,N/A,2024,0.0,4,4,10,25,10,N/A,N/A
Pentos,5.52,5.74,190,N/A,2013,1.6,2,5,30,30,7,N/A,N/A
Buck: Legacy (2nd Edition),5.52,7.69,37,N/A,2014,2.0,2,6,60,120,14,N/A,N/A
Murder Mystery Party Case Files: Underwood Cellars,5.52,6.29,74,N/A,2020,2.0,1,99,180,180,14,N/A,N/A
The Great War 1914-1918,5.52,6.42,52,N/A,1976,3.0,2,7,120,120,12,Wargames,N/A
Tanto Cuore: Memento Mori – Twilight Manor,5.52,7.14,32,N/A,2024,2.5,2,4,30,60,14,N/A,N/A
Ascendants of Aetheros,5.52,6.16,80,N/A,2016,1.8,2,4,20,40,14,N/A,N/A
American Civil War 1861-1865,5.52,6.21,76,N/A,1983,2.92,2,2,720,720,12,Wargames,N/A
Over the Top: Command Decision Series Game,5.52,7.11,35,N/A,1990,3.0,N/A,N/A,N/A,N/A,12,Wargames,N/A
Beim Jupiter: Göttliche Sticheleien,5.52,6.08,76,N/A,2008,2.0,3,5,45,45,12,N/A,N/A
Dash! A whimsical race through Singapore,5.52,6.31,56,N/A,2012,2.5,3,5,60,60,8,N/A,N/A
Les Nettoyeurs,5.52,7.23,37,N/A,2009,1.53,2,2,90,90,7,Wargames,N/A
Neu,5.52,5.93,109,N/A,1988,1.0,2,7,20,20,7,N/A,N/A
