Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Star Wars: Unlimited,6.826,8.09,2698,N/A,2024,2.35,2,4,20,20,12,Customizable,N/A
Cuba Libre,6.825,7.66,3707,N/A,2013,3.62,1,4,180,180,14,Wargames,N/A
Paperback,6.825,7.1,11244,N/A,2014,2.0,2,5,45,45,8,Family,Strategy
The Colonists,6.824,7.54,4390,N/A,2016,4.06,1,4,30,360,12,Strategy,N/A
Coloretto,6.823,6.98,22234,N/A,2003,1.27,2,5,30,30,8,Family,N/A
High Frontier 4 All,6.823,8.38,2157,N/A,2020,4.82,1,5,30,240,14,Strategy,N/A
BattleCON: Devastation of Indines,6.822,7.81,3389,N/A,2013,3.13,1,5,45,45,10,Strategy,N/A
Three Sisters,6.821,7.55,4291,N/A,2022,2.64,1,4,30,60,14,Strategy,N/A
Struggle of Empires,6.82,7.53,4369,N/A,2004,3.59,2,7,180,240,13,Strategy,N/A
First Rat,6.819,7.54,4223,N/A,2022,2.27,1,5,30,75,10,Family,Strategy
Automobile,6.818,7.33,5902,N/A,2009,3.52,3,5,120,120,12,Strategy,N/A
Silver & Gold,6.817,7.18,8670,N/A,2019,1.2,2,4,20,20,8,Family,N/A
Mille Fiori,6.816,7.42,5022,N/A,2021,2.18,2,4,60,90,10,Family,Strategy
Beer & Bread,6.816,7.37,5836,N/A,2022,2.33,2,2,30,45,10,Family,Strategy
Francis Drake,6.813,7.38,5388,N/A,2013,2.9,3,5,90,120,14,Strategy,N/A
Zombicide: Green Horde,6.813,7.68,4564,N/A,2018,2.48,1,6,60,60,14,Thematic,N/A
Golem,6.812,7.53,4413,N/A,2021,4.02,1,4,90,120,14,Strategy,N/A
Whitehall Mystery,6.812,7.52,4472,N/A,2017,2.13,2,4,45,60,13,Strategy,N/A
Brian Boru: High King of Ireland,6.81,7.48,4425,N/A,2021,2.55,3,5,60,90,14,Strategy,N/A
Thebes,6.809,7.12,10126,N/A,2007,2.16,2,4,60,60,8,Family,N/A
Mosaic: A Story of Civilization,6.808,7.49,4663,N/A,2022,2.98,2,6,120,120,12,Strategy,N/A
Zombicide,6.806,7.09,19402,N/A,2012,2.53,1,6,60,60,14,Thematic,N/A
A Game of Thrones,6.806,7.17,10700,N/A,2003,3.45,3,5,180,180,12,Strategy,Wargames
Yellow & Yangtze,6.805,7.81,2992,N/A,2018,3.1,2,4,90,90,14,Strategy,N/A
Carson City,6.803,7.2,7434,N/A,2009,3.18,2,5,90,90,12,Strategy,N/A
The Battle of Five Armies,6.803,7.84,3110,N/A,2014,3.59,2,2,90,240,13,Thematic,Wargames
Telestrations: 12 Player Party Pack,6.802,7.74,3303,N/A,2011,1.06,4,12,30,30,12,Party,N/A
Star Wars: The Clone Wars,6.801,7.55,4471,N/A,2022,2.17,1,5,60,60,14,Family,N/A
Flip 7,6.801,7.18,9311,N/A,2024,1.05,3,18,20,20,8,Family,Party
A Fake Artist Goes to New York,6.801,7.12,9776,N/A,2011,1.1,5,10,20,20,8,Party,N/A
Gears of War: The Board Game,6.8,7.47,5214,N/A,2011,2.88,1,4,60,180,13,Thematic,N/A
Evolution,6.799,7.02,17693,N/A,2014,2.43,2,6,60,60,12,Strategy,N/A
Formula D,6.798,6.99,20141,N/A,2008,1.97,2,10,60,60,8,Family,Thematic
Conan,6.798,7.63,4763,N/A,2016,2.77,2,5,90,90,14,Thematic,N/A
The Downfall of Pompeii,6.797,7.16,8587,N/A,2004,1.85,2,4,45,45,10,Family,N/A
Betrayal at House on the Hill,6.797,7.02,48567,N/A,2004,2.4,3,6,60,60,12,Thematic,N/A
Hammer of the Scots,6.796,7.53,4219,N/A,2002,2.95,2,2,120,180,12,Wargames,N/A
Quantum,6.795,7.23,7813,N/A,2013,2.47,2,4,60,60,13,Strategy,N/A
Living Forest,6.794,7.24,7464,N/A,2021,2.21,1,4,40,40,10,Family,N/A
Federation,6.794,7.85,2901,N/A,2022,3.75,2,4,60,120,14,Strategy,N/A
La Granja: Deluxe Master Set,6.794,8.24,2052,N/A,2023,3.47,1,4,90,120,14,Strategy,N/A
Finspan,6.794,7.73,3626,N/A,2025,2.35,1,5,45,60,10,Family,Strategy
Between Two Castles of Mad King Ludwig,6.794,7.23,7026,N/A,2018,2.19,2,7,45,60,10,Family,N/A
Cribbage,6.792,7.11,10713,N/A,1630,1.9,2,6,30,30,10,Abstract,Family
A Game of Thrones: The Card Game (Second Edition),6.792,7.49,5096,N/A,2015,3.53,2,4,60,120,14,Customizable,N/A
Dominant Species: Marine,6.791,7.89,2703,N/A,2021,3.69,2,4,90,150,14,Strategy,N/A
Time's Up!,6.791,7.29,6117,N/A,1999,1.2,4,18,90,90,12,Party,N/A
Kingdom Builder,6.789,6.94,24363,N/A,2011,2.07,2,4,45,45,8,Family,Strategy
Merv: The Heart of the Silk Road,6.788,7.49,4356,N/A,2020,3.43,1,4,90,90,14,Strategy,N/A
Taluva,6.788,7.14,8990,N/A,2006,2.25,2,4,45,45,8,Abstract,Strategy
Disney Villainous: Wicked to the Core,6.787,7.51,5062,N/A,2019,2.36,2,3,40,60,10,Family,N/A
Verdant,6.787,7.29,6481,N/A,2022,2.07,1,5,45,60,10,Family,N/A
Cacao,6.787,7.07,11495,N/A,2015,1.82,2,4,45,45,8,Family,N/A
Star Wars: Destiny,6.787,7.42,5591,N/A,2016,2.45,2,2,30,30,10,Customizable,N/A
Mare Nostrum: Empires,6.786,7.52,4303,N/A,2016,2.99,3,5,90,120,14,Strategy,Wargames
Shikoku 1889,6.786,7.99,2416,N/A,2004,3.84,2,6,180,240,14,Strategy,N/A
Bloodborne: The Board Game,6.785,7.74,4089,N/A,2021,3.07,1,4,45,75,14,Thematic,N/A
The 7th Citadel,6.785,8.45,2109,N/A,2024,2.98,1,4,5,1000,14,Thematic,N/A
Civilization: A New Dawn,6.782,7.25,7436,N/A,2017,3.18,2,4,60,120,14,Strategy,N/A
Magic Maze,6.782,6.94,23038,N/A,2017,1.75,1,8,15,15,8,Family,N/A
Blood Bowl (2016 Edition),6.782,7.97,2789,N/A,2016,3.56,2,2,60,180,12,Thematic,N/A
Lord of the Rings: The Confrontation,6.782,7.22,7122,N/A,2002,2.15,2,2,30,30,12,Strategy,N/A
Elder Sign,6.782,6.97,25939,N/A,2011,2.35,1,8,90,90,13,Thematic,N/A
Photosynthesis,6.781,6.95,25195,N/A,2017,2.26,2,4,30,60,10,Abstract,Family
The Adventures of Robin Hood,6.78,7.45,4757,N/A,2021,1.83,2,4,60,60,10,Thematic,N/A
Trails of Tucana,6.779,7.37,5023,N/A,2019,1.23,1,8,15,15,8,Family,N/A
Chronicles of Crime: 1400,6.778,7.69,4221,N/A,2020,1.98,1,4,60,90,12,Thematic,N/A
Twilight Inscription,6.778,7.43,4751,N/A,2022,3.2,1,8,90,120,14,Strategy,N/A
Can't Stop,6.777,6.93,20467,N/A,1980,1.14,2,4,30,30,9,Family,N/A
Azul: Master Chocolatier,6.776,7.88,2872,N/A,2022,1.77,2,4,30,45,8,Abstract,Family
Mr. Jack,6.775,6.97,18675,N/A,2006,2.17,2,2,30,30,9,Strategy,N/A
Railroad Ink Challenge: Lush Green Edition,6.773,7.59,3552,N/A,2021,2.13,1,4,15,30,8,Family,N/A
Feudum,6.773,7.6,4120,N/A,2018,4.59,2,5,80,180,12,Strategy,N/A
Fort,6.773,7.07,11156,N/A,2020,2.44,2,4,20,40,10,Strategy,N/A
Trains,6.771,7.12,8630,N/A,2012,2.38,2,4,45,45,12,Strategy,N/A
Undaunted: Stalingrad,6.771,8.59,1760,N/A,2022,2.61,2,2,45,75,10,Wargames,N/A
One Night Ultimate Werewolf: Daybreak,6.771,7.28,6290,N/A,2015,1.38,3,10,10,10,8,Party,N/A
Earthborne Rangers,6.769,8.12,2521,N/A,2023,3.52,1,4,60,240,12,Customizable,Thematic
Sub Terra,6.768,7.36,5892,N/A,2017,2.14,1,6,60,60,10,Family,Thematic
Babylonia,6.767,7.65,3208,N/A,2019,2.39,2,4,60,60,14,Strategy,N/A
The Republic of Rome,6.767,7.54,4277,N/A,1990,4.37,1,6,300,300,14,Strategy,N/A
Churchill,6.767,7.67,3327,N/A,2015,3.39,1,3,60,300,14,Strategy,Wargames
Top Ten,6.765,7.43,4487,N/A,2020,1.08,4,9,30,30,14,Party,N/A
Pax Renaissance,6.764,7.98,2509,N/A,2016,4.46,2,4,60,120,12,Strategy,Thematic
Unlock!: Timeless Adventures,6.764,7.74,2931,N/A,2019,1.96,1,6,60,90,10,Thematic,N/A
Disney Villainous: Evil Comes Prepared,6.764,7.5,4766,N/A,2019,2.32,2,3,40,60,10,Family,N/A
Ascension: Deckbuilding Game,6.762,7.04,13912,N/A,2010,2.14,1,4,30,30,13,Strategy,N/A
The Oracle of Delphi,6.761,7.3,5405,N/A,2016,3.03,2,4,70,100,12,Strategy,N/A
Snowdonia,6.76,7.31,5104,N/A,2012,2.99,1,5,30,90,10,Strategy,N/A
7 Wonders: Architects,6.759,7.04,12396,N/A,2021,1.37,2,7,25,25,8,Family,N/A
Ticket to Ride: Rails & Sails,6.759,7.43,5066,N/A,2016,2.48,2,5,60,120,10,Family,N/A
Shakespeare,6.759,7.41,4523,N/A,2015,3.01,1,4,20,90,13,Strategy,N/A
The Magnificent,6.759,7.49,4082,N/A,2019,3.12,1,4,60,90,14,Strategy,N/A
The Bloody Inn,6.759,7.06,10377,N/A,2015,2.35,1,4,30,60,14,Strategy,N/A
Whistle Mountain,6.759,7.54,3703,N/A,2020,3.01,2,4,60,90,14,Strategy,N/A
Torres,6.758,7.08,9947,N/A,1999,2.85,2,4,60,60,10,Abstract,Strategy
Escape: The Curse of the Temple,6.758,6.95,17350,N/A,2012,1.48,1,5,10,10,8,Family,N/A
Wandering Towers,6.756,7.36,4973,N/A,2022,1.6,2,6,30,30,8,Family,N/A
AuZtralia,6.756,7.34,5129,N/A,2018,2.89,1,4,30,120,13,Strategy,N/A
Inventions: Evolution of Ideas,6.756,8.0,2479,N/A,2024,4.56,1,4,60,150,14,Strategy,N/A
