Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Oltréé,6.411,7.46,2195,76.99,2021,2.26,2,4,60,60,10,Thematic,N/A
Duelosaur Island,6.41,7.03,3496,N/A,2018,2.35,1,2,30,45,10,Strategy,N/A
Level 7 [Omega Protocol],6.41,7.42,2178,N/A,2013,3.17,2,6,60,90,14,Strategy,Thematic
A Game of Thrones: The Card Game,6.409,6.8,6339,39.0,2008,3.25,2,4,60,120,12,Customizable,Strategy
Viceroy,6.409,6.78,5757,29.0,2014,2.64,1,4,45,60,13,Strategy,N/A
The Golden Ages,6.409,7.25,2467,49.0,2014,2.89,2,4,60,90,12,Strategy,N/A
Java,6.409,7.01,3516,N/A,2000,3.38,2,4,120,120,12,Strategy,N/A
Hostage Negotiator,6.408,6.79,6166,26.18,2015,2.06,1,1,20,20,13,Thematic,N/A
Deep Madness,6.408,7.81,2108,N/A,2018,3.46,1,6,60,120,16,Thematic,N/A
Nanty Narking,6.408,7.46,2081,70.0,2019,2.32,2,4,60,60,14,Strategy,Thematic
Mission: Red Planet,6.407,6.88,4322,N/A,2005,2.32,3,5,60,60,10,Strategy,N/A
Medina,6.407,7.02,3315,N/A,2001,2.78,3,4,60,60,10,Abstract,Strategy
CloudAge,6.407,7.19,2725,58.99,2020,2.84,1,4,60,100,10,Strategy,N/A
Cartagena,6.406,6.68,8086,15.55,2000,1.6,2,5,45,45,8,Family,N/A
Ninjato,6.406,7.16,2751,N/A,2011,2.76,2,4,60,60,12,Strategy,N/A
Ulm,6.406,7.01,3445,20.0,2016,2.69,2,4,45,75,10,Strategy,N/A
Ticket to Ride: Germany,6.405,7.59,1912,N/A,2017,1.73,2,5,30,60,8,Family,N/A
La Famiglia: The Great Mafia War,6.405,7.99,1468,N/A,2023,4.0,4,4,120,180,16,Strategy,N/A
Hellboy: The Board Game,6.404,7.74,2053,79.95,2019,2.96,1,4,60,90,14,Thematic,N/A
The Captain Is Dead,6.403,7.05,3536,48.72,2014,2.4,2,7,60,90,14,Thematic,N/A
One Deck Dungeon: Forest of Shadows,6.401,7.09,3363,23.11,2017,2.34,1,2,30,45,14,Family,Thematic
Escape the Dark Castle,6.4,7.33,4061,N/A,2017,1.21,1,4,20,45,14,Thematic,N/A
Deep Rock Galactic: The Board Game,6.399,8.12,1543,N/A,2022,2.7,1,4,60,150,12,Strategy,Thematic
Escape Room: The Game,6.399,6.88,4348,43.95,2016,2.23,3,5,60,60,16,Family,N/A
Rialto,6.398,6.9,4116,N/A,2013,2.55,2,5,45,45,10,Strategy,N/A
Fearsome Floors,6.398,6.67,8435,N/A,2003,1.81,2,7,60,60,10,Family,N/A
System Gateway (fan expansion for Android: Netrunner),6.398,9.12,841,N/A,2021,3.47,2,2,45,45,N/A,Customizable,N/A
Sobek: 2 Players,6.398,7.16,2776,23.96,2021,1.94,2,2,20,20,10,Family,N/A
Trekking the World,6.397,7.05,3343,39.99,2020,1.9,2,5,30,60,10,Family,N/A
New Angeles,6.397,7.05,3404,N/A,2016,3.21,4,6,120,240,14,Strategy,N/A
Agemonia,6.397,8.96,1058,N/A,2024,3.31,1,4,60,120,10,Thematic,N/A
"The Hunters: German U-Boats at War, 1939-43",6.397,7.73,1826,159.95,2013,2.54,1,2,120,120,12,Wargames,N/A
TEN,6.396,7.02,3416,N/A,2021,1.45,1,5,15,30,10,Family,N/A
Rise of Tribes,6.396,7.08,3239,50.0,2018,2.2,2,4,30,60,10,Strategy,N/A
Railroad Ink Challenge: Shining Yellow Edition,6.395,7.48,1865,19.99,2021,2.04,1,4,15,30,8,Family,N/A
Pickomino,6.395,6.6,12108,N/A,2005,1.15,2,7,20,20,8,Family,N/A
La Cosa Nostra,6.394,7.55,1929,N/A,2014,2.61,3,5,90,90,16,Thematic,N/A
Townsfolk Tussle,6.394,7.7,1794,N/A,2022,2.6,1,5,40,200,14,Family,Wargames
Trains: Rising Sun,6.394,7.44,1922,N/A,2014,2.43,2,4,45,45,12,Strategy,N/A
Guildhall,6.393,6.88,4209,N/A,2012,2.07,2,4,30,45,10,Family,Strategy
Coffee Rush,6.393,7.15,3327,34.99,2023,1.82,2,4,30,30,8,Family,N/A
Paint the Roses,6.393,7.19,2778,39.99,2022,2.46,2,5,50,70,11,Family,N/A
Ultimate Werewolf: Ultimate Edition,6.393,6.95,4183,N/A,2008,1.49,5,68,30,90,8,Party,N/A
Kahuna,6.392,6.61,10109,28.48,1998,2.06,2,2,30,40,10,Abstract,N/A
Guillotine,6.392,6.54,22009,N/A,1998,1.27,2,5,30,30,12,Family,N/A
Evo,6.391,6.85,4512,N/A,2001,2.34,3,5,60,120,12,Family,Strategy
ito,6.39,7.29,2282,17.99,2019,1.02,2,10,10,10,8,Party,N/A
Smash Up: It's Your Fault!,6.39,7.47,2074,N/A,2016,2.0,2,2,45,60,14,Family,Strategy
UBOOT: The Board Game,6.39,7.55,2195,N/A,2019,4.14,1,4,30,120,12,Thematic,Wargames
burncycle,6.389,7.9,1440,N/A,2022,4.06,1,4,45,180,13,Strategy,Thematic
Pixies,6.389,7.09,3079,14.95,2024,1.21,2,5,30,30,8,Family,N/A
Renature,6.388,7.09,2898,22.0,2020,2.21,2,4,45,60,8,Strategy,N/A
Keythedral,6.388,7.04,3047,N/A,2002,2.85,2,5,60,90,8,Strategy,N/A
Sylvion,6.388,7.04,3317,24.69,2015,2.07,1,2,30,30,10,Strategy,N/A
Kingdom Rush: Rift in Time,6.388,7.31,2450,56.99,2020,2.98,1,4,45,90,10,Strategy,N/A
Merchant of Venus,6.386,7.13,2794,N/A,1988,2.83,1,6,180,180,12,Strategy,N/A
MicroMacro: Crime City – All In,6.386,7.82,1422,24.93,2022,1.09,1,4,15,45,12,Family,Thematic
The Castles of Burgundy: The Dice Game,6.385,6.86,4288,N/A,2017,1.89,1,5,15,30,10,Family,N/A
Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,6.385,7.76,1512,53.98,2017,2.26,1,8,90,90,12,Thematic,N/A
Disney Villainous: Despicable Plots,6.384,7.48,2109,N/A,2021,2.19,2,3,40,60,10,Family,N/A
Trapwords,6.384,6.99,3511,47.02,2018,1.43,4,8,30,45,8,Party,N/A
Walking in Burano,6.384,7.09,3004,N/A,2018,1.96,1,4,20,40,10,Family,N/A
Liberté,6.384,7.11,2770,59.99,1998,3.31,3,6,90,90,14,Strategy,N/A
Planet Steam,6.384,7.09,2956,N/A,2008,3.76,2,5,90,180,14,Strategy,N/A
Stroganov,6.383,7.28,2300,72.95,2021,3.31,1,4,90,90,12,Strategy,N/A
Starship Captains,6.383,7.14,2754,N/A,2022,2.36,1,4,25,100,12,Strategy,N/A
Time's Up! Edición Amarilla,6.383,7.56,1722,N/A,2008,1.08,4,12,30,30,12,Party,N/A
Dark Moon,6.381,6.97,3501,N/A,2011,2.39,3,7,60,75,12,Thematic,N/A
Fleet: The Dice Game (Second Edition),6.381,7.76,1437,N/A,2020,2.19,1,4,30,45,8,Strategy,N/A
Museum,6.381,7.16,2794,N/A,2019,2.55,2,4,30,60,12,Family,N/A
Wings of War: Famous Aces,6.38,6.86,4782,N/A,2004,1.73,2,4,20,20,10,Thematic,Wargames
Manhattan,6.38,6.73,5976,N/A,1994,1.92,2,4,45,45,10,Family,N/A
Seas of Strife,6.379,7.33,2047,16.97,2015,1.3,3,6,45,45,10,Family,N/A
Turn the Tide,6.379,6.78,5128,N/A,1997,1.52,3,5,30,30,10,Family,N/A
The Rich and the Good,6.378,7.15,2583,35.2,2008,2.15,3,5,45,45,10,Strategy,N/A
Welcome to the Dungeon,6.378,6.53,14794,12.94,2013,1.23,2,4,30,30,10,Family,Party
Zombicide: Undead or Alive,6.378,8.0,1448,87.05,2022,2.42,1,6,60,60,14,Thematic,N/A
V-Sabotage,6.377,7.67,1819,N/A,2016,2.72,1,4,30,180,12,Thematic,Wargames
The Starfarers of Catan,6.377,6.8,5414,N/A,1999,2.58,3,4,120,120,12,Family,Strategy
Aftermath,6.377,7.49,2037,49.99,2019,2.85,1,4,60,120,14,Thematic,N/A
EXIT: The Game – The Mysterious Museum,6.375,7.1,2779,14.4,2018,2.1,1,4,45,90,10,Family,Thematic
Vaalbara,6.375,7.2,2525,20.99,2022,1.73,2,5,20,20,10,Family,N/A
Warsaw: City of Ruins,6.374,7.3,2167,N/A,2016,2.19,2,4,45,60,10,Strategy,N/A
Dungeon Degenerates: Hand of Doom,6.374,8.07,1490,99.99,2017,3.65,1,4,30,360,10,Thematic,N/A
Starship Catan,6.374,6.83,4531,N/A,2001,2.46,2,2,60,60,12,Strategy,N/A
Unearth,6.374,6.82,5335,N/A,2017,1.95,2,4,30,60,8,Family,N/A
Raising Robots,6.373,7.7,1601,52.99,2023,3.22,1,6,60,90,14,Strategy,N/A
Tranquility,6.373,6.95,3730,N/A,2020,1.34,1,5,15,20,8,Family,N/A
Agricola: Family Edition,6.373,7.04,3198,N/A,2016,2.4,1,4,45,45,8,Family,Strategy
Backgammon,6.372,6.57,14841,11.4,-3000,2.01,2,2,30,30,8,Abstract,N/A
Spot it!,6.372,6.54,20817,23.0,2009,1.04,2,8,15,15,6,Party,N/A
