Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Windmill Valley,6.693,7.74,2668,N/A,2024,3.06,1,4,45,90,14,Strategy,N/A
Warhammer: Invasion,6.692,7.24,6101,N/A,2009,2.74,2,2,45,45,13,Customizable,Strategy
Santiago,6.691,7.18,5617,N/A,2003,2.48,2,5,75,75,10,Strategy,N/A
Kanagawa,6.691,7.01,9398,N/A,2016,2.0,2,4,45,45,10,Family,N/A
Caverna: Cave vs Cave,6.691,7.08,7153,N/A,2017,2.56,1,2,20,40,10,Strategy,N/A
Spicy,6.691,7.15,6833,N/A,2020,1.33,2,6,15,20,10,Party,N/A
Railroad Ink: Blazing Red Edition,6.689,7.07,7625,N/A,2018,1.49,1,6,20,30,8,Family,N/A
SpaceCorp: 2025-2300AD,6.687,7.68,2899,N/A,2018,2.99,1,4,60,240,12,Strategy,N/A
Dice Hospital,6.686,7.1,6881,N/A,2018,2.32,1,4,45,90,10,Family,Strategy
Crown of Emara,6.685,7.37,4060,N/A,2018,3.05,1,4,45,75,12,Strategy,N/A
Codex Naturalis,6.683,7.23,5605,N/A,2021,1.75,1,4,20,30,7,Family,N/A
Shipyard,6.683,7.33,4175,N/A,2009,3.5,2,4,120,120,11,Strategy,N/A
Empires: Age of Discovery,6.683,7.83,2344,N/A,2015,3.33,2,6,50,150,10,Strategy,N/A
Saint Petersburg (Second Edition),6.683,7.46,3505,N/A,2014,2.68,2,5,60,60,13,Strategy,N/A
Raccoon Tycoon,6.683,7.24,5333,N/A,2018,2.17,2,5,60,90,8,Family,Strategy
Ex Libris,6.683,7.11,6825,N/A,2017,2.53,1,4,45,45,10,Strategy,N/A
"Heroes of Land, Air & Sea",6.682,7.57,3384,N/A,2018,3.28,1,4,120,180,14,Strategy,Wargames
Lovecraft Letter,6.682,7.23,5409,N/A,2017,1.45,2,6,5,15,10,Family,Party
Men-Nefer,6.682,8.21,1838,N/A,2024,3.69,1,4,60,120,14,Strategy,N/A
World Without End,6.68,7.23,5172,N/A,2009,2.81,2,4,90,120,12,Strategy,N/A
Red7,6.68,6.86,16857,N/A,2014,1.7,2,4,5,30,9,Family,N/A
Space Hulk,6.679,7.49,3916,N/A,1989,2.5,2,2,45,45,12,Thematic,Wargames
Evacuation,6.679,7.55,3153,N/A,2023,3.97,1,4,60,150,12,Strategy,N/A
Abomination: The Heir of Frankenstein,6.679,7.45,3741,N/A,2019,3.25,2,4,90,180,14,Strategy,Thematic
EXIT: The Game – The Secret Lab,6.678,7.05,7251,N/A,2016,2.53,1,6,45,150,12,Family,Thematic
Marvel Zombies: A Zombicide Game,6.677,7.95,2487,N/A,2023,2.41,1,6,60,60,14,Thematic,N/A
Brazil: Imperial,6.677,7.54,3631,N/A,2021,2.99,1,4,100,100,14,Strategy,N/A
Not Alone,6.676,6.96,11575,N/A,2016,1.98,2,7,30,45,10,Strategy,N/A
Super Motherload,6.676,7.33,4156,N/A,2015,2.27,2,4,60,60,14,Strategy,N/A
FUSE,6.675,6.99,9073,N/A,2015,1.66,1,5,10,10,10,Family,N/A
Unfair,6.675,7.3,5472,N/A,2017,2.72,2,5,50,125,14,Strategy,Thematic
Unlock!: Epic Adventures,6.674,7.67,2674,N/A,2019,2.09,1,6,60,60,10,Thematic,N/A
Spots,6.674,7.15,6205,N/A,2022,1.3,1,4,25,30,10,Family,N/A
Gentes,6.673,7.38,3779,N/A,2017,3.16,1,4,90,90,12,Strategy,N/A
Tammany Hall,6.673,7.28,4528,N/A,2007,2.78,3,5,90,90,12,Strategy,N/A
Vast: The Crystal Caverns,6.673,7.1,7215,N/A,2016,3.65,1,5,75,150,10,Strategy,Thematic
Letter Jam,6.672,7.17,5367,N/A,2019,1.95,2,6,45,45,10,Family,N/A
Cry Havoc,6.671,7.1,7038,N/A,2016,3.29,2,4,60,120,10,Strategy,Wargames
Last Bastion,6.671,7.45,3785,N/A,2019,2.61,1,4,45,45,14,Strategy,N/A
Battle for Rokugan,6.67,7.4,4078,N/A,2017,2.74,2,5,60,90,14,Strategy,Wargames
