Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Shadowrift,6.095,7.2,1326,N/A,2012,2.7,1,6,45,120,14,Thematic,N/A
Tidal Blades 2: Rise of the Unfolders,6.095,8.68,595,104.0,2024,2.97,1,4,60,120,12,Thematic,N/A
Hoplomachus: Remastered,6.095,8.04,754,N/A,2023,2.78,1,4,60,60,14,Strategy,N/A
Werewolf,6.095,6.44,4841,12.99,1986,1.38,8,24,60,60,8,Party,N/A
Samarkand: Routes to Riches,6.094,6.86,1775,N/A,2010,2.26,2,5,45,45,8,Family,Strategy
Monza,6.094,6.62,2719,24.99,2000,1.05,2,6,10,15,5,Children's,N/A
King of the Dice,6.094,6.85,1957,N/A,2017,1.07,2,5,20,30,8,Family,N/A
The King's Guild,6.093,7.02,1548,N/A,2018,2.36,1,6,60,120,14,Strategy,N/A
Atlantic Star,6.093,6.85,1796,N/A,2001,2.14,2,6,60,60,10,Family,Strategy
Piece o' Cake,6.093,6.64,2470,N/A,2008,1.36,2,5,20,20,8,Family,N/A
Suspects: Claire Harper Takes the Stage,6.093,7.3,1172,N/A,2021,1.85,1,6,60,90,10,Thematic,N/A
Star Wars Customizable Card Game,6.093,6.76,2450,N/A,1995,3.17,2,2,60,60,9,Customizable,N/A
EXIT: The Game – The Enchanted Forest,6.093,6.96,1575,14.99,2020,1.92,1,4,45,90,12,Family,Thematic
"Crusade and Revolution: The Spanish Civil War, 1936-1939",6.093,8.58,603,N/A,2013,3.32,2,2,180,480,14,Wargames,N/A
"Run, Fight, or Die!",6.093,6.82,1972,N/A,2014,1.94,1,4,40,40,13,Thematic,N/A
Pick Picknic,6.092,6.59,2841,N/A,2001,1.2,2,6,20,20,8,Family,N/A
Ticket to Ride: San Francisco,6.092,7.16,1317,20.99,2022,1.68,2,4,10,15,8,Family,N/A
Word on the Street,6.092,6.61,2737,43.97,2009,1.35,2,10,20,20,12,Party,N/A
Super Dungeon Explore,6.091,6.72,2683,N/A,2011,2.73,2,6,120,120,10,Strategy,N/A
The Ravens of Thri Sahashri,6.091,7.09,1374,N/A,2013,3.45,2,2,45,45,12,Thematic,N/A
Oasis,6.091,6.7,2238,N/A,2004,2.32,3,5,60,60,10,Strategy,N/A
Tiny Epic Mechs,6.091,6.7,2597,39.99,2019,2.57,1,4,30,60,14,Strategy,N/A
The Light in the Mist,6.091,8.1,718,N/A,2022,2.95,1,4,300,500,14,N/A,N/A
Space Explorers,6.091,6.95,1747,22.99,2017,2.25,1,4,20,40,10,Family,N/A
Red November,6.091,6.29,8166,N/A,2008,2.07,1,8,60,120,13,Strategy,N/A
Sub Terra II: Inferno's Edge,6.09,7.53,1031,49.82,2023,2.19,1,6,45,75,10,Family,Thematic
Arena: The Contest,6.089,8.44,1027,N/A,2019,2.81,1,8,45,90,14,Thematic,N/A
Village Attacks,6.089,7.37,1296,N/A,2018,2.59,1,5,30,180,14,Thematic,N/A
Ticket to Ride: Amsterdam,6.089,6.92,1732,18.64,2020,1.48,2,4,10,15,8,Family,N/A
Monopoly Deal Card Game,6.088,6.32,12246,7.99,2008,1.32,2,5,15,15,8,Family,N/A
Secret Identity,6.088,7.31,1102,N/A,2022,1.17,3,8,20,40,10,Party,N/A
Mythotopia,6.088,6.78,1913,N/A,2014,3.07,2,4,60,60,13,Strategy,N/A
Caesar & Cleopatra,6.088,6.4,4707,N/A,1997,1.91,2,2,60,60,10,Strategy,N/A
Diced Veggies,6.088,6.97,1588,17.0,2023,1.39,2,4,30,30,6,N/A,N/A
Iron Curtain,6.088,7.04,1423,11.99,2017,2.11,2,2,20,30,10,Strategy,Wargames
Lords of Scotland,6.087,6.76,2095,N/A,2010,1.93,2,5,35,35,12,Family,Strategy
"Machi Koro: Bright Lights, Big City",6.087,6.65,2861,N/A,2016,1.83,2,5,30,30,10,Family,N/A
The World of SMOG: Rise of Moloch,6.087,7.69,1016,87.99,2018,2.91,2,5,45,90,14,Thematic,N/A
Code 777,6.087,6.71,2164,N/A,1985,2.32,2,5,60,60,10,Abstract,Family
D.E.I.: Divide et Impera,6.087,7.49,1088,N/A,2022,3.18,2,4,60,90,14,Strategy,N/A
Deckscape: Test Time,6.087,6.55,2807,14.64,2017,1.58,1,6,30,90,12,Party,Thematic
Leaf,6.086,7.41,1101,32.97,2023,2.04,1,4,30,45,8,Family,N/A
Freshwater Fly,6.086,7.15,1341,N/A,2019,2.38,1,4,40,90,14,Strategy,N/A
BattleTech: Introductory Box Set,6.086,7.64,946,N/A,2002,3.55,2,6,120,120,14,Thematic,Wargames
El Gaucho,6.086,6.8,1869,N/A,2014,2.23,2,4,60,60,10,Family,Strategy
Ta Yü,6.085,6.95,1581,89.95,1999,2.07,2,4,30,45,10,Abstract,N/A
Warhammer Quest: Silver Tower,6.085,7.41,1296,398.99,2016,2.34,2,4,60,120,14,Thematic,N/A
EXIT: The Game – The House of Riddles,6.085,6.86,1751,14.97,2017,1.61,1,4,45,90,10,Thematic,N/A
Crusader Rex,6.084,7.16,1273,79.98,2005,2.91,2,2,180,180,12,Wargames,N/A
Doppelkopf,6.084,7.6,935,N/A,1895,2.93,3,6,120,120,7,Family,N/A
Trailblazer: The John Muir Trail,6.084,7.62,923,48.9,2023,2.65,1,4,30,120,14,Strategy,N/A
Zug um Zug: Deutschland,6.084,7.53,967,N/A,2012,1.9,2,5,30,60,8,Family,N/A
Police Precinct,6.084,6.85,1787,N/A,2013,2.57,1,6,90,90,13,Thematic,N/A
Greed,6.083,6.63,2408,N/A,2014,2.0,2,5,30,30,10,Strategy,N/A
Pandemic: Rapid Response,6.083,6.56,3009,15.0,2019,2.11,2,4,20,20,8,Family,N/A
Boss Monster: The Dungeon Building Card Game,6.083,6.27,17728,32.99,2013,1.85,2,4,30,30,13,Family,N/A
That's Life!,6.083,6.48,3516,N/A,2005,1.32,2,6,30,30,8,Family,N/A
Lost Legacy: The Starship,6.082,6.58,2732,N/A,2013,1.26,2,4,10,10,10,Family,N/A
Quirky Circuits,6.082,7.12,1259,N/A,2019,1.83,2,4,15,30,7,Family,N/A
Cyberion,6.082,7.95,715,N/A,2023,1.85,1,2,20,40,10,Strategy,N/A
Orbis,6.081,6.6,2723,25.0,2018,2.04,2,4,45,45,10,Family,Strategy
