Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
1985: Sacred Oil,5.551,9.17,41,N/A,2021,3.33,1,6,300,3000,16,Wargames,N/A
Handy Brawl,5.551,8.17,65,N/A,2022,2.6,1,1,5,20,10,N/A,N/A
Ark: Awakening,5.551,7.0,88,N/A,2022,3.9,1,4,20,80,14,N/A,N/A
Battle Card: Market Garden,5.551,6.41,150,N/A,2023,1.08,1,1,3,5,10,Wargames,N/A
World At War 85: Blood and Fury,5.551,7.21,87,N/A,2025,2.67,1,2,60,120,14,Wargames,N/A
Red Dragon / Green Crescent,5.551,7.23,76,N/A,2012,2.33,1,2,180,180,14,Wargames,N/A
Yuan: l'Art de la Guerre – Chine,5.551,8.21,65,N/A,2023,3.4,2,4,60,60,12,N/A,N/A
Port Royal,5.551,6.24,154,N/A,2000,2.36,3,4,60,60,10,N/A,N/A
Roar: King of the Pride,5.551,6.23,190,39.99,2018,2.0,3,6,60,90,14,N/A,N/A
Oh My Gods!,5.551,7.36,76,N/A,2016,2.0,3,5,15,15,8,N/A,N/A
Deadfall,5.551,6.43,131,10.68,2016,1.0,2,7,20,20,12,N/A,N/A
Drums of War,5.551,7.45,66,N/A,2023,2.5,1,2,30,45,10,N/A,N/A
Empire Engine,5.551,5.68,878,6.99,2013,1.67,2,4,30,30,14,Family,N/A
Sports Dice: Baseball,5.551,6.73,105,14.95,2016,1.0,2,4,10,20,7,N/A,N/A
Cold War,5.551,6.18,232,N/A,1984,2.81,4,4,180,180,12,Strategy,Wargames
Parts Unknown,5.551,6.02,237,N/A,1999,1.9,4,10,90,90,10,Strategy,Thematic
Hands,5.55,6.2,179,N/A,2015,1.25,3,8,20,20,8,N/A,N/A
Crete 1941: Operation Mercury,5.55,7.47,61,N/A,2016,2.33,1,1,N/A,N/A,14,Wargames,N/A
Большая Бродилка (Crazy Adventures),5.55,6.46,180,N/A,2019,1.33,2,5,20,40,8,N/A,N/A
General Quarters (Third Edition),5.55,7.63,58,N/A,2006,3.42,2,12,120,120,12,Wargames,N/A
Kawanakajima 1561,5.55,7.78,70,N/A,2009,2.93,1,2,120,240,N/A,Wargames,N/A
Sturm Nach Osten,5.55,7.04,91,N/A,1980,2.69,2,2,360,360,12,Wargames,N/A
"Demyansk Shield: the Frozen Fortress, February-May 1942",5.55,7.56,73,N/A,2017,2.9,2,2,120,240,16,Wargames,N/A
Cover Your Cookies,5.55,6.65,105,N/A,2023,1.0,3,6,15,30,6,N/A,N/A
Goblin's Breakfast,5.55,6.85,150,N/A,2015,1.47,2,6,15,15,8,Family,Party
Buried Treasure,5.55,6.01,250,N/A,1992,1.57,2,4,30,30,10,Family,N/A
