Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Die Safeknacker,5.505,5.82,42,N/A,1996,1.5,3,5,20,20,10,N/A,N/A
Shitty Choices,5.505,6.6,41,18.99,2022,1.0,5,30,20,40,18,N/A,N/A
Zoomaka,5.505,6.77,102,N/A,2018,1.6,2,5,25,45,14,N/A,N/A
Kampf der Magier,5.505,6.12,34,N/A,2008,1.0,2,6,20,20,7,Family,N/A
Chunky Monkey In the Middle,5.505,5.84,31,N/A,2018,1.0,3,8,10,30,10,N/A,N/A
Crime Scene: London 1892,5.505,5.6,92,N/A,2021,2.0,1,4,120,240,18,N/A,N/A
Fresh Fruits,5.505,6.23,37,N/A,2022,1.0,2,4,15,15,8,N/A,N/A
Lovci pokladů,5.505,6.01,40,N/A,1987,2.0,2,4,40,40,N/A,N/A,N/A
Golf the Perfect Game,5.505,5.85,58,N/A,1995,1.14,2,6,45,45,10,N/A,N/A
Asterix & Obelix Mau Mau,5.505,5.86,37,N/A,2015,1.5,2,4,20,30,8,N/A,N/A
Wellington Vs Massena,5.505,5.86,53,N/A,1985,2.71,2,2,120,120,12,Wargames,N/A
Zebra-Schwein,5.505,5.79,36,N/A,2012,1.0,3,6,20,20,6,N/A,N/A
Foto-Electric Football,5.505,5.96,47,N/A,1941,1.11,2,2,N/A,N/A,8,N/A,N/A
Show Me The Kwan,5.505,5.87,38,N/A,2013,1.0,2,10,20,20,10,N/A,N/A
Joakim von Ankas fantastiska affärer,5.505,5.9,48,N/A,1989,1.83,2,5,60,60,8,N/A,N/A
Don't Drink and Draw,5.505,5.77,43,N/A,2010,0.0,2,8,N/A,N/A,21,N/A,N/A
Dino Battle,5.505,5.82,46,N/A,2018,1.4,2,5,15,30,8,N/A,N/A
Sakura Heroes,5.505,5.9,47,12.29,2023,1.0,2,4,N/A,N/A,7,N/A,N/A
Magic Feathers,5.505,5.86,51,N/A,2016,1.0,2,5,15,15,4,N/A,N/A
Metal Mania,5.505,5.68,147,N/A,2017,1.88,2,5,40,60,10,N/A,N/A
Twilight of the Habsburgs,5.505,5.91,36,N/A,2000,2.29,2,2,180,180,12,Wargames,N/A
Drakkar Tum Tum,5.505,6.16,55,N/A,2020,1.0,2,4,20,20,14,N/A,N/A
The Challenge,5.505,5.82,72,N/A,1990,1.43,2,6,60,60,12,N/A,N/A
Brouhaha,5.505,5.59,122,N/A,2004,1.0,3,42,10,10,6,N/A,N/A
Lab Wars,5.505,5.73,107,N/A,2016,2.0,2,4,30,60,12,N/A,N/A
FitzIt,5.505,5.7,159,N/A,2012,1.33,2,17,20,20,12,N/A,N/A
Olympians War,5.505,5.85,65,N/A,2016,1.4,2,6,15,30,8,N/A,N/A
Drake & Drake,5.505,5.5,246,N/A,2002,1.52,2,2,30,30,12,N/A,N/A
The Forever War,5.505,5.77,54,N/A,1983,2.9,2,4,60,60,12,Wargames,N/A
Spellbinder,5.505,6.04,34,N/A,1980,2.33,2,4,90,90,10,Wargames,N/A
Würfel Kung Fu,5.505,5.85,49,N/A,2014,1.0,2,4,10,10,6,N/A,N/A
"Wilk, Koza i Kapusta",5.505,5.94,37,N/A,2012,1.0,2,4,20,20,6,N/A,N/A
"Objective Nuremberg: 7 Days to the Rhine, Volume 1",5.505,6.26,37,N/A,2020,2.83,1,2,120,240,N/A,Wargames,N/A
Super-Vampire,5.505,5.69,169,N/A,2016,1.0,2,4,20,20,6,N/A,N/A
Race For Tunis,5.505,5.81,45,N/A,1986,2.33,2,2,180,180,12,Wargames,N/A
Arrogance,5.505,5.85,35,N/A,2015,1.0,4,8,N/A,N/A,N/A,N/A,N/A
Who's the Dude?,5.505,5.6,281,N/A,2017,1.0,3,8,30,30,16,N/A,N/A
Airways,5.505,5.73,49,N/A,1972,2.0,2,4,120,120,10,N/A,N/A
En tu casa o donde sea,5.505,5.97,32,N/A,2016,1.33,4,7,30,50,18,N/A,N/A
Hungry as a Bear,5.505,5.65,166,N/A,2014,1.0,1,3,5,5,2,Children's,N/A
What the Fake?!,5.505,5.74,74,N/A,2014,1.0,3,8,N/A,N/A,10,Party,N/A
Funny Fishing,5.505,5.8,61,N/A,2006,1.0,2,5,15,15,4,Children's,N/A
Formuła 1,5.505,5.72,64,N/A,2007,1.33,2,6,60,60,N/A,N/A,N/A
Höchste Eisenbahn,5.505,5.72,46,N/A,2012,1.0,2,6,10,10,5,N/A,N/A
Kokoriko,5.505,5.72,67,N/A,2012,1.0,2,4,10,10,6,N/A,N/A
Cranium: The Family Fun Game,5.505,5.61,383,N/A,2005,1.4,4,99,45,45,8,Family,N/A
The Diamond Swap,5.505,5.72,63,N/A,2021,1.5,3,5,20,20,9,N/A,N/A
Aruba: Battle Race,5.505,5.79,53,N/A,2014,1.33,3,6,60,60,12,N/A,N/A
Mobbing: Reine Chefsache,5.505,5.68,53,N/A,2010,1.25,3,6,30,30,12,N/A,N/A
Martian Backgammon,5.505,5.93,34,N/A,2001,1.9,2,2,30,30,9,Abstract,N/A
Geistertreppe,5.505,5.86,38,N/A,2016,1.0,2,4,10,15,4,N/A,N/A
WarQuest,5.505,6.13,85,107.77,2016,2.67,2,4,60,120,14,Strategy,Wargames
Skittykitts,5.505,6.13,84,N/A,2012,1.0,2,4,10,10,13,N/A,N/A
Llamasters: The Party Game,5.505,8.12,49,N/A,2021,1.79,2,5,10,30,14,N/A,N/A
A Dog's Life,5.505,5.57,596,N/A,2001,1.83,2,6,90,90,8,Family,N/A
Montanara,5.505,5.59,67,N/A,2005,1.71,2,2,20,20,10,N/A,N/A
Mona Lisa Mysteries,5.505,5.76,79,N/A,2006,2.0,3,5,30,30,11,N/A,N/A
Steam Tunnel,5.505,5.6,157,N/A,2003,1.53,2,5,30,30,10,Abstract,N/A
Huntik: Secrets and Seekers Trading Card Game,5.505,6.3,53,N/A,2009,1.82,1,2,30,30,8,Customizable,N/A
Rio Grande,5.505,5.71,58,N/A,2009,1.4,2,5,30,30,10,N/A,N/A
Cloak & Dagger,5.505,5.94,31,N/A,1988,1.5,2,6,45,45,N/A,N/A,N/A
Have You Herd?,5.505,5.64,87,N/A,2008,1.0,2,4,30,30,N/A,N/A,N/A
Space Race,5.505,6.38,40,N/A,2021,1.71,2,4,20,30,10,N/A,N/A
Chaos Isle: Zombi Deck,5.505,6.08,123,N/A,2008,1.85,1,6,30,30,13,Thematic,N/A
W Zakładzie: Lubelski Lipiec '80,5.505,5.67,45,N/A,2012,2.0,3,6,60,60,10,N/A,N/A
Seaside Frolics,5.505,5.9,36,N/A,1986,1.33,2,6,45,45,7,N/A,N/A
Quest for the Auburn Pelt: A PageQuest Game,5.505,6.14,40,N/A,1997,1.75,1,1,15,15,N/A,N/A,N/A
UNO Teams!,5.505,6.06,40,N/A,2024,1.0,4,8,N/A,N/A,7,N/A,N/A
Death By Coconuts,5.505,6.0,43,N/A,2022,1.0,2,8,10,45,12,N/A,N/A
Abbeville 1940,5.505,5.88,38,N/A,1996,2.83,2,2,N/A,N/A,12,Wargames,N/A
Sakura Hunt,5.505,5.74,60,N/A,2017,1.0,2,4,30,45,9,N/A,N/A
Verticality,5.505,5.87,39,N/A,2016,1.0,2,6,5,10,5,N/A,N/A
Make 7,5.505,5.74,50,N/A,1994,1.67,2,2,20,20,7,Abstract,N/A
Pitch Six,5.505,5.64,98,N/A,2003,1.63,3,6,30,30,12,N/A,N/A
Der Palast von Eschnapur,5.505,5.62,161,N/A,2009,2.21,2,4,60,60,10,Strategy,N/A
Dear Leader,5.505,6.16,49,N/A,2016,1.0,5,9,5,60,13,N/A,N/A
Alchemicus,5.505,6.1,77,N/A,2009,2.17,2,4,60,60,12,Strategy,N/A
Boom Blast Stix,5.505,5.76,42,N/A,2017,1.0,2,99,5,10,6,N/A,N/A
Battleship: Pirates of the Caribbean,5.505,6.11,30,N/A,2015,1.0,2,2,30,30,7,N/A,N/A
Chebache,5.505,5.77,45,N/A,1997,2.5,2,2,45,45,10,Abstract,N/A
Monopoly: Stranger Things,5.505,5.73,77,N/A,2017,1.4,2,8,120,480,14,N/A,N/A
Incohearent: Family Edition,5.505,5.73,62,N/A,2020,1.0,2,20,20,40,12,N/A,N/A
Fantasi,5.505,5.71,47,N/A,1989,1.0,3,12,45,45,10,N/A,N/A
Solar Trader,5.505,6.08,56,N/A,1990,1.5,2,6,100,100,12,N/A,N/A
Do You Worship Cthulhu?,5.505,5.61,150,N/A,2006,1.0,5,30,30,30,12,Party,N/A
The China War: Sino-Soviet Conflict in the 1980s,5.505,5.63,190,N/A,1979,2.58,2,2,120,120,12,Wargames,N/A
Zulu Attack,5.505,6.19,33,N/A,1982,2.17,2,2,90,90,12,Wargames,N/A
Ogre Cheerleaders,5.505,5.9,37,N/A,2018,1.0,2,2,5,10,8,N/A,N/A
Risk: The Elder Scrolls V – Skyrim,5.505,6.01,39,N/A,2019,1.5,2,5,60,60,13,N/A,N/A
Terzetto,5.505,5.68,60,N/A,2013,1.2,2,2,15,15,8,Abstract,N/A
