Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
DC Deck-Building Game: Justice League Dark,5.6,8.42,91,49.99,2024,2.0,2,4,60,90,15,N/A,N/A
Blockits,5.6,7.71,116,N/A,2022,1.5,2,4,20,20,8,N/A,N/A
Drakon (Second Edition),5.6,6.15,426,N/A,2002,1.82,2,6,40,40,10,Family,Thematic
KAPOW!,5.6,7.47,157,N/A,2019,2.2,2,4,20,60,8,N/A,N/A
Dilbert: Corporate Shuffle,5.6,5.97,647,N/A,1997,1.31,4,6,15,15,10,Family,Party
Les Toits de Paris,5.6,7.23,153,N/A,2023,1.64,2,4,25,25,10,N/A,N/A
GD '40,5.599,7.1,168,N/A,1993,3.47,2,2,360,1200,N/A,Wargames,N/A
Karelia '44: The Last Campaign of the Continuation War,5.599,7.16,155,N/A,2011,2.53,1,2,150,450,N/A,Wargames,N/A
Task Force: Carrier Battles in the Pacific,5.599,7.93,112,N/A,2023,2.44,1,2,N/A,N/A,14,Wargames,N/A
Medieval,5.599,6.26,416,N/A,2003,2.4,3,5,120,120,12,Strategy,Wargames
Warhammer Age of Sigmar (Third Edition): Core Book,5.599,7.28,123,N/A,2021,3.86,2,2,N/A,N/A,N/A,Wargames,N/A
Zero to Hero,5.599,6.59,220,N/A,2024,1.75,3,5,30,45,14,N/A,N/A
Offerings,5.599,6.38,277,N/A,2010,2.79,3,5,60,60,10,Strategy,N/A
Field of Glory: Ancient and Medieval Wargaming Rules,5.599,6.74,210,N/A,2008,3.58,2,4,180,180,12,Wargames,N/A
Push a Monster,5.599,6.1,455,N/A,2015,1.17,2,4,15,15,5,Children's,N/A
Avalam,5.599,6.42,275,N/A,1996,1.95,2,2,30,30,8,Abstract,N/A
Field Command,5.599,7.08,175,N/A,1991,2.33,2,2,180,180,10,Wargames,N/A
Napoleon's Wheel,5.599,8.26,113,N/A,2020,3.25,1,4,60,60,10,Wargames,N/A
The Emperor Returns,5.599,7.13,167,N/A,1986,3.13,1,3,240,240,12,Wargames,N/A
Merchants & Marauders: Broadsides,5.599,6.37,327,N/A,2016,2.5,2,2,45,45,14,N/A,N/A
Score Four,5.599,5.99,719,N/A,1967,1.78,2,4,30,30,8,Abstract,N/A
Uruk II: Die Entwicklung geht weiter,5.599,6.6,224,N/A,2014,2.63,2,5,30,30,12,N/A,N/A
Activity,5.599,5.86,1423,N/A,1990,1.11,3,16,45,45,12,Party,N/A
Soulaween,5.599,6.4,312,N/A,2019,1.6,2,2,15,30,6,Abstract,N/A
Dragon Master,5.599,6.28,331,N/A,2004,1.24,2,2,5,20,8,Abstract,N/A
Spook Manor,5.599,6.94,171,N/A,2022,1.4,1,6,30,30,14,Family,N/A
Alhambra: The Red Palace,5.599,7.28,146,N/A,2023,2.2,2,6,45,60,8,N/A,N/A
Soccer Blast Pro Soccer Game,5.599,8.16,110,N/A,2014,2.38,1,2,30,45,12,N/A,N/A
España 20: La Guerra Peninsular,5.599,7.58,128,N/A,2017,2.25,1,2,60,60,13,Wargames,N/A
Cat Box,5.599,6.14,467,N/A,2015,1.6,2,5,15,30,6,N/A,N/A
DC Spyfall,5.599,6.3,359,N/A,2018,1.25,3,8,40,50,13,N/A,N/A
Minos,5.599,6.39,330,N/A,1991,2.63,2,4,120,120,16,Strategy,N/A
Titan,5.599,6.99,199,N/A,2022,3.5,2,4,60,120,14,N/A,N/A
Cornerstone Essential,5.599,6.59,219,N/A,2010,1.67,2,4,45,45,8,N/A,N/A
Tales & Games: The Grasshopper & the Ant,5.599,6.18,405,N/A,2015,1.53,2,4,30,30,8,Family,N/A
"Panzer: A Tactical Game of Armored Combat on the Eastern Front, 1941-1945",5.599,7.27,147,N/A,1979,3.8,2,8,60,180,12,Wargames,N/A
Drive on Paris,5.599,6.98,183,N/A,2000,2.65,2,2,300,300,12,Wargames,N/A
Age of Dogfights: WW1,5.599,8.1,116,N/A,2020,2.33,1,4,30,120,12,Wargames,N/A
Schrödinger's Cats,5.599,5.85,1037,N/A,2015,1.27,2,6,10,30,8,Party,N/A
Oshi,5.599,6.14,510,59.99,2006,2.14,2,2,15,20,8,Abstract,N/A
Munchkin Teenage Mutant Ninja Turtles,5.599,6.87,230,N/A,2018,2.0,3,6,60,120,N/A,N/A,N/A
Monastery,5.599,6.27,370,N/A,2008,2.86,2,4,60,60,14,Strategy,N/A
Millionen von Schwalben,5.599,7.21,133,N/A,2006,2.35,3,6,120,120,8,N/A,N/A
Misty,5.599,6.15,501,N/A,2019,1.06,2,5,15,15,6,N/A,N/A
Discover: Lands Unknown,5.599,5.78,2693,19.35,2018,2.45,1,4,60,120,12,Thematic,N/A
The Seven Days of 1809: Napoleon and the Archduke Charles,5.599,7.58,124,N/A,2004,3.06,2,4,480,480,14,Wargames,N/A
A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.,5.599,7.38,136,N/A,2021,1.0,4,10,20,50,8,N/A,N/A
Somme 1918: Bloody Spring,5.599,7.97,104,N/A,2012,3.63,2,2,240,240,14,Wargames,N/A
Nothing Personal (Revised Edition),5.599,7.27,144,N/A,2019,2.67,2,5,60,60,14,N/A,N/A
International Checkers,5.599,6.45,339,N/A,1600,2.53,2,2,40,40,5,Abstract,N/A
Sunshine City,5.599,7.1,156,N/A,2022,2.17,1,100,30,60,13,N/A,N/A
Los Mampfos,5.599,6.16,416,N/A,2006,1.24,2,5,20,20,6,Children's,Family
De Kolonisten van de Lage Landen,5.599,6.46,266,N/A,2009,2.43,3,5,75,75,10,Family,N/A
Buru,5.599,6.96,182,N/A,2024,2.27,1,4,60,75,12,N/A,N/A
Koi Pond: A Coy Card Game,5.599,6.71,209,N/A,2013,1.89,2,4,20,20,10,N/A,N/A
We're Sinking!,5.599,7.33,146,N/A,2024,2.25,3,6,45,90,10,N/A,N/A
Epaminondas,5.599,7.12,155,N/A,1975,2.86,2,2,60,60,10,Abstract,N/A
The Silver River,5.599,6.98,221,N/A,2020,3.1,1,4,90,120,14,N/A,N/A
Shadow War: Armageddon,5.599,7.41,150,349.99,2017,3.33,2,4,30,120,N/A,N/A,N/A
Activity 2,5.599,6.08,586,N/A,2002,1.61,3,16,60,60,12,Party,N/A
Days of Steam,5.599,5.93,728,64.99,2009,2.0,2,4,30,60,10,Strategy,N/A
Cloomba,5.599,6.93,196,N/A,2018,1.8,2,4,15,30,8,N/A,N/A
Blind Business,5.599,6.35,370,N/A,2023,1.43,2,5,15,30,8,N/A,N/A
Home Alone Game,5.599,6.39,306,59.84,2018,1.88,2,4,15,20,8,N/A,N/A
Dungeons of Doria,5.599,8.46,112,N/A,2023,3.38,1,6,120,240,14,Thematic,N/A
Columba,5.599,6.93,166,N/A,2012,2.25,2,4,30,30,8,Abstract,N/A
Nemesis: Burma 1944,5.599,7.76,126,N/A,2018,3.58,2,2,360,600,12,Wargames,N/A
1979: Revolution in Iran,5.598,7.18,147,N/A,2021,3.0,2,2,90,120,14,Wargames,N/A
Pátzcuaro,5.598,7.28,184,N/A,2022,1.67,2,4,20,45,10,N/A,N/A
Apex Legends: The Board Game,5.598,7.89,129,N/A,2025,3.4,2,6,60,90,14,N/A,N/A
Rage,5.598,6.12,611,N/A,1995,2.39,2,6,45,45,12,Customizable,N/A
The Book of Rituals,5.598,7.01,154,N/A,2021,3.53,1,4,240,540,14,N/A,N/A
No Motherland Without: North Korea in Crisis and Cold War,5.598,7.54,122,N/A,2021,3.09,1,2,60,120,14,Strategy,Wargames
Shadowrun: Sprawl Ops,5.598,6.52,309,N/A,2019,2.6,2,4,60,90,13,N/A,N/A
Brink,5.598,7.59,144,N/A,2025,2.86,2,5,60,150,14,N/A,N/A
Prolix,5.598,6.35,289,32.0,2010,1.74,1,5,30,30,9,Family,N/A
Simply Cosmic,5.598,6.51,233,N/A,1995,2.76,2,4,45,45,10,N/A,N/A
Quando,5.598,6.73,207,N/A,2024,1.2,2,6,15,15,8,N/A,N/A
Colorado Midland,5.598,6.84,174,N/A,2011,2.57,3,5,45,45,12,Strategy,N/A
Gloom in Space,5.598,6.81,220,21.1,2017,2.0,2,5,60,60,13,N/A,N/A
Tavern Masters,5.598,6.79,268,N/A,2017,2.0,1,6,20,30,13,N/A,N/A
Ecologies,5.598,6.93,302,N/A,2019,1.7,1,6,60,90,12,Family,N/A
Montmartre,5.598,6.51,258,N/A,2019,1.69,2,5,20,30,8,Family,N/A
Alexander the Great: Birth of an Empire,5.598,6.04,559,N/A,2005,2.71,2,5,75,75,10,Strategy,N/A
Proteus,5.598,6.62,216,N/A,2001,3.21,2,2,30,30,8,Abstract,N/A
Quoridor Junior,5.598,6.3,330,N/A,2004,1.4,2,4,10,10,6,Abstract,Children's
Samsara,5.598,7.18,172,N/A,2018,2.44,1,5,20,60,12,N/A,N/A
Animal Poker,5.598,6.38,323,12.0,1988,1.44,4,8,60,60,10,Party,N/A
Fatal Alliances: The Great War 1914-1918,5.598,8.08,118,N/A,2016,4.13,2,6,240,1200,16,Wargames,N/A
The BoardGameGeek Game,5.598,5.95,613,N/A,2009,2.1,3,6,60,60,8,Family,Strategy
Bacchus' Banquet,5.598,5.97,663,N/A,2008,1.63,3,5,30,30,8,Family,N/A
Outback,5.598,6.28,334,19.16,2018,1.7,2,4,30,45,8,Family,N/A
Crown of Roses,5.598,6.48,284,99.99,2012,4.0,2,4,300,300,N/A,Wargames,N/A
Mezen,5.598,6.77,258,36.32,2023,2.0,1,5,30,30,8,N/A,N/A
Zeppelin Raider: Imperial German Naval Airships,5.598,7.58,143,N/A,2019,2.33,1,1,90,300,12,Wargames,N/A
Pack of Heroes,5.598,6.23,354,N/A,2014,2.0,2,2,20,20,10,Family,Thematic
"Narvik: The Campaign in Norway, 1940",5.598,7.02,171,N/A,1974,3.41,2,2,180,180,12,Wargames,N/A
Alpujarras,5.598,7.17,136,37.6,2023,2.67,1,4,45,60,12,N/A,N/A
La Grande Guerre 14-18,5.598,7.81,114,N/A,1999,4.44,2,6,360,3600,14,Wargames,N/A
Warhammer Underworlds: Two-Player Starter Set,5.598,7.57,129,52.0,2021,3.0,2,2,30,30,12,N/A,N/A
