Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Thieves!,5.545,5.91,347,7.99,2015,1.11,3,6,20,20,8,Party,N/A
Barbarossa: The Russo-German War 1941-45,5.545,6.59,122,N/A,1969,2.33,2,2,360,360,14,Wargames,N/A
Sakana Stack,5.545,7.19,69,N/A,2025,1.33,2,5,15,30,8,N/A,N/A
Cleptómano,5.545,8.2,49,N/A,2024,1.33,1,8,15,30,7,N/A,N/A
London After Midnight 2: Sherlock in Hell,5.545,6.59,103,N/A,2016,1.25,2,6,10,15,9,N/A,N/A
Everbloom,5.545,7.45,59,N/A,2025,2.75,1,4,60,90,13,N/A,N/A
"Winter's Victory: The Battle of Preussisch-Eylau, 7-8 February 1807",5.545,8.68,46,N/A,2024,4.11,2,5,720,3360,16,Wargames,N/A
Fullmetal Alchemist: Brotherhood – The Promised Day,5.545,7.49,59,N/A,2022,2.5,1,4,30,45,13,N/A,N/A
Signal,5.545,7.35,67,N/A,2025,2.0,2,6,10,20,10,N/A,N/A
Hold the Line: The American Civil War,5.545,7.44,63,N/A,2019,1.88,2,2,30,120,10,Wargames,N/A
Flag Dash,5.545,6.13,250,N/A,2016,2.33,2,4,30,40,8,N/A,N/A
"Ariete: The Battle of Bir el Gubi, Libya November 1941",5.545,7.97,47,N/A,2020,4.2,1,2,90,240,12,Wargames,N/A
21 Hand Games,5.545,7.24,71,N/A,2024,0.0,2,10,10,10,8,N/A,N/A
Space Battle Lunchtime Card Game,5.545,6.62,114,15.11,2020,1.5,2,5,30,30,10,N/A,N/A
Cat Packs,5.545,7.46,71,N/A,2024,2.0,1,4,30,45,8,N/A,N/A
Libraria,5.545,6.52,111,N/A,2018,1.5,2,2,5,10,7,Abstract,N/A
For What Remains: Blood on the Rails,5.545,7.57,54,N/A,2020,3.5,1,2,30,45,10,Wargames,N/A
Core Worlds: Empires,5.545,7.16,74,N/A,2021,3.75,1,5,90,300,10,N/A,N/A
New Eden,5.545,6.61,99,N/A,2023,2.64,1,4,45,60,10,N/A,N/A
The Legend of Zelda: Clockwork Realm,5.545,8.45,61,N/A,2018,3.22,2,4,45,180,12,N/A,N/A
Pizza Chef: The Next Generation,5.545,7.98,49,N/A,2024,2.4,1,4,30,90,10,N/A,N/A
Sherco's Grand Slam Baseball Game,5.545,7.28,66,N/A,1968,2.33,1,2,60,60,8,N/A,N/A
Assault on Gallipoli: The ANZAC Landing Campaign 1915,5.545,8.7,47,N/A,2022,2.0,1,2,120,300,14,Wargames,N/A
Hexaquest: The Strategic Trivia Game,5.545,7.25,64,N/A,2023,1.0,2,10,10,120,14,N/A,N/A
Untamed: Feral Factions – Spirit Strike edition,5.545,7.37,60,N/A,2022,2.0,2,4,30,60,10,N/A,N/A
Mascotas,5.545,6.12,253,N/A,2017,1.43,2,8,15,30,4,N/A,N/A
Overlords of Infamy,5.545,7.07,193,N/A,2017,2.5,1,5,60,90,13,N/A,N/A
"Winged Horse: Campaigns in Vietnam, 1965-66",5.545,7.21,65,N/A,2006,3.0,2,2,120,480,N/A,Wargames,N/A
Archers of Nand,5.545,6.54,120,N/A,2020,2.17,1,2,10,20,10,N/A,N/A
Space Lion: Divide and Conquer,5.545,7.43,60,29.99,2024,2.17,2,5,30,60,12,Wargames,N/A
Coerceo,5.545,6.68,94,N/A,2011,3.33,2,2,45,45,9,Abstract,N/A
Smash Monster Rampage!,5.545,6.44,119,N/A,2010,2.08,1,5,30,30,8,N/A,N/A
Shiftago,5.545,7.52,53,N/A,2016,1.5,2,4,1,45,8,Abstract,N/A
Lucky Little Luxembourg,5.545,8.71,41,N/A,2020,1.63,1,1,1,1,10,Wargames,N/A
Kontour,5.545,6.43,139,N/A,2018,1.0,3,7,20,20,10,N/A,N/A
