Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Dead Cat: A Quantum Physics Card Game,5.503,5.65,97,N/A,2017,1.0,2,4,5,15,14,N/A,N/A
5000,5.503,5.71,34,N/A,1963,1.0,1,99,20,20,12,N/A,N/A
Wicked: The Game,5.503,5.79,42,N/A,2024,2.0,2,4,N/A,N/A,10,N/A,N/A
Assassin's Creed: Arena,5.503,5.72,171,N/A,2014,1.71,2,4,30,30,15,N/A,N/A
Iron Man Battling Card Game,5.503,5.79,39,N/A,2008,1.0,2,2,30,30,N/A,N/A,N/A
Take It!,5.503,5.66,42,N/A,2007,1.11,2,5,15,15,8,Family,N/A
Monopoly: Pokémon Johto Edition,5.503,5.87,52,N/A,2016,1.0,2,6,60,180,8,N/A,N/A
Monster Lab Card Game,5.503,6.39,37,N/A,2017,2.0,2,6,45,75,7,N/A,N/A
Chuck-It Chicken!,5.503,5.6,335,N/A,2006,1.17,2,4,20,20,4,Children's,N/A
Cards Against Muggles,5.503,5.79,62,N/A,2018,1.0,4,20,30,90,17,N/A,N/A
Eollis: Pirates des Vents,5.503,5.85,64,N/A,2007,2.33,3,5,120,120,10,N/A,N/A
Krash Karts,5.503,5.83,31,N/A,2014,1.71,2,6,30,30,8,N/A,N/A
Mr. Lincoln's War: Army of the Tennessee,5.503,6.15,34,N/A,1983,3.55,1,2,N/A,N/A,12,Wargames,N/A
Ready! Set! Spaghetti!,5.503,5.7,163,N/A,1989,1.0,2,4,10,10,6,Children's,N/A
Back to the Future: OUTATIME,5.503,5.69,151,N/A,2016,1.0,2,6,15,15,8,N/A,N/A
Pick a Paint,5.503,5.72,55,N/A,2008,1.0,2,4,10,10,5,N/A,N/A
Kajko i Kokosz: Wielki Wyścig,5.503,5.65,56,N/A,2009,1.0,3,5,30,30,6,N/A,N/A
Happy Party,5.503,5.7,35,N/A,2015,1.0,2,4,15,15,4,N/A,N/A
Operation Apocalypse,5.503,5.87,48,N/A,1996,2.0,1,1,120,120,12,Wargames,N/A
Penny Arcade: The Card Game,5.503,5.58,237,N/A,2009,1.55,2,2,30,30,13,N/A,N/A
