Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Song of Drums and Shakos,5.547,7.61,57,N/A,2008,2.0,2,8,45,45,N/A,Wargames,N/A
Château,5.547,6.91,99,N/A,2023,1.33,1,99,15,15,7,N/A,N/A
Roman Civil War,5.547,6.85,91,N/A,1993,3.0,2,2,120,120,12,Wargames,N/A
Goths Save The Queen,5.547,6.04,236,N/A,2016,1.8,2,4,10,20,8,N/A,N/A
Super Farmer,5.547,5.71,1761,N/A,1943,1.15,2,6,20,20,7,Children's,Family
Twilight City,5.547,8.44,44,N/A,2024,4.0,1,4,120,120,14,N/A,N/A
Dino Twist,5.547,6.3,173,N/A,2015,1.82,2,6,10,20,7,Family,N/A
Hameln,5.547,5.85,320,N/A,2006,2.88,3,5,60,60,12,Family,Strategy
Polizei-Alarm!,5.547,6.47,119,N/A,2009,1.14,2,4,25,25,6,Children's,N/A
Skirmish,5.547,6.28,195,N/A,1975,1.75,2,2,60,60,10,Wargames,N/A
Schildi Schildkröte,5.547,6.44,114,N/A,2004,1.13,2,4,5,5,4,Children's,N/A
Alien 51: El ascensor,5.547,6.95,131,N/A,2019,1.5,1,4,10,20,10,N/A,N/A
PANDA,5.547,6.85,87,N/A,2024,2.0,2,4,40,40,8,N/A,N/A
Können Schweine fliegen?,5.547,6.45,123,N/A,2004,1.11,2,4,15,15,5,N/A,N/A
Wink: Nest of Spies,5.547,6.82,102,N/A,2021,1.0,4,8,30,30,8,N/A,N/A
Pikto,5.547,6.98,80,N/A,2018,1.0,3,6,30,30,12,N/A,N/A
Trial of The Gods,5.547,7.36,92,N/A,2024,3.25,2,4,60,105,14,N/A,N/A
6x6 TALES,5.547,7.67,80,N/A,2020,0.0,1,1,40,40,8,N/A,N/A
French and Indian War 1757-1759,5.547,7.69,53,N/A,2020,2.25,2,2,60,120,14,Wargames,N/A
Widget Ridge,5.547,7.0,104,N/A,2019,2.2,1,2,15,45,12,N/A,N/A
DC Deck-Building Game: Rivals – Shazam! vs Black Adam,5.547,8.0,46,N/A,2024,2.0,2,2,45,60,N/A,N/A,N/A
The Long Road,5.547,6.89,81,N/A,2018,2.0,2,4,30,45,8,N/A,N/A
I Am the Fourth Wall,5.547,6.61,107,N/A,2019,2.63,1,7,30,45,14,N/A,N/A
Wicked Cribbage,5.547,9.05,57,N/A,2024,1.5,2,4,30,45,8,N/A,N/A
"Musket & Pike: Tactical Combat, 1550-1680",5.547,6.78,95,N/A,1973,2.13,2,2,120,120,12,Wargames,N/A
"Warhammer 40,000: Heroes of Black Reach – Drop Zone Demo Kit",5.547,7.91,58,N/A,2017,3.0,2,2,30,60,14,Thematic,Wargames
Utopian Rummy,5.547,6.64,101,N/A,2009,1.53,2,2,30,30,10,N/A,N/A
Lawyer Up: Season 2,5.547,7.4,65,N/A,2023,0.0,1,2,N/A,N/A,N/A,N/A,N/A
Sandwich Wars,5.547,7.49,67,N/A,2021,2.63,2,5,30,45,10,N/A,N/A
Witchcraft: Moonlight Magic,5.547,6.54,138,N/A,2022,1.0,2,6,15,30,12,N/A,N/A
Republic of Virtue,5.547,7.05,76,N/A,2021,2.0,2,2,15,30,N/A,N/A,N/A
Wok on Fire,5.547,6.19,197,N/A,2015,1.36,2,4,20,20,7,N/A,N/A
"Warhammer 40,000: Kill Team – Into the Dark",5.547,8.22,39,N/A,2022,0.0,2,2,60,60,12,N/A,N/A
The Chaco War,5.547,6.58,109,N/A,1991,2.71,2,2,90,90,12,Wargames,N/A
Froggies,5.547,6.64,121,N/A,2021,1.0,2,4,20,20,5,N/A,N/A
Glory Days Boxing,5.547,8.91,49,N/A,2019,2.4,1,2,5,60,10,N/A,N/A
