Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Live Mission Game: The Heist – Crime Does Pay,5.594,7.11,138,N/A,2021,2.0,1,5,90,120,17,N/A,N/A
We Didn't Playtest This: Legacies,5.594,6.08,490,15.99,2012,1.0,2,15,1,10,10,N/A,N/A
Sky Galleons of Mars,5.594,6.83,190,N/A,1988,2.29,2,6,120,120,10,Thematic,Wargames
War For Chicken Island,5.594,6.72,295,49.95,2020,2.25,1,4,30,240,10,Thematic,Wargames
Perfect Alibi,5.594,6.35,281,N/A,2015,2.13,3,5,30,45,10,N/A,N/A
Jungle Ascent,5.594,6.39,281,N/A,2013,1.59,2,4,30,30,8,Family,N/A
John Prados' Third Reich,5.594,6.51,294,N/A,2001,4.0,2,5,360,360,12,Wargames,N/A
En Route,5.594,7.54,130,35.0,2025,2.0,1,4,20,40,14,N/A,N/A
Emira,5.594,5.89,810,49.99,2006,2.82,3,5,100,100,12,Strategy,N/A
Arena Rex,5.594,8.26,105,N/A,2013,2.4,2,4,30,30,12,N/A,N/A
Continental Express,5.594,5.99,638,N/A,2014,1.24,2,4,20,20,8,Family,N/A
King Oil,5.594,6.11,526,N/A,1974,1.66,2,4,60,60,9,N/A,N/A
Aberration,5.594,8.07,103,N/A,2025,2.6,1,4,60,90,14,N/A,N/A
Andromeda,5.594,6.55,233,N/A,2015,2.25,2,4,60,60,10,N/A,N/A
G.I. JOE Mission Critical,5.594,7.51,147,89.27,2022,2.22,1,5,50,75,14,N/A,N/A
BAOR,5.594,6.89,187,N/A,1981,2.93,2,2,240,900,12,Wargames,N/A
Caçadores da Galáxia,5.594,7.61,132,N/A,2015,3.0,2,4,180,180,14,Strategy,N/A
Abaddon,5.594,6.43,293,99.99,2012,2.21,2,4,45,45,14,Thematic,Wargames
The North,5.594,6.84,176,N/A,2019,2.0,1,2,30,30,N/A,N/A,N/A
Friegas Tú,5.594,6.86,211,N/A,2022,1.33,2,8,20,20,8,N/A,N/A
Trick'n Trouble: Fangt Doc Crazy!,5.594,6.56,221,N/A,2014,1.67,3,3,15,30,12,N/A,N/A
Imperial Stars II,5.594,7.29,130,N/A,2014,2.53,1,2,60,60,13,Wargames,N/A
Papageno,5.594,6.48,238,N/A,2020,1.0,2,5,15,15,6,N/A,N/A
Bomarzo,5.594,6.52,247,48.95,2015,2.95,2,4,45,60,12,Strategy,N/A
Campanile,5.594,6.15,386,N/A,1996,1.68,2,5,30,30,10,Family,N/A
Biotopia,5.594,7.29,176,N/A,2021,1.67,2,5,15,30,10,N/A,N/A
"Good Dog, Bad Zombie",5.594,7.14,199,N/A,2018,2.0,2,4,60,90,12,N/A,N/A
