Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Sirenen in Sicht,5.505,5.8,42,N/A,2015,1.5,2,2,30,30,8,N/A,N/A
Scattergories: Bible Edition,5.505,5.54,73,N/A,2000,1.86,2,4,45,45,8,N/A,N/A
Turnip,5.505,6.72,30,N/A,2024,0.0,3,5,15,30,10,N/A,N/A
The Hollow Woods: Storytelling Card Game,5.504,6.09,32,N/A,2017,1.0,2,5,N/A,N/A,8,N/A,N/A
Temple Antics,5.504,5.88,31,N/A,2019,1.5,1,1,10,20,N/A,N/A,N/A
Monopoly: The Card Game,5.504,5.57,674,9.29,2000,1.46,2,6,30,30,8,Family,N/A
Wannabe Football,5.504,5.9,64,N/A,2018,1.33,2,4,5,15,8,N/A,N/A
Templari,5.504,5.74,47,N/A,2017,1.25,3,5,30,30,10,N/A,N/A
Fifty Fifty,5.504,5.78,35,N/A,2024,1.0,2,5,15,15,8,N/A,N/A
Llamas & Alpacas,5.504,5.81,39,N/A,2023,1.5,2,4,10,20,6,N/A,N/A
All of Us,5.504,5.71,42,N/A,2020,2.0,4,99,30,60,12,N/A,N/A
Asia Crossroads: The Great Game,5.504,5.94,46,N/A,2003,2.75,2,2,120,120,12,Wargames,N/A
The Keep,5.504,5.69,37,N/A,1983,1.67,3,6,30,60,10,N/A,N/A
Absolutely Aces,5.504,5.67,57,N/A,2018,1.0,2,2,10,10,N/A,N/A,N/A
Magajaja Dinosaurs,5.504,5.84,42,N/A,2022,1.25,2,4,20,30,6,N/A,N/A
Alquerque,5.504,5.61,119,N/A,1000,1.85,2,2,10,20,8,Abstract,N/A
Venns with Benefits: The Hilarious Venn Diagram Game,5.504,6.06,37,34.99,2023,1.0,3,6,30,90,15,N/A,N/A
Speculate,5.504,5.61,77,N/A,1972,2.0,2,5,60,60,10,N/A,N/A
F**k. The Game,5.504,5.6,153,N/A,2015,1.2,3,8,15,30,18,N/A,N/A
Indus,5.504,5.57,344,N/A,2004,1.88,2,4,60,60,8,Family,Strategy
Reanimator,5.504,5.88,40,34.99,2018,1.0,1,4,45,90,14,N/A,N/A
Adorable Pandaring,5.504,5.64,241,N/A,2015,1.3,3,5,5,10,10,N/A,N/A
