Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Top Speed,5.511,5.81,93,N/A,2003,1.0,2,2,10,10,8,N/A,N/A
"Lebensraum: The War For Europe, 1941-1945",5.511,6.82,30,N/A,2018,3.14,2,2,180,960,N/A,Wargames,N/A
Competition Kitchen,5.511,6.21,53,N/A,2017,1.0,3,8,20,60,N/A,N/A,N/A
Cosmic Empires,5.511,6.51,62,N/A,2012,2.88,2,5,90,90,12,N/A,N/A
Robots & Rockets,5.511,6.16,46,N/A,2015,1.0,2,4,20,35,8,N/A,N/A
"Yugoslavia: The Battles for Zagreb, 1979",5.511,6.45,35,N/A,1977,2.11,2,3,90,90,12,Wargames,N/A
Quickword: The Ultimate Word Game,5.511,6.03,59,N/A,1991,2.14,2,12,60,60,10,N/A,N/A
Termity,5.511,5.9,92,N/A,2015,2.67,2,4,30,45,10,N/A,N/A
tak•tak,5.511,6.27,36,N/A,2015,0.0,2,2,20,40,8,N/A,N/A
Man-Eater!,5.511,6.32,47,N/A,1976,1.17,2,5,30,30,N/A,N/A,N/A
Dispatcher,5.511,6.15,62,N/A,1958,2.7,2,2,360,360,12,Strategy,N/A
Truth or Drink: The Card Game,5.511,6.2,47,N/A,2019,1.0,3,8,30,60,21,N/A,N/A
Split,5.511,5.8,87,N/A,2022,1.2,2,5,10,15,8,N/A,N/A
"Go Goblin, Go!",5.511,5.81,135,N/A,2012,1.8,2,6,60,60,13,N/A,N/A
Bathroom Rush,5.511,6.87,51,N/A,2018,1.0,2,4,20,40,14,N/A,N/A
Schraube Locker,5.511,5.9,63,N/A,2014,1.0,2,4,25,25,8,N/A,N/A
Take Your Daughter to the Slaughter,5.511,5.92,90,N/A,1998,1.18,2,10,30,30,18,N/A,N/A
"Khan: The Rise of the Mongol Empire, A.D. 1206-1295",5.511,6.05,57,N/A,2005,2.58,2,2,360,360,12,Wargames,N/A
Dragonstar Rising,5.511,6.28,36,N/A,1987,3.67,1,6,120,120,12,Wargames,N/A
You Gotta Be Kitten Me!,5.511,5.72,183,N/A,2016,1.5,2,10,30,30,10,N/A,N/A
Planetopia,5.511,6.08,39,N/A,2019,2.0,2,5,30,45,8,N/A,N/A
"Mine, All Mine!",5.511,5.97,66,N/A,2014,1.33,2,4,10,10,8,N/A,N/A
Geronimo,5.511,5.74,258,N/A,1995,3.19,1,5,480,480,12,Wargames,N/A
Zur Kasse bitte!,5.511,6.3,30,N/A,2004,1.0,2,5,30,30,6,N/A,N/A
Death Note: Le Jeu d'Enquête,5.511,7.07,30,N/A,2022,2.67,4,8,20,60,14,N/A,N/A
Mr. M' s谋杀法则：拜占庭刺客,5.511,6.0,59,N/A,2009,3.67,2,6,45,45,10,N/A,N/A
Mapominoes: Europe,5.511,5.66,283,N/A,2007,1.56,2,5,30,30,8,N/A,N/A
Kanoodle Head-to-Head,5.511,6.29,37,N/A,2018,1.5,2,2,2,20,6,N/A,N/A
Gutterhead,5.511,6.23,52,N/A,2017,1.5,4,16,30,90,18,N/A,N/A
The Movie Movie Game,5.511,6.75,30,N/A,2021,2.0,2,8,20,20,14,N/A,N/A
Peppers of the Caribbean,5.511,5.83,74,N/A,2018,1.67,2,4,30,30,8,N/A,N/A
The Late Unpleasantness: Two Campaigns to take Richmond,5.511,6.78,32,N/A,2019,2.13,2,2,120,240,13,Wargames,N/A
Echelon,5.511,6.5,30,N/A,1989,1.33,2,6,45,45,12,N/A,N/A
Paradise Lost,5.511,6.59,85,N/A,2020,2.25,2,5,30,50,10,Family,N/A
Hop la bille,5.511,6.3,30,N/A,2013,1.0,2,4,20,20,6,N/A,N/A
African Park,5.511,5.88,95,N/A,2009,1.36,2,4,20,20,7,Family,N/A
Bla Bla Bla,5.511,6.21,34,N/A,2009,1.0,3,5,20,20,7,Children's,N/A
Master,5.511,5.92,66,N/A,1982,1.63,2,8,60,60,14,N/A,N/A
Wyścig Odkrywców,5.511,6.41,40,N/A,2017,3.0,1,4,60,120,10,N/A,N/A
Mosquitozzz,5.511,6.43,37,N/A,2018,1.75,2,4,20,40,10,N/A,N/A
another damn Civilization game,5.511,6.0,48,N/A,2011,1.93,2,4,40,40,10,Strategy,N/A
Take Your Best Shot,5.511,5.8,79,N/A,2006,1.13,3,5,20,20,10,Party,N/A
Phone Bomb,5.511,6.01,50,N/A,2019,1.5,3,6,15,20,10,N/A,N/A
Kraken Skulls!,5.511,6.24,39,N/A,2024,2.0,2,6,30,45,14,N/A,N/A
