Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Summoner Wars,6.756,7.22,6726,N/A,2009,2.34,2,4,30,60,9,Customizable,N/A
Treasure Island,6.755,7.21,6819,N/A,2018,2.2,2,5,45,45,10,Family,Thematic
Mexica,6.754,7.24,6187,N/A,2002,2.67,2,4,90,90,10,Strategy,N/A
Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,6.753,7.72,3185,N/A,2015,2.85,2,2,30,45,14,Customizable,N/A
Moonrakers,6.751,7.72,3674,N/A,2020,2.47,1,5,60,120,14,Strategy,Thematic
Cuba,6.751,7.12,8448,N/A,2007,3.26,2,5,75,120,10,Strategy,N/A
Rebirth,6.75,7.77,2924,N/A,2024,2.01,2,4,45,60,10,Strategy,N/A
Belfort,6.749,7.2,6466,N/A,2011,3.05,2,5,120,120,12,Strategy,N/A
Oh My Goods!,6.749,6.99,13455,N/A,2015,2.29,2,4,30,30,10,Strategy,N/A
The Estates,6.749,7.42,4177,N/A,2018,2.31,2,5,40,60,10,Strategy,N/A
Ashes Reborn: Rise of the Phoenixborn,6.749,7.31,6302,N/A,2015,2.91,2,4,30,120,14,Customizable,N/A
D-Day at Omaha Beach,6.748,8.3,2004,N/A,2009,3.48,1,1,120,480,12,Wargames,N/A
Caesar!: Seize Rome in 20 Minutes!,6.748,7.53,3702,N/A,2021,1.93,1,2,20,20,14,Strategy,Wargames
Tokaido,6.747,6.92,27705,N/A,2012,1.74,1,5,45,45,8,Family,N/A
The Shipwreck Arcana,6.746,7.42,4270,N/A,2017,2.24,2,5,10,30,12,Strategy,N/A
KeyForge: Call of the Archons,6.744,7.08,11618,N/A,2018,2.49,2,2,15,45,14,Customizable,N/A
Yamataï,6.744,7.18,6891,N/A,2017,2.96,2,4,40,80,13,Strategy,N/A
Maquis,6.743,7.46,4218,N/A,2013,2.18,1,1,30,30,14,Strategy,Thematic
Space Hulk: Death Angel – The Card Game,6.742,7.0,13611,N/A,2010,2.42,1,6,30,60,13,Thematic,N/A
Carcassonne: The Castle,6.741,7.11,8573,N/A,2003,1.98,2,2,30,45,8,Family,Strategy
Onirim (Second Edition),6.741,7.04,10911,N/A,2014,1.6,1,2,15,15,10,Family,Strategy
Love Letter: Batman,6.741,7.28,5788,N/A,2015,1.19,2,4,20,20,10,Family,N/A
Tiny Epic Dungeons,6.74,7.46,5167,N/A,2021,3.1,1,4,30,60,14,Strategy,Thematic
Luna,6.739,7.28,5229,N/A,2010,3.32,1,4,60,100,12,Strategy,N/A
Century: A New World,6.737,7.29,5383,N/A,2019,2.13,2,4,30,45,8,Family,Strategy
Witchstone,6.737,7.51,3726,N/A,2021,2.76,2,4,60,90,12,Strategy,N/A
Myrmes,6.736,7.26,5684,N/A,2012,3.45,2,4,60,120,13,Strategy,N/A
Zoo Vadis,6.736,7.51,3707,N/A,2023,2.11,3,7,20,40,10,Strategy,N/A
EXIT: The Game – The Pharaoh's Tomb,6.734,7.14,6875,N/A,2016,2.76,1,6,45,90,12,Thematic,N/A
Tash-Kalar: Arena of Legends,6.734,7.15,7341,N/A,2013,2.84,2,4,30,30,13,Abstract,Strategy
Wits & Wagers,6.734,6.93,15797,N/A,2005,1.21,3,7,25,25,10,Party,N/A
Dixit: Journey,6.734,7.39,4667,N/A,2012,1.26,3,6,30,30,8,Party,N/A
Stationfall,6.733,7.74,2934,N/A,2023,3.92,1,9,60,150,12,Thematic,N/A
Skyrise,6.733,7.73,2937,N/A,2024,2.27,2,4,30,90,14,Strategy,N/A
Arkwright,6.733,7.8,2652,N/A,2014,4.58,2,4,120,240,12,Strategy,N/A
Wir sind das Volk!,6.732,7.78,2718,N/A,2014,3.74,2,2,60,150,12,Strategy,Wargames
Trismegistus: The Ultimate Formula,6.732,7.56,3755,N/A,2019,4.18,1,4,90,120,14,Strategy,N/A
Crystal Palace,6.732,7.51,3666,N/A,2019,3.77,2,5,60,150,14,Strategy,N/A
City of the Big Shoulders,6.732,7.75,2808,N/A,2019,4.01,1,4,120,180,14,Strategy,N/A
Menara,6.731,7.42,4113,N/A,2018,1.55,1,4,10,60,8,Family,N/A
BANG! The Dice Game,6.731,6.89,25641,N/A,2013,1.28,3,8,15,15,8,Party,N/A
Roll Player Adventures,6.73,8.14,2200,N/A,2021,2.36,1,4,90,150,14,Thematic,N/A
Diplomacy,6.73,7.04,13690,N/A,1959,3.33,2,7,360,360,12,Strategy,Wargames
Messina 1347,6.729,7.52,3646,N/A,2021,3.59,1,4,60,140,14,Strategy,N/A
Smash Up: Awesome Level 9000,6.728,7.21,7164,N/A,2013,2.12,2,2,45,45,12,Family,Strategy
Detective Club,6.728,7.38,4624,N/A,2018,1.26,4,8,45,45,8,Party,N/A
Fury of Dracula (Second Edition),6.728,7.08,9402,N/A,2005,2.95,2,5,120,180,10,Thematic,N/A
Dragon Castle,6.728,7.11,8144,N/A,2017,2.0,1,4,30,45,8,Abstract,Family
Empire of the Sun: The Pacific War 1941-1945,6.723,8.27,2102,N/A,2005,4.39,1,2,360,360,12,Wargames,N/A
Perudo,6.722,6.93,16139,N/A,1800,1.25,2,10,15,30,8,Family,Party
Shadows of Brimstone: Swamps of Death,6.721,8.04,2494,N/A,2014,3.4,1,4,90,180,12,Thematic,N/A
Khôra: Rise of an Empire,6.721,7.39,4440,N/A,2021,2.76,2,4,75,75,14,Strategy,N/A
Prêt-à-Porter,6.72,7.28,5132,N/A,2010,3.57,2,4,90,90,10,Strategy,N/A
Coal Baron,6.72,7.27,5238,N/A,2013,2.53,2,4,60,75,10,Strategy,N/A
Steampunk Rally,6.719,7.15,7042,N/A,2015,2.62,2,8,45,60,14,Family,Strategy
K2,6.719,7.0,10841,N/A,2010,2.25,1,5,60,60,8,Family,Thematic
Century: Eastern Wonders,6.719,7.11,7833,N/A,2018,2.1,2,4,30,45,8,Family,N/A
Defenders of the Realm,6.719,7.27,5529,N/A,2010,2.69,1,4,90,90,13,Thematic,N/A
Leaving Earth,6.718,7.73,2965,N/A,2015,3.76,1,5,60,180,15,Strategy,Thematic
Wizard,6.718,6.99,12709,N/A,1984,1.71,3,6,45,45,10,Family,N/A
Dogs of War,6.718,7.52,3533,N/A,2014,2.66,3,5,75,75,14,Strategy,N/A
Between Two Cities,6.717,6.97,11606,N/A,2015,1.82,1,7,25,25,14,Family,N/A
My Little Scythe,6.716,7.21,6128,N/A,2018,2.02,1,6,45,60,8,Family,N/A
The Networks,6.715,7.14,6777,N/A,2016,2.59,1,5,60,90,13,Strategy,N/A
New Frontiers,6.715,7.4,4051,N/A,2018,2.97,2,5,45,75,14,Strategy,N/A
Earth Reborn,6.715,7.61,3376,N/A,2010,3.9,2,4,180,180,13,Thematic,N/A
Villagers,6.714,7.12,8005,N/A,2019,2.22,1,5,30,60,10,Family,N/A
Specter Ops,6.714,7.16,6539,N/A,2015,2.4,2,5,60,120,9,Strategy,Thematic
Warhammer Quest: The Adventure Card Game,6.713,7.31,5575,N/A,2015,2.73,1,4,30,60,14,Thematic,N/A
Smart10,6.712,7.46,3773,N/A,2017,1.18,2,8,20,120,10,Family,Party
Reef,6.712,7.01,10192,N/A,2018,1.82,2,4,30,45,8,Family,N/A
Blokus,6.712,6.86,28720,N/A,2000,1.74,2,4,20,20,7,Abstract,N/A
Rhino Hero: Super Battle,6.711,7.22,5725,N/A,2017,1.09,2,4,10,20,5,Children's,Family
ZhanGuo,6.711,7.54,3330,N/A,2014,3.82,2,4,60,120,12,Strategy,N/A
Finca,6.71,7.07,8073,N/A,2009,2.07,2,5,45,45,10,Family,N/A
Paris: La Cité de la Lumière,6.709,7.25,5734,N/A,2019,2.01,2,2,30,30,8,Abstract,Strategy
