Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Master Plan,5.526,6.05,130,N/A,2012,1.29,3,6,30,30,10,N/A,N/A
On a Scale of One to T-Rex,5.526,5.73,613,7.99,2019,1.0,2,8,15,15,7,N/A,N/A
1899,5.526,6.51,58,N/A,1994,4.17,3,6,240,240,14,Strategy,N/A
Happiest Town,5.526,6.44,63,N/A,2018,1.5,2,4,10,15,6,N/A,N/A
Hour of Need: Judge and Jury,5.526,7.03,36,N/A,2021,0.0,1,2,30,120,14,N/A,N/A
Paikō,5.526,6.76,70,60.0,2012,2.75,2,2,35,35,8,Abstract,N/A
Aban!,5.526,7.17,53,N/A,2022,2.0,1,5,15,30,6,N/A,N/A
Cortiça,5.526,7.28,34,N/A,2024,2.0,2,2,35,35,10,N/A,N/A
Viva Catrina,5.526,7.51,51,N/A,2025,1.0,2,6,30,30,8,N/A,N/A
Isolation,5.526,5.79,257,N/A,1972,1.61,2,2,20,20,8,Abstract,N/A
Monikers: The McElroy Collection,5.526,7.78,30,N/A,2017,0.0,4,20,60,60,18,N/A,N/A
Savage Streets,5.526,6.36,71,N/A,2011,1.73,1,2,120,120,12,Wargames,N/A
Super Truffle Pigs,5.526,6.83,65,N/A,2022,1.67,2,4,20,30,8,N/A,N/A
Gunfights & Gamblin',5.526,7.89,64,N/A,2018,2.0,2,4,45,75,10,N/A,N/A
Deckchairs on the Titanic,5.526,6.34,89,N/A,2022,1.5,2,4,15,30,10,N/A,N/A
The Hunger Games: Mockingjay – The Board Game,5.526,6.99,48,N/A,2019,2.17,2,4,60,120,14,Thematic,Wargames
Lair,5.526,7.76,41,N/A,2019,2.67,2,4,30,60,14,N/A,N/A
Unlock!: Escape Adventures – Noël en Juillet,5.526,6.53,57,N/A,2018,2.0,1,6,30,30,10,Thematic,N/A
Galactic Destiny,5.526,6.09,145,29.89,2007,3.43,3,6,240,240,12,Strategy,Thematic
Tangoes,5.526,5.74,447,N/A,1980,1.5,1,2,10,10,5,Abstract,Family
War for Indagar,5.526,7.93,35,N/A,2018,3.33,1,4,120,120,13,N/A,N/A
Business Walrus: A Party Game,5.526,6.4,91,N/A,2021,1.0,4,20,30,30,17,N/A,N/A
Chess 2: The Sequel,5.526,7.17,52,N/A,2010,3.33,2,2,30,30,N/A,Abstract,N/A
Ravingspire,5.526,6.13,160,N/A,2016,2.44,1,6,40,240,12,N/A,N/A
The Fall of Rome,5.526,5.95,190,N/A,1973,2.43,1,1,90,90,12,Wargames,N/A
Blood Orders,5.526,7.19,49,N/A,2022,3.11,2,4,60,120,13,N/A,N/A
Optimates et Populares,5.526,6.72,51,N/A,2017,2.0,2,2,60,90,N/A,Thematic,Wargames
Kajko i Kokosz: Szkoła Latania,5.526,6.58,55,N/A,2020,1.0,2,6,10,15,7,Family,N/A
Caprice,5.526,5.94,143,N/A,1999,1.93,2,4,20,20,10,Abstract,N/A
Maestro,5.526,5.85,194,N/A,1989,1.87,2,4,20,30,8,N/A,N/A
Rokumon,5.526,7.24,42,N/A,2020,2.0,1,2,5,30,12,Abstract,N/A
Stak Bots: Yellow Expansion,5.526,7.01,46,N/A,2014,1.0,1,6,10,10,8,N/A,N/A
The Little Land: The Battle of Novorossiysk,5.526,7.32,38,N/A,2019,3.5,1,2,60,2100,N/A,Wargames,N/A
Moose Match Mayhem,5.526,6.24,92,9.5,2024,1.0,3,6,10,15,7,N/A,N/A
Big Manitou,5.526,5.79,314,N/A,2005,1.97,2,5,30,30,10,Family,Strategy
Vivarium,5.526,6.8,117,N/A,2017,3.88,2,5,60,150,14,N/A,N/A
T.E.G.: Plan Táctico y Estratégico de la Guerra,5.526,6.06,285,N/A,1978,2.08,2,6,180,180,16,Wargames,N/A
Wrott & Swindlers,5.526,6.56,53,N/A,1995,1.8,3,6,90,90,N/A,N/A,N/A
Tension: The Crazy Naming Game,5.526,5.83,238,N/A,1992,1.0,4,4,40,40,10,N/A,N/A
