Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Strands,5.559,6.38,164,N/A,2022,2.0,2,2,15,30,4,Abstract,N/A
1750: Britain vs. France,5.559,6.73,131,N/A,2017,2.0,2,2,60,60,13,Wargames,N/A
Plateau,5.559,7.2,92,N/A,1986,2.73,2,2,45,45,8,Abstract,N/A
Dice Command,5.559,7.54,71,N/A,2021,2.14,2,4,25,60,N/A,Wargames,N/A
"Wagram: The Peace of Vienna, 5-6 July 1809",5.559,6.8,116,N/A,1975,2.13,1,2,90,90,12,Wargames,N/A
Reiner Knizia's Amazing Flea Circus,5.559,5.79,634,N/A,2003,1.06,2,6,10,10,6,Family,N/A
Asgard's Chosen,5.559,6.2,246,N/A,2013,3.16,1,4,90,90,12,Strategy,N/A
Kuiperium,5.559,8.19,77,N/A,2024,2.67,2,2,30,90,12,N/A,N/A
Talavera & Vimeiro,5.559,7.12,99,N/A,2007,3.67,2,2,120,1200,11,Wargames,N/A
Crop Circles,5.559,7.11,90,N/A,2022,2.0,1,12,15,25,8,N/A,N/A
Monsterpocalypse: Voltron – Defender of the Universe Battle Game,5.559,7.1,97,N/A,2010,2.44,2,2,90,90,10,N/A,N/A
Le Retour de l'Empereur,5.559,7.9,67,N/A,2011,3.25,2,8,180,720,N/A,Wargames,N/A
"Iskra: Spark of Victory, 4th Sinjavino Offensive",5.559,8.26,62,N/A,2023,2.33,1,3,480,480,16,Wargames,N/A
Tornio '44,5.559,7.64,69,N/A,2015,2.89,1,2,360,600,12,Wargames,N/A
Birdie,5.559,6.51,142,15.37,2024,1.5,2,4,30,30,8,N/A,N/A
Vejen,5.559,6.52,167,N/A,2019,3.43,2,4,60,120,12,N/A,N/A
Boomtown Bandits,5.559,6.43,202,N/A,2015,1.75,2,5,30,30,13,N/A,N/A
Hacker,5.559,5.93,446,N/A,1992,2.23,2,6,120,120,14,Thematic,N/A
Unboxed,5.558,6.45,141,19.99,2023,2.0,1,4,30,60,12,N/A,N/A
Katamino Duo,5.558,6.54,142,38.29,2013,1.4,1,2,10,10,3,N/A,N/A
"Wolfpack: Submarine Warfare in the North Atlantic, 1942-44",5.558,6.34,210,N/A,1974,2.4,1,1,120,120,12,Wargames,N/A
La Casa de Papel Escape Game,5.558,6.41,151,N/A,2019,2.0,3,8,60,90,14,N/A,N/A
Shiloh: April Glory,5.558,7.13,89,N/A,2010,2.5,2,2,180,180,12,Wargames,N/A
Armchair Cricket,5.558,6.5,176,N/A,1981,1.91,2,4,60,60,8,N/A,N/A
Around the World in 80 Days,5.558,5.99,350,N/A,1986,1.65,2,6,60,60,10,Family,N/A
Encantados (Second/Third Edition),5.558,7.7,80,N/A,2018,1.17,2,4,20,45,10,N/A,N/A
Tadaaam!,5.558,6.47,148,N/A,2010,1.23,4,9,30,30,8,N/A,N/A
Connections,5.558,6.43,144,N/A,2012,1.82,1,4,20,20,8,Family,N/A
Jok-R-ummy,5.558,6.08,300,N/A,1986,1.43,2,6,60,60,10,Family,N/A
Contrario,5.558,6.02,323,N/A,2001,1.11,2,12,30,30,13,Party,N/A
"Redvers' Reverse: The Battle of Colenso, 1899",5.558,7.36,97,N/A,2016,3.0,1,1,60,240,12,Wargames,N/A
Twisty,5.558,7.1,94,29.99,2018,1.4,2,4,20,30,8,Abstract,N/A
"Circle of Fire: The Siege of Cholm, 1942",5.558,7.43,74,N/A,2014,2.6,1,2,180,240,14,Wargames,N/A
Ligny & Wavre 1815: The Empire's Last Victories,5.558,8.22,53,N/A,2016,3.75,2,2,N/A,N/A,N/A,Wargames,N/A
Hit or Miss,5.558,6.22,205,N/A,2006,1.0,3,8,30,30,10,Party,N/A
Stereo Mind,5.558,6.96,142,N/A,2022,1.0,2,5,10,15,8,N/A,N/A
Expedition to 5X,5.558,7.04,104,N/A,2023,2.0,3,5,25,35,8,N/A,N/A
Horror on the Orient Express: The Board Game,5.558,7.75,82,N/A,2025,3.54,1,4,90,120,14,N/A,N/A
ColorFox,5.558,6.36,208,N/A,2016,1.08,2,4,15,15,6,N/A,N/A
Ironclad,5.558,6.89,104,N/A,2018,3.17,1,3,45,90,13,N/A,N/A
Soda Jerk,5.558,7.54,80,N/A,2025,1.33,2,4,15,15,6,N/A,N/A
Warp 6,5.558,6.53,143,N/A,2002,1.79,2,3,20,20,12,Abstract,N/A
