Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
10 Days in Europe,6.029,6.61,2204,N/A,2002,1.35,2,4,20,30,10,Family,N/A
Paperback Adventures,6.029,7.66,762,N/A,2022,2.78,1,2,50,150,14,Family,N/A
Evolution: The Beginning,6.029,6.58,2342,N/A,2016,1.81,2,5,30,30,8,Family,N/A
Campaign Trail,6.029,7.61,792,N/A,2019,2.82,1,6,115,115,12,Strategy,N/A
Viking See-Saw,6.029,7.14,1066,N/A,2021,1.05,2,4,10,10,8,Family,N/A
EXIT: The Game + Puzzle – The Sacred Temple,6.029,7.29,938,N/A,2020,2.44,1,4,90,180,10,Thematic,N/A
The Awful Green Things From Outer Space,6.029,6.55,2669,N/A,1979,1.88,2,2,60,90,12,Thematic,Wargames
Monikers: Serious Nonsense,6.029,8.23,536,N/A,2019,1.0,4,20,60,60,18,N/A,N/A
Gorinto,6.029,7.19,1124,31.3,2021,1.93,1,4,30,60,13,Abstract,N/A
Ceres,6.029,7.6,788,N/A,2023,3.23,1,4,90,120,14,Strategy,N/A
Mycelia,6.029,7.36,1047,49.0,2024,2.48,1,4,40,90,10,Strategy,N/A
EastFront: The War in Russia 1941-45 – Second Edition,6.029,8.06,623,N/A,2006,3.49,2,2,240,240,12,Wargames,N/A
Arkham Noir: Case #1 – The Witch Cult Murders,6.028,6.75,1878,N/A,2017,2.26,1,1,30,30,14,Thematic,N/A
Perry Rhodan: The Cosmic League,6.028,6.73,1679,N/A,2007,1.96,2,2,30,30,10,Family,Strategy
Clue: The Great Museum Caper,6.027,6.8,1673,199.99,1991,1.92,2,7,30,30,10,Family,N/A
Cairn,6.027,7.07,1216,N/A,2019,1.97,2,2,25,25,10,Abstract,N/A
Warhammer Age of Sigmar: Warcry Starter Set,6.027,8.15,618,449.95,2019,2.44,2,4,30,60,12,Thematic,Wargames
MonsDRAWsity,6.026,7.09,1197,24.95,2020,1.07,3,8,5,30,8,Party,N/A
Mistwind,6.026,7.66,780,N/A,2024,3.13,1,5,75,120,14,N/A,N/A
Mezo,6.026,7.17,1112,30.99,2020,3.29,2,4,90,120,14,Strategy,N/A
Ascension: Dreamscape,6.025,7.63,796,N/A,2015,2.29,1,4,30,60,13,Strategy,N/A
Cabanga!,6.025,6.88,1405,N/A,2023,1.1,3,6,20,20,8,Family,N/A
A Message From The Stars,6.025,7.31,909,N/A,2024,2.64,2,8,45,45,11,Strategy,N/A
What the Heck?,6.025,6.48,2737,N/A,1988,1.16,2,5,20,20,7,Family,N/A
Expeditions: Around the World,6.025,6.72,1773,N/A,1996,1.98,2,6,30,45,8,Family,N/A
Divinare,6.025,6.73,1695,N/A,2012,1.77,2,4,30,30,13,Family,N/A
Timeline,6.025,6.5,2646,N/A,2012,1.14,2,8,15,15,8,Party,N/A
Sonar,6.025,6.7,1785,69.83,2017,1.87,2,4,30,30,8,Family,N/A
Mississippi Queen,6.025,6.31,4286,N/A,1997,1.7,3,5,45,45,10,Family,N/A
Cargo Noir,6.024,6.44,3046,N/A,2011,2.09,2,5,30,90,8,Family,N/A
Pantheon,6.024,6.71,1749,39.95,2011,2.76,2,4,60,90,10,Strategy,N/A
Great Western Trail: El Paso,6.024,7.06,1131,31.49,2025,2.83,1,4,60,90,12,N/A,N/A
Songbirds,6.024,6.86,1474,N/A,2016,1.65,1,4,20,20,8,Family,N/A
Sierra West,6.024,6.78,1608,39.95,2019,3.0,1,4,40,60,14,Strategy,N/A
