Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Cubulus,5.536,6.08,154,N/A,2011,2.0,2,3,20,20,8,Abstract,N/A
Cornucopia,5.536,5.83,267,54.5,2010,1.43,2,5,45,60,8,Family,N/A
Battleground Fantasy Warfare: Men of Hawkshold,5.535,6.78,69,N/A,2005,2.67,2,2,60,60,12,Wargames,N/A
Backpacks and Blisters,5.535,6.21,116,N/A,1993,2.0,1,6,30,45,10,N/A,N/A
Okavango,5.535,6.11,153,N/A,2018,1.6,2,4,45,45,10,N/A,N/A
A Sky of Stars,5.535,6.38,107,N/A,2019,1.67,3,6,10,20,8,N/A,N/A
All-Star Baseball,5.535,6.06,180,N/A,1941,1.31,2,2,60,60,10,N/A,N/A
Trench Crusade,5.535,8.89,47,N/A,2025,3.0,2,2,45,120,14,N/A,N/A
Battlefields of Olympus,5.535,6.13,141,N/A,2008,1.95,2,2,30,30,10,Strategy,Wargames
Dungeon Crawl,5.535,8.47,51,N/A,2004,0.0,1,5,120,120,10,N/A,N/A
Ohio,5.535,6.14,141,N/A,1998,1.6,2,5,30,30,12,Family,N/A
Octopus's Garden,5.535,6.69,77,N/A,2022,2.0,2,4,30,45,10,N/A,N/A
"Khartoum: Sudan, 1883 to 1885",5.535,7.41,43,N/A,2019,2.5,2,2,60,120,12,Wargames,N/A
Real Action Stockcar Championship,5.535,6.97,64,N/A,1998,2.75,1,20,90,90,10,N/A,N/A
Under the Mango Tree,5.535,6.65,81,N/A,2025,1.33,2,4,15,20,7,N/A,N/A
Corvids,5.535,7.11,70,N/A,2024,1.33,2,5,20,30,8,N/A,N/A
Contraband,5.535,5.93,279,N/A,1950,1.35,3,6,20,20,7,Family,N/A
Rory's Story Cubes: Medieval,5.535,6.6,83,N/A,2016,0.0,1,99,10,10,6,N/A,N/A
Forest of Tataraba,5.535,6.61,78,N/A,2016,2.5,2,4,30,50,10,N/A,N/A
Finger weg!,5.535,6.51,78,N/A,2013,1.6,3,8,45,45,12,N/A,N/A
Warhammer: The Horus Heresy – Legions Imperialis,5.535,7.89,35,N/A,2023,3.5,2,2,60,180,12,N/A,N/A
Light Hunters: Battalion of Darkness,5.535,6.49,128,N/A,2017,2.0,2,8,15,30,10,N/A,N/A
Help Me!,5.535,6.06,165,N/A,2011,1.38,2,6,10,10,7,Abstract,N/A
Storm Over Taierzhuang,5.535,6.53,92,N/A,2007,2.84,1,2,120,120,12,Wargames,N/A
Gamedec,5.535,6.49,124,N/A,2013,3.0,1,6,75,75,12,N/A,N/A
"Piercing the Reich: The Battle for Aachen, Siegfried Line Campaign, Sep-Oct 1944",5.535,7.1,58,N/A,1995,3.56,2,2,30,600,12,Wargames,N/A
Activity kompakt,5.535,6.16,152,N/A,1992,1.17,3,16,60,60,12,N/A,N/A
Torpedo Dice,5.535,6.7,73,N/A,2021,1.4,1,4,15,15,8,N/A,N/A
Cosmic Run: Express,5.535,6.92,60,N/A,2019,1.5,1,2,10,15,10,N/A,N/A
"Marengo: Napoleon in Italy, 14 June 1800",5.535,6.53,89,N/A,1975,1.74,2,2,120,120,12,Wargames,N/A
Storm of Steel: Ju-87 Stuka – Eastern Front,5.535,7.81,59,N/A,2023,2.25,1,1,30,90,14,Wargames,N/A
Command Decision,5.535,6.49,96,N/A,1986,3.33,2,2,360,360,12,Wargames,N/A
Vive l'Empereur,5.535,6.72,74,N/A,2003,2.5,2,2,120,120,12,Wargames,N/A
Germania,5.535,6.8,70,N/A,1995,2.83,2,2,180,180,12,Wargames,N/A
Catham City,5.535,5.99,183,N/A,2017,1.38,2,6,20,60,12,N/A,N/A
Flink,5.535,7.83,42,N/A,2016,2.0,2,2,20,40,10,Abstract,N/A
"Here, Fishy, Fishy!",5.535,5.84,289,N/A,2012,1.0,1,4,5,5,2,Children's,N/A
Assault on Vimy Ridge: A Solitaire Wargame,5.535,8.34,34,19.99,2022,2.14,1,1,30,60,14,Wargames,N/A
WarGods of Ægyptus,5.535,7.22,47,N/A,2002,3.2,2,2,N/A,N/A,12,N/A,N/A
Comrade Koba,5.535,6.14,151,N/A,2005,1.43,2,6,45,45,12,Strategy,Thematic
The Cathedral of Orléans,5.535,6.12,136,N/A,2023,1.78,2,4,30,30,8,N/A,N/A
Baldrick's Tomb,5.535,6.2,130,N/A,2012,1.55,1,4,30,30,8,Family,N/A
Watch Out! That's a Dracula!,5.535,6.43,85,N/A,2022,1.75,3,5,20,20,N/A,N/A,N/A
Doggy Bag,5.535,5.98,194,N/A,2017,1.29,2,6,20,45,8,N/A,N/A
Dunaïa,5.535,6.54,87,N/A,2021,2.67,2,4,60,60,12,N/A,N/A
TOSSIT,5.535,7.96,90,N/A,2023,1.0,2,10,10,30,6,N/A,N/A
NyteLyfe Solitaire,5.535,6.77,65,N/A,2020,1.0,1,1,20,20,8,N/A,N/A
King Arthur and the Knights of the Round Table,5.535,6.17,153,N/A,1986,2.92,1,6,240,240,12,Wargames,N/A
Medievalia,5.535,6.93,68,N/A,2017,1.25,2,6,30,45,10,N/A,N/A
The StoryMaster's Tales: Weirding Woods,5.535,7.77,107,N/A,2019,2.4,1,5,60,300,7,N/A,N/A
Kursk: Burning Tigers – A Panzer Grenadier Game,5.535,7.86,38,N/A,2014,3.0,2,2,60,60,N/A,Wargames,N/A
Professor Treasure's Secret Sky Castle,5.535,6.47,81,85.87,2018,2.0,2,2,15,30,13,N/A,N/A
D-Day,5.535,5.93,310,N/A,1961,2.48,2,2,120,120,12,Wargames,N/A
D'raf,5.535,6.18,122,N/A,1997,1.75,3,5,45,45,11,N/A,N/A
"The Kaiser's Battle: The German Offensive, March 1918",5.535,6.04,175,N/A,1980,2.66,2,2,180,180,12,Wargames,N/A
The Zorro Dice Game,5.535,5.99,214,N/A,2020,1.0,2,6,15,30,13,N/A,N/A
Curling: Gra planszowa,5.535,7.46,40,N/A,2023,1.0,2,6,10,20,4,N/A,N/A
Lee's Invincibles: Gettysburg Campaign of 1863,5.535,6.98,60,N/A,2016,2.5,2,2,60,120,13,Wargames,N/A
Realm,5.535,6.83,69,N/A,1973,3.17,2,2,60,60,8,Abstract,N/A
Dark Mages,5.535,6.54,158,N/A,2016,2.0,2,8,20,60,13,N/A,N/A
Shrimp,5.535,5.9,299,N/A,2012,1.0,2,6,15,15,6,Children's,Family
Chef Alfredo,5.535,5.97,168,N/A,2015,1.0,2,4,15,15,5,Children's,N/A
Until Daylight,5.535,6.39,149,N/A,2019,2.0,3,6,60,60,14,N/A,N/A
44 BCE,5.535,8.0,61,N/A,2024,3.17,2,5,60,150,12,N/A,N/A
Green: The Golf Card Game,5.535,6.8,64,N/A,2015,1.67,2,4,20,20,8,N/A,N/A
Chronopia: War in the Eternal Realm,5.535,8.0,40,N/A,2002,3.5,2,2,90,90,12,Thematic,Wargames
Amass,5.535,7.34,75,N/A,2022,2.2,1,6,60,60,8,N/A,N/A
Warfare in the Age of Reason,5.535,7.54,50,N/A,1998,3.33,2,7,180,180,12,Wargames,N/A
The Flight of the Goeben: World War I Naval Operations in the Mediterranean,5.535,7.4,46,N/A,1970,2.83,2,2,90,90,12,Wargames,N/A
Pfusch,5.535,6.19,131,N/A,1992,1.54,2,5,30,30,8,Family,N/A
UNO Flash,5.535,6.19,154,N/A,2007,1.0,3,6,10,10,7,N/A,N/A
Famous 500: The World's Smallest Car Racing Game,5.535,6.44,86,N/A,2012,1.45,2,2,30,30,13,N/A,N/A
Capitán Flint,5.535,6.77,74,N/A,2015,1.5,2,6,10,20,8,N/A,N/A
Tanis,5.535,6.81,60,N/A,2023,1.25,2,2,20,30,14,N/A,N/A
Instinkt: Duell der Tiere,5.535,7.42,52,N/A,2025,2.0,2,2,20,20,10,N/A,N/A
Bellum Gallicum II,5.535,7.19,54,N/A,2012,2.79,2,2,N/A,N/A,N/A,Wargames,N/A
Treasures of Nakbe,5.535,6.5,81,N/A,2022,1.5,2,7,45,45,8,Family,N/A
Brain Freeze,5.535,7.0,54,N/A,2016,1.5,2,2,10,20,5,N/A,N/A
Sticks & Stones,5.535,6.05,168,N/A,1978,1.77,1,2,45,45,10,Wargames,N/A
Unfold: Dark Story,5.535,6.19,153,N/A,2020,2.33,1,6,60,90,12,N/A,N/A
Les Ribauds: Aventures solo en Austerion,5.535,8.09,38,N/A,2024,2.0,1,1,20,20,10,N/A,N/A
18TN,5.535,6.13,119,N/A,2006,3.8,3,5,180,180,14,Strategy,N/A
