Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Code Stack!,5.512,6.33,31,N/A,1988,1.5,1,8,30,30,8,N/A,N/A
The Big Fat Tomato Game,5.512,5.85,138,N/A,2012,1.29,2,5,20,20,10,N/A,N/A
Pro Draft,5.512,6.22,54,N/A,1974,1.0,3,4,30,30,N/A,N/A,N/A
Willi,5.512,5.68,104,N/A,1999,1.58,3,4,30,30,8,N/A,N/A
Tet Offensive,5.512,6.07,68,N/A,1991,2.73,2,4,120,120,N/A,Wargames,N/A
Branches and Twigs and Thorns,5.512,6.28,39,N/A,2002,2.44,2,6,15,15,N/A,Abstract,N/A
BodgerMania,5.512,5.94,79,N/A,2013,2.13,2,6,30,30,12,N/A,N/A
Moscow 1941: The Enemy at the Gates,5.512,6.12,65,N/A,1987,2.79,2,4,240,360,12,Wargames,N/A
Space Pioneers,5.512,6.45,39,N/A,2016,1.5,1,5,20,60,8,N/A,N/A
Fire Bulls,5.512,5.99,53,N/A,2009,1.67,2,5,15,15,8,N/A,N/A
Dungeons & Drinks,5.512,6.33,142,23.99,2020,1.33,2,6,45,45,18,N/A,N/A
Asterix & Obelix: Das große Abenteuer,5.512,6.05,88,N/A,2016,1.67,2,4,40,60,8,N/A,N/A
Undercut,5.512,6.28,33,N/A,2004,2.33,3,5,30,30,8,Abstract,N/A
Holmes' Horror Hotel,5.512,6.66,32,N/A,2019,1.0,4,7,5,10,8,N/A,N/A
Dead Fellas,5.512,5.95,95,N/A,2011,1.27,2,6,30,30,8,N/A,N/A
"Renaissance of Infantry: Tactical Warfare, 1250 A.D-1550 A.D",5.512,6.49,32,N/A,1970,3.25,1,2,240,240,12,Wargames,N/A
Bakerstreet,5.512,5.63,297,N/A,2003,1.74,2,2,30,30,10,N/A,N/A
Mangala,5.512,6.47,43,N/A,N/A,1.0,2,2,N/A,N/A,N/A,Abstract,N/A
Monopoly: The Nightmare Before Christmas,5.512,6.02,136,N/A,2009,1.83,2,6,90,90,8,N/A,N/A
Running with the Bulls,5.512,5.69,210,29.99,2016,1.29,2,6,40,60,8,N/A,N/A
ONMYOJI: Spirit War,5.512,7.24,31,N/A,2017,1.5,2,4,30,30,12,N/A,N/A
Dictator of Sweden,5.512,7.14,32,N/A,2021,2.0,5,8,30,60,10,N/A,N/A
Chinese Dominoes,5.512,6.65,31,N/A,1120,2.0,N/A,N/A,N/A,N/A,N/A,Abstract,N/A
Calçotada Wars,5.512,6.18,46,N/A,2014,1.0,2,6,20,20,8,N/A,N/A
Witkacy,5.512,5.63,126,N/A,2015,1.2,2,4,15,30,6,N/A,N/A
Rogue Agent,5.512,5.69,261,N/A,2013,2.33,1,4,90,90,12,N/A,N/A
First to Fight,5.512,6.01,84,N/A,2014,2.5,2,4,60,60,10,Wargames,N/A
Flower Fairy,5.512,6.41,43,N/A,2014,1.0,1,3,5,10,2,N/A,N/A
Harry Potter: Mischief in Diagon Alley,5.512,6.51,42,N/A,2022,1.0,3,5,15,15,6,N/A,N/A
Normandia 1944,5.512,6.5,30,N/A,2006,3.67,2,2,N/A,N/A,N/A,Wargames,N/A
Le Petit Poucet,5.512,5.9,78,N/A,2012,1.22,3,6,20,20,7,N/A,N/A
Horror House,5.512,6.41,45,N/A,1986,1.67,2,4,45,90,8,N/A,N/A
"The Black Prince: The Battle of Navarette, 1367",5.512,6.44,31,N/A,1979,2.4,2,2,120,120,12,Wargames,N/A
Fast Flip,5.512,5.73,145,N/A,2016,1.0,2,8,15,15,7,N/A,N/A
The Majority,5.512,6.32,31,N/A,2008,2.25,3,4,60,60,12,N/A,N/A
Take Two,5.512,5.99,61,N/A,1996,1.13,2,7,30,30,10,N/A,N/A
Dolly Crush,5.512,5.98,68,N/A,2017,1.0,2,4,10,20,7,N/A,N/A
Leuthen 1757,5.512,6.46,35,N/A,2000,2.29,2,2,120,120,12,Wargames,N/A
BANANINE,5.512,6.32,34,N/A,2022,0.0,2,5,10,10,6,N/A,N/A
Cat'astrophes,5.512,5.91,101,N/A,2018,1.0,2,6,10,20,7,N/A,N/A
Stamp Graffiti,5.512,6.47,31,N/A,2014,1.33,3,6,30,30,8,N/A,N/A
Lie Detector,5.512,5.82,120,N/A,1960,1.31,2,4,60,60,8,N/A,N/A
Scene It? 007,5.512,5.81,160,84.88,2004,1.67,2,4,30,30,13,N/A,N/A
Star Trek: The Enterprise 4 Encounter,5.512,6.03,66,N/A,1985,2.2,2,4,60,60,10,N/A,N/A
True Messiah,5.512,7.11,34,N/A,2018,3.25,2,4,60,120,13,N/A,N/A
Outpost Gamma,5.512,6.01,66,N/A,1981,1.88,2,2,120,120,12,Wargames,N/A
Yago Pool,5.512,6.36,40,N/A,2008,1.0,2,2,20,20,N/A,N/A,N/A
Jumpship,5.512,6.53,30,N/A,2021,1.25,5,10,25,30,13,N/A,N/A
Case Green,5.512,5.92,93,N/A,1992,2.37,2,2,120,480,N/A,Wargames,N/A
Bezzerwizzer +,5.512,5.81,111,N/A,2009,1.57,2,99,60,60,8,N/A,N/A
The Bremens,5.512,6.28,32,N/A,2015,0.0,3,5,30,30,12,N/A,N/A
Écarté,5.512,5.93,76,N/A,1825,2.0,2,2,30,30,12,N/A,N/A
Speedy Ants,5.512,6.18,41,N/A,2022,0.0,2,6,20,20,7,N/A,N/A
English Civil War,5.512,6.12,42,N/A,1975,2.0,2,2,120,120,12,Wargames,N/A
Energy Apex,5.512,6.0,51,N/A,2023,1.33,3,5,20,40,12,N/A,N/A
Redemption: City of Bondage,5.512,5.83,127,N/A,1996,1.88,1,4,45,45,8,N/A,N/A
Alien Contact: Extraterrestrial Empires in Conflict,5.512,6.22,48,N/A,1983,2.4,2,6,240,240,12,Strategy,Wargames
Wild West Shepherds,5.512,6.8,31,N/A,2016,1.0,4,7,20,30,10,N/A,N/A
Xerxes,5.512,6.04,46,N/A,1973,1.78,2,2,30,30,10,Abstract,N/A
Huang Dih: O Grande Imperador,5.512,6.43,35,N/A,2006,1.5,3,5,60,60,N/A,N/A,N/A
"Alma: The First Battle, 20 September 1854",5.512,6.35,35,N/A,1978,2.25,2,2,N/A,N/A,12,Wargames,N/A
Descent on Crete: May 1941,5.512,6.02,70,N/A,1978,4.0,2,2,240,240,14,Wargames,N/A
Postcard from the Revolution,5.512,5.97,68,N/A,2004,1.7,2,2,30,30,12,Wargames,N/A
Oh no... INVASION!!!,5.512,5.76,100,N/A,2012,1.8,3,5,30,30,12,N/A,N/A
Tales & Games: Lost in the Woods,5.512,6.25,53,N/A,2018,1.0,2,5,20,20,6,N/A,N/A
Hochspannung,5.512,6.05,80,N/A,2016,1.0,2,6,7,20,10,N/A,N/A
Fliegende Teppiche,5.512,5.86,71,N/A,2011,1.17,2,4,30,30,8,N/A,N/A
Summertime,5.512,5.67,152,N/A,2006,1.56,2,2,30,30,8,Family,N/A
Patriot,5.512,7.03,37,N/A,2023,3.67,1,6,30,180,14,N/A,N/A
Phoenix Covenant,5.512,7.41,45,N/A,2017,3.75,2,4,30,90,14,N/A,N/A
Arche Noah,5.512,5.91,72,N/A,2013,1.0,2,5,25,25,8,N/A,N/A
DAVOS,5.512,8.92,38,N/A,2025,3.5,2,8,30,120,12,N/A,N/A
Cache Me If You Can!: The Geocaching Board Game,5.512,6.53,52,N/A,2013,2.5,2,4,60,60,8,N/A,N/A
No Good Gremlins,5.512,6.73,31,N/A,2013,1.5,2,5,45,45,8,N/A,N/A
Moriarty's Machinations,5.512,6.21,42,N/A,2014,2.0,5,10,30,30,13,N/A,N/A
Dragoon: Heads Will Roll,5.512,6.56,58,N/A,2018,1.0,2,10,10,30,6,N/A,N/A
Pig Pong,5.512,5.78,101,N/A,1986,1.0,2,4,10,10,6,Children's,N/A
Shake 'n Take,5.512,5.88,80,N/A,2011,1.0,2,10,20,20,8,N/A,N/A
Wortfabrik,5.512,6.24,34,N/A,2021,1.0,1,99,15,25,12,N/A,N/A
From Batavia,5.512,6.11,42,N/A,2018,2.0,2,6,40,40,10,N/A,N/A
VisualEyes,5.512,5.64,348,N/A,2003,1.41,2,8,30,30,8,N/A,N/A
Lemmings,5.512,6.41,36,N/A,2019,1.0,2,6,10,20,6,N/A,N/A
Espresso,5.512,6.16,46,N/A,1995,1.0,2,6,30,60,6,N/A,N/A
