Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
KAWA: A Game About Flow,5.506,6.37,36,N/A,2020,2.0,2,4,30,60,12,N/A,N/A
The Road to Vicksburg: The Battle of Champion Hill,5.506,5.79,68,N/A,1985,2.36,2,2,60,60,12,Wargames,N/A
Knights of the Hound Table,5.506,6.23,38,N/A,2019,1.0,2,4,35,50,8,N/A,N/A
Hair of the Dog,5.506,6.1,62,N/A,2023,1.67,1,8,30,60,13,N/A,N/A
Distraction,5.506,5.89,57,N/A,2012,1.2,2,6,10,10,8,N/A,N/A
Uptown,5.506,6.07,48,60.76,2022,2.0,2,4,45,45,10,N/A,N/A
Mosquito,5.506,5.95,43,N/A,2009,1.0,2,4,10,10,6,Children's,N/A
UNO: One Piece,5.506,6.29,30,N/A,2003,0.0,2,10,30,30,7,N/A,N/A
Sorry! Card Revenge,5.506,5.79,114,N/A,2004,1.17,2,4,15,15,6,N/A,N/A
Sally Face: Strange Nightmares,5.506,7.56,32,N/A,2025,2.0,1,5,45,45,13,N/A,N/A
Carteros,5.506,6.07,51,N/A,2020,2.0,2,4,30,60,8,N/A,N/A
Trivial Pursuit: Doctor Who,5.506,5.57,92,N/A,2013,1.0,2,6,N/A,N/A,12,N/A,N/A
Chaos,5.506,5.7,72,N/A,2007,1.5,2,2,30,30,8,Abstract,N/A
Blenheim,5.506,5.92,30,N/A,1977,2.5,2,2,120,120,12,Wargames,N/A
Meme vs 100cia,5.506,6.3,30,N/A,2021,1.25,2,6,15,30,14,N/A,N/A
Le Saghe di Conquest,5.506,6.18,30,N/A,2001,2.0,3,10,120,120,N/A,N/A,N/A
Hold-Up,5.506,5.92,30,N/A,2017,1.33,1,N/A,N/A,N/A,10,N/A,N/A
Lepanto,5.506,5.83,71,N/A,N/A,1.8,2,4,10,10,10,N/A,N/A
Ghost Hunt,5.506,5.81,53,N/A,2011,1.2,1,N/A,10,10,5,N/A,N/A
Taco Takeover,5.506,5.87,56,N/A,2015,1.0,2,4,20,20,6,N/A,N/A
Playoff One-On-One Hockey Challenge,5.506,5.95,37,N/A,1995,2.2,2,2,45,45,N/A,Customizable,N/A
Hedbanz Act Up!,5.506,5.85,54,35.0,2013,1.0,2,6,30,30,8,N/A,N/A
Pyramid,5.506,5.82,56,N/A,1978,1.43,2,2,10,10,8,Abstract,N/A
Superpowers at War,5.506,6.01,38,N/A,1985,2.8,2,2,120,120,12,Wargames,N/A
Stratego: Transformers,5.506,5.83,44,N/A,2007,1.57,2,2,N/A,N/A,8,Abstract,N/A
Ergo,5.506,5.91,75,N/A,1977,1.75,2,2,30,30,10,Abstract,N/A
Yarmuk,5.506,6.04,46,N/A,1997,2.56,2,2,N/A,N/A,12,Wargames,N/A
Cthulhu's Vault,5.506,5.77,170,N/A,2015,1.3,3,6,45,45,10,N/A,N/A
Star Plus,5.506,6.23,53,N/A,2017,1.33,2,6,20,20,7,N/A,N/A
Terrible Swift Swordfish,5.506,6.06,33,N/A,2012,1.56,1,1,N/A,N/A,N/A,Wargames,N/A
16 Candies,5.506,6.41,30,14.99,2024,1.0,2,4,15,30,8,N/A,N/A
Cue Me!,5.506,5.92,60,N/A,1989,2.0,3,8,60,60,N/A,N/A,N/A
Astronauts: The Ultimate Space Game,5.506,5.78,87,N/A,2011,1.17,2,5,45,45,9,N/A,N/A
Mao,5.506,5.6,445,N/A,N/A,1.9,2,20,5,60,13,Party,N/A
Tripods!,5.506,6.04,30,N/A,2013,2.67,2,4,75,75,12,N/A,N/A
Sicily '43: The Beginning of the End,5.506,5.78,67,N/A,1981,2.75,2,4,240,240,12,Wargames,N/A
The Battles of Bull Run: Manassas – June 1861 and August 1862,5.506,6.1,34,N/A,1973,2.63,2,2,180,180,12,Wargames,N/A
IGOR: The Mad Scientist's Lament,5.506,5.67,175,N/A,2004,1.45,2,6,60,60,12,Family,N/A
Chaos,5.506,5.78,79,N/A,1970,1.33,2,4,20,20,8,Abstract,N/A
(May Cause) Side Effects,5.506,6.1,43,N/A,2019,1.0,4,12,15,45,13,N/A,N/A
Fisticuffs!,5.506,6.14,44,N/A,2015,1.0,4,6,15,30,12,N/A,N/A
Azimuth: Ride The Winds,5.506,6.03,50,N/A,2018,1.75,2,4,30,45,10,N/A,N/A
Pollen,5.506,5.71,42,N/A,2015,1.8,2,2,15,15,8,N/A,N/A
Frontier-6,5.506,6.4,39,N/A,1980,1.88,2,6,60,60,10,N/A,N/A
Kerrunch,5.506,5.7,43,N/A,1991,2.0,2,2,90,90,8,Wargames,N/A
Dungeon Attack!,5.506,6.38,32,N/A,2013,1.33,1,4,15,15,10,N/A,N/A
Night Knight,5.506,6.14,48,17.56,2024,1.0,3,6,15,15,6,N/A,N/A
Imposter!: The After-Dinner Mystery Game,5.506,6.12,31,N/A,2019,0.0,3,16,30,30,8,N/A,N/A
Pacifist,5.506,6.01,31,N/A,1984,1.0,3,6,60,60,N/A,N/A,N/A
The Mystery of the Templars,5.506,5.68,163,89.0,2013,3.95,2,4,150,150,14,Strategy,N/A
Desert Pack,5.506,6.02,31,N/A,2020,1.5,2,3,20,20,8,N/A,N/A
Quak,5.506,5.72,58,N/A,1994,1.0,2,4,15,15,4,N/A,N/A
Sortie,5.506,5.83,53,N/A,2007,1.5,2,6,20,20,8,Wargames,N/A
Mirror Garden,5.506,6.37,68,N/A,2019,1.6,2,4,15,15,7,N/A,N/A
Package!?,5.506,5.93,74,N/A,2017,2.2,2,4,5,10,8,N/A,N/A
Smiles & Daggers,5.506,5.95,45,N/A,2018,1.5,3,6,20,30,10,N/A,N/A
Ghost Pirates,5.506,5.84,56,N/A,2012,1.43,2,2,30,30,13,Family,Wargames
Disney Cookie Swap Game,5.506,5.97,31,N/A,2021,0.0,2,5,15,15,6,N/A,N/A
The Construction Game,5.506,5.83,86,N/A,1993,1.5,2,6,90,90,10,N/A,N/A
Chainmail: Rules for Medieval Miniatures,5.506,5.76,100,N/A,1971,2.27,2,10,360,360,12,Wargames,N/A
IncrediBrawl,5.506,5.67,111,N/A,2014,1.57,2,4,30,30,8,N/A,N/A
Scene It? Harry Potter Second Edition,5.506,5.64,147,39.95,2007,1.0,2,12,60,60,8,N/A,N/A
Raiders of the Lost Ark Game,5.506,5.81,46,N/A,1981,1.2,2,6,30,30,8,N/A,N/A
Banda,5.506,5.84,37,N/A,1973,1.0,1,2,10,10,9,Abstract,N/A
"Baton Rouge: Street Fighting in the Louisiana Capital, August 5, 1862",5.506,5.81,78,N/A,1990,3.27,2,2,120,120,12,Wargames,N/A
AlderQuest,5.506,6.23,35,N/A,2021,3.0,1,4,60,90,10,N/A,N/A
Numeracy Legends and The Zerda Fox,5.506,5.95,30,N/A,2017,1.0,2,4,10,25,5,N/A,N/A
Sugar Blast,5.506,5.64,106,N/A,2020,1.2,1,4,20,20,8,N/A,N/A
Immer oben auf!,5.506,5.91,31,N/A,2004,1.0,3,5,20,20,5,N/A,N/A
Palm Reader,5.506,6.12,34,N/A,2019,1.0,4,12,10,30,6,N/A,N/A
Passaportas,5.506,5.75,65,N/A,2017,1.33,2,6,30,45,8,N/A,N/A
Yoté,5.506,5.86,66,N/A,N/A,1.5,2,2,10,10,7,Abstract,N/A
1942,5.506,5.69,75,N/A,1978,2.2,2,2,120,120,12,Wargames,N/A
TOKYO COIN LAUNDRY,5.506,5.77,37,40.0,2019,2.0,1,6,5,60,14,N/A,N/A
Waterloo: The Fate of France,5.506,5.93,61,N/A,2007,2.33,2,2,120,120,12,Wargames,N/A
