Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Five Seals of Magic,5.537,5.97,263,N/A,2014,2.43,2,5,60,60,8,N/A,N/A
Expedite,5.537,7.13,79,N/A,2012,2.0,2,4,30,30,14,Strategy,N/A
Times,5.537,6.52,83,N/A,1992,2.22,2,5,45,45,10,N/A,N/A
Bossin' Space,5.537,6.83,80,N/A,2020,2.0,1,5,40,90,8,N/A,N/A
Ace of Aces: Jet Eagles,5.537,6.36,125,N/A,1990,2.0,2,2,20,20,10,Wargames,N/A
Sixis,5.537,6.23,111,N/A,2008,1.43,2,4,15,15,N/A,N/A,N/A
Castle Von Loghan,5.537,7.56,49,N/A,2022,2.5,1,8,60,120,8,N/A,N/A
Aliens: Hadley's Hope,5.537,6.72,120,N/A,2018,2.75,2,6,60,90,14,N/A,N/A
Pyramid: Home Game,5.537,6.24,137,57.5,1974,1.22,3,4,30,30,10,Family,Party
Ada Lovelace: Legacy of the Analytical Engine,5.537,7.92,33,N/A,2020,1.5,1,1,100,200,8,N/A,N/A
Fight in the Skies,5.537,6.92,73,N/A,1966,2.45,2,52,30,120,12,Wargames,N/A
BARPIG,5.537,6.33,148,N/A,2017,1.5,3,7,30,60,13,N/A,N/A
Silver Fang,5.537,8.44,34,24.95,2025,0.0,2,4,30,60,15,N/A,N/A
Fairy Lights,5.537,6.46,96,13.98,2022,1.25,2,6,20,20,8,N/A,N/A
Downsize,5.537,6.31,154,N/A,2016,1.5,2,6,10,40,10,N/A,N/A
The Grand Campaign,5.537,8.42,39,N/A,2013,4.13,2,2,360,360,14,Wargames,N/A
Jump Gate,5.537,5.93,216,N/A,2010,2.15,2,6,45,45,12,Family,N/A
Overworld,5.537,6.5,96,N/A,2019,1.8,2,4,30,40,14,N/A,N/A
APBA Professional Golf,5.537,7.07,54,N/A,1962,1.67,1,4,120,120,10,N/A,N/A
Junkyard Races,5.537,6.13,151,N/A,2003,2.18,2,8,120,120,10,N/A,N/A
Cold War Battles: Budapest '56 & Angola '87,5.537,6.77,73,N/A,2006,2.56,2,2,180,180,12,Wargames,N/A
El Switcher,5.537,6.63,91,N/A,2012,2.56,2,4,45,45,10,N/A,N/A
Tomb Raider Collectible Card Game,5.537,6.16,216,N/A,1999,2.06,1,4,45,45,10,Customizable,N/A
How to Host a Murder: The Last Train from Paris,5.537,6.71,85,N/A,1985,2.11,8,8,180,180,12,N/A,N/A
Dawn of Battle,5.537,7.31,49,N/A,2021,2.25,2,2,120,240,14,Wargames,N/A
Ancients II,5.537,6.33,97,N/A,1992,2.0,2,2,90,90,12,Wargames,N/A
Ardennes II,5.537,8.02,42,N/A,2023,2.86,1,2,N/A,N/A,12,Wargames,N/A
Ripple Rush,5.537,6.18,141,N/A,2020,1.25,1,5,10,15,14,N/A,N/A
Footmania,5.536,6.64,78,N/A,1993,1.83,2,4,120,120,8,N/A,N/A
A Mighty Fortress,5.536,6.32,118,N/A,1977,3.25,6,6,240,240,14,Strategy,Wargames
Desert Fox Deluxe,5.536,7.2,54,N/A,2016,3.43,2,2,180,2880,14,Wargames,N/A
The Fulda Gap: The Battle for the Center,5.536,7.26,79,N/A,2020,3.6,1,4,120,3000,N/A,Wargames,N/A
Paper App Dungeon,5.536,5.94,269,N/A,2024,1.4,1,1,5,90,8,N/A,N/A
Holdfast: Pacific 1941-45,5.536,6.6,77,N/A,2017,2.22,1,2,60,150,13,Wargames,N/A
Forest Guardians,5.536,6.74,73,N/A,2020,2.0,2,4,30,50,8,N/A,N/A
3 of a Kind,5.536,6.86,68,N/A,2024,1.0,2,8,25,25,10,N/A,N/A
Shiba Inu House,5.536,5.91,265,N/A,2016,1.2,1,5,15,30,6,Children's,N/A
Dark Age: Feudal Lords,5.536,6.36,118,N/A,1996,3.2,1,2,30,30,12,Customizable,N/A
Hekla,5.536,6.6,79,N/A,2001,2.44,2,4,45,45,10,Abstract,N/A
Mage Knight Conquest,5.536,6.82,70,N/A,2002,3.33,2,N/A,60,60,N/A,Wargames,N/A
"Legion: Tactical Warfare in the Roman Age, 100BC-700AD",5.536,6.58,88,N/A,1975,2.44,2,2,180,180,12,Wargames,N/A
The Big Red One: The Game of the First Infantry Division at the Battle of the Bulge,5.536,6.33,121,N/A,1979,2.17,2,2,60,60,12,Wargames,N/A
Flow,5.536,6.75,100,N/A,2025,1.33,1,6,15,15,8,N/A,N/A
Crimopolis,5.536,7.18,83,N/A,2019,2.17,2,5,30,100,12,Thematic,N/A
Reign in Hell: Demonic Skirmish Combat,5.536,7.87,46,N/A,2021,2.0,2,4,N/A,N/A,N/A,Thematic,Wargames
Trivial Pursuit: DVD – The Lord Of The Rings Trilogy Edition,5.536,5.99,282,59.99,2004,1.57,2,4,90,90,12,N/A,N/A
Humans!!!,5.536,5.75,793,36.99,2008,1.9,2,6,60,60,12,Thematic,N/A
Clue: Game of Thrones,5.536,6.04,347,48.51,2016,2.13,2,6,60,60,18,N/A,N/A
Naruto Shippuden: The Board Game,5.536,6.39,131,N/A,2016,2.29,2,6,60,60,13,N/A,N/A
Disney: A Goofy Movie Game,5.536,6.34,132,19.99,2022,1.5,2,4,30,30,7,N/A,N/A
"Goeben, 1914",5.536,6.84,65,N/A,2014,2.17,1,1,N/A,N/A,N/A,Wargames,N/A
Infantry Attacks: August 1914,5.536,7.05,55,N/A,2010,3.0,2,2,30,30,12,Wargames,N/A
