Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Samoa,5.586,6.59,251,N/A,2020,1.5,2,4,25,25,10,Family,N/A
"Kingdoms Forlorn: Dragons, Devils and Kings",5.586,8.75,107,N/A,2025,4.33,1,5,N/A,N/A,N/A,N/A,N/A
Fleets: The Pleiad Conflict,5.586,6.82,163,N/A,2014,3.2,2,4,120,120,12,Strategy,Wargames
Alakazum!: Witches and Traditions,5.586,7.14,190,N/A,2018,2.0,2,5,20,40,10,N/A,N/A
Viking Raiders,5.586,7.16,133,N/A,1987,2.41,2,6,240,240,12,Wargames,N/A
Samurai Blades: The Game of Man-to-Man Combat in Feudal Japan,5.586,6.73,171,N/A,1984,2.33,2,6,240,240,14,Wargames,N/A
Star Realms Academy,5.586,7.85,89,N/A,2024,1.67,2,2,20,20,7,N/A,N/A
Timeline Twist,5.586,6.03,436,N/A,2023,1.29,2,6,20,30,8,N/A,N/A
Munchkin Oz,5.585,6.35,293,N/A,2015,1.6,3,6,60,120,10,N/A,N/A
NEON,5.585,6.91,196,N/A,2023,2.29,2,6,60,120,12,N/A,N/A
The Magnificent Race,5.585,6.33,306,N/A,1975,1.16,2,4,60,60,10,Children's,Family
Panic Island!,5.585,6.38,258,N/A,2017,1.0,1,8,2,2,8,N/A,N/A
Pig 10,5.585,6.35,277,N/A,2010,1.3,2,8,15,20,6,N/A,N/A
Casinopolis,5.585,7.93,83,N/A,2025,1.75,1,4,15,15,8,N/A,N/A
Michael,5.585,6.53,233,N/A,2019,2.4,1,4,60,90,14,N/A,N/A
St-Lô: Normandy 1944 – The Breakout Begins,5.585,7.23,125,N/A,1986,3.12,1,2,360,360,12,Wargames,N/A
Schnipp & Weg,5.585,7.82,89,N/A,2012,1.0,2,2,10,15,6,Party,N/A
Der Abenteuer Club,5.585,6.87,151,N/A,2022,1.44,2,5,20,40,8,Family,N/A
Treasure Lair,5.585,6.56,213,24.99,2016,1.75,2,4,30,30,14,N/A,N/A
Battling Tops,5.585,6.11,394,N/A,1968,1.21,2,4,45,45,6,Children's,Family
Word Traveler,5.585,6.34,295,N/A,2024,1.57,2,5,30,45,10,N/A,N/A
The Romans,5.585,7.04,128,N/A,2019,3.11,1,4,90,150,14,Strategy,N/A
Las Vegas: The Card Game,5.585,6.27,283,N/A,2016,1.5,2,5,15,30,8,N/A,N/A
Natera: New Beginning,5.585,8.34,107,N/A,2025,3.08,1,4,60,120,14,N/A,N/A
Saga,5.585,5.77,1279,N/A,2004,2.01,2,4,40,40,12,Strategy,N/A
Yardmaster Express,5.585,5.74,1269,N/A,2014,1.07,2,5,5,10,6,Family,N/A
Burger Quiz,5.585,6.52,220,N/A,2002,1.71,3,6,30,30,12,Party,N/A
Warhammer Underworlds: Gnarlwood,5.585,7.93,86,N/A,2022,3.0,2,4,N/A,N/A,N/A,N/A,N/A
Video Vortex,5.585,7.13,156,N/A,2020,2.29,2,4,60,60,14,N/A,N/A
Necromunda: Dark Uprising,5.585,8.49,76,N/A,2019,3.67,2,2,60,90,12,N/A,N/A
Battles of Napoleon: Volume I – EYLAU 1807,5.585,8.0,106,N/A,2024,3.4,2,2,180,720,14,Wargames,N/A
Akaba,5.585,6.28,273,N/A,2004,1.23,2,4,20,20,5,Children's,N/A
The Night,5.585,7.91,95,N/A,2022,1.8,1,1,60,120,13,Thematic,Wargames
Erune,5.585,7.89,202,N/A,2021,3.17,1,5,60,150,12,N/A,N/A
冷たい彼女が目覚める前に (Embalming Girl),5.585,6.91,151,N/A,2020,1.67,3,6,10,10,14,Thematic,N/A
Jungle Speed: Safari,5.585,6.08,408,N/A,2013,1.06,2,6,15,15,5,Family,N/A
Napoleon's Resurgence,5.585,8.35,80,N/A,2018,3.67,1,2,N/A,N/A,N/A,Wargames,N/A
Drachenhort,5.585,6.67,182,N/A,2015,1.45,2,7,30,60,8,Family,N/A
La Bataille de Corunna-Espagnol,5.585,7.49,126,N/A,1995,3.72,2,3,180,180,12,Wargames,N/A
Shut The Books,5.585,7.54,95,N/A,2024,2.0,3,4,40,40,7,N/A,N/A
Venice Connection,5.585,5.93,565,N/A,1988,1.64,2,2,10,10,10,Abstract,Strategy
Canalis,5.585,6.25,283,19.95,2013,2.76,2,4,45,45,12,N/A,N/A
Hermetica,5.585,7.46,141,N/A,2018,3.0,2,2,10,45,10,Abstract,N/A
Koalition,5.585,6.43,234,N/A,1992,2.29,4,10,90,90,12,Strategy,N/A
Trivial Pursuit: Harry Potter – Volume 1,5.585,5.96,752,29.8,2014,1.17,2,6,30,60,12,Party,N/A
Exceed: Seventh Cross – Church vs. Empire Box,5.585,7.86,91,N/A,2018,3.0,2,2,5,30,10,Strategy,N/A
Air Postal,5.585,8.02,112,N/A,2023,2.5,1,4,45,120,14,N/A,N/A
UNO: With Customizable Wild Cards,5.585,6.21,503,N/A,2015,1.13,2,10,30,30,7,Family,N/A
Roland Wright: The Dice Game,5.585,6.34,262,N/A,2020,2.0,1,5,20,30,13,N/A,N/A
Channel A,5.585,6.64,224,N/A,2012,1.4,3,6,30,30,12,N/A,N/A
Pirates of Nassau,5.585,6.92,156,N/A,2012,2.88,3,5,90,150,10,N/A,N/A
Unicorn Glitterluck: Cloud Crystals,5.585,5.89,771,19.99,2014,1.28,2,4,10,10,3,Children's,N/A
Fast Forward: FLEE,5.585,5.76,1291,18.99,2017,2.33,1,4,75,90,12,Family,N/A
Miraris,5.585,6.87,161,N/A,2017,1.5,3,6,10,20,8,N/A,N/A
Looting London,5.585,5.89,640,N/A,2008,1.4,2,5,30,30,10,Family,N/A
303,5.585,6.4,267,N/A,2010,1.48,2,2,15,15,10,Wargames,N/A
5x5 City,5.585,6.97,141,N/A,2018,1.5,1,4,30,30,8,N/A,N/A
"Warhammer 40,000: Kill Team – Hivestorm",5.585,8.66,80,N/A,2024,3.67,1,2,90,90,12,N/A,N/A
Ubongo Trigo,5.585,6.36,242,N/A,2012,1.5,1,4,20,20,7,N/A,N/A
The Game of Y,5.585,7.19,128,N/A,1953,3.06,2,2,20,20,10,Abstract,N/A
Heroica: Waldurk,5.585,5.97,564,N/A,2011,1.31,2,3,15,15,8,Children's,Family
Connect6,5.585,6.37,279,N/A,2003,2.46,2,2,30,30,8,Abstract,N/A
18GL,5.585,7.23,113,N/A,2005,4.21,2,6,300,300,14,Strategy,N/A
That Old Wallpaper,5.585,6.25,303,8.95,2022,1.6,2,5,15,30,10,N/A,N/A
Munchkin Gloom,5.585,6.24,330,N/A,2015,1.75,2,5,60,60,13,N/A,N/A
Zoo King,5.585,7.35,154,N/A,2022,2.0,2,4,30,30,10,N/A,N/A
Faux Diamonds,5.585,7.23,115,N/A,2021,1.67,2,6,20,60,8,N/A,N/A
Train Heist,5.584,6.42,261,N/A,2013,2.17,2,4,30,60,12,Family,N/A
Little Tavern,5.584,6.34,281,N/A,2024,1.2,3,5,25,25,8,N/A,N/A
Helsinki 1918: German Intervention in the Finnish Civil War,5.584,7.71,87,N/A,2018,2.67,2,3,180,240,14,Wargames,N/A
WarpWar,5.584,6.35,296,N/A,1977,2.04,2,2,30,30,12,Wargames,N/A
De Slimste Mens ter Wereld: Het Bordspel,5.584,6.53,222,N/A,2015,1.6,2,4,45,45,12,N/A,N/A
Mastermind,5.584,5.66,8184,18.4,1971,1.78,2,2,20,20,8,Abstract,N/A
A Simple Life,5.584,7.43,127,N/A,2022,1.5,1,2,10,20,8,N/A,N/A
Master Builder,5.584,6.06,468,N/A,2008,2.03,2,4,60,60,10,Strategy,N/A
Castle Builder,5.584,6.56,216,N/A,2024,1.57,2,4,45,60,8,N/A,N/A
The Uncanny X-Men Alert Adventure Game,5.584,6.16,475,N/A,1992,1.57,2,4,60,60,9,Thematic,N/A
Babylon 5 Wars,5.584,6.59,200,N/A,1997,3.61,2,2,60,60,10,Wargames,N/A
Drachenturm,5.584,6.5,212,N/A,2016,1.3,2,4,15,15,5,N/A,N/A
Hoax (Second Edition),5.584,5.9,818,47.99,2016,1.75,3,6,10,20,14,Party,N/A
BattleCON Fighting System,5.584,8.48,65,N/A,2010,3.8,2,4,10,45,10,N/A,N/A
Anno Domini: Kirche & Staat,5.584,6.83,152,N/A,1998,1.64,2,8,30,30,10,Party,N/A
"Easy Come, Easy Go",5.584,5.99,519,N/A,2004,1.02,2,4,20,30,8,Family,N/A
Globalissimo,5.584,6.59,184,N/A,2008,1.44,2,6,50,50,12,N/A,N/A
"The Habit of Victory: From Warsaw to Eylau to Friedland, 1806-7",5.584,7.59,107,N/A,2007,3.2,2,2,120,3900,N/A,Wargames,N/A
Meridian,5.584,6.01,457,N/A,2001,2.51,2,4,30,30,10,Abstract,Family
Fliegen klatschen,5.584,5.97,616,N/A,2004,1.05,2,8,15,15,6,Children's,Party
Star Fleet Battle Force,5.584,6.54,240,N/A,2001,2.03,1,6,90,90,8,Wargames,N/A
Trireme: Tactical Game of Ancient Naval Warfare 494 BC-370 AD,5.584,6.47,252,N/A,1971,2.54,2,2,90,90,10,Wargames,N/A
Art of War: The Card Game,5.584,6.6,185,N/A,2015,2.31,2,2,15,15,12,N/A,N/A
