Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Glik,5.543,6.23,129,N/A,2006,2.0,2,4,30,30,10,Abstract,N/A
"""Scratch One Flat Top!""",5.543,7.44,59,N/A,1995,2.95,2,2,20,600,12,Wargames,N/A
Subway Squeeze,5.543,6.89,80,25.99,2022,1.75,2,4,30,30,12,N/A,N/A
Monkey Business,5.543,6.12,205,N/A,2016,1.0,4,12,15,15,8,N/A,N/A
Syncro,5.543,6.73,86,N/A,2023,1.75,2,5,15,15,10,N/A,N/A
Pegs and Jokers,5.543,6.24,172,N/A,1975,1.36,2,8,30,30,7,Abstract,N/A
Cat & Chocolate,5.543,5.94,289,N/A,2010,1.1,3,6,20,20,8,N/A,N/A
Zura,5.543,6.61,113,N/A,2018,1.67,2,4,20,30,8,Family,N/A
Diam,5.543,6.15,158,N/A,2003,2.08,2,4,10,10,8,Abstract,N/A
Battlefold,5.543,6.42,136,N/A,2017,2.0,2,4,25,35,8,N/A,N/A
Sherlock Fantasy: Felices para siempre,5.543,7.2,65,N/A,2020,1.67,1,8,60,60,10,N/A,N/A
Piratas!,5.543,6.53,122,N/A,2015,1.17,2,6,10,15,16,N/A,N/A
Start Player Express,5.543,6.4,107,N/A,2014,1.14,2,99,1,1,8,N/A,N/A
Sweetlandia,5.543,6.38,125,N/A,2021,1.33,2,6,30,30,8,N/A,N/A
Random Encounters,5.543,6.98,103,N/A,2015,1.8,1,4,20,120,14,N/A,N/A
FlickFleet: Xeno Wars,5.543,8.42,39,N/A,2023,2.0,2,4,20,120,8,N/A,N/A
Feralis: Obscure Land,5.543,7.94,91,N/A,2023,2.75,2,2,40,60,14,N/A,N/A
Across the Potomac,5.543,6.45,115,N/A,1994,2.45,2,2,120,120,12,Wargames,N/A
Shogun Triumphant,5.543,6.54,112,N/A,1993,2.89,2,2,180,180,12,Wargames,N/A
Dig Down Dwarf (Second Edition),5.543,6.72,98,N/A,2017,1.67,2,6,15,30,10,N/A,N/A
Battles in the East 1: Sandomierz Offensive and Bagration Stopped,5.543,7.94,51,N/A,2023,2.5,2,2,120,240,14,Wargames,N/A
Shadow Ninjas,5.543,6.96,78,N/A,2024,2.0,2,5,10,20,8,N/A,N/A
Carcosa,5.543,6.11,215,N/A,2017,2.7,1,4,45,60,12,N/A,N/A
Khyber Rifles: Britannia in Afghanistan,5.543,6.71,80,N/A,2012,1.75,2,2,30,30,12,Wargames,N/A
"Defending America: Intercepting the Amerika Bombers, 1947-48",5.543,7.98,70,N/A,2021,2.0,1,1,90,120,10,Wargames,N/A
'85 Afghanistan: Graveyard of Empires,5.543,8.38,43,N/A,2024,3.0,2,2,58,156,14,Wargames,N/A
