Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Boy Scouts,5.508,6.04,36,N/A,1910,1.0,2,5,45,45,6,N/A,N/A
Robots Love Ice Cream: The Card Game,5.508,6.56,36,N/A,2017,1.0,1,4,20,30,10,N/A,N/A
Chicken War,5.508,6.1,38,12.99,2020,0.0,2,4,30,30,8,N/A,N/A
Accused! Getting Away With Murder?,5.508,6.17,59,N/A,2008,1.9,2,8,90,90,14,N/A,N/A
Supercharged,5.508,6.22,33,N/A,2021,1.83,1,5,45,75,8,N/A,N/A
Funny Business,5.508,6.11,31,N/A,2009,1.25,4,8,30,30,12,N/A,N/A
Lockdown,5.508,6.14,46,N/A,2022,2.0,3,6,40,75,14,N/A,N/A
Simon de Montfort,5.508,6.1,37,N/A,1979,2.75,2,2,120,120,12,Wargames,N/A
Gob'z'Heroes,5.508,6.36,39,N/A,2016,2.0,2,2,30,90,14,N/A,N/A
Napoleon at Lutzen,5.508,5.92,54,N/A,1984,2.71,2,2,120,120,12,Wargames,N/A
Crash Cup Karambolage,5.508,6.01,35,N/A,2014,1.0,2,4,15,15,6,N/A,N/A
Super Comics,5.508,5.67,96,N/A,2010,1.0,3,20,20,20,12,Party,N/A
Marauders of the Great Wastelands,5.508,6.2,39,N/A,2018,2.0,2,4,40,80,14,N/A,N/A
Skirrid,5.508,5.65,150,N/A,1977,2.0,2,6,45,45,8,Abstract,N/A
ESCAPE Dysturbia: Falsches Spiel im Casino,5.508,5.88,78,N/A,2019,3.2,1,8,120,120,12,N/A,N/A
Feelinks Revelations,5.508,5.8,83,N/A,2019,1.0,2,8,30,30,16,N/A,N/A
RisiKo! Master,5.508,5.9,94,N/A,2002,2.33,3,6,180,180,N/A,Wargames,N/A
Megiddo,5.508,6.02,56,N/A,1985,2.25,2,3,20,20,8,Abstract,N/A
Tokyo Ghoul: Bloody Masquerade,5.508,6.2,44,N/A,2018,2.0,4,8,15,20,14,N/A,N/A
Hunting Party,5.508,5.72,90,N/A,2011,2.0,2,5,30,30,12,N/A,N/A
Gruble,5.508,5.91,48,N/A,1989,1.2,2,8,N/A,N/A,8,N/A,N/A
Az Ezüst-tó kincse,5.508,6.04,78,N/A,1986,1.5,2,6,60,90,10,N/A,N/A
Lucky Langhals,5.508,6.0,36,N/A,2019,1.0,2,4,10,10,3,N/A,N/A
Dien Bien Phu,5.508,6.1,36,N/A,2015,2.2,1,1,N/A,N/A,N/A,Wargames,N/A
Winkeladvokat,5.508,6.0,34,N/A,1986,2.0,2,4,20,20,12,Abstract,N/A
WALLS: Race Through a Changing Maze,5.508,6.07,37,N/A,2016,1.67,2,6,10,30,8,Abstract,N/A
Escaping Extinction: Based on a True Story,5.508,6.82,30,N/A,2024,2.0,1,4,45,45,12,N/A,N/A
Social Train,5.508,6.43,63,N/A,2019,2.17,2,4,20,30,8,N/A,N/A
Upthrust,5.508,6.03,35,N/A,1987,1.25,1,4,10,10,8,Abstract,N/A
Save the Whales,5.508,6.4,35,N/A,1978,1.0,2,4,75,75,8,N/A,N/A
Scan,5.508,5.72,104,N/A,1970,1.0,2,8,30,30,9,N/A,N/A
Chromosome,5.508,5.79,122,N/A,2016,2.8,2,4,30,60,8,N/A,N/A
Kemomimi Panic,5.508,6.11,36,N/A,2010,1.5,4,8,45,45,16,N/A,N/A
Women vs. Men Alias,5.508,5.76,255,N/A,2016,1.0,4,N/A,60,60,15,N/A,N/A
Mapominoes: United Kingdom,5.508,5.68,53,N/A,2011,1.0,2,5,20,20,8,N/A,N/A
Fluxx: Rick and Morty,5.508,5.96,67,N/A,2019,1.33,2,6,5,30,8,N/A,N/A
Stonez,5.508,6.08,30,N/A,2003,1.83,2,2,30,30,8,Abstract,N/A
Hide and Eeek!,5.508,5.89,55,N/A,2010,1.33,2,6,15,15,8,N/A,N/A
Side Quest: The Isle of Cats,5.508,6.06,31,N/A,2024,2.0,1,4,60,90,14,N/A,N/A
Tempête sur l'Europe 1939-1945,5.508,6.12,33,N/A,2006,3.0,1,2,180,180,12,Wargames,N/A
Triggle,5.508,6.45,37,24.99,2021,1.0,2,4,10,15,8,N/A,N/A
From Idiot to President,5.508,6.23,40,N/A,2019,1.5,3,5,45,60,12,N/A,N/A
Planet Run,5.508,6.23,35,N/A,2013,1.5,1,1,10,10,7,N/A,N/A
Luminis,5.508,7.0,47,N/A,2023,1.5,2,5,30,60,10,N/A,N/A
"Coalition: The Napoleonic Wars, 1805-1815",5.508,6.21,57,N/A,2021,2.36,2,6,240,360,12,Wargames,N/A
Ultimatum,5.508,5.77,77,N/A,1985,2.67,3,6,180,180,14,Wargames,N/A
翡翠の商人 (Jade Merchant),5.508,6.04,37,N/A,2019,1.0,2,5,20,20,10,N/A,N/A
Tactics (25th Anniversary Edition),5.508,6.12,42,N/A,1983,2.43,2,2,120,120,12,Wargames,N/A
Kiek: 20 years of Splotter,5.508,5.97,37,N/A,2017,0.0,3,8,20,20,20,N/A,N/A
Hannibal: The Second Punic War,5.508,5.68,111,N/A,1991,2.46,2,2,180,300,12,Wargames,N/A
Stealing Mona Lisa,5.508,6.28,30,N/A,2016,1.0,3,7,15,40,4,N/A,N/A
Agents Secrets,5.508,6.07,37,N/A,2014,1.5,6,12,30,30,6,N/A,N/A
Jenga Ultimate,5.508,5.84,121,N/A,1995,1.0,N/A,N/A,20,20,6,N/A,N/A
"Centurion: Tactical Warfare, 100B.C.-600A.D.",5.508,6.21,31,N/A,1971,2.63,2,2,120,120,12,Wargames,N/A
Wordoku: Fun Spelled Out,5.508,5.97,39,9.99,2016,1.67,1,6,20,30,12,N/A,N/A
Moo's Code,5.508,6.72,83,14.99,2010,1.0,3,6,15,15,5,Children's,N/A
Stratego Card Game,5.508,5.72,170,N/A,2012,1.33,2,2,20,20,8,N/A,N/A
Eden,5.508,5.61,197,N/A,2001,2.21,3,4,60,60,10,Family,Strategy
bOOLeO,5.508,5.89,49,N/A,2009,1.33,2,2,5,5,10,N/A,N/A
Songburst: 70's & 80's Edition,5.508,5.68,140,N/A,1992,1.2,3,N/A,30,30,18,N/A,N/A
Yes! Ginseng,5.508,6.02,38,N/A,2018,1.33,2,6,15,20,N/A,N/A,N/A
10 Latidos,5.508,6.18,53,N/A,2018,1.0,2,4,20,30,10,N/A,N/A
"Eastwall: Battles for the Dnepr, September 1943 - February 1944",5.508,6.05,40,N/A,1997,3.0,1,2,360,360,12,Wargames,N/A
