Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Sea of Legends,5.82,7.44,566,N/A,2021,2.8,1,5,40,160,14,N/A,N/A
"Win, Place & Show",5.82,6.74,875,N/A,1966,2.08,3,6,120,120,8,Family,Strategy
Don't Go In There,5.819,6.63,1030,39.0,2022,1.71,2,5,25,35,14,Family,N/A
Cheese Thief,5.819,7.05,817,26.99,2020,1.14,4,8,10,15,8,Party,N/A
Illuminati,5.819,6.18,2696,N/A,1982,2.48,2,6,60,120,12,Strategy,Thematic
Ragemore,5.819,6.95,706,N/A,2020,2.15,1,1,20,20,10,Strategy,N/A
Resident Evil 3: The Board Game,5.819,8.02,445,N/A,2021,2.36,1,4,60,90,14,Thematic,N/A
Lunarchitects,5.819,7.24,502,N/A,2016,2.63,1,5,45,60,13,Strategy,N/A
micropul,5.819,6.75,818,N/A,2004,1.91,1,2,30,30,9,Abstract,N/A
Nemesis: Retaliation,5.819,8.6,362,N/A,2025,3.76,1,5,120,180,14,N/A,N/A
Posthuman,5.819,6.47,1327,N/A,2015,3.19,1,4,30,120,13,Thematic,N/A
Kings of Israel,5.818,7.2,539,N/A,2014,2.34,2,4,45,45,14,Strategy,N/A
Katamino,5.818,6.49,1204,37.99,1992,1.71,1,2,10,10,8,Abstract,N/A
Confucius,5.818,6.79,725,97.78,2008,3.72,3,5,100,100,12,Strategy,N/A
Tiny Epic Game of Thrones,5.818,7.67,437,N/A,2025,3.38,1,4,45,60,18,N/A,N/A
Munchkin Adventure Time,5.818,6.45,1826,N/A,2014,1.92,3,6,60,120,10,Party,N/A
Court of the Medici,5.818,6.6,912,N/A,2009,1.91,2,2,25,25,12,Strategy,N/A
Axis & Allies:  Guadalcanal,5.818,6.92,771,N/A,2007,2.57,2,2,120,120,10,Wargames,N/A
Wroth,5.818,7.64,428,N/A,2025,2.13,1,4,60,60,13,N/A,N/A
Henchmania,5.818,6.88,764,N/A,2016,2.08,2,5,45,60,12,Family,Thematic
Nuclear Escalation,5.818,6.57,997,N/A,1983,1.6,2,6,30,30,10,Thematic,N/A
Cry Havoc,5.817,6.9,774,N/A,1981,2.27,2,6,120,240,12,Wargames,N/A
Here Come the Rebels,5.817,7.68,399,N/A,1993,3.35,2,2,180,180,12,Wargames,N/A
Boss Monster: Rise of the Minibosses,5.817,6.86,863,N/A,2018,2.1,2,4,20,45,13,Family,N/A
Bardwood Grove,5.817,7.31,531,N/A,2024,3.27,1,4,60,90,14,Strategy,N/A
SHASN,5.817,7.37,806,N/A,2021,2.85,3,5,90,120,12,Strategy,Thematic
"Warhammer 40,000: Heroes of Black Reach",5.817,7.89,458,N/A,2018,3.52,2,2,30,120,14,Wargames,N/A
Teenage Mutant Ninja Turtles Adventures: Change is Constant,5.817,8.17,391,N/A,2020,3.13,1,5,45,150,14,N/A,N/A
Hungry Monkey,5.817,6.7,862,32.7,2022,1.29,2,6,15,30,8,Family,N/A
Sewer Pirats,5.817,6.59,992,19.95,2012,2.11,2,5,30,60,10,Family,N/A
Nova Aetas Renaissance,5.817,8.26,449,399.99,2023,3.5,1,6,45,90,12,Thematic,N/A
Magic Maze on Mars,5.817,6.99,621,N/A,2019,2.14,1,6,15,15,8,Family,N/A
Korea: The Forgotten War,5.817,8.06,347,N/A,2003,4.22,2,2,120,7200,16,Wargames,N/A
Il Principe,5.816,6.42,1218,N/A,2005,2.84,2,5,60,60,10,Strategy,N/A
Foodie Forest,5.816,6.37,1314,18.53,2002,1.42,2,5,30,30,8,Family,N/A
EOS: Island of Angels,5.816,7.59,448,N/A,2023,3.3,1,5,30,150,14,N/A,N/A
Lobotomy,5.816,7.14,692,N/A,2017,3.41,1,5,60,180,14,Thematic,N/A
Stew,5.816,6.61,922,N/A,2018,1.19,2,4,10,20,10,Family,Party
Cartaventura: Lhasa,5.816,6.41,1316,13.95,2021,1.1,1,6,45,45,10,Thematic,N/A
Birdwatcher,5.816,7.13,567,64.52,2022,2.14,1,5,25,60,10,Family,N/A
Spectaculum,5.816,6.57,913,N/A,2012,1.74,2,4,30,45,8,Family,N/A
Lata,5.816,7.16,556,N/A,2023,2.26,1,4,20,45,8,N/A,N/A
Breaking Away,5.816,7.32,466,N/A,1991,2.27,2,9,60,90,10,Strategy,N/A
7 Empires,5.816,7.5,428,94.94,2024,3.07,2,6,90,150,13,N/A,N/A
Mini Rogue: A Roguelike Microgame,5.815,7.12,674,N/A,2016,1.69,1,1,10,60,10,Thematic,N/A
Nautilus,5.815,6.35,1463,N/A,2002,2.67,2,4,120,120,12,Strategy,N/A
Chronology,5.815,6.53,1132,99.48,1996,1.4,2,8,30,30,12,Party,N/A
Crusader Kings,5.815,6.83,910,N/A,2019,3.33,1,5,180,180,14,Thematic,Wargames
Monikers: Shmonikers,5.815,8.02,318,N/A,2015,1.0,4,20,30,60,18,N/A,N/A
Quartermaster General: Victory or Death – The Peloponnesian War,5.815,7.16,542,N/A,2016,2.53,2,4,90,120,12,Wargames,N/A
High Rise,5.815,7.16,521,N/A,2020,3.0,1,4,100,150,14,Strategy,N/A
Evolution: The Origin of Species,5.815,6.23,2498,32.95,2010,2.07,2,4,30,60,12,Family,N/A
Seas of Havoc,5.815,7.29,505,N/A,2023,2.57,1,5,45,75,13,N/A,N/A
Yardmaster,5.815,6.29,1560,19.99,2014,1.22,2,5,20,20,8,Family,N/A
Thunder Road,5.815,6.65,886,N/A,1986,1.36,2,4,45,45,10,Thematic,N/A
Mai-Star,5.815,6.49,1137,N/A,2010,1.89,3,6,30,30,14,Family,Strategy
Clippers,5.814,6.56,979,N/A,2002,2.61,2,5,60,60,10,Strategy,N/A
Artisans of Splendent Vale,5.814,7.77,414,N/A,2022,2.64,2,4,45,1200,14,Thematic,N/A
Navia Dratp,5.814,7.14,600,N/A,2004,2.89,2,2,30,30,8,Abstract,Customizable
Order of the Gilded Compass,5.814,6.78,732,N/A,2016,2.27,2,5,30,60,10,Strategy,N/A
Combo Fighter,5.814,6.87,714,N/A,2019,1.53,1,4,5,15,12,Family,N/A
Hordes,5.814,7.53,470,N/A,2006,3.32,2,8,60,60,12,Thematic,Wargames
Wooly Wars,5.814,6.09,2957,N/A,2002,1.65,2,4,30,30,7,Family,N/A
Monopoly Gamer,5.814,6.34,2066,26.72,2017,1.21,2,4,45,60,8,Family,N/A
Nightmare Cathedral,5.814,7.49,445,N/A,2023,3.5,1,4,60,60,14,Strategy,N/A
Afrika: 2nd Edition,5.813,7.54,428,N/A,2006,2.71,1,2,120,720,N/A,Wargames,N/A
Jurassic Snack,5.813,6.59,962,N/A,2018,1.12,2,2,15,15,7,Children's,N/A
Nanatoridori,5.813,6.81,727,N/A,2023,1.14,2,6,10,20,6,N/A,N/A
OctoDice,5.813,6.41,1226,N/A,2015,1.84,1,4,20,30,10,Family,N/A
Ace of Aces: Powerhouse Series,5.813,7.31,506,N/A,1981,1.81,2,2,20,20,12,Wargames,N/A
Fast Forward: FORTRESS,5.813,6.26,1667,N/A,2017,1.31,2,4,15,15,10,Family,N/A
Maka Bana,5.813,6.69,871,N/A,2003,2.01,3,6,45,60,10,Family,N/A
Wonder Woods,5.813,6.72,852,19.99,2022,1.2,2,5,20,25,8,Family,N/A
Tail Feathers,5.812,7.01,712,N/A,2015,3.11,2,4,60,90,9,Strategy,Thematic
The Last Kingdom Board Game,5.812,7.51,454,N/A,2023,2.92,2,5,60,150,14,Strategy,Wargames
Jenseits von Theben,5.812,7.13,555,N/A,2004,2.42,2,4,75,75,10,Strategy,N/A
Unlock!: Exotic Adventures – Expedition: Challenger,5.812,6.65,826,N/A,2019,2.78,1,6,60,60,10,Thematic,N/A
Luchador! Mexican Wrestling Dice,5.812,6.44,1276,59.95,2013,1.25,2,6,15,15,8,Party,N/A
1824: Austrian-Hungarian Railway,5.812,7.9,341,N/A,2019,4.05,2,6,180,240,14,N/A,N/A
Tunisia,5.812,7.72,409,N/A,1995,4.08,2,2,360,360,16,Wargames,N/A
Conquest of the Fallen Lands,5.812,6.76,790,N/A,2005,2.36,3,5,90,90,10,Strategy,N/A
Stonewall Jackson's Way,5.812,7.62,413,N/A,1992,3.35,1,2,180,180,12,Wargames,N/A
Pocket Battles: Celts vs. Romans,5.811,6.39,1304,N/A,2009,1.86,2,2,30,30,8,Wargames,N/A
America,5.811,6.77,726,N/A,2016,1.15,2,6,45,45,13,Party,N/A
Marvel Dice Masters: Civil War,5.811,7.28,489,N/A,2016,2.5,2,2,60,60,14,N/A,N/A
Bamboleo,5.811,6.31,1568,N/A,1996,1.24,2,7,30,30,6,Family,Party
Barbarossa,5.811,6.32,1523,N/A,1988,1.55,3,4,60,60,12,Family,Party
Time Bomb Evolution,5.811,6.75,805,11.69,2016,1.6,4,6,25,30,10,Party,N/A
Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,5.811,6.77,725,N/A,2015,1.27,2,6,10,10,14,Family,N/A
Emerald,5.811,6.34,1363,N/A,2002,1.66,2,5,45,45,10,Family,N/A
ArchRavels,5.811,6.9,720,44.99,2021,2.0,2,4,30,45,8,N/A,N/A
London Dread,5.811,6.55,1017,N/A,2016,2.94,2,4,60,90,14,Thematic,N/A
Catan Geographies: Germany,5.81,6.82,726,N/A,2008,2.36,3,4,60,60,10,Family,Strategy
Laser Chess,5.81,6.63,927,N/A,2011,2.71,2,2,30,30,8,Abstract,N/A
Dracula,5.81,6.22,1788,N/A,2003,1.92,2,2,30,30,12,Family,Strategy
Batman: The Animated Series – Gotham City Under Siege,5.81,7.08,639,N/A,2018,2.19,1,5,45,60,14,Family,N/A
Ruthless,5.81,7.06,588,N/A,2018,2.18,2,4,40,60,10,Strategy,N/A
Sovereign Skies,5.81,7.05,625,40.0,2020,2.21,1,4,30,60,10,Strategy,N/A
Nottingham,5.81,6.26,1560,N/A,2006,1.6,3,7,30,30,10,Family,N/A
Dungeons & Dragons Miniatures,5.81,6.59,1091,N/A,2003,2.57,2,2,60,60,12,Customizable,N/A
