Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Marrakesh,5.537,6.76,68,N/A,1978,1.86,2,2,45,45,N/A,Abstract,N/A
1815: The Waterloo Campaign,5.537,6.35,113,N/A,1975,2.43,2,2,360,360,12,Wargames,N/A
Coiffeur-Jass,5.537,8.2,30,N/A,N/A,3.0,3,4,120,120,N/A,N/A,N/A
Forbidden Psalm,5.537,7.8,49,N/A,2021,1.8,1,2,N/A,N/A,N/A,N/A,N/A
Tolling of the Bell,5.537,7.78,40,N/A,2022,3.0,2,2,480,600,16,Wargames,N/A
Slash: Romance without boundaries,5.537,6.45,129,N/A,2013,1.14,3,9,45,45,14,N/A,N/A
Gremlins Inc,5.537,6.41,135,N/A,2015,2.25,2,6,60,60,12,N/A,N/A
Gonza Index,5.537,6.56,88,N/A,2023,2.0,1,5,20,60,14,N/A,N/A
7TV,5.537,7.91,41,N/A,2010,3.0,2,4,60,240,13,N/A,N/A
Rok 1920,5.537,7.57,54,N/A,1995,3.46,2,2,120,120,12,Wargames,N/A
Monsieur Carrousel,5.537,6.66,96,N/A,2019,1.33,1,6,15,15,4,Children's,N/A
Palacio de Viana,5.537,6.88,70,N/A,2010,2.44,2,5,75,75,10,N/A,N/A
Advanced Tobruk System Basic Game 1a: Screaming Eagles,5.537,6.94,67,N/A,2005,2.45,2,2,60,60,12,Wargames,N/A
Victory in Vietnam,5.537,7.34,50,N/A,1999,3.13,2,2,180,180,12,Wargames,N/A
"Barbarossa: The Russo-German War, 1941-45",5.537,6.98,62,N/A,2008,2.67,2,2,600,600,N/A,Wargames,N/A
Peter's Two Sheep Dogs,5.537,6.96,56,N/A,2018,2.5,2,2,15,30,9,N/A,N/A
Blackbrim: 1876,5.537,7.36,55,N/A,2020,2.5,1,6,120,240,14,N/A,N/A
Warlord,5.537,7.05,70,N/A,2004,2.79,2,8,90,90,12,Wargames,N/A
That's Not Lemonade,5.537,6.03,215,N/A,2018,1.0,2,6,10,10,8,N/A,N/A
Doudou,5.537,6.97,68,N/A,2020,1.0,1,4,5,5,3,N/A,N/A
Die Tore der Welt: Das Kartenspiel,5.537,6.06,165,N/A,2012,2.17,2,4,45,45,10,N/A,N/A
The Fall of Tobruk,5.537,7.23,58,N/A,1975,2.33,2,2,120,120,12,Wargames,N/A
Ortus,5.537,6.35,111,N/A,2013,2.91,2,2,30,30,12,Abstract,N/A
Minotaur,5.537,6.66,88,17.79,2023,2.13,1,4,45,45,14,N/A,N/A
La Pétanque,5.537,7.16,49,N/A,1987,1.0,4,4,60,60,N/A,N/A,N/A
Claim Kingdoms: Das grosse Duell um den Thron!,5.537,7.3,45,N/A,2021,1.75,2,2,30,30,10,N/A,N/A
Christmas Tree,5.537,6.44,102,N/A,2022,1.0,2,5,15,15,6,N/A,N/A
Decision at Kasserine: Rommel's Last Chance – Designer Signature Edition,5.537,7.93,39,N/A,2020,2.5,1,2,180,480,12,Wargames,N/A
"Spartan: Tactical Warfare in the Hellenistic Age, 500-100BC",5.537,6.66,92,N/A,1975,2.56,2,2,120,120,12,Wargames,N/A
Parikrama,5.537,8.13,62,N/A,2022,2.86,2,5,30,45,14,N/A,N/A
Encounters: BattleTech,5.537,6.75,82,N/A,2024,1.75,1,8,N/A,N/A,14,N/A,N/A
Frigiti,5.537,6.98,60,N/A,2011,1.0,4,6,40,40,13,N/A,N/A
The Confederate Rebellion,5.537,7.14,63,N/A,2014,2.44,1,2,60,60,N/A,Wargames,N/A
Chicago Stock Exchange,5.537,6.03,163,N/A,2013,1.25,2,4,15,15,8,N/A,N/A
Off Your Rocker,5.537,6.14,168,N/A,2012,1.14,4,12,45,45,12,Party,N/A
JunKing,5.537,6.17,160,N/A,2015,1.43,2,6,30,60,7,N/A,N/A
WYPS,5.537,7.56,41,N/A,2009,2.5,2,2,30,30,10,Abstract,N/A
Nomad Gods,5.537,7.26,54,N/A,1977,2.75,2,5,300,300,12,Wargames,N/A
Sinners,5.537,7.5,89,N/A,2019,2.13,2,5,45,60,14,Thematic,N/A
Volta,5.537,6.76,68,N/A,2003,1.0,2,4,5,5,6,Family,N/A
Guns of August,5.537,6.57,80,N/A,2011,2.07,2,2,180,180,12,Wargames,N/A
Galaxy's Edge,5.537,6.05,179,N/A,2009,2.39,3,4,60,60,10,Strategy,N/A
8th Army,5.537,7.01,60,N/A,1982,2.33,2,2,180,180,12,Wargames,N/A
Bonaparte Overruns Piedmont,5.537,8.14,41,N/A,2023,3.25,2,4,30,120,10,Wargames,N/A
22 Pommes,5.537,6.01,182,N/A,2009,1.35,2,2,15,15,10,Abstract,N/A
Moonlight Market,5.537,6.55,80,N/A,2024,1.5,1,5,45,60,8,N/A,N/A
Sleepy Castle,5.537,6.63,75,N/A,2015,1.17,1,4,10,10,4,Children's,N/A
