Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Clue: Card Game,5.564,5.83,776,N/A,2010,1.28,3,4,15,15,8,Family,N/A
Take It or Leave It,5.564,6.1,270,N/A,2010,1.37,2,5,30,30,8,Family,N/A
Rock of the Marne,5.564,6.58,171,N/A,2008,2.48,1,2,180,180,N/A,Wargames,N/A
Student Bodies,5.564,6.36,250,N/A,2014,2.62,2,5,90,90,14,N/A,N/A
Quest Calendar: The Gates of Terralon,5.564,7.41,103,N/A,2021,2.0,1,1,1,3,8,N/A,N/A
Hanau 1813,5.564,8.15,62,N/A,2013,3.08,2,2,N/A,N/A,N/A,Wargames,N/A
Funkoverse Strategy Game: Universal Monsters 100,5.564,7.29,80,22.99,2022,2.0,2,4,20,60,10,N/A,N/A
Campaign to Stalingrad: Southern Russia 1942,5.564,7.08,93,N/A,1992,3.06,2,2,360,360,12,Wargames,N/A
Chicago & NorthWestern,5.564,6.83,111,N/A,2016,3.2,3,5,60,60,N/A,Strategy,N/A
Sfynx,5.564,6.81,126,24.24,2024,2.5,1,4,15,40,8,N/A,N/A
Gold Connection,5.564,6.43,164,N/A,1992,1.83,2,4,60,60,10,N/A,N/A
Aloha Pioha,5.564,6.39,199,N/A,2016,1.22,1,4,15,30,8,Family,N/A
White Eagle Defiant: Poland 1939,5.564,7.48,81,N/A,2020,2.0,1,2,60,90,N/A,Wargames,N/A
Moirai,5.564,7.06,121,N/A,2025,1.5,2,4,20,30,10,N/A,N/A
The Doge Ship,5.564,6.1,283,27.1,2012,2.65,2,5,90,90,13,Strategy,N/A
Knights Club: The Bands of Bravery,5.564,6.62,157,N/A,2012,1.5,1,1,N/A,N/A,7,N/A,N/A
"Red Star/White Eagle: The Russo-Polish War, 1920 – Designer Signature Edition",5.564,7.87,71,N/A,2018,2.71,1,3,180,480,12,Wargames,N/A
Risk: Halo Legendary Edition,5.564,6.35,253,N/A,2012,2.42,2,5,45,90,10,Wargames,N/A
Die Insel,5.564,6.66,136,N/A,2005,1.91,2,4,45,45,10,Family,N/A
Devil's Run: Route 666,5.564,8.02,130,N/A,2016,3.0,2,6,30,30,12,N/A,N/A
Fury at Midway,5.564,7.19,98,N/A,2020,2.63,1,2,90,120,10,Wargames,N/A
Fired Up,5.564,7.42,102,N/A,2021,2.67,2,5,45,90,12,Strategy,N/A
Healing Blade: Defenders of Soma,5.564,7.31,83,N/A,2016,2.5,1,2,45,45,14,N/A,N/A
Locus,5.564,7.29,92,N/A,2024,1.5,1,5,30,30,8,N/A,N/A
Racetrack,5.564,6.37,180,N/A,1973,1.47,2,8,15,15,10,Abstract,N/A
Movie Empire,5.564,6.67,157,N/A,2020,2.5,1,4,45,120,14,N/A,N/A
Whacky Wit,5.564,6.56,157,N/A,2013,2.0,2,5,15,15,7,Family,N/A
"Bloody Roads South: The Battle of the Wilderness May 5-7, 1864 – The South's Last Chance",5.564,7.46,87,N/A,1992,3.33,1,2,240,1800,12,Wargames,N/A
Hack Trick: It's Hacking Time,5.564,6.71,142,N/A,2017,1.57,2,2,15,15,10,N/A,N/A
Armata Strigoi,5.564,6.63,179,N/A,2019,2.23,2,5,60,90,14,Thematic,N/A
Oh Captain!,5.564,6.01,398,10.66,2017,1.7,3,6,15,30,8,N/A,N/A
Castle of Magic,5.564,6.18,242,N/A,1991,2.5,4,6,90,90,12,Thematic,N/A
Edge of Humanity,5.564,6.23,244,12.98,2017,2.83,2,5,30,45,13,N/A,N/A
JENA!,5.564,7.03,124,N/A,1996,2.86,2,3,300,300,12,Wargames,N/A
Bonaparte in the Quadrilateral,5.564,8.11,62,N/A,2022,3.4,2,2,N/A,N/A,N/A,Wargames,N/A
Kung Fu,5.564,7.02,109,N/A,2019,1.8,2,5,20,30,6,N/A,N/A
Shadow Raiders,5.564,6.73,149,N/A,2018,1.67,4,8,60,60,13,Party,N/A
Bag of Dungeon 2: The Cursed Forest,5.564,7.78,80,N/A,2022,1.75,1,4,30,120,7,N/A,N/A
Master of Rules,5.564,5.9,475,22.51,2007,1.51,3,5,20,30,10,Family,N/A
Brothers,5.564,6.27,247,N/A,2018,1.0,2,4,10,15,8,Abstract,N/A
Napoleon at the Crossroads,5.564,7.42,93,N/A,2006,3.5,2,4,180,180,12,Wargames,N/A
ArtSee,5.564,6.4,192,19.99,2019,2.0,2,5,30,30,12,N/A,N/A
"Sinai: The Arab-Israeli Wars – '56, '67 and '73",5.564,6.21,249,N/A,1973,2.61,2,2,210,210,12,Wargames,N/A
Simon's Cat Card Game,5.564,5.98,412,N/A,2016,1.1,3,6,10,25,6,Family,Party
Captains of the Golden Age,5.564,6.78,173,N/A,2016,2.2,2,4,60,180,11,N/A,N/A
Cortex + Challenge,5.564,6.34,230,N/A,2018,1.25,2,6,10,15,8,N/A,N/A
Crime Zoom: A Deadly Writer,5.564,6.73,126,N/A,2020,1.0,1,6,60,60,14,N/A,N/A
Sticky Stickz,5.564,6.23,234,N/A,2011,1.0,2,5,10,10,8,Family,Party
Caracas,5.564,6.74,125,N/A,2024,2.0,1,5,20,40,9,N/A,N/A
Crab Stack,5.564,6.29,214,N/A,2015,1.89,2,4,20,20,8,Abstract,Family
Totemic,5.564,6.51,165,N/A,2020,1.67,1,2,15,30,14,N/A,N/A
Gran Circo,5.564,7.36,83,N/A,2012,2.0,3,5,50,50,10,N/A,N/A
Sidibaba,5.564,5.86,508,38.98,2008,2.12,3,7,45,45,14,Family,N/A
Glory II: Across the Rappahannock,5.564,6.58,161,N/A,2002,2.79,1,2,360,360,12,Wargames,N/A
Gloomier: A Night at Hemlock Hall,5.564,7.24,97,N/A,2022,0.0,2,5,45,60,14,N/A,N/A
Kragmortha,5.564,5.75,1357,N/A,2007,1.39,2,8,30,45,8,Party,N/A
Dark Nebula,5.564,6.43,196,N/A,1980,2.3,2,2,90,180,12,Wargames,N/A
Theophrastus,5.564,5.9,437,N/A,2001,2.13,2,5,15,30,10,Strategy,N/A
