Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Paku Paku,5.801,6.5,989,N/A,2017,1.0,2,8,10,10,8,Party,N/A
Seers Catalog,5.801,6.93,587,14.95,2024,1.92,2,5,30,45,8,N/A,N/A
DONUTS,5.8,6.54,956,9.49,2023,1.39,2,2,10,15,8,Abstract,N/A
Shifty Eyed Spies,5.8,6.73,824,N/A,2017,1.18,4,8,20,20,9,N/A,N/A
Dungeons & Dragons: Attack Wing,5.8,7.14,592,25.0,2014,2.94,2,99,30,30,14,Wargames,N/A
Rage,5.8,6.19,2088,N/A,1983,1.47,2,10,45,45,8,Family,N/A
Heroes of Barcadia,5.8,7.45,529,N/A,2022,1.67,2,6,30,90,21,N/A,N/A
Penny Press,5.8,6.43,1098,47.99,2015,2.19,2,5,45,60,13,Family,Thematic
Deckscape: Escape from Alcatraz,5.8,6.78,688,13.99,2020,1.47,1,6,60,60,12,N/A,N/A
Boomerang,5.8,6.96,570,N/A,2018,1.81,2,4,30,45,10,N/A,N/A
Drakon (Fourth Edition),5.8,6.47,1131,N/A,2015,1.46,2,6,20,60,14,Family,Thematic
The Game: Quick & Easy,5.8,6.67,793,N/A,2020,1.05,2,5,8,10,10,N/A,N/A
Talisman (Third Edition),5.8,6.35,1683,N/A,1994,2.09,2,8,120,120,9,Thematic,N/A
Saga,5.799,7.84,368,N/A,2011,2.37,2,4,90,150,N/A,Wargames,N/A
San Francisco,5.799,6.66,823,34.99,2022,2.19,2,4,45,60,12,Family,N/A
Darwin's Choice,5.799,7.32,737,N/A,2019,2.78,2,6,60,120,10,Family,Strategy
Ilôs,5.799,6.69,815,N/A,2017,1.95,2,5,20,40,10,Family,N/A
Moon Adventure,5.799,6.7,785,29.99,2021,2.23,2,5,40,40,10,Strategy,N/A
Axis Empires: Totaler Krieg!,5.799,8.27,290,N/A,2011,4.32,1,3,60,3600,12,Wargames,N/A
City Tycoon,5.799,6.48,1005,N/A,2011,2.8,2,5,60,120,10,Strategy,N/A
1776: The Game of the American Revolutionary War,5.799,6.54,1076,N/A,1974,3.1,2,2,120,120,12,Wargames,N/A
Dungeons & Dragons Dice Masters: Faerûn Under Siege,5.798,7.5,412,N/A,2016,2.4,2,2,60,60,14,N/A,N/A
Key Largo,5.798,6.62,888,N/A,2005,2.04,3,5,30,40,8,Family,N/A
Tycoon,5.798,6.76,714,N/A,1998,2.64,2,4,90,90,10,Strategy,N/A
Light Speed,5.798,6.34,1250,N/A,2003,1.17,2,5,10,10,10,Party,Thematic
Axis & Allies: Battle of the Bulge,5.798,6.75,856,57.8,2006,2.65,2,2,180,180,12,Wargames,N/A
Pokémon Trading Card Game: Battle Academy,5.798,6.9,662,N/A,2020,2.0,2,2,20,45,6,Customizable,N/A
Stellar Horizons,5.798,7.98,433,124.24,2020,3.92,1,7,120,240,14,Strategy,Wargames
El Burro: A La Granja Game,5.798,7.94,322,N/A,2024,4.13,1,4,75,150,12,Strategy,N/A
Journal 29: Interactive Book Game,5.798,6.92,622,N/A,2017,2.75,1,10,120,120,14,N/A,N/A
Atlantis Rising,5.798,6.49,1014,N/A,2012,2.54,2,6,30,90,10,Strategy,N/A
