Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
"Nightfighter Ace: Air Defense Over Germany, 1943-44",Gregory M. Smith,N/A,N/A,N/A,N/A
Future Inc.,Héctor Carrión,N/A,N/A,N/A,N/A
Vabanque,Leo Colovini,Bruno Faidutti,N/A,N/A,N/A
"Warhammer 40,000 (Ninth Edition)",N/A,N/A,N/A,N/A,N/A
Slapshot,Tom Dalgliesh,Ron Gibson,John Gordon,Lance Gutteridge,N/A
Kaigan,Kenichi Tanabe,N/A,N/A,N/A,N/A
Bark Avenue,Mackenzie Jungck,Jonathan Jungck,N/A,N/A,N/A
Castle Party,Josep M. Allué,Eugeni Castaño,N/A,N/A,N/A
Sausage Sizzle!,Inka Brand,N/A,N/A,N/A,N/A
Castle,Bruno Faidutti,Serge Laget,Bruno Faidutti,N/A,N/A
Cat Café,Lee Ju-Hwa,Giung Kim,N/A,N/A,N/A
We're Doomed!,Mike Horton,N/A,N/A,N/A,N/A
Clockworker,Rikkati,N/A,N/A,N/A,N/A
The Longest Day,Randall C. Reed,Randall Reed,N/A,N/A,N/A
Strat-O-Matic Pro Football,Hal Richman,N/A,N/A,N/A,N/A
Star Wars: Star Warriors,Peter Corless,Doug Kaufman,N/A,N/A,N/A
Frogriders,Asger Harding Granerud,Daniel Skjold Pedersen,N/A,N/A,N/A
Eselsbrücke,Stefan Dorra,Ralf zur Linde,N/A,N/A,N/A
Mercurial,David Goh,N/A,N/A,N/A,N/A
Catan Histories: Merchants of Europe,Klaus Teuber,N/A,N/A,N/A,N/A
Wizard,Steve Jackson (I),N/A,N/A,N/A,N/A
"Warhammer 40,000: Rogue Trader",Rick Priestley,N/A,N/A,N/A,N/A
Feudality,Tom Wham,N/A,N/A,N/A,N/A
Magic: The Gathering – Arena of the Planeswalkers: Shadows over Innistrad,James D'Aloisio,Ethan Fleischer,Austin Rucker,Craig Van Ness,N/A
Kompromat,Rob Fisher,Adam Porter,N/A,N/A,N/A
Stonewall's Last Battle: The Chancellorsville Campaign,Ed Beach,Ed Beach,N/A,N/A,N/A
Star Trek: Alliance – Dominion War Campaign,Josh Derksen,Thomas M. Gofton,N/A,N/A,N/A
Tenkatoitsu,François Vander Meulen,N/A,N/A,N/A,N/A
Aleph Null,Tony Boydell,N/A,N/A,N/A,N/A
Among Nobles,Morten Andersen,Tina Christensen,Robert Bonde Jensen,Lone Gram Larsen,Troels Vastrup
The Game of Things,Tom Quinn,Ted Quinn,Mark Sherry,N/A,N/A
Divinity Derby,Carlo A. Rossi,N/A,N/A,N/A,N/A
How to Rob a Bank,Prospero Hall,Korby Sears,N/A,N/A,N/A
Sneaks & Snitches,Vlaada Chvátil,N/A,N/A,N/A,N/A
Axis & Allies: 1941,"Larry Harris, Jr.",N/A,N/A,N/A,N/A
Eternal: Chronicles of the Throne,Paul Dennen,N/A,N/A,N/A,N/A
Leaders,Hugo Frénoy,N/A,N/A,N/A,N/A
Psychic Pizza Deliverers Go to the Ghost Town,Hayato Kisaragi,N/A,N/A,N/A,N/A
BattleTech: Beginner Box,Ray Arrastia,Randall N. Bills,Brent Evans,Keith Hann,N/A
1942 USS Yorktown,Esteban Fernandez,N/A,N/A,N/A,N/A
RUN,Moritz Dressler,N/A,N/A,N/A,N/A
Harry Potter: House Cup Competition,Nate Heiss,Kami Mandell,N/A,N/A,N/A
Paper Safari,Kevin Kim,N/A,N/A,N/A,N/A
Mosaix,Christof Tisch,N/A,N/A,N/A,N/A
The Warp,Thomas Snauwaert,N/A,N/A,N/A,N/A
Machina Arcana,Juraj Bilich,N/A,N/A,N/A,N/A
Natives,Alexey Konnov,Alexey Paltsev,Anatoliy Shklyarov,Trehgrannik,N/A
Crossbows and Catapults,Ray Frigard,Henri Sala,N/A,N/A,N/A
Baltic Gap: Summer 1944,Dean Essig,John Kisner,Hans Mielants,John Kisner,N/A
Cosmic Eidex,Urs Hostettler,N/A,N/A,N/A,N/A
Cosmic Factory,Kane Klenko,N/A,N/A,N/A,N/A
SUPERHOT: The Card Game,Manuel Correia,N/A,N/A,N/A,N/A
BattleTech TCG,Richard Garfield,N/A,N/A,N/A,N/A
Lagoon: Land of Druids,David Chott,N/A,N/A,N/A,N/A
Barrio,Jorge Tabanera Redondo,N/A,N/A,N/A,N/A
Pocket Detective,Yury Yamshchikov,N/A,N/A,N/A,N/A
Plains Indian Wars,John Poniske,N/A,N/A,N/A,N/A
Clue: Harry Potter Edition,Rob Daviau,N/A,N/A,N/A,N/A
Shadows of Malice,Jenna Felli,N/A,N/A,N/A,N/A
Tiny Ninjas: Original,Ryan Leininger,N/A,N/A,N/A,N/A
Why First?,Simon Havard,N/A,N/A,N/A,N/A
Crossing Oceans,Mac Gerdts,N/A,N/A,N/A,N/A
