Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
"Por favor, não corte minha cabeça!",Gustavo Lopes,N/A,N/A,N/A,N/A
Elements,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Contrario 2,Matthieu d'Epenoux,Roberto Fraga,Odet L'Homer,N/A,N/A
Connected Clues,N/A,N/A,N/A,N/A,N/A
Wave of Terror,John Desch,N/A,N/A,N/A,N/A
Kids Express,Cédric Lefebvre,Christophe Raimbault,N/A,N/A,N/A
UNDO: Blood in the Gutter,Michael Palm,Lukas Zach,N/A,N/A,N/A
Delta,Erich Brunner,N/A,N/A,N/A,N/A
Kursk 1943,Duccio Vitale,N/A,N/A,N/A,N/A
Poker Peril,Andrew Wood,N/A,N/A,N/A,N/A
Burdigala,Bruno Cathala,N/A,N/A,N/A,N/A
Flower Power,Oliver Igelhaut,N/A,N/A,N/A,N/A
Crazy Rally,Piero Cioni,Giovanni Melega,N/A,N/A,N/A
League of Hackers,Desnet Amane,N/A,N/A,N/A,N/A
ANLUDIM,Ludovic Maublanc,Dimitri Perrier,N/A,N/A,N/A
Time Line,Lloyd Krassner,N/A,N/A,N/A,N/A
Mr House,Adam Kałuża,N/A,N/A,N/A,N/A
RisiKo!: Antartide,Spartaco Albertarelli,N/A,N/A,N/A,N/A
iKNOW: Lifestyle,N/A,N/A,N/A,N/A,N/A
Ferret Out,Robert A. Kamp,N/A,N/A,N/A,N/A
Mimic,Doug Cook,Doug Cook,N/A,N/A,N/A
Shop Until You Drop,Daryl Chow,N/A,N/A,N/A,N/A
Zed Deck,Chris Fee,N/A,N/A,N/A,N/A
SiegeStones,Patrick Matthews,N/A,N/A,N/A,N/A
Taelmoor,Eli Delventhal,Willem Delventhal,Zac Delventhal,N/A,N/A
Candle Quest,Yehuda Berlinger,N/A,N/A,N/A,N/A
Totemix,François Berdeaux,N/A,N/A,N/A,N/A
Goblout,Arthur Viennot,N/A,N/A,N/A,N/A
Sherwood Showdown,Roberta Taylor,N/A,N/A,N/A,N/A
Saalfeld: Prelude to Jena – 10 October 1806,Christopher Cummins,Callie Cummins,Lise Patterson,Chris Perello,N/A
SYNOD,John Clowdus,N/A,N/A,N/A,N/A
Colorful Treasure,Poki Chen,N/A,N/A,N/A,N/A
Animal Circus,Arvid Klaverstijn,N/A,N/A,N/A,N/A
Aronda,Michail Antonow,Jens-Peter Schliemann,N/A,N/A,N/A
Dwarves and Dice,Heinz Meister,N/A,N/A,N/A,N/A
Fantasy Rules! Fast Play Rules for Miniature Wargames in the Worlds of Fantasy,Chip Harrison,Curtis Wright,N/A,N/A,N/A
Gear Krieg Wargame,Dave Graham,Lloyd D. Jessee,Gene Marcil,Stephane I. Matis,Marc A. Vezina
Arcanya: Magic Academy,Oscar Iglesias,N/A,N/A,N/A,N/A
Im Bann der Pyramide,Wolfgang Kramer,N/A,N/A,N/A,N/A
Color Stix,Susan McKinley Ross,N/A,N/A,N/A,N/A
Brainwaves: The Brilliant Boar,Dirk Baumann,N/A,N/A,N/A,N/A
Genius Gems,Rob Fisher,N/A,N/A,N/A,N/A
Bizzarie,Jiri Mikolas,N/A,N/A,N/A,N/A
Moonflight,Glenn Ford,N/A,N/A,N/A,N/A
Alchemistry,Can Adatepe,Tayfun Turgut,Melisa Turgut,N/A,N/A
Hohenfriedeberg,Michael Hanickel,N/A,N/A,N/A,N/A
Piggy Forest,Mari Carmen Lara Aguilar,Manu Sánchez Montero,N/A,N/A,N/A
War by Television: Kosovo 1999,Ty Bomba,N/A,N/A,N/A,N/A
Karma Dice,Anaïs Raynaud,Julien Sentis,N/A,N/A,N/A
ZooStock,LEO (レオ),N/A,N/A,N/A,N/A
Rolling World,Hisashi Hayashi,N/A,N/A,N/A,N/A
