Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Chronicles of Crime: 2400,David Cicurel,Wojciech Grajkowski,N/A,N/A,N/A
Key Flow,Sebastian Bleasdale,Richard Breese,Ian Vincent,N/A,N/A
1860: Railways on the Isle of Wight,Mike Hutton,N/A,N/A,N/A,N/A
Wars of the Roses: Lancaster vs. York,Peter Hawes,N/A,N/A,N/A,N/A
Steampunk Rally Fusion,Orin Bishop,N/A,N/A,N/A,N/A
Nautilion,Shadi Torbey,N/A,N/A,N/A,N/A
Power Struggle,Bauldric & Friends,Maximilian Maria Thiel,N/A,N/A,N/A
LYNGK,Kris Burm,N/A,N/A,N/A,N/A
Savannah Park,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Tiny Epic Pirates,Scott Almes,N/A,N/A,N/A,N/A
"Artifacts, Inc.",Ryan Laukat,N/A,N/A,N/A,N/A
Carrom,(Uncredited),N/A,N/A,N/A,N/A
Joraku,Iori Tsukinami (月並いおり),N/A,N/A,N/A,N/A
Ostia,Totsuca Chuo,N/A,N/A,N/A,N/A
The King Is Dead,Peer Sylvester,N/A,N/A,N/A,N/A
Fast Sloths,Friedemann Friese,N/A,N/A,N/A,N/A
Rush M.D.,Anthony Howgego,Konstantinos Kokkinis,Dávid Turczi,N/A,N/A
Gulo Gulo,Jürgen P. Grunau,Wolfgang Kramer,Hans Raggan,N/A,N/A
The Red Dragon Inn,Cliff Bohm,Geoff Bottone,Colleen Skadl,N/A,N/A
On the Underground,Sebastian Bleasdale,N/A,N/A,N/A,N/A
Switch & Signal,David Thompson (I),N/A,N/A,N/A,N/A
Dice Throne: Season One ReRolled – Barbarian v. Moon Elf,Nate Chatellier,Manny Trembley,N/A,N/A,N/A
Unlock! Kids: Detective Stories,Cyril Demaegd,Wilfried Fort,Marie Fort,N/A,N/A
Dorfromantik: Sakura,Michael Palm,Lukas Zach,N/A,N/A,N/A
51st State,Ignacy Trzewiczek,N/A,N/A,N/A,N/A
Wooden Ships & Iron Men,S. Craig Taylor,Craig Taylor,Mick Uhl,Mick Uhl,Jack Greene
Adventure Tactics: Domianne's Tower,Nicholas Yu,N/A,N/A,N/A,N/A
Unlock!: Mystery Adventures – The House on the Hill,Fabrice Mazza,N/A,N/A,N/A,N/A
Labyrinth,Max J. Kobbert,N/A,N/A,N/A,N/A
Niagara,Thomas Liesching,N/A,N/A,N/A,N/A
Mordheim: City of the Damned,Alessio Cavatore,Tuomas Pirinen,Rick Priestley,N/A,N/A
Treasure Hunter,Richard Garfield,N/A,N/A,N/A,N/A
Time Bomb,佐藤 雄介 (Yusuke Sato),N/A,N/A,N/A,N/A
Capital Lux,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A,N/A
Talisman: Revised 4th Edition,John Goodenough,Robert Harris,N/A,N/A,N/A
Trailblazers,Ryan Courtney,N/A,N/A,N/A,N/A
Samurai Spirit,Antoine Bauza,N/A,N/A,N/A,N/A
The Expanse Board Game,Geoff Engelstein,N/A,N/A,N/A,N/A
Last Aurora,Mauro Chiabotto,N/A,N/A,N/A,N/A
Pandemic: Hot Zone – North America,Matt Leacock,N/A,N/A,N/A,N/A
Babel,Hagen Dorgathen,Uwe Rosenberg,N/A,N/A,N/A
Tinners' Trail (second edition),Martin Wallace,N/A,N/A,N/A,N/A
Nyet!,Stefan Dorra,N/A,N/A,N/A,N/A
Belratti,Michael Loth,N/A,N/A,N/A,N/A
Felicity: The Cat in the Sack,Friedemann Friese,N/A,N/A,N/A,N/A
Reykholt,Uwe Rosenberg,N/A,N/A,N/A,N/A
Battle Cry: 150th Civil War Anniversary Edition,Richard Borg,N/A,N/A,N/A,N/A
My First Carcassonne,Marco Teubner,N/A,N/A,N/A,N/A
Petrichor,David Chircop,N/A,N/A,N/A,N/A
Ganymede,Hope S. Hwang,N/A,N/A,N/A,N/A
Puzzle Strike: Third Edition,David Sirlin,N/A,N/A,N/A,N/A
Duplik,William Jacobson,Amanda Kohout,N/A,N/A,N/A
Corinth,Sébastien Pauchon,N/A,N/A,N/A,N/A
Rise of Empires,Martin Wallace,N/A,N/A,N/A,N/A
Legendary Encounters: A Firefly Deck Building Game,Ben Cichoski,Daniel Mandel,N/A,N/A,N/A
"Colonial Twilight: The French-Algerian War, 1954-62",Brian Train,N/A,N/A,N/A,N/A
Village Rails,Matthew Dunstan,Brett J. Gilbert,N/A,N/A,N/A
Smash Up: The Obligatory Cthulhu Set,Paul Peterson,N/A,N/A,N/A,N/A
Time's Up! Edición Azul,Peter Sarrett,N/A,N/A,N/A,N/A
Fjords,Franz-Benno Delonge,N/A,N/A,N/A,N/A
Kronologic: Paris 1920,Fabien Gridel,Yoann Levet,N/A,N/A,N/A
Favor of the Pharaoh,Thomas Lehmann,N/A,N/A,N/A,N/A
Bamboo,Germán P. Millán,N/A,N/A,N/A,N/A
