Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Santa Maria,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A,N/A
Zombicide: 2nd Edition,Raphaël Guiton,Jean-Baptiste Lullien,Nicolas Raoult,N/A,N/A
Wavelength,Alex Hague,Justin Vickers,Wolfgang Warsch,N/A,N/A
Here I Stand,Ed Beach,N/A,N/A,N/A,N/A
Bus,Jeroen Doumen,Joris Wiersinga,N/A,N/A,N/A
Woodcraft,Ross Arnold,Vladimír Suchý,N/A,N/A,N/A
Libertalia: Winds of Galecrest,Paolo Mori,N/A,N/A,N/A,N/A
Fresco,Wolfgang Panning,Marco Ruskowski,Marcel Süßelbeck,N/A,N/A
Sprawlopolis,Steven Aramini,Danny Devine,Paul Kluka,N/A,N/A
Space Hulk (Third Edition),Richard Halliwell,N/A,N/A,N/A,N/A
Flash Point: Fire Rescue,Kevin Lanzing,N/A,N/A,N/A,N/A
Commands & Colors: Napoleonics,Richard Borg,N/A,N/A,N/A,N/A
Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,Suzanne Goldberg,Gary Grady,Jérôme Ropert,N/A,N/A
Nippon,Nuno Bizarro Sentieiro,Paulo Soledade,N/A,N/A,N/A
Arydia: The Paths We Dare Tread,Cody Miller,N/A,N/A,N/A,N/A
Black Orchestra,Philip duBarry,N/A,N/A,N/A,N/A
Kutná Hora: The City of Silver,Ondřej Bystroň,Petr Čáslava,Pavel Jarosch,N/A,N/A
Macao,Stefan Feld,N/A,N/A,N/A,N/A
Kingsburg,Andrea Chiarvesio,Luca Iennaco,N/A,N/A,N/A
PitchCar,Jean du Poël,N/A,N/A,N/A,N/A
Lord of the Rings: The Confrontation,Reiner Knizia,Eric M. Lang,Christian T. Petersen,Reiner Knizia,N/A
Unmatched: Little Red Riding Hood vs. Beowulf,Noah Cohen,Rob Daviau,Justin D. Jacobson,Brian Neff,N/A
Clash of Cultures,Christian Marcussen,N/A,N/A,N/A,N/A
Stockpile,Brett Sobol,Seth Van Orden,N/A,N/A,N/A
MicroMacro: Crime City – Full House,Johannes Sich,N/A,N/A,N/A,N/A
Mice and Mystics,Jerry Hawthorne,N/A,N/A,N/A,N/A
Reign of Cthulhu,Matt Leacock,Chuck D. Yager,N/A,N/A,N/A
Mandala,Trevor Benjamin,Brett J. Gilbert,N/A,N/A,N/A
High Society,Reiner Knizia,Reiner Knizia's,N/A,N/A,N/A
Trekking Through History,Charlie Bink,N/A,N/A,N/A,N/A
Thunderstone Quest,Mike Elliott,Bryan Reese,Mark Wootton,N/A,N/A
Claustrophobia,Croc,N/A,N/A,N/A,N/A
Dune,Bill Eberle,Jack Kittredge,Peter Olotka,Jack Kittredge,Mick Uhl
The Manhattan Project,Brandon Tibbetts,N/A,N/A,N/A,N/A
Dawn of the Zeds (Third Edition),Hermann Luttmann,N/A,N/A,N/A,N/A
Heroscape Master Set: Rise of the Valkyrie,Stephen Baker,Rob Daviau,Craig Van Ness,N/A,N/A
Bohnanza,Uwe Rosenberg,N/A,N/A,N/A,N/A
Horizons of Spirit Island,R. Eric Reuss,N/A,N/A,N/A,N/A
No Thanks!,Thorsten Gimmler,N/A,N/A,N/A,N/A
Lancaster,Matthias Cramer,N/A,N/A,N/A,N/A
Colt Express,Christophe Raimbault,N/A,N/A,N/A,N/A
Unmatched Adventures: Tales to Amaze,Jason Hager,Darren Reckner,N/A,N/A,N/A
Advanced Squad Leader,Don Greenwood,N/A,N/A,N/A,N/A
Citadels,Bruno Faidutti,N/A,N/A,N/A,N/A
Fantastic Factories,Joseph Z Chen,Justin Faulkner,N/A,N/A,N/A
Middara: Unintentional Malum – Act 1,Clayton Helme,Brooklynn Lundberg,Brenna Moncur,Ian Tate,N/A
Fire in the Lake,Mark Herman,Volko Ruhnke,N/A,N/A,N/A
Quadropolis,François Gandon,N/A,N/A,N/A,N/A
Hadara,Benjamin Schwer,N/A,N/A,N/A,N/A
Glen More,Matthias Cramer,N/A,N/A,N/A,N/A
Zombie Kidz Evolution,Annick Lobet,N/A,N/A,N/A,N/A
A Few Acres of Snow,Martin Wallace,N/A,N/A,N/A,N/A
Through the Desert,Reiner Knizia,N/A,N/A,N/A,N/A
Pipeline,Ryan Courtney,N/A,N/A,N/A,N/A
Knarr,Thomas Dupont,N/A,N/A,N/A,N/A
Undaunted: North Africa,Trevor Benjamin,David Thompson (I),N/A,N/A,N/A
Black Rose Wars,Marco Montanaro,N/A,N/A,N/A,N/A
Trio,宮野 華也 (Kaya Miyano),N/A,N/A,N/A,N/A
Daybreak,Matt Leacock,Matteo Menapace,N/A,N/A,N/A
Imperial Settlers: Empires of the North,Joanna Kijanka,Ignacy Trzewiczek,N/A,N/A,N/A
Mystic Vale,John D. Clair,N/A,N/A,N/A,N/A
Citadels,Bruno Faidutti,N/A,N/A,N/A,N/A
Point Salad,Molly Johnson,Robert Melvin,Shawn Stankewich,N/A,N/A
Stuffed Fables,Jerry Hawthorne,N/A,N/A,N/A,N/A
Friday,Friedemann Friese,Friedemann Friese,N/A,N/A,N/A
Shadows over Camelot,Bruno Cathala,Serge Laget,N/A,N/A,N/A
Canvas,Jeff Chin,Andrew Nerger,N/A,N/A,N/A
Aquatica,Ivan Tuzovsky,N/A,N/A,N/A,N/A
Lords of Vegas,James Ernest,Mike Selinker,N/A,N/A,N/A
Scholars of the South Tigris,S J Macdonald,Shem Phillips,N/A,N/A,N/A
Skymines,Viktor Kobilke,Alexander Pfister,N/A,N/A,N/A
Potion Explosion,Stefano Castelli,Andrea Crespi,Lorenzo Silva,N/A,N/A
Hanabi,Antoine Bauza,N/A,N/A,N/A,N/A
Amun-Re,Reiner Knizia,N/A,N/A,N/A,N/A
EXIT: The Game – Dead Man on the Orient Express,Inka Brand,Markus Brand,N/A,N/A,N/A
Junk Art,Jay Cormier,Sen-Foong Lim,N/A,N/A,N/A
Amerigo,Stefan Feld,N/A,N/A,N/A,N/A
